animal,pair,epoch,area,unit,contrib
28,CA1-DG,naive,CA1,22,0.682692
28,CA1-DG,naive,CA1,23,0.590348
28,CA1-DG,naive,DG,0,1.615073
28,CA1-DG,naive,DG,1,1.089947
28,CA1-DG,naive,DG,2,1.299504
28,CA1-DG,naive,DG,3,1.054369
28,CA1-DG,naive,DG,4,0.955449
28,CA1-DG,naive,DG,5,0.942157
28,CA1-DG,naive,DG,6,1.104127
28,CA1-DG,naive,DG,7,1.140096
28,CA1-DG,naive,DG,8,0.937196
28,CA1-DG,naive,DG,9,1.280927
28,CA1-DG,naive,DG,10,0.981058
28,CA1-DG,naive,DG,11,0.62938
28,CA1-DG,naive,DG,12,0.0
28,CA1-DG,intermediate,CA1,0,0.989813
28,CA1-DG,intermediate,CA1,1,0.926669
28,CA1-DG,intermediate,CA1,2,0.022914
28,CA1-DG,intermediate,CA1,3,0.811006
28,CA1-DG,intermediate,CA1,4,0.784665
28,CA1-DG,intermediate,CA1,5,0.702143
28,CA1-DG,intermediate,CA1,6,0.815836
28,CA1-DG,intermediate,CA1,7,0.975537
28,CA1-DG,intermediate,CA1,8,0.734907
28,CA1-DG,intermediate,CA1,9,0.890662
28,CA1-DG,intermediate,CA1,10,0.957705
28,CA1-DG,intermediate,CA1,11,0.777312
28,CA1-DG,intermediate,CA1,12,0.878555
28,CA1-DG,intermediate,CA1,13,0.067728
28,CA1-DG,intermediate,CA1,14,0.53509
28,CA1-DG,intermediate,CA1,15,0.636312
28,CA1-DG,intermediate,CA1,16,0.912045
28,CA1-DG,intermediate,CA1,17,0.742949
28,CA1-DG,intermediate,CA1,18,1.117343
28,CA1-DG,intermediate,CA1,19,0.552982
28,CA1-DG,intermediate,CA1,20,0.585558
28,CA1-DG,intermediate,CA1,21,0.018441
28,CA1-DG,intermediate,CA1,22,0.844806
28,CA1-DG,intermediate,CA1,23,0.525013
28,CA1-DG,intermediate,DG,0,0.847223
28,CA1-DG,intermediate,DG,1,1.117202
28,CA1-DG,intermediate,DG,2,1.059317
28,CA1-DG,intermediate,DG,3,1.048926
28,CA1-DG,intermediate,DG,4,1.052476
28,CA1-DG,intermediate,DG,5,1.011506
28,CA1-DG,intermediate,DG,6,1.224961
28,CA1-DG,intermediate,DG,7,1.208839
28,CA1-DG,intermediate,DG,8,0.859516
28,CA1-DG,intermediate,DG,9,1.238512
28,CA1-DG,intermediate,DG,10,0.991062
28,CA1-DG,intermediate,DG,11,1.078615
28,CA1-DG,intermediate,DG,12,0.890753
28,CA1-DG,expert,CA1,0,1.159179
28,CA1-DG,expert,CA1,1,0.825445
28,CA1-DG,expert,CA1,2,1.102619
28,CA1-DG,expert,CA1,3,0.805421
28,CA1-DG,expert,CA1,4,0.048614
28,CA1-DG,expert,CA1,5,1.076642
28,CA1-DG,expert,CA1,6,0.695937
28,CA1-DG,expert,CA1,7,0.722034
28,CA1-DG,expert,CA1,8,0.790758
28,CA1-DG,expert,CA1,9,0.822686
28,CA1-DG,expert,CA1,10,0.952972
28,CA1-DG,expert,CA1,11,0.915266
28,CA1-DG,expert,CA1,12,0.771863
28,CA1-DG,expert,CA1,13,0.01883
28,CA1-DG,expert,CA1,14,0.697848
28,CA1-DG,expert,CA1,15,0.723926
28,CA1-DG,expert,CA1,16,0.704624
28,CA1-DG,expert,CA1,17,0.825859
28,CA1-DG,expert,CA1,18,0.03071
28,CA1-DG,expert,CA1,19,0.501107
28,CA1-DG,expert,CA1,20,0.017904
28,CA1-DG,expert,CA1,21,0.975573
28,CA1-DG,expert,CA1,22,0.851765
28,CA1-DG,expert,CA1,23,0.691423
28,CA1-DG,expert,DG,0,0.941803
28,CA1-DG,expert,DG,1,1.152274
28,CA1-DG,expert,DG,2,1.07055
28,CA1-DG,expert,DG,3,1.022309
28,CA1-DG,expert,DG,4,1.029599
28,CA1-DG,expert,DG,5,1.045918
28,CA1-DG,expert,DG,6,1.213366
28,CA1-DG,expert,DG,7,1.212907
28,CA1-DG,expert,DG,8,2.765835
28,CA1-DG,expert,DG,9,1.232842
28,CA1-DG,expert,DG,10,1.467679
28,CA1-DG,expert,DG,11,0.98224
28,CA1-DG,expert,DG,12,1.740861
28,CA1-V1,naive,CA1,0,0.729526
28,CA1-V1,naive,CA1,1,0.698699
28,CA1-V1,naive,CA1,2,0.988312
28,CA1-V1,naive,CA1,3,1.149078
28,CA1-V1,naive,CA1,4,0.848174
28,CA1-V1,naive,CA1,5,0.848601
28,CA1-V1,naive,CA1,6,1.274695
28,CA1-V1,naive,CA1,7,1.005838
28,CA1-V1,naive,CA1,8,1.289235
28,CA1-V1,naive,CA1,9,0.032034
28,CA1-V1,naive,CA1,10,1.068192
28,CA1-V1,naive,CA1,11,1.137088
28,CA1-V1,naive,CA1,12,1.165633
28,CA1-V1,naive,CA1,13,0.001405
28,CA1-V1,naive,CA1,14,0.933117
28,CA1-V1,naive,CA1,15,0.856224
28,CA1-V1,naive,CA1,16,1.456692
28,CA1-V1,naive,CA1,17,0.807913
28,CA1-V1,naive,CA1,18,0.769643
28,CA1-V1,naive,CA1,19,0.027674
28,CA1-V1,naive,CA1,20,0.756371
28,CA1-V1,naive,CA1,21,0.007932
28,CA1-V1,naive,CA1,22,0.822907
28,CA1-V1,naive,CA1,23,0.693387
28,CA1-V1,naive,V1,0,0.120792
28,CA1-V1,naive,V1,1,0.853091
28,CA1-V1,naive,V1,2,0.109092
28,CA1-V1,naive,V1,3,0.015692
28,CA1-V1,naive,V1,4,0.021884
28,CA1-V1,naive,V1,5,0.065454
28,CA1-V1,naive,V1,6,0.818734
28,CA1-V1,naive,V1,7,0.009531
28,CA1-V1,naive,V1,8,0.822333
28,CA1-V1,naive,V1,9,0.176743
28,CA1-V1,naive,V1,10,0.729935
28,CA1-V1,naive,V1,11,0.379825
28,CA1-V1,naive,V1,12,0.108938
28,CA1-V1,naive,V1,13,0.855666
28,CA1-V1,naive,V1,14,0.550428
28,CA1-V1,naive,V1,15,0.35956
28,CA1-V1,naive,V1,16,0.130951
28,CA1-V1,naive,V1,17,0.588496
28,CA1-V1,naive,V1,18,0.394536
28,CA1-V1,naive,V1,19,0.341836
28,CA1-V1,naive,V1,20,0.14388
28,CA1-V1,naive,V1,21,0.480654
28,CA1-V1,naive,V1,22,0.069637
28,CA1-V1,naive,V1,23,0.0
28,CA1-V1,naive,V1,24,0.006713
28,CA1-V1,naive,V1,25,0.030878
28,CA1-V1,naive,V1,26,0.750536
28,CA1-V1,naive,V1,27,0.012693
28,CA1-V1,naive,V1,28,0.487201
28,CA1-V1,naive,V1,29,0.715769
28,CA1-V1,naive,V1,30,0.01047
28,CA1-V1,naive,V1,31,0.055114
28,CA1-V1,naive,V1,32,0.237249
28,CA1-V1,naive,V1,33,0.720356
28,CA1-V1,naive,V1,34,0.390333
28,CA1-V1,naive,V1,35,0.654533
28,CA1-V1,naive,V1,36,0.152847
28,CA1-V1,naive,V1,37,0.30838
28,CA1-V1,naive,V1,38,0.003484
28,CA1-V1,naive,V1,39,0.011908
28,CA1-V1,naive,V1,40,0.798637
28,CA1-V1,naive,V1,41,0.056731
28,CA1-V1,naive,V1,42,0.02122
28,CA1-V1,naive,V1,43,0.115908
28,CA1-V1,naive,V1,44,0.061478
28,CA1-V1,naive,V1,45,0.756502
28,CA1-V1,naive,V1,46,0.066036
28,CA1-V1,naive,V1,47,0.042033
28,CA1-V1,naive,V1,48,0.111117
28,CA1-V1,naive,V1,49,0.013702
28,CA1-V1,naive,V1,50,0.81027
28,CA1-V1,naive,V1,51,0.448074
28,CA1-V1,naive,V1,52,0.318124
28,CA1-V1,naive,V1,53,0.187231
28,CA1-V1,naive,V1,54,0.246955
28,CA1-V1,naive,V1,55,0.030871
28,CA1-V1,naive,V1,56,0.531208
28,CA1-V1,naive,V1,57,0.12683
28,CA1-V1,naive,V1,58,0.796736
28,CA1-V1,naive,V1,59,0.224741
28,CA1-V1,naive,V1,60,0.724327
28,CA1-V1,naive,V1,61,0.741005
28,CA1-V1,naive,V1,62,0.692395
28,CA1-V1,naive,V1,63,0.130226
28,CA1-V1,naive,V1,64,0.056567
28,CA1-V1,naive,V1,65,0.002699
28,CA1-V1,naive,V1,66,0.832712
28,CA1-V1,intermediate,CA1,0,1.002059
28,CA1-V1,intermediate,CA1,1,1.158304
28,CA1-V1,intermediate,CA1,2,0.028666
28,CA1-V1,intermediate,CA1,3,0.912075
28,CA1-V1,intermediate,CA1,4,0.905177
28,CA1-V1,intermediate,CA1,5,0.980826
28,CA1-V1,intermediate,CA1,6,0.957447
28,CA1-V1,intermediate,CA1,7,1.03903
28,CA1-V1,intermediate,CA1,8,1.016494
28,CA1-V1,intermediate,CA1,9,1.04708
28,CA1-V1,intermediate,CA1,10,1.198717
28,CA1-V1,intermediate,CA1,11,1.027897
28,CA1-V1,intermediate,CA1,12,1.068145
28,CA1-V1,intermediate,CA1,13,0.078287
28,CA1-V1,intermediate,CA1,14,0.872213
28,CA1-V1,intermediate,CA1,15,0.980506
28,CA1-V1,intermediate,CA1,16,1.057147
28,CA1-V1,intermediate,CA1,17,0.855832
28,CA1-V1,intermediate,CA1,18,1.245103
28,CA1-V1,intermediate,CA1,19,0.681967
28,CA1-V1,intermediate,CA1,20,0.867975
28,CA1-V1,intermediate,CA1,21,0.023998
28,CA1-V1,intermediate,CA1,22,1.001515
28,CA1-V1,intermediate,CA1,23,0.761539
28,CA1-V1,intermediate,V1,0,0.518676
28,CA1-V1,intermediate,V1,1,0.107382
28,CA1-V1,intermediate,V1,2,0.59006
28,CA1-V1,intermediate,V1,3,0.854679
28,CA1-V1,intermediate,V1,4,0.722603
28,CA1-V1,intermediate,V1,5,0.846877
28,CA1-V1,intermediate,V1,6,0.246364
28,CA1-V1,intermediate,V1,7,0.753627
28,CA1-V1,intermediate,V1,8,0.150927
28,CA1-V1,intermediate,V1,9,0.171945
28,CA1-V1,intermediate,V1,10,0.775684
28,CA1-V1,intermediate,V1,11,0.385822
28,CA1-V1,intermediate,V1,12,0.309619
28,CA1-V1,intermediate,V1,13,0.493446
28,CA1-V1,intermediate,V1,14,0.458325
28,CA1-V1,intermediate,V1,15,0.404086
28,CA1-V1,intermediate,V1,16,0.840309
28,CA1-V1,intermediate,V1,17,0.332455
28,CA1-V1,intermediate,V1,18,0.474218
28,CA1-V1,intermediate,V1,19,0.494291
28,CA1-V1,intermediate,V1,20,0.39834
28,CA1-V1,intermediate,V1,21,0.624313
28,CA1-V1,intermediate,V1,22,0.535798
28,CA1-V1,intermediate,V1,23,0.017908
28,CA1-V1,intermediate,V1,24,0.059509
28,CA1-V1,intermediate,V1,25,0.16489
28,CA1-V1,intermediate,V1,26,0.15084
28,CA1-V1,intermediate,V1,27,0.29954
28,CA1-V1,intermediate,V1,28,0.029508
28,CA1-V1,intermediate,V1,29,0.695918
28,CA1-V1,intermediate,V1,30,0.222289
28,CA1-V1,intermediate,V1,31,0.03083
28,CA1-V1,intermediate,V1,32,0.183888
28,CA1-V1,intermediate,V1,33,0.819377
28,CA1-V1,intermediate,V1,34,0.210739
28,CA1-V1,intermediate,V1,35,0.518792
28,CA1-V1,intermediate,V1,36,0.273169
28,CA1-V1,intermediate,V1,37,0.374809
28,CA1-V1,intermediate,V1,38,0.804633
28,CA1-V1,intermediate,V1,39,0.598944
28,CA1-V1,intermediate,V1,40,0.251544
28,CA1-V1,intermediate,V1,41,0.835338
28,CA1-V1,intermediate,V1,42,0.426146
28,CA1-V1,intermediate,V1,43,0.554641
28,CA1-V1,intermediate,V1,44,0.021716
28,CA1-V1,intermediate,V1,45,0.151741
28,CA1-V1,intermediate,V1,46,0.055485
28,CA1-V1,intermediate,V1,47,0.842031
28,CA1-V1,intermediate,V1,48,0.25832
28,CA1-V1,intermediate,V1,49,0.776904
28,CA1-V1,intermediate,V1,50,0.014483
28,CA1-V1,intermediate,V1,51,0.496763
28,CA1-V1,intermediate,V1,52,0.313708
28,CA1-V1,intermediate,V1,53,0.522689
28,CA1-V1,intermediate,V1,54,0.68597
28,CA1-V1,intermediate,V1,55,0.36378
28,CA1-V1,intermediate,V1,56,0.436314
28,CA1-V1,intermediate,V1,57,0.674587
28,CA1-V1,intermediate,V1,58,0.236006
28,CA1-V1,intermediate,V1,59,0.194804
28,CA1-V1,intermediate,V1,60,0.122697
28,CA1-V1,intermediate,V1,61,0.207606
28,CA1-V1,intermediate,V1,62,0.434947
28,CA1-V1,intermediate,V1,63,0.750124
28,CA1-V1,intermediate,V1,64,0.198586
28,CA1-V1,intermediate,V1,65,0.039798
28,CA1-V1,intermediate,V1,66,0.022322
28,CA1-V1,expert,CA1,0,1.180082
28,CA1-V1,expert,CA1,1,1.18965
28,CA1-V1,expert,CA1,2,1.299754
28,CA1-V1,expert,CA1,3,0.926605
28,CA1-V1,expert,CA1,4,0.061935
28,CA1-V1,expert,CA1,5,1.28833
28,CA1-V1,expert,CA1,6,0.819927
28,CA1-V1,expert,CA1,7,0.980949
28,CA1-V1,expert,CA1,8,1.056199
28,CA1-V1,expert,CA1,9,1.141622
28,CA1-V1,expert,CA1,10,1.05314
28,CA1-V1,expert,CA1,11,1.080556
28,CA1-V1,expert,CA1,12,1.083607
28,CA1-V1,expert,CA1,13,0.026922
28,CA1-V1,expert,CA1,14,0.832039
28,CA1-V1,expert,CA1,15,0.966197
28,CA1-V1,expert,CA1,16,1.078552
28,CA1-V1,expert,CA1,17,0.933165
28,CA1-V1,expert,CA1,18,0.032654
28,CA1-V1,expert,CA1,19,0.688438
28,CA1-V1,expert,CA1,20,0.022144
28,CA1-V1,expert,CA1,21,1.532625
28,CA1-V1,expert,CA1,22,1.070903
28,CA1-V1,expert,CA1,23,0.747071
28,CA1-V1,expert,V1,0,0.517458
28,CA1-V1,expert,V1,1,0.139024
28,CA1-V1,expert,V1,2,0.705131
28,CA1-V1,expert,V1,3,0.380716
28,CA1-V1,expert,V1,4,0.662976
28,CA1-V1,expert,V1,5,0.204386
28,CA1-V1,expert,V1,6,0.286366
28,CA1-V1,expert,V1,7,0.147103
28,CA1-V1,expert,V1,8,0.084977
28,CA1-V1,expert,V1,9,0.139538
28,CA1-V1,expert,V1,10,0.457565
28,CA1-V1,expert,V1,11,0.426747
28,CA1-V1,expert,V1,12,0.526013
28,CA1-V1,expert,V1,13,0.332803
28,CA1-V1,expert,V1,14,0.276056
28,CA1-V1,expert,V1,15,0.455049
28,CA1-V1,expert,V1,16,0.75965
28,CA1-V1,expert,V1,17,0.325855
28,CA1-V1,expert,V1,18,0.567818
28,CA1-V1,expert,V1,19,0.579976
28,CA1-V1,expert,V1,20,0.498649
28,CA1-V1,expert,V1,21,0.618441
28,CA1-V1,expert,V1,22,0.711994
28,CA1-V1,expert,V1,23,0.020061
28,CA1-V1,expert,V1,24,0.052914
28,CA1-V1,expert,V1,25,0.192261
28,CA1-V1,expert,V1,26,0.186249
28,CA1-V1,expert,V1,27,0.865557
28,CA1-V1,expert,V1,28,0.031963
28,CA1-V1,expert,V1,29,0.121216
28,CA1-V1,expert,V1,30,0.87094
28,CA1-V1,expert,V1,31,0.028562
28,CA1-V1,expert,V1,32,0.577597
