animal,learner,pair,dim,window_bins,window_ms,ifi,degenerate,cc_peak,sig
28,1,CA3-DG,2,11,110,0.18024308249288856,0,0.048,0
28,1,CA3-DG,2,12,120,0.17489859222142684,0,0.048,0
28,1,CA3-DG,2,13,130,0.2021563342318059,0,0.048,0
28,1,CA3-DG,2,14,140,0.16677567037279273,0,0.048,0
28,1,CA3-DG,2,15,150,0.16677567037279273,0,0.048,0
28,1,CA3-DG,2,16,160,0.19414360208584033,0,0.048,0
28,1,CA3-DG,2,17,170,0.1902547889157523,0,0.048,0
28,1,CA3-DG,2,18,180,0.18751134507170078,0,0.048,0
28,1,CA3-DG,2,19,190,0.18471568272365094,0,0.048,0
28,1,CA3-DG,2,20,200,0.15014064697609006,0,0.048,0
28,1,CA3-DG,2,21,210,0.15014064697609,0,0.048,0
28,1,CA3-DG,2,22,220,0.15886549504089092,0,0.048,0
28,1,CA3-DG,2,23,230,0.1566835871404399,0,0.048,0
28,1,CA3-DG,2,24,240,0.1579658726136171,0,0.048,0
28,1,CA3-DG,2,25,250,0.13699069618222645,0,0.048,0
28,1,CA3-DG,3,1,10,-0.34246575342465757,0,0.0478,1
28,1,CA3-DG,3,2,20,-0.5318181818181819,0,0.0478,1
28,1,CA3-DG,3,3,30,-0.529157667386609,0,0.0478,1
28,1,CA3-DG,3,4,40,-0.3872180451127819,0,0.0478,1
28,1,CA3-DG,3,5,50,-0.38721804511278196,0,0.0478,1
28,1,CA3-DG,3,6,60,-0.42147293700088717,0,0.0478,1
28,1,CA3-DG,3,7,70,-0.28041639557579706,0,0.0478,1
28,1,CA3-DG,3,8,80,-0.19056261343012704,0,0.0478,1
28,1,CA3-DG,3,9,90,-0.13494809688581322,0,0.0478,1
28,1,CA3-DG,3,10,100,-0.13494809688581325,0,0.0478,1
28,1,CA3-DG,3,11,110,-0.15966386554621856,0,0.0478,1
28,1,CA3-DG,3,12,120,-0.21721518987341779,0,0.0478,1
28,1,CA3-DG,3,13,130,-0.27958993476234867,0,0.0478,1
28,1,CA3-DG,3,14,140,-0.22440087145969503,0,0.0478,1
28,1,CA3-DG,3,15,150,-0.1704545454545455,0,0.0478,1
28,1,CA3-DG,3,16,160,-0.2333083270817704,0,0.0478,1
28,1,CA3-DG,3,17,170,-0.24436229205175605,0,0.0478,1
28,1,CA3-DG,3,18,180,-0.25073313782991197,0,0.0478,1
28,1,CA3-DG,3,19,190,-0.2507331378299121,0,0.0478,1
28,1,CA3-DG,3,20,200,-0.25073313782991197,0,0.0478,1
28,1,CA3-DG,3,21,210,-0.15661016949152545,0,0.0478,1
28,1,CA3-DG,3,22,220,-0.1948800000000001,0,0.0478,1
28,1,CA3-DG,3,23,230,-0.19488000000000005,0,0.0478,1
28,1,CA3-DG,3,24,240,-0.23409436834094371,0,0.0478,1
28,1,CA3-DG,3,25,250,-0.27325245522819186,0,0.0478,1
28,1,CA3-DG,4,1,10,-1.0,0,0.0269,1
28,1,CA3-DG,4,2,20,-1.0,0,0.0269,1
28,1,CA3-DG,4,3,30,-0.2802056555269922,0,0.0269,1
28,1,CA3-DG,4,4,40,-0.3613666228646517,0,0.0269,1
28,1,CA3-DG,4,5,50,-0.36136662286465165,0,0.0269,1
28,1,CA3-DG,4,6,60,-0.49480249480249483,0,0.0269,1
28,1,CA3-DG,4,7,70,-0.3773946360153257,0,0.0269,1
28,1,CA3-DG,4,8,80,-0.22096774193548388,0,0.0269,1
28,1,CA3-DG,4,9,90,-0.24175824175824176,0,0.0269,1
28,1,CA3-DG,4,10,100,-0.24175824175824176,0,0.0269,1
28,1,CA3-DG,4,11,110,-0.17098445595854925,0,0.0269,1
28,1,CA3-DG,4,12,120,-0.1709844559585492,0,0.0269,1
28,1,CA3-DG,4,13,130,-0.1070678796361092,0,0.0269,1
28,1,CA3-DG,4,14,140,-0.012755102040816294,0,0.0269,1
28,1,CA3-DG,4,15,150,0.0729713952130765,0,0.0269,1
28,1,CA3-DG,4,16,160,0.08419838523644753,0,0.0269,1
28,1,CA3-DG,4,17,170,0.09278350515463911,0,0.0269,1
28,1,CA3-DG,4,18,180,0.07241746538871138,0,0.0269,1
28,1,CA3-DG,4,19,190,0.07127659574468083,0,0.0269,1
28,1,CA3-DG,4,20,200,0.1470444553004397,0,0.0269,1
28,1,CA3-DG,4,21,210,0.14592484138604192,0,0.0269,1
28,1,CA3-DG,4,22,220,0.15252621544327924,0,0.0269,1
28,1,CA3-DG,4,23,230,0.1525262154432793,0,0.0269,1
28,1,CA3-DG,4,24,240,0.17799352750809067,0,0.0269,1
28,1,CA3-DG,4,25,250,0.21281078803202705,0,0.0269,1
28,1,CA3-DG,5,1,10,-1.0,0,0.0263,1
28,1,CA3-DG,5,2,20,-1.0,0,0.0263,1
28,1,CA3-DG,5,3,30,-1.0,0,0.0263,1
28,1,CA3-DG,5,4,40,-0.5187637969094923,0,0.0263,1
28,1,CA3-DG,5,5,50,-0.5136268343815513,0,0.0263,1
28,1,CA3-DG,5,6,60,-0.3804971319311664,0,0.0263,1
28,1,CA3-DG,5,7,70,-0.3247706422018349,0,0.0263,1
28,1,CA3-DG,5,8,80,-0.1316614420062696,0,0.0263,1
28,1,CA3-DG,5,9,90,0.14047619047619048,0,0.0263,1
28,1,CA3-DG,5,10,100,0.27821011673151747,0,0.0263,1
28,1,CA3-DG,5,11,110,0.24667931688804548,0,0.0263,1
28,1,CA3-DG,5,12,120,0.2466793168880455,0,0.0263,1
28,1,CA3-DG,5,13,130,0.2066115702479338,0,0.0263,1
28,1,CA3-DG,5,14,140,0.030683403068340366,0,0.0263,1
28,1,CA3-DG,5,15,150,-0.026350461133069845,0,0.0263,1
28,1,CA3-DG,5,16,160,0.07325013564839927,0,0.0263,1
28,1,CA3-DG,5,17,170,0.13078880407124677,0,0.0263,1
28,1,CA3-DG,5,18,180,0.13078880407124677,0,0.0263,1
28,1,CA3-DG,5,19,190,0.16356513222331048,0,0.0263,1
28,1,CA3-DG,5,20,200,0.06834532374100716,0,0.0263,1
28,1,CA3-DG,5,21,210,0.08842938847338318,0,0.0263,1
28,1,CA3-DG,5,22,220,0.13160100586756066,0,0.0263,1
28,1,CA3-DG,5,23,230,0.19752130131680865,0,0.0263,1
28,1,CA3-DG,5,24,240,0.19752130131680873,0,0.0263,1
28,1,CA3-DG,5,25,250,0.1655580192165558,0,0.0263,1
28,1,CA3-DG,6,1,10,0.0,1,0.0272,1
28,1,CA3-DG,6,2,20,-0.2631578947368421,0,0.0272,1
28,1,CA3-DG,6,3,30,-0.49090909090909085,0,0.0272,1
28,1,CA3-DG,6,4,40,-0.4909090909090908,0,0.0272,1
28,1,CA3-DG,6,5,50,-0.4909090909090909,0,0.0272,1
28,1,CA3-DG,6,6,60,-0.49090909090909085,0,0.0272,1
28,1,CA3-DG,6,7,70,-0.8672985781990521,0,0.0272,1
28,1,CA3-DG,6,8,80,-0.8341013824884793,0,0.0272,1
28,1,CA3-DG,6,9,90,-0.4878048780487805,0,0.0272,1
28,1,CA3-DG,6,10,100,-0.48780487804878053,0,0.0272,1
28,1,CA3-DG,6,11,110,-0.13136729222520105,0,0.0272,1
28,1,CA3-DG,6,12,120,-0.1766200762388819,0,0.0272,1
28,1,CA3-DG,6,13,130,-0.1251518833535845,0,0.0272,1
28,1,CA3-DG,6,14,140,0.0010787486515641696,0,0.0272,1
28,1,CA3-DG,6,15,150,-0.2260216847372811,0,0.0272,1
28,1,CA3-DG,6,16,160,-0.15883668903803128,0,0.0272,1
28,1,CA3-DG,6,17,170,-0.22099447513812165,0,0.0272,1
28,1,CA3-DG,6,18,180,-0.22099447513812162,0,0.0272,1
28,1,CA3-DG,6,19,190,-0.22099447513812154,0,0.0272,1
28,1,CA3-DG,6,20,200,-0.20682593856655282,0,0.0272,1
28,1,CA3-DG,6,21,210,-0.12632233976353452,0,0.0272,1
28,1,CA3-DG,6,22,220,-0.0031612223393045398,0,0.0272,1
28,1,CA3-DG,6,23,230,-0.0005254860746190423,0,0.0272,1
28,1,CA3-DG,6,24,240,-0.004012036108324951,0,0.0272,1
28,1,CA3-DG,6,25,250,0.06883720930232554,0,0.0272,1
28,1,CA3-DG,7,1,10,0.0,1,0.037,0
28,1,CA3-DG,7,2,20,1.0,0,0.037,0
28,1,CA3-DG,7,3,30,1.0,0,0.037,0
28,1,CA3-DG,7,4,40,1.0,0,0.037,0
28,1,CA3-DG,7,5,50,1.0,0,0.037,0
28,1,CA3-DG,7,6,60,1.0,0,0.037,0
28,1,CA3-DG,7,7,70,1.0,0,0.037,0
28,1,CA3-DG,7,8,80,0.5147058823529412,0,0.037,0
28,1,CA3-DG,7,9,90,0.5147058823529411,0,0.037,0
28,1,CA3-DG,7,10,100,0.4992721979621543,0,0.037,0
28,1,CA3-DG,7,11,110,0.3770053475935829,0,0.037,0
28,1,CA3-DG,7,12,120,0.3770053475935828,0,0.037,0
28,1,CA3-DG,7,13,130,0.3326592517694641,0,0.037,0
28,1,CA3-DG,7,14,140,0.20853858784893267,0,0.037,0
28,1,CA3-DG,7,15,150,0.15204678362573096,0,0.037,0
28,1,CA3-DG,7,16,160,0.07790697674418594,0,0.037,0
28,1,CA3-DG,7,17,170,0.07790697674418604,0,0.037,0
28,1,CA3-DG,7,18,180,0.026077700904736493,0,0.037,0
28,1,CA3-DG,7,19,190,0.02607770090473649,0,0.037,0
28,1,CA3-DG,7,20,200,0.0874343048256091,0,0.037,0
28,1,CA3-DG,7,21,210,0.10496719775070287,0,0.037,0
28,1,CA3-DG,7,22,220,0.055978504254366346,0,0.037,0
28,1,CA3-DG,7,23,230,0.10640101738024586,0,0.037,0
28,1,CA3-DG,7,24,240,-0.03225806451612895,0,0.037,0
28,1,CA3-DG,7,25,250,-0.034700315457413214,0,0.037,0
28,1,CA3-DG,8,1,10,-1.0,0,0.0164,1
28,1,CA3-DG,8,2,20,-1.0,0,0.0164,1
28,1,CA3-DG,8,3,30,0.1595744680851064,0,0.0164,1
28,1,CA3-DG,8,4,40,0.2685185185185185,0,0.0164,1
28,1,CA3-DG,8,5,50,0.2685185185185185,0,0.0164,1
28,1,CA3-DG,8,6,60,0.2265624999999999,0,0.0164,1
28,1,CA3-DG,8,7,70,0.4142011834319525,0,0.0164,1
28,1,CA3-DG,8,8,80,0.45152354570637127,0,0.0164,1
28,1,CA3-DG,8,9,90,0.4515235457063712,0,0.0164,1
28,1,CA3-DG,8,10,100,0.3856893542757416,0,0.0164,1
28,1,CA3-DG,8,11,110,0.3616504854368932,0,0.0164,1
28,1,CA3-DG,8,12,120,0.39816933638443935,0,0.0164,1
28,1,CA3-DG,8,13,130,0.3532668881506091,0,0.0164,1
28,1,CA3-DG,8,14,140,0.23061430010070494,0,0.0164,1
28,1,CA3-DG,8,15,150,0.23446893787575146,0,0.0164,1
28,1,CA3-DG,8,16,160,0.23446893787575154,0,0.0164,1
28,1,CA3-DG,8,17,170,0.17355371900826452,0,0.0164,1
28,1,CA3-DG,8,18,180,0.16488925348646433,0,0.0164,1
28,1,CA3-DG,8,19,190,0.09696521095484836,0,0.0164,1
28,1,CA3-DG,8,20,200,0.1274638633377136,0,0.0164,1
28,1,CA3-DG,8,21,210,0.10852713178294578,0,0.0164,1
28,1,CA3-DG,8,22,220,0.1396508728179551,0,0.0164,1
28,1,CA3-DG,8,23,230,0.15815085158150854,0,0.0164,1
28,1,CA3-DG,8,24,240,0.1219512195121951,0,0.0164,1
28,1,CA3-DG,8,25,250,0.0862163646348161,0,0.0164,1
28,1,CA3-DG,9,1,10,1.0,0,0.0257,0
28,1,CA3-DG,9,2,20,-0.1428571428571429,0,0.0257,0
28,1,CA3-DG,9,3,30,-0.5601023017902813,0,0.0257,0
28,1,CA3-DG,9,4,40,-0.7180327868852457,0,0.0257,0
28,1,CA3-DG,9,5,50,-0.718032786885246,0,0.0257,0
28,1,CA3-DG,9,6,60,-0.7304075235109718,0,0.0257,0
28,1,CA3-DG,9,7,70,-0.7304075235109718,0,0.0257,0
28,1,CA3-DG,9,8,80,-0.7866004962779157,0,0.0257,0
28,1,CA3-DG,9,9,90,-0.8150537634408603,0,0.0257,0
28,1,CA3-DG,9,10,100,-0.8253807106598985,0,0.0257,0
28,1,CA3-DG,9,11,110,-0.8295341922695737,0,0.0257,0
28,1,CA3-DG,9,12,120,-0.7415094339622642,0,0.0257,0
28,1,CA3-DG,9,13,130,-0.7648068669527898,0,0.0257,0
28,1,CA3-DG,9,14,140,-0.7648068669527898,0,0.0257,0
28,1,CA3-DG,9,15,150,-0.7648068669527897,0,0.0257,0
28,1,CA3-DG,9,16,160,-0.7262804366078925,0,0.0257,0
28,1,CA3-DG,9,17,170,-0.670186839967506,0,0.0257,0
28,1,CA3-DG,9,18,180,-0.5106539309331374,0,0.0257,0
28,1,CA3-DG,9,19,190,-0.5472606863335341,0,0.0257,0
28,1,CA3-DG,9,20,200,-0.5539739027283512,0,0.0257,0
28,1,CA3-DG,9,21,210,-0.5357561547479485,0,0.0257,0
28,1,CA3-DG,9,22,220,-0.521486643437863,0,0.0257,0
28,1,CA3-DG,9,23,230,-0.521486643437863,0,0.0257,0
28,1,CA3-DG,9,24,240,-0.5206035983749273,0,0.0257,0
28,1,CA3-DG,9,25,250,-0.5206035983749275,0,0.0257,0
28,1,CA3-DG,10,1,10,-0.030303030303030252,0,0.0265,0
28,1,CA3-DG,10,2,20,-0.34020618556701027,0,0.0265,0
28,1,CA3-DG,10,3,30,-0.35334872979214776,0,0.0265,0
28,1,CA3-DG,10,4,40,-0.23368421052631577,0,0.0265,0
28,1,CA3-DG,10,5,50,-0.4151724137931035,0,0.0265,0
28,1,CA3-DG,10,6,60,-0.3193588162762021,0,0.0265,0
28,1,CA3-DG,10,7,70,-0.3193588162762021,0,0.0265,0
28,1,CA3-DG,10,8,80,-0.3193588162762022,0,0.0265,0
28,1,CA3-DG,10,9,90,-0.4869888475836431,0,0.0265,0
28,1,CA3-DG,10,10,100,-0.5753846153846153,0,0.0265,0
28,1,CA3-DG,10,11,110,-0.5226765799256505,0,0.0265,0
28,1,CA3-DG,10,12,120,-0.5641547861507128,0,0.0265,0
28,1,CA3-DG,10,13,130,-0.5641547861507129,0,0.0265,0
28,1,CA3-DG,10,14,140,-0.39952153110047844,0,0.0265,0
28,1,CA3-DG,10,15,150,-0.31641468682505397,0,0.0265,0
28,1,CA3-DG,10,16,160,-0.316414686825054,0,0.0265,0
28,1,CA3-DG,10,17,170,-0.2288306451612903,0,0.0265,0
28,1,CA3-DG,10,18,180,-0.14617169373549882,0,0.0265,0
28,1,CA3-DG,10,19,190,-0.12406839105655404,0,0.0265,0
28,1,CA3-DG,10,20,200,-0.09798994974874373,0,0.0265,0
28,1,CA3-DG,10,21,210,-0.11503697617091208,0,0.0265,0
28,1,CA3-DG,10,22,220,-0.06015624999999994,0,0.0265,0
28,1,CA3-DG,10,23,230,-0.08863636363636368,0,0.0265,0
28,1,CA3-DG,10,24,240,-0.11738811445341159,0,0.0265,0
28,1,CA3-DG,10,25,250,-0.0992475815120029,0,0.0265,0
28,1,CA3-DG,11,1,10,,0,,0
28,1,CA3-DG,11,2,20,,0,,0
28,1,CA3-DG,11,3,30,,0,,0
28,1,CA3-DG,11,4,40,,0,,0
28,1,CA3-DG,11,5,50,,0,,0
28,1,CA3-DG,11,6,60,,0,,0
28,1,CA3-DG,11,7,70,,0,,0
28,1,CA3-DG,11,8,80,,0,,0
28,1,CA3-DG,11,9,90,,0,,0
28,1,CA3-DG,11,10,100,,0,,0
28,1,CA3-DG,11,11,110,,0,,0
28,1,CA3-DG,11,12,120,,0,,0
28,1,CA3-DG,11,13,130,,0,,0
28,1,CA3-DG,11,14,140,,0,,0
28,1,CA3-DG,11,15,150,,0,,0
28,1,CA3-DG,11,16,160,,0,,0
28,1,CA3-DG,11,17,170,,0,,0
28,1,CA3-DG,11,18,180,,0,,0
28,1,CA3-DG,11,19,190,,0,,0
28,1,CA3-DG,11,20,200,,0,,0
28,1,CA3-DG,11,21,210,,0,,0
28,1,CA3-DG,11,22,220,,0,,0
28,1,CA3-DG,11,23,230,,0,,0
28,1,CA3-DG,11,24,240,,0,,0
28,1,CA3-DG,11,25,250,,0,,0
28,1,CA3-DG,12,1,10,,0,,0
28,1,CA3-DG,12,2,20,,0,,0
28,1,CA3-DG,12,3,30,,0,,0
28,1,CA3-DG,12,4,40,,0,,0
28,1,CA3-DG,12,5,50,,0,,0
28,1,CA3-DG,12,6,60,,0,,0
28,1,CA3-DG,12,7,70,,0,,0
28,1,CA3-DG,12,8,80,,0,,0
28,1,CA3-DG,12,9,90,,0,,0
28,1,CA3-DG,12,10,100,,0,,0
28,1,CA3-DG,12,11,110,,0,,0
28,1,CA3-DG,12,12,120,,0,,0
28,1,CA3-DG,12,13,130,,0,,0
28,1,CA3-DG,12,14,140,,0,,0
28,1,CA3-DG,12,15,150,,0,,0
28,1,CA3-DG,12,16,160,,0,,0
28,1,CA3-DG,12,17,170,,0,,0
28,1,CA3-DG,12,18,180,,0,,0
28,1,CA3-DG,12,19,190,,0,,0
28,1,CA3-DG,12,20,200,,0,,0
28,1,CA3-DG,12,21,210,,0,,0
28,1,CA3-DG,12,22,220,,0,,0
28,1,CA3-DG,12,23,230,,0,,0
28,1,CA3-DG,12,24,240,,0,,0
28,1,CA3-DG,12,25,250,,0,,0
34,1,CA1-CA3,1,1,10,-0.038708023583696495,0,0.2949,1
34,1,CA1-CA3,1,2,20,-0.06247319513938538,0,0.2949,1
34,1,CA1-CA3,1,3,30,-0.026618398637138073,0,0.2949,1
34,1,CA1-CA3,1,4,40,-0.057644991212653776,0,0.2949,1
34,1,CA1-CA3,1,5,50,-0.023764320785597436,0,0.2949,1
34,1,CA1-CA3,1,6,60,-0.000657928032795278,0,0.2949,1
34,1,CA1-CA3,1,7,70,-0.0017058456417725389,0,0.2949,1
34,1,CA1-CA3,1,8,80,0.008367149064531143,0,0.2949,1
34,1,CA1-CA3,1,9,90,0.016937960180935664,0,0.2949,1
34,1,CA1-CA3,1,10,100,0.03855942988037665,0,0.2949,1
34,1,CA1-CA3,1,11,110,0.02651910628523703,0,0.2949,1
34,1,CA1-CA3,1,12,120,0.015393058032651981,0,0.2949,1
34,1,CA1-CA3,1,13,130,0.05096133967335125,0,0.2949,1
34,1,CA1-CA3,1,14,140,0.05490455490455483,0,0.2949,1
34,1,CA1-CA3,1,15,150,0.05234576693670436,0,0.2949,1
34,1,CA1-CA3,1,16,160,0.07608860732030111,0,0.2949,1
34,1,CA1-CA3,1,17,170,0.0713684564888066,0,0.2949,1
34,1,CA1-CA3,1,18,180,0.06501661603702417,0,0.2949,1
34,1,CA1-CA3,1,19,190,0.06644261598485726,0,0.2949,1
34,1,CA1-CA3,1,20,200,0.08264248704663218,0,0.2949,1
34,1,CA1-CA3,1,21,210,0.0726993114536368,0,0.2949,1
34,1,CA1-CA3,1,22,220,0.06798065822276511,0,0.2949,1
34,1,CA1-CA3,1,23,230,0.06540989220658508,0,0.2949,1
34,1,CA1-CA3,1,24,240,0.05817800371177276,0,0.2949,1
34,1,CA1-CA3,1,25,250,0.05546701172460591,0,0.2949,1
34,1,CA1-CA3,2,1,10,-0.43217665615141965,0,0.1608,0
34,1,CA1-CA3,2,2,20,0.17006802721088435,0,0.1608,0
34,1,CA1-CA3,2,3,30,0.21621621621621634,0,0.1608,0
34,1,CA1-CA3,2,4,40,0.31648400805189,0,0.1608,0
34,1,CA1-CA3,2,5,50,0.3268722466960353,0,0.1608,0
34,1,CA1-CA3,2,6,60,0.3115172120696984,0,0.1608,0
34,1,CA1-CA3,2,7,70,0.29121725731895237,0,0.1608,0
34,1,CA1-CA3,2,8,80,0.3299344501092498,0,0.1608,0
34,1,CA1-CA3,2,9,90,0.2957246762462303,0,0.1608,0
34,1,CA1-CA3,2,10,100,0.2154729525536415,0,0.1608,0
34,1,CA1-CA3,2,11,110,0.22968299711815565,0,0.1608,0
34,1,CA1-CA3,2,12,120,0.21440726035167323,0,0.1608,0
34,1,CA1-CA3,2,13,130,-0.002097413190398512,0,0.1608,0
34,1,CA1-CA3,2,14,140,0.014213663457129688,0,0.1608,0
34,1,CA1-CA3,2,15,150,0.01570089235287466,0,0.1608,0
34,1,CA1-CA3,2,16,160,-0.05290564465736312,0,0.1608,0
34,1,CA1-CA3,2,17,170,-0.03940257443254402,0,0.1608,0
34,1,CA1-CA3,2,18,180,-0.05928708879318257,0,0.1608,0
34,1,CA1-CA3,2,19,190,-0.07923593915811827,0,0.1608,0
34,1,CA1-CA3,2,20,200,-0.19312906220984236,0,0.1608,0
34,1,CA1-CA3,2,21,210,-0.1676888556469709,0,0.1608,0
34,1,CA1-CA3,2,22,220,-0.1676888556469709,0,0.1608,0
34,1,CA1-CA3,2,23,230,-0.1559633027522936,0,0.1608,0
34,1,CA1-CA3,2,24,240,-0.1344262295081967,0,0.1608,0
34,1,CA1-CA3,2,25,250,-0.1343470982142858,0,0.1608,0
34,1,CA1-CA3,3,1,10,0.008797653958944331,0,0.0421,0
34,1,CA1-CA3,3,2,20,-0.11111111111111108,0,0.0421,0
34,1,CA1-CA3,3,3,30,-0.24229074889867844,0,0.0421,0
34,1,CA1-CA3,3,4,40,0.004566210045662125,0,0.0421,0
34,1,CA1-CA3,3,5,50,-0.1560102301790282,0,0.0421,0
34,1,CA1-CA3,3,6,60,0.1316042267050912,0,0.0421,0
34,1,CA1-CA3,3,7,70,0.13160422670509125,0,0.0421,0
34,1,CA1-CA3,3,8,80,-0.01505016722408029,0,0.0421,0
34,1,CA1-CA3,3,9,90,-0.005148005148005117,0,0.0421,0
34,1,CA1-CA3,3,10,100,-0.14859437751004012,0,0.0421,0
34,1,CA1-CA3,3,11,110,-0.13944223107569712,0,0.0421,0
34,1,CA1-CA3,3,12,120,-0.10211946050096325,0,0.0421,0
34,1,CA1-CA3,3,13,130,-0.13423423423423408,0,0.0421,0
34,1,CA1-CA3,3,14,140,-0.15070583746661562,0,0.0421,0
34,1,CA1-CA3,3,15,150,-0.1703317182258665,0,0.0421,0
34,1,CA1-CA3,3,16,160,-0.17033171822586649,0,0.0421,0
34,1,CA1-CA3,3,17,170,-0.15579587698546815,0,0.0421,0
34,1,CA1-CA3,3,18,180,-0.19641140660044856,0,0.0421,0
34,1,CA1-CA3,3,19,190,-0.17256097560975614,0,0.0421,0
34,1,CA1-CA3,3,20,200,-0.24251258945136492,0,0.0421,0
34,1,CA1-CA3,3,21,210,-0.21030877704838324,0,0.0421,0
34,1,CA1-CA3,3,22,220,-0.21030877704838322,0,0.0421,0
34,1,CA1-CA3,3,23,230,-0.16362786348761102,0,0.0421,0
34,1,CA1-CA3,3,24,240,-0.12999337894504526,0,0.0421,0
34,1,CA1-CA3,3,25,250,-0.15152819629789077,0,0.0421,0
34,1,CA1-CA3,4,1,10,0.8916256157635467,0,0.0465,0
34,1,CA1-CA3,4,2,20,0.3617021276595744,0,0.0465,0
34,1,CA1-CA3,4,3,30,0.2757475083056477,0,0.0465,0
34,1,CA1-CA3,4,4,40,-0.3402061855670103,0,0.0465,0
34,1,CA1-CA3,4,5,50,-0.5175879396984925,0,0.0465,0
34,1,CA1-CA3,4,6,60,-0.5220458553791887,0,0.0465,0
34,1,CA1-CA3,4,7,70,-0.39958304378040305,0,0.0465,0
34,1,CA1-CA3,4,8,80,-0.3189259986902423,0,0.0465,0
34,1,CA1-CA3,4,9,90,-0.33546325878594263,0,0.0465,0
34,1,CA1-CA3,4,10,100,-0.19633657698912435,0,0.0465,0
34,1,CA1-CA3,4,11,110,-0.12022367194781003,0,0.0465,0
34,1,CA1-CA3,4,12,120,-0.14220808723307582,0,0.0465,0
34,1,CA1-CA3,4,13,130,-0.12642857142857136,0,0.0465,0
34,1,CA1-CA3,4,14,140,-0.12674044983934316,0,0.0465,0
34,1,CA1-CA3,4,15,150,-0.14415675297410777,0,0.0465,0
34,1,CA1-CA3,4,16,160,-0.14415675297410782,0,0.0465,0
34,1,CA1-CA3,4,17,170,-0.12719751809720783,0,0.0465,0
34,1,CA1-CA3,4,18,180,-0.13109128345916266,0,0.0465,0
34,1,CA1-CA3,4,19,190,-0.15346038114343036,0,0.0465,0
34,1,CA1-CA3,4,20,200,-0.22757847533632294,0,0.0465,0
34,1,CA1-CA3,4,21,210,-0.2607296137339057,0,0.0465,0
34,1,CA1-CA3,4,22,220,-0.248230297310052,0,0.0465,0
34,1,CA1-CA3,4,23,230,-0.2886846137010288,0,0.0465,0
34,1,CA1-CA3,4,24,240,-0.2772277227722772,0,0.0465,0
34,1,CA1-CA3,4,25,250,-0.2567988374506955,0,0.0465,0
34,1,CA1-CA3,5,1,10,1.0,0,0.0612,0
34,1,CA1-CA3,5,2,20,0.31291028446389496,0,0.0612,0
34,1,CA1-CA3,5,3,30,0.4119496855345912,0,0.0612,0
34,1,CA1-CA3,5,4,40,0.4191780821917808,0,0.0612,0
34,1,CA1-CA3,5,5,50,0.04148471615720517,0,0.0612,0
34,1,CA1-CA3,5,6,60,0.08830548926014321,0,0.0612,0
34,1,CA1-CA3,5,7,70,0.1450313339301701,0,0.0612,0
34,1,CA1-CA3,5,8,80,0.1235294117647058,0,0.0612,0
34,1,CA1-CA3,5,9,90,0.12352941176470586,0,0.0612,0
34,1,CA1-CA3,5,10,100,-0.0312392722279438,0,0.0612,0
34,1,CA1-CA3,5,11,110,-0.048229342327150114,0,0.0612,0
34,1,CA1-CA3,5,12,120,0.043583535108958765,0,0.0612,0
34,1,CA1-CA3,5,13,130,0.03792895845875971,0,0.0612,0
34,1,CA1-CA3,5,14,140,0.0379289584587597,0,0.0612,0
34,1,CA1-CA3,5,15,150,0.12986659406479714,0,0.0612,0
34,1,CA1-CA3,5,16,160,0.14420686225758328,0,0.0612,0
34,1,CA1-CA3,5,17,170,0.17199903776762085,0,0.0612,0
34,1,CA1-CA3,5,18,180,0.16991774383078737,0,0.0612,0
34,1,CA1-CA3,5,19,190,0.18711162255466057,0,0.0612,0
34,1,CA1-CA3,5,20,200,0.11669192465901708,0,0.0612,0
34,1,CA1-CA3,5,21,210,0.1094859109485912,0,0.0612,0
34,1,CA1-CA3,5,22,220,0.10948591094859116,0,0.0612,0
34,1,CA1-CA3,5,23,230,0.11727078891258,0,0.0612,0
34,1,CA1-CA3,5,24,240,0.1470529068597868,0,0.0612,0
34,1,CA1-CA3,5,25,250,0.1551246537396122,0,0.0612,0
34,1,CA1-CA3,6,1,10,-1.0,0,0.0351,0
34,1,CA1-CA3,6,2,20,-0.37142857142857144,0,0.0351,0
34,1,CA1-CA3,6,3,30,-0.31680440771349866,0,0.0351,0
34,1,CA1-CA3,6,4,40,0.13419913419913418,0,0.0351,0
34,1,CA1-CA3,6,5,50,-0.10714285714285714,0,0.0351,0
34,1,CA1-CA3,6,6,60,-0.27636113025499653,0,0.0351,0
34,1,CA1-CA3,6,7,70,-0.2763611302549965,0,0.0351,0
34,1,CA1-CA3,6,8,80,-0.2905405405405406,0,0.0351,0
34,1,CA1-CA3,6,9,90,-0.2049382716049384,0,0.0351,0
34,1,CA1-CA3,6,10,100,-0.32565445026178025,0,0.0351,0
34,1,CA1-CA3,6,11,110,-0.2826747720364744,0,0.0351,0
34,1,CA1-CA3,6,12,120,-0.24365942028985516,0,0.0351,0
34,1,CA1-CA3,6,13,130,-0.18624858330185126,0,0.0351,0
34,1,CA1-CA3,6,14,140,-0.12787356321839086,0,0.0351,0
34,1,CA1-CA3,6,15,150,-0.17414965986394562,0,0.0351,0
34,1,CA1-CA3,6,16,160,-0.17414965986394554,0,0.0351,0
34,1,CA1-CA3,6,17,170,-0.15297092288242733,0,0.0351,0
34,1,CA1-CA3,6,18,180,-0.16839536302623548,0,0.0351,0
34,1,CA1-CA3,6,19,190,-0.205016039661709,0,0.0351,0
