animal,learner,pair,dim,epoch,bin_ms,lag_bins,lag_ms,r,label,ifi_fit,label_loo,ifi_loo,label_xv,ifi_xv,n_trials_xv,sig,p_perdim,cc_heldout,n_bins,n_fit_trials
28,1,CA1-CA3,1,naive,10,-25,-250,0.06888,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,-24,-240,0.02274,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,-23,-230,-0.01266,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,-22,-220,-0.05109,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,-21,-210,-0.08517,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,-20,-200,-0.09037,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,-19,-190,-0.08139,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,-18,-180,-0.06044,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,-17,-170,-0.02459,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,-16,-160,0.03618,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,-15,-150,0.07668,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,-14,-140,0.12019,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,-13,-130,0.13622,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,-12,-120,0.1161,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,-11,-110,0.05903,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,-10,-100,0.00305,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,-9,-90,-0.04631,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,-8,-80,-0.07863,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,-7,-70,-0.09888,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,-6,-60,-0.10538,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,-5,-50,-0.0966,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,-4,-40,-0.06903,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,-3,-30,-0.00328,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,-2,-20,0.07099,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,-1,-10,0.15193,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,0,0,0.21393,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,1,10,0.1526,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,2,20,0.10555,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,3,30,0.03347,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,4,40,-0.02167,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,5,50,-0.06627,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,6,60,-0.0882,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,7,70,-0.10508,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,8,80,-0.10691,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,9,90,-0.09218,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,10,100,-0.03408,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,11,110,0.02117,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,12,120,0.08448,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,13,130,0.12977,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,14,140,0.13872,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,15,150,0.10683,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,16,160,0.06562,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,17,170,0.02034,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,18,180,-0.0288,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,19,190,-0.06804,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,20,200,-0.09971,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,21,210,-0.09513,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,22,220,-0.07265,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,23,230,-0.05099,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,24,240,-0.00889,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,naive,10,25,250,0.03905,FF,0.28005,FF,0.29676,FF,0.27712,117,1,0.00498,0.21764,29009,137
28,1,CA1-CA3,1,intermediate,10,-25,-250,0.03807,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,-24,-240,-0.0095,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,-23,-230,-0.04717,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,-22,-220,-0.07304,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,-21,-210,-0.09298,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,-20,-200,-0.10708,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,-19,-190,-0.08756,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,-18,-180,-0.05794,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,-17,-170,-0.00821,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,-16,-160,0.0521,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,-15,-150,0.10835,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,-14,-140,0.1342,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,-13,-130,0.13575,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,-12,-120,0.09709,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,-11,-110,0.04041,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,-10,-100,-0.0122,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,-9,-90,-0.05494,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,-8,-80,-0.08724,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,-7,-70,-0.11763,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,-6,-60,-0.13627,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,-5,-50,-0.11987,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,-4,-40,-0.08018,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,-3,-30,-0.01368,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,-2,-20,0.06209,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,-1,-10,0.15491,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,0,0,0.24066,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,1,10,0.18596,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,2,20,0.14186,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,3,30,0.08112,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,4,40,0.01441,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,5,50,-0.02762,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,6,60,-0.0751,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,7,70,-0.11289,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,8,80,-0.1255,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,9,90,-0.11773,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,10,100,-0.08123,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,11,110,-0.02447,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,12,120,0.04099,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,13,130,0.09383,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,14,140,0.12897,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,15,150,0.13352,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,16,160,0.11421,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,17,170,0.06812,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,18,180,0.01882,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,19,190,-0.0156,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,20,200,-0.0655,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,21,210,-0.08694,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,22,220,-0.09654,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,23,230,-0.09178,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,24,240,-0.06071,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,intermediate,10,25,250,-0.01972,FF,0.28005,FF,0.27633,FF,0.27712,117,1,0.00498,0.21764,26696,137
28,1,CA1-CA3,1,expert,10,-25,-250,0.03394,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,-24,-240,0.00162,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,-23,-230,-0.02395,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,-22,-220,-0.05264,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,-21,-210,-0.07864,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,-20,-200,-0.09404,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,-19,-190,-0.10303,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,-18,-180,-0.07538,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,-17,-170,-0.02877,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,-16,-160,0.02435,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,-15,-150,0.06755,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,-14,-140,0.09153,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,-13,-130,0.10063,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,-12,-120,0.07556,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,-11,-110,0.04294,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,-10,-100,0.00803,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,-9,-90,-0.03387,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,-8,-80,-0.06539,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,-7,-70,-0.08914,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,-6,-60,-0.12241,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,-5,-50,-0.12622,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,-4,-40,-0.09175,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,-3,-30,-0.04061,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,-2,-20,0.03443,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,-1,-10,0.1015,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,0,0,0.18549,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,1,10,0.14,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,2,20,0.11457,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,3,30,0.0833,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,4,40,0.04041,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,5,50,-0.00276,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,6,60,-0.0352,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,7,70,-0.08183,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,8,80,-0.11125,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,9,90,-0.11201,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,10,100,-0.08954,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,11,110,-0.04147,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,12,120,0.0028,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,13,130,0.03736,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,14,140,0.08239,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,15,150,0.08783,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,16,160,0.07622,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,17,170,0.05838,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,18,180,0.01414,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,19,190,-0.0166,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,20,200,-0.04096,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,21,210,-0.07447,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,22,220,-0.08244,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,23,230,-0.08492,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,24,240,-0.06237,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,1,expert,10,25,250,-0.03254,FF,0.28005,FF,0.26606,FF,0.27712,117,1,0.00498,0.21764,27215,137
28,1,CA1-CA3,2,naive,10,-25,-250,0.02313,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,-24,-240,-0.00733,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,-23,-230,-0.03748,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,-22,-220,-0.06138,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,-21,-210,-0.0598,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,-20,-200,-0.04452,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,-19,-190,-0.04324,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,-18,-180,-0.03063,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,-17,-170,-0.00633,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,-16,-160,0.02699,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,-15,-150,0.0596,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,-14,-140,0.08526,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,-13,-130,0.08024,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,-12,-120,0.05336,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,-11,-110,0.00888,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,-10,-100,-0.03273,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,-9,-90,-0.06883,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,-8,-80,-0.07834,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,-7,-70,-0.06531,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,-6,-60,-0.04761,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,-5,-50,-0.03569,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,-4,-40,-0.01589,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,-3,-30,0.02818,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,-2,-20,0.05213,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,-1,-10,0.1087,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,0,0,0.19329,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,1,10,0.10547,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,2,20,0.04365,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,3,30,-0.00941,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,4,40,-0.06568,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,5,50,-0.08295,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,6,60,-0.08435,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,7,70,-0.07246,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,8,80,-0.05232,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
28,1,CA1-CA3,2,naive,10,9,90,-0.02148,FB,-0.47325,FB,-0.52987,FB,-0.51019,117,1,0.00498,0.1839,29009,137
