animal,learner,pair,center_trial,trial_frac,performance,lp_rel,n_bins,cc1,n_sig,mi_sig,ifi,optimal_lag,gini_x,gini_y,gini_pearson_x,gini_pearson_y,rot_x,rot_y,jac_x,jac_y,sh_x,sh_y
63,1,CA1-RSC,150.5,0.4716,0.2394,43.5,6000,0.223,1,0.0255,0.0211,0,0.0669,0.2927,0.2024,0.2257,60.13,85.41,0.3333,0.3333,81.14,79.6
63,1,CA1-RSC,165.5,0.5189,0.1324,58.5,6000,0.2376,1,0.0291,-0.0035,0,0.0897,0.2523,0.1931,0.2105,49.47,74.91,0.3333,0.2727,81.41,73.03
63,1,CA1-RSC,180.5,0.5662,0.0546,73.5,6000,0.1445,1,0.0106,0.0109,2,0.0746,0.2556,0.152,0.1596,86.48,79.97,0.3333,0.4737,78.04,86.13
63,1,CA1-RSC,195.5,0.6136,0.1233,88.5,6000,0.1983,1,0.0201,-0.0092,2,0.0609,0.2565,0.1779,0.2073,72.86,89.04,0.3333,0.2727,75.7,83.47
63,1,CA1-RSC,210.5,0.6609,0.1763,103.5,6000,0.1935,1,0.0191,-0.0239,0,0.0617,0.211,0.1944,0.2026,56.15,89.91,0.1429,0.1667,87.28,87.11
63,1,CA1-RSC,225.5,0.7082,0.1239,118.5,6000,0.22,1,0.0248,0.0107,2,0.0525,0.2434,0.1767,0.2126,67.42,87.24,0.6,0.2727,82.01,89.26
63,1,CA1-RSC,240.5,0.7555,0.1627,133.5,6000,0.205,1,0.0215,0.0408,0,0.0604,0.2263,0.1816,0.1809,87.32,83.89,0.6,0.2174,80.28,85.3
63,1,CA1-RSC,255.5,0.8028,0.178,148.5,6000,0.2092,1,0.0224,-0.0148,2,0.0776,0.2273,0.1877,0.2132,75.18,87.25,0.6,0.3333,84.43,83.12
63,1,CA1-RSC,270.5,0.8502,0.1806,163.5,6000,0.2151,1,0.0237,0.0204,2,0.0575,0.2684,0.1767,0.1863,75.65,82.95,0.6,0.1667,89.22,86.38
63,1,CA1-RSC,285.5,0.8975,0.1982,178.5,6000,0.1919,1,0.0188,-0.0111,2,0.0827,0.3454,0.1521,0.2098,57.56,77.22,0.3333,0.2174,84.5,89.71
63,1,CA1-RSC,300.5,0.9448,0.1876,193.5,6000,0.2206,1,0.025,0.0272,0,0.0877,0.2477,0.1666,0.1925,76.64,76.17,0.6,0.2174,86.76,86.61
66,1,CA1-RSC,15.5,0.0829,0.227,-12.5,6000,0.2874,1,0.0431,-0.0069,0,0.38,0.2788,0.2333,0.2268,nan,nan,,,85.45,87.3
66,1,CA1-RSC,30.5,0.1686,0.5356,2.5,6000,0.0464,0,0.0,0.0177,6,0.2018,0.1118,0.1387,0.1124,83.81,82.8,0.2308,0.4286,87.64,86.14
66,1,CA1-RSC,45.5,0.2543,0.848,17.5,6000,0.0857,0,0.0,0.0347,0,0.2173,0.1013,0.1442,0.1332,81.62,76.43,0.4545,0.4286,79.76,67.82
66,1,CA1-RSC,60.5,0.34,0.9533,32.5,6000,0.0942,0,0.0,0.063,10,0.2972,0.1049,0.1518,0.1435,86.8,86.49,0.2308,0.25,89.37,87.49
66,1,CA1-RSC,75.5,0.4257,0.8185,47.5,6000,0.0387,4,0.0692,0.0366,2,0.28,0.1701,0.1593,0.1771,80.93,76.95,0.2308,0.4286,80.8,80.11
66,1,CA1-RSC,90.5,0.5114,0.8001,62.5,6000,0.0747,0,0.0,0.0574,4,0.2599,0.1034,0.1379,0.1888,77.56,74.17,0.2308,0.6667,79.36,78.11
66,1,CA1-RSC,105.5,0.5971,0.787,77.5,6000,0.4357,6,0.2054,0.1,0,0.6294,0.1301,0.2125,0.2345,77.39,88.51,0.2308,0.1111,86.37,75.76
66,1,CA1-RSC,120.5,0.6829,0.8146,92.5,6000,-0.0064,0,0.0,0.0045,-5,0.1822,0.2809,0.1222,0.1169,84.88,84.64,0.3333,0.0,89.33,86.7
66,1,CA1-RSC,135.5,0.7686,0.6667,107.5,6000,0.0743,0,0.0,0.0427,0,0.2253,0.1388,0.1485,0.1557,88.31,82.54,0.4545,0.4286,86.75,81.59
66,1,CA1-RSC,150.5,0.8543,0.2333,122.5,6000,0.0433,0,0.0,0.0264,1,0.2701,0.2268,0.1507,0.1955,86.71,76.89,0.4545,0.25,86.56,79.69
66,1,CA1-RSC,163.5,0.9286,0.0769,135.5,6000,0.1502,0,0.0,0.0219,3,0.2274,0.2682,0.1398,0.1574,83.01,81.17,0.6,1.0,87.74,89.75
66,1,CA1-DG,15.5,0.0829,0.227,-12.5,6000,0.3671,3,0.1799,0.0146,0,0.3812,0.165,0.3383,0.2855,nan,nan,,,87.81,37.68
66,1,CA1-DG,30.5,0.1686,0.5356,2.5,6000,0.3799,2,0.1049,0.0237,0,0.2113,0.1235,0.3338,0.3184,75.74,69.32,0.3333,0.2857,70.01,63.51
66,1,CA1-DG,45.5,0.2543,0.848,17.5,6000,0.3114,2,0.0815,0.0512,0,0.2094,0.159,0.3195,0.3123,76.32,73.36,0.6,0.2,72.53,88.7
66,1,CA1-DG,60.5,0.34,0.9533,32.5,6000,0.2946,1,0.0454,0.08,0,0.2626,0.1133,0.3335,0.2954,60.54,52.28,0.3333,0.125,77.5,67.38
66,1,CA1-DG,75.5,0.4257,0.8185,47.5,6000,0.2796,1,0.0407,0.0847,1,0.2562,0.1246,0.2966,0.3002,66.43,52.1,0.2308,0.3846,86.13,82.65
66,1,CA1-DG,90.5,0.5114,0.8001,62.5,6000,0.2802,1,0.0409,0.024,0,0.2394,0.1174,0.2993,0.2685,48.07,44.68,0.2308,0.2857,87.14,78.46
66,1,CA1-DG,105.5,0.5971,0.787,77.5,6000,0.3139,2,0.0898,0.04,0,0.5537,0.1271,0.3098,0.2892,81.02,86.18,0.2308,0.2857,87.43,83.36
66,1,CA1-DG,120.5,0.6829,0.8146,92.5,6000,0.255,2,0.058,0.0611,0,0.1567,0.1474,0.3264,0.3013,87.31,59.83,0.4545,0.2857,82.12,69.49
66,1,CA1-DG,135.5,0.7686,0.6667,107.5,6000,0.2789,2,0.0759,0.0619,0,0.2299,0.1372,0.3791,0.298,61.48,44.26,0.3333,0.2857,77.76,62.2
66,1,CA1-DG,150.5,0.8543,0.2333,122.5,6000,0.2481,2,0.0529,0.0695,0,0.2551,0.1529,0.3357,0.2886,47.61,53.0,0.4545,0.5,80.66,63.15
66,1,CA1-DG,163.5,0.9286,0.0769,135.5,6000,0.2788,2,0.0593,0.0904,0,0.2346,0.1081,0.3519,0.303,75.17,85.1,0.4545,0.2,83.17,83.68
66,1,CA1-V1,15.5,0.0829,0.227,-12.5,6000,0.1457,0,0.0,0.0114,0,0.3738,0.0765,0.1746,0.1723,nan,nan,,,83.84,83.82
66,1,CA1-V1,30.5,0.1686,0.5356,2.5,6000,0.1755,0,0.0,-0.0054,0,0.2226,0.0592,0.1476,0.176,86.86,78.22,0.3333,0.5,78.57,79.4
66,1,CA1-V1,45.5,0.2543,0.848,17.5,6000,0.1123,0,0.0,-0.01,0,0.2102,0.0593,0.1345,0.1453,64.22,82.28,0.4545,0.5,88.21,75.01
66,1,CA1-V1,60.5,0.34,0.9533,32.5,6000,0.1635,0,0.0,0.0194,0,0.2508,0.0562,0.2144,0.1886,79.22,86.85,0.2308,0.3333,84.71,87.56
66,1,CA1-V1,75.5,0.4257,0.8185,47.5,6000,0.1059,1,0.0421,-0.0172,0,0.2798,0.0854,0.1427,0.1552,87.49,63.49,0.2308,0.7143,88.51,89.61
66,1,CA1-V1,90.5,0.5114,0.8001,62.5,6000,0.0954,0,0.0,-0.0344,-10,0.2606,0.0596,0.1491,0.1588,77.03,77.17,0.2308,0.7143,81.55,76.28
66,1,CA1-V1,105.5,0.5971,0.787,77.5,6000,-0.001,3,0.0689,0.0149,0,0.5642,0.0393,0.1513,0.0993,80.43,84.17,0.1429,0.3333,89.55,85.92
66,1,CA1-V1,120.5,0.6829,0.8146,92.5,6000,0.0062,0,0.0,-0.0249,-9,0.1462,0.0572,0.1401,0.1014,88.73,81.85,0.6,0.3333,85.78,79.72
66,1,CA1-V1,135.5,0.7686,0.6667,107.5,6000,0.0159,0,0.0,-0.0154,0,0.2214,0.0644,0.1587,0.1348,74.66,69.62,0.3333,0.3333,81.86,71.78
66,1,CA1-V1,150.5,0.8543,0.2333,122.5,6000,0.0804,0,0.0,-0.0144,0,0.2659,0.0801,0.1182,0.1302,85.18,82.83,0.4545,0.7143,80.45,89.75
66,1,CA1-V1,163.5,0.9286,0.0769,135.5,6000,0.0388,1,0.0238,-0.0305,-10,0.2539,0.0827,0.1409,0.1017,84.82,87.59,0.6,0.7143,88.47,81.78
66,1,CA1-SUB,15.5,0.0829,0.227,-12.5,6000,0.2727,2,0.0516,0.001,0,0.3602,0.0483,0.2152,0.2246,nan,nan,,,76.37,88.33
66,1,CA1-SUB,30.5,0.1686,0.5356,2.5,6000,0.2147,1,0.0236,-0.0252,0,0.2486,0.0484,0.2213,0.2082,80.74,83.97,0.2308,0.6,88.85,81.1
66,1,CA1-SUB,45.5,0.2543,0.848,17.5,6000,0.1666,2,0.0275,-0.0238,-1,0.2158,0.0479,0.2277,0.1921,78.9,65.63,0.3333,1.0,70.73,71.83
66,1,CA1-SUB,60.5,0.34,0.9533,32.5,6000,0.1971,2,0.0445,0.0074,0,0.2485,0.0464,0.3009,0.2019,64.16,60.55,0.3333,0.6,80.34,43.06
66,1,CA1-SUB,75.5,0.4257,0.8185,47.5,6000,0.1319,4,0.1676,-0.007,0,0.2355,0.047,0.2312,0.195,80.34,75.71,0.0667,0.6,69.8,43.44
66,1,CA1-SUB,90.5,0.5114,0.8001,62.5,6000,0.0657,0,0.0,-0.0025,0,0.2072,0.0365,0.2093,0.1847,89.59,73.58,0.1429,0.3333,82.54,53.89
66,1,CA1-SUB,105.5,0.5971,0.787,77.5,6000,-0.0478,4,0.0999,-0.0412,0,0.5692,0.0308,0.1892,0.1852,76.24,65.76,0.3333,0.3333,77.82,66.4
66,1,CA1-SUB,120.5,0.6829,0.8146,92.5,6000,0.1879,1,0.018,-0.0033,0,0.1761,0.0584,0.2128,0.1682,87.48,62.14,0.4545,0.1429,83.9,72.9
66,1,CA1-SUB,135.5,0.7686,0.6667,107.5,6000,0.1036,0,0.0,-0.0198,0,0.2287,0.0902,0.1984,0.2035,72.64,67.92,0.3333,0.6,80.34,70.98
66,1,CA1-SUB,150.5,0.8543,0.2333,122.5,6000,0.0776,1,0.0104,0.0142,0,0.2482,0.0402,0.1837,0.1714,89.84,79.69,0.3333,0.6,78.86,75.09
66,1,CA1-SUB,163.5,0.9286,0.0769,135.5,6000,0.2344,2,0.0421,0.002,0,0.2153,0.0531,0.1875,0.1552,82.79,55.99,0.4545,0.6,76.28,88.13
66,1,RSC-SUB,15.5,0.0829,0.227,-12.5,6000,0.0812,0,0.0,-0.0133,-3,0.2831,0.0495,0.1537,0.1589,nan,nan,,,85.18,79.19
66,1,RSC-SUB,30.5,0.1686,0.5356,2.5,6000,0.0521,0,0.0,0.0227,6,0.112,0.0499,0.1359,0.125,87.67,66.54,0.1111,0.6,81.7,60.71
66,1,RSC-SUB,45.5,0.2543,0.848,17.5,6000,0.089,0,0.0,0.0209,0,0.1224,0.0494,0.1385,0.1686,76.74,66.81,0.4286,1.0,82.19,89.12
66,1,RSC-SUB,60.5,0.34,0.9533,32.5,6000,0.0405,0,0.0,-0.0175,2,0.1103,0.0478,0.1276,0.1147,86.58,80.97,0.25,0.6,82.75,81.66
66,1,RSC-SUB,75.5,0.4257,0.8185,47.5,6000,0.1753,2,0.0268,-0.0213,-3,0.1439,0.0469,0.1794,0.1635,81.79,72.21,0.6667,0.6,78.69,89.19
66,1,RSC-SUB,90.5,0.5114,0.8001,62.5,6000,0.1294,1,0.0084,0.0015,0,0.1219,0.0361,0.1786,0.1313,71.23,71.78,0.25,0.3333,81.22,71.42
66,1,RSC-SUB,105.5,0.5971,0.787,77.5,6000,0.0139,0,0.0,0.0235,2,0.1641,0.0316,0.1287,0.1412,81.32,74.28,0.25,0.3333,88.93,83.9
66,1,RSC-SUB,120.5,0.6829,0.8146,92.5,6000,-0.0758,4,0.0674,0.0052,3,0.2562,0.0577,0.1363,0.1383,79.39,80.2,0.25,0.1429,73.61,87.83
66,1,RSC-SUB,135.5,0.7686,0.6667,107.5,6000,0.1653,3,0.0433,0.036,1,0.1765,0.0896,0.1479,0.1122,88.74,75.18,0.25,0.6,77.49,85.74
66,1,RSC-SUB,150.5,0.8543,0.2333,122.5,6000,-0.0171,2,0.0238,0.0053,-2,0.2539,0.0396,0.1386,0.1218,80.89,89.4,0.4286,0.6,86.19,73.33
66,1,RSC-SUB,163.5,0.9286,0.0769,135.5,6000,-0.1538,5,0.1209,-0.0312,-4,0.2907,0.0529,0.1636,0.1077,74.35,77.41,0.4286,0.6,83.72,89.05
66,1,V1-RSC,15.5,0.0829,0.227,-12.5,6000,0.196,1,0.0196,-0.0109,0,0.0922,0.2804,0.208,0.213,nan,nan,,,70.18,76.74
66,1,V1-RSC,30.5,0.1686,0.5356,2.5,6000,0.1793,2,0.0317,-0.0185,0,0.0628,0.1121,0.227,0.1366,80.05,51.52,0.2,0.4286,58.88,54.27
66,1,V1-RSC,45.5,0.2543,0.848,17.5,6000,0.2113,1,0.0228,-0.0627,-2,0.0797,0.1013,0.1948,0.1461,56.94,72.81,0.0,0.4286,55.41,63.82
66,1,V1-RSC,60.5,0.34,0.9533,32.5,6000,0.1653,2,0.0273,0.0331,0,0.0801,0.1049,0.1544,0.1948,74.72,67.3,0.0909,0.25,73.92,88.61
66,1,V1-RSC,75.5,0.4257,0.8185,47.5,6000,0.0301,5,0.1006,0.0327,0,0.0938,0.1699,0.1599,0.157,48.37,54.0,0.7143,0.4286,61.19,50.56
66,1,V1-RSC,90.5,0.5114,0.8001,62.5,6000,0.1318,0,0.0,-0.006,0,0.0663,0.1032,0.1883,0.2121,52.01,58.25,0.5,0.6667,83.4,49.61
66,1,V1-RSC,105.5,0.5971,0.787,77.5,6000,0.2809,1,0.0411,0.0153,0,0.0723,0.1323,0.2035,0.1923,50.66,56.62,0.3333,0.1111,85.73,83.03
66,1,V1-RSC,120.5,0.6829,0.8146,92.5,6000,-0.0764,4,0.0825,-0.0505,-2,0.0712,0.282,0.2048,0.249,66.66,85.88,0.3333,0.0,78.76,83.41
66,1,V1-RSC,135.5,0.7686,0.6667,107.5,6000,0.1239,1,0.0459,-0.0168,0,0.0894,0.1397,0.1644,0.1886,87.85,82.94,0.3333,0.4286,66.89,69.85
66,1,V1-RSC,150.5,0.8543,0.2333,122.5,6000,0.2014,10,0.1602,-0.0703,0,0.0821,0.2283,0.1773,0.2599,83.13,81.88,0.3333,0.25,71.67,63.8
66,1,V1-RSC,163.5,0.9286,0.0769,135.5,6000,-0.0245,3,0.0717,-0.0117,0,0.1071,0.2686,0.182,0.2018,65.1,62.48,0.3333,1.0,63.83,65.95
68,1,CA1-RSC,15.5,0.058,0.1149,-26.5,6000,0.08,0,0.0,-0.0054,0,0.4101,0.1167,0.1492,0.173,nan,nan,,,85.92,76.81
68,1,CA1-RSC,30.5,0.118,0.3213,-11.5,6000,0.0328,0,0.0,0.0009,-1,0.1513,0.1092,0.1628,0.1594,86.95,75.71,0.6667,0.7143,79.84,64.0
68,1,CA1-RSC,45.5,0.178,0.6726,3.5,6000,0.1233,0,0.0,0.0425,2,0.1329,0.0866,0.135,0.1542,80.31,77.91,0.6667,0.3333,81.09,81.83
68,1,CA1-RSC,60.5,0.238,0.8372,18.5,6000,0.1126,0,0.0,-0.0069,2,0.1246,0.1002,0.1445,0.1254,70.11,88.28,0.4286,0.5,70.78,78.19
68,1,CA1-RSC,75.5,0.298,0.8398,33.5,6000,0.2,1,0.0204,0.0318,2,0.0822,0.1005,0.1344,0.1688,84.54,79.2,0.25,0.5,80.49,82.02
68,1,CA1-RSC,90.5,0.358,0.8029,48.5,6000,0.0701,0,0.0,0.0156,8,0.0979,0.0886,0.152,0.1162,71.37,80.76,0.25,0.5,86.3,87.43
68,1,CA1-RSC,105.5,0.418,0.7197,63.5,6000,0.089,0,0.0,-0.0198,-10,0.1071,0.087,0.1583,0.1582,82.57,77.0,0.6667,0.2,74.97,87.93
68,1,CA1-RSC,120.5,0.478,0.7181,78.5,6000,0.0757,0,0.0,0.033,0,0.0835,0.1634,0.1278,0.1423,78.87,81.14,0.4286,0.3333,75.81,76.14
68,1,CA1-RSC,135.5,0.538,0.7707,93.5,6000,0.0939,0,0.0,0.0292,0,0.0984,0.1294,0.1663,0.1414,81.5,89.52,0.25,0.3333,77.71,88.73
68,1,CA1-RSC,150.5,0.598,0.7128,108.5,6000,0.0512,4,0.0697,-0.0103,-2,0.0858,0.1627,0.1802,0.1489,80.79,74.94,0.6667,0.3333,85.21,80.48
68,1,CA1-RSC,165.5,0.658,0.4698,123.5,6000,0.0544,0,0.0,-0.0182,0,0.0833,0.1224,0.136,0.116,67.23,66.65,0.6667,0.3333,89.42,89.86
68,1,CA1-RSC,180.5,0.718,0.3028,138.5,6000,0.0751,0,0.0,-0.0023,0,0.1107,0.0915,0.1757,0.1671,83.69,70.09,0.6667,0.2,89.75,69.82
68,1,CA1-RSC,195.5,0.778,0.1583,153.5,6000,0.1773,1,0.016,0.0127,0,0.1197,0.1055,0.1821,0.2007,71.39,80.42,0.4286,0.5,73.09,79.56
68,1,CA1-RSC,210.5,0.838,0.0083,168.5,6000,0.0938,0,0.0,0.0145,0,0.0994,0.1124,0.172,0.1766,83.58,79.47,0.25,0.3333,87.55,82.2
68,1,CA1-RSC,225.5,0.898,0.0852,183.5,6000,0.113,0,0.0,-0.0001,0,0.108,0.1082,0.1838,0.129,87.9,70.48,0.4286,0.3333,84.27,72.16
68,1,CA1-RSC,238.5,0.95,0.1086,196.5,6000,0.1048,0,0.0,0.0126,0,0.1298,0.0977,0.1534,0.1653,88.79,85.65,0.4286,0.5,87.32,85.19
68,1,CA1-CA3,15.5,0.058,0.1149,-26.5,6000,0.4395,3,0.3309,-0.0407,0,0.4606,0.5571,0.4104,0.4646,nan,nan,,,24.89,13.67
68,1,CA1-CA3,30.5,0.118,0.3213,-11.5,6000,0.4784,3,0.1584,-0.045,0,0.1451,0.0726,0.4597,0.4564,80.13,79.54,0.6667,0.5,37.14,35.36
68,1,CA1-CA3,45.5,0.178,0.6726,3.5,6000,0.4984,3,0.1848,-0.0448,0,0.187,0.0655,0.4694,0.4842,33.89,31.76,0.6667,1.0,29.4,26.84
68,1,CA1-CA3,60.5,0.238,0.8372,18.5,6000,0.4904,3,0.1808,-0.0246,0,0.1634,0.0953,0.5125,0.4932,24.99,26.07,0.4286,0.5,35.56,25.82
68,1,CA1-CA3,75.5,0.298,0.8398,33.5,6000,0.4762,3,0.1719,-0.0448,0,0.1571,0.0909,0.4631,0.4601,30.12,27.06,0.25,0.5,30.73,35.63
68,1,CA1-CA3,90.5,0.358,0.8029,48.5,6000,0.4713,3,0.1635,-0.0681,0,0.1347,0.0878,0.4694,0.4755,28.46,30.5,0.4286,0.5,26.68,21.46
68,1,CA1-CA3,105.5,0.418,0.7197,63.5,6000,0.4404,2,0.1366,-0.0622,0,0.1668,0.1084,0.4359,0.4357,27.2,33.07,0.6667,1.0,33.89,35.73
68,1,CA1-CA3,120.5,0.478,0.7181,78.5,6000,0.4861,2,0.1714,-0.0667,0,0.1398,0.0875,0.4608,0.4963,29.86,24.66,0.6667,0.2,50.48,29.94
68,1,CA1-CA3,135.5,0.538,0.7707,93.5,6000,0.4335,2,0.1237,-0.0441,0,0.1006,0.0908,0.4433,0.4716,27.85,27.67,0.4286,0.0,64.32,84.24
68,1,CA1-CA3,150.5,0.598,0.7128,108.5,6000,0.3626,5,0.1399,-0.0721,0,0.1203,0.0819,0.4653,0.5018,31.58,25.71,0.4286,0.2,71.8,57.08
68,1,CA1-CA3,165.5,0.658,0.4698,123.5,6000,0.4571,2,0.1455,-0.0898,0,0.1104,0.0932,0.4706,0.4938,36.73,41.71,0.6667,0.2,65.15,45.14
68,1,CA1-CA3,180.5,0.718,0.3028,138.5,6000,0.4564,2,0.1384,-0.0685,0,0.1273,0.0786,0.452,0.4828,33.86,24.19,0.6667,0.0,66.13,47.41
68,1,CA1-CA3,195.5,0.778,0.1583,153.5,6000,0.4426,3,0.1361,-0.0319,0,0.1669,0.2706,0.4539,0.4686,44.25,39.65,0.25,0.2,45.64,47.87
68,1,CA1-CA3,210.5,0.838,0.0083,168.5,6000,0.45,2,0.1375,-0.0697,0,0.1515,0.1006,0.4424,0.4441,40.07,40.55,0.25,0.0,73.02,61.25
68,1,CA1-CA3,225.5,0.898,0.0852,183.5,6000,0.4849,2,0.1644,-0.0516,0,0.1731,0.0814,0.4979,0.5036,40.89,31.82,0.25,0.0,41.13,38.95
68,1,CA1-CA3,238.5,0.95,0.1086,196.5,6000,0.4775,2,0.1533,-0.0215,0,0.1542,0.0896,0.4717,0.4419,35.4,40.66,0.6667,0.2,82.63,41.3
68,1,CA1-DG,15.5,0.058,0.1149,-26.5,6000,0.3346,2,0.0745,-0.0024,0,0.4096,0.1573,0.3266,0.2983,nan,nan,,,60.99,67.3
68,1,CA1-DG,30.5,0.118,0.3213,-11.5,6000,0.3409,2,0.0816,-0.0384,0,0.1495,0.1659,0.3452,0.3275,88.69,55.01,0.6667,0.5,79.96,87.68
68,1,CA1-DG,45.5,0.178,0.6726,3.5,6000,0.2829,2,0.058,-0.051,0,0.1312,0.1305,0.2831,0.2913,53.71,47.3,0.6667,0.3333,63.07,51.75
68,1,CA1-DG,60.5,0.238,0.8372,18.5,6000,0.326,2,0.0765,-0.0668,0,0.1229,0.0829,0.3012,0.3065,55.73,53.29,0.4286,0.2,60.1,68.88
68,1,CA1-DG,75.5,0.298,0.8398,33.5,6000,0.3703,2,0.0911,-0.0624,0,0.0787,0.1176,0.3296,0.325,87.97,79.75,0.25,0.3333,62.96,76.99
68,1,CA1-DG,90.5,0.358,0.8029,48.5,6000,0.3245,2,0.0775,-0.0779,0,0.0961,0.1369,0.2931,0.3174,44.07,88.62,0.25,0.2,67.54,89.88
68,1,CA1-DG,105.5,0.418,0.7197,63.5,6000,0.3462,2,0.0785,-0.0499,0,0.1049,0.1022,0.3232,0.3184,56.9,72.05,0.6667,0.2,78.49,79.02
68,1,CA1-DG,120.5,0.478,0.7181,78.5,6000,0.4067,2,0.1143,-0.0523,0,0.0795,0.1293,0.3659,0.3642,65.11,68.63,0.4286,0.0909,83.84,82.26
68,1,CA1-DG,135.5,0.538,0.7707,93.5,6000,0.3626,2,0.0942,-0.0331,0,0.0967,0.1315,0.3244,0.342,56.59,51.92,0.25,0.0909,75.12,82.3
68,1,CA1-DG,150.5,0.598,0.7128,108.5,6000,0.3062,2,0.0599,-0.0567,0,0.0838,0.1848,0.3434,0.339,31.01,51.5,0.6667,0.5,69.05,86.98
68,1,CA1-DG,165.5,0.658,0.4698,123.5,6000,0.3888,2,0.0985,-0.0408,0,0.0824,0.1715,0.3665,0.3697,53.46,53.39,0.6667,0.3333,46.32,70.72
68,1,CA1-DG,180.5,0.718,0.3028,138.5,6000,0.3588,3,0.0956,-0.0626,0,0.1095,0.1379,0.362,0.3533,33.68,39.87,0.4286,0.5,36.37,59.11
68,1,CA1-DG,195.5,0.778,0.1583,153.5,6000,0.4325,2,0.1445,-0.0391,0,0.1178,0.146,0.36,0.3476,51.98,80.56,0.25,0.2,76.63,77.08
68,1,CA1-DG,210.5,0.838,0.0083,168.5,6000,0.3704,2,0.0956,-0.063,0,0.099,0.114,0.361,0.3744,54.32,77.06,0.25,0.2,56.82,73.91
68,1,CA1-DG,225.5,0.898,0.0852,183.5,6000,0.3915,2,0.095,-0.0636,0,0.1064,0.1814,0.365,0.3575,48.75,67.5,0.4286,0.2,81.03,83.36
68,1,CA1-DG,238.5,0.95,0.1086,196.5,6000,0.3799,2,0.1023,-0.0449,0,0.1294,0.0983,0.3665,0.3752,87.01,75.34,0.4286,0.3333,81.2,87.58
68,1,CA3-DG,15.5,0.058,0.1149,-26.5,6000,0.4073,3,0.1861,-0.0009,0,0.5654,0.2137,0.3963,0.2849,nan,nan,,,15.87,25.56
68,1,CA3-DG,30.5,0.118,0.3213,-11.5,6000,0.4262,2,0.1399,0.0342,0,0.076,0.1919,0.3436,0.3377,85.74,84.66,0.5,0.5,49.47,57.67
68,1,CA3-DG,45.5,0.178,0.6726,3.5,6000,0.4365,3,0.1911,0.0171,0,0.069,0.1666,0.3945,0.3888,36.04,32.46,1.0,0.5,29.74,61.72
68,1,CA3-DG,60.5,0.238,0.8372,18.5,6000,0.4483,2,0.1729,0.0054,0,0.097,0.1293,0.3375,0.3804,42.11,38.09,0.5,0.3333,61.76,62.84
68,1,CA3-DG,75.5,0.298,0.8398,33.5,6000,0.4673,3,0.1743,0.0195,0,0.0931,0.179,0.3769,0.3448,46.8,35.66,0.5,0.2,46.26,42.7
68,1,CA3-DG,90.5,0.358,0.8029,48.5,6000,0.406,3,0.1713,0.0271,0,0.0901,0.1749,0.3587,0.3919,43.26,47.58,0.5,0.3333,33.72,41.92
68,1,CA3-DG,105.5,0.418,0.7197,63.5,6000,0.4047,2,0.1567,-0.0086,0,0.1091,0.1493,0.3827,0.3936,33.71,40.0,1.0,0.2,71.26,63.94
68,1,CA3-DG,120.5,0.478,0.7181,78.5,6000,0.3818,3,0.1383,0.0448,0,0.0902,0.1632,0.3627,0.3292,37.49,46.23,0.2,0.5,44.08,32.41
68,1,CA3-DG,135.5,0.538,0.7707,93.5,6000,0.4359,3,0.176,0.056,0,0.0913,0.1511,0.3266,0.3769,29.21,27.75,0.2,0.3333,28.17,40.37
68,1,CA3-DG,150.5,0.598,0.7128,108.5,6000,0.3713,3,0.1317,0.0317,0,0.0831,0.1593,0.367,0.3858,20.35,28.11,0.2,0.3333,30.25,84.47
68,1,CA3-DG,165.5,0.658,0.4698,123.5,6000,0.4373,3,0.1981,0.0361,0,0.0954,0.1685,0.3913,0.3973,24.49,32.95,0.5,0.3333,28.56,56.73
68,1,CA3-DG,180.5,0.718,0.3028,138.5,6000,0.4502,3,0.1791,0.057,0,0.0797,0.1978,0.3609,0.3826,20.05,31.97,0.2,0.5,57.69,59.47
68,1,CA3-DG,195.5,0.778,0.1583,153.5,6000,0.4062,3,0.1541,0.0504,0,0.2721,0.1747,0.3825,0.3848,41.72,43.2,0.2,0.0909,87.75,89.66
68,1,CA3-DG,210.5,0.838,0.0083,168.5,6000,0.4005,3,0.1967,0.037,0,0.1019,0.1905,0.3504,0.3855,39.73,37.98,0.0,0.0,30.67,55.19
68,1,CA3-DG,225.5,0.898,0.0852,183.5,6000,0.4044,3,0.162,0.065,0,0.0846,0.2334,0.355,0.3648,17.31,42.85,0.0,0.3333,23.84,45.81
68,1,CA3-DG,238.5,0.95,0.1086,196.5,6000,0.4311,3,0.175,0.0457,0,0.0923,0.1578,0.3302,0.3614,23.56,38.42,0.2,0.7143,27.99,67.24
70,0,CA1-RSC,15.5,0.4265,0.2982,,12000,0.1287,11,0.8012,-0.0274,-8,0.4007,0.4544,0.1037,0.0794,nan,nan,,,88.35,87.3
70,0,CA1-RSC,25.5,0.7206,0.4093,,10000,-0.1425,12,0.9866,0.0156,0,0.3329,0.3931,0.092,0.0811,81.5,83.93,0.0769,0.0877,88.39,77.86
70,0,CA1-DG,15.5,0.4265,0.2982,,12000,-0.4451,10,0.8509,-0.0464,0,0.3995,0.3667,0.2926,0.371,nan,nan,,,88.37,73.45
70,0,CA1-DG,25.5,0.7206,0.4093,,10000,0.6264,9,0.9107,-0.042,0,0.3308,0.2871,0.2853,0.3258,81.05,83.67,0.0769,0.2,63.42,68.58
70,0,CA1-V1,15.5,0.4265,0.2982,,12000,0.6639,14,1.2942,-0.0073,0,0.3937,0.3112,0.1969,0.1604,nan,nan,,,74.0,70.31
