method,pair,stat,contrast,n_animals,n_obs,estimate,p,p_within_pair_fdr_pass,ok,reason
collapsed,CA1-V1,mi_sig,expert-naive,10,180,0.014822779416402837,0.3139380937749148,False,True,collapsed
collapsed,CA1-V1,mi_sig,expert-intermediate,10,180,0.0025597883941576756,0.9527650219907529,False,True,collapsed
collapsed,CA1-V1,mi_sig,intermediate-naive,10,180,0.0,0.6120898800892568,False,True,collapsed
collapsed,CA1-V1,ifi_weighted,expert-naive,10,180,-0.11187411942391581,0.375,False,True,collapsed
collapsed,CA1-V1,ifi_weighted,expert-intermediate,10,180,-0.01657673160395607,0.556640625,False,True,collapsed
collapsed,CA1-V1,ifi_weighted,intermediate-naive,10,180,-0.0560231452930121,0.4921875,False,True,collapsed
lmm_randslope,CA1-V1,mi_sig,expert-naive,10,180,0.008276838429128061,0.5871489715581815,False,True,
lmm_randslope,CA1-V1,mi_sig,expert-intermediate,10,180,0.002147605874806795,0.8696130322217815,False,True,
lmm_randslope,CA1-V1,mi_sig,intermediate-naive,10,180,0.006129232554321266,0.6282943076031349,False,True,
lmm_randslope,CA1-V1,ifi_weighted,expert-naive,10,180,-0.04082250729566037,0.4038194103810808,False,True,
lmm_randslope,CA1-V1,ifi_weighted,expert-intermediate,10,180,-0.020761508873651472,0.6531735290172056,False,True,
lmm_randslope,CA1-V1,ifi_weighted,intermediate-naive,10,180,-0.0200609984220089,0.6869132186126479,False,True,
collapsed,CA1-DG,mi_sig,expert-naive,8,144,0.029160802252386115,0.3828125,False,True,collapsed
collapsed,CA1-DG,mi_sig,expert-intermediate,8,144,-0.019706415812239593,0.3125,False,True,collapsed
collapsed,CA1-DG,mi_sig,intermediate-naive,8,144,0.02115504125083325,0.1953125,False,True,collapsed
collapsed,CA1-DG,ifi_weighted,expert-naive,8,144,-0.015381477410857854,1.0,False,True,collapsed
collapsed,CA1-DG,ifi_weighted,expert-intermediate,8,144,0.03185047621084553,0.1953125,False,True,collapsed
collapsed,CA1-DG,ifi_weighted,intermediate-naive,8,144,-0.036150773078598944,0.9453125,False,True,collapsed
lmm_randslope,CA1-DG,mi_sig,expert-naive,8,144,0.017507805732912787,0.4681942564522783,False,True,
lmm_randslope,CA1-DG,mi_sig,expert-intermediate,8,144,-0.038491107150994325,0.21859298855013787,False,True,
lmm_randslope,CA1-DG,mi_sig,intermediate-naive,8,144,0.05599891288390711,0.0632111624635002,False,True,
lmm_randslope,CA1-DG,ifi_weighted,expert-naive,8,144,0.008753116957470821,0.8412077411291484,False,True,
lmm_randslope,CA1-DG,ifi_weighted,expert-intermediate,8,144,0.016665110531385183,0.7268844179318368,False,True,
lmm_randslope,CA1-DG,ifi_weighted,intermediate-naive,8,144,-0.00791199357391436,0.8622751152718273,False,True,
collapsed,CA1-CA3,mi_sig,expert-naive,6,108,0.06226754197082894,0.21875,False,True,collapsed
collapsed,CA1-CA3,mi_sig,expert-intermediate,6,108,0.011560241270772074,0.4375,False,True,collapsed
collapsed,CA1-CA3,mi_sig,intermediate-naive,6,108,0.06734077590876011,0.3125,False,True,collapsed
collapsed,CA1-CA3,ifi_weighted,expert-naive,6,108,0.04032851499545993,0.84375,False,True,collapsed
collapsed,CA1-CA3,ifi_weighted,expert-intermediate,6,108,-0.06069977069049472,0.15625,False,True,collapsed
collapsed,CA1-CA3,ifi_weighted,intermediate-naive,6,108,0.12738493802699852,0.4375,False,True,collapsed
lmm_randslope,CA1-CA3,mi_sig,expert-naive,6,0,nan,nan,False,False,too_few_animals_for_random_slope
lmm_randslope,CA1-CA3,mi_sig,expert-intermediate,6,0,nan,nan,False,False,too_few_animals_for_random_slope
lmm_randslope,CA1-CA3,mi_sig,intermediate-naive,6,0,nan,nan,False,False,too_few_animals_for_random_slope
lmm_randslope,CA1-CA3,ifi_weighted,expert-naive,6,0,nan,nan,False,False,too_few_animals_for_random_slope
lmm_randslope,CA1-CA3,ifi_weighted,expert-intermediate,6,0,nan,nan,False,False,too_few_animals_for_random_slope
lmm_randslope,CA1-CA3,ifi_weighted,intermediate-naive,6,0,nan,nan,False,False,too_few_animals_for_random_slope
collapsed,CA1-RSC,mi_sig,expert-naive,8,144,0.00031307888543524384,0.3454475304692257,False,True,collapsed
collapsed,CA1-RSC,mi_sig,expert-intermediate,8,144,-0.016357677353273443,0.17629637444051116,False,True,collapsed
collapsed,CA1-RSC,mi_sig,intermediate-naive,8,144,0.029974067660514567,0.027991815485665747,False,True,collapsed
collapsed,CA1-RSC,ifi_weighted,expert-naive,8,144,-0.034271094485947555,0.546875,False,True,collapsed
collapsed,CA1-RSC,ifi_weighted,expert-intermediate,8,144,-0.11902932185488699,0.1484375,False,True,collapsed
collapsed,CA1-RSC,ifi_weighted,intermediate-naive,8,144,0.07597514125802164,0.1484375,False,True,collapsed
lmm_randslope,CA1-RSC,mi_sig,expert-naive,8,144,0.023572069653610903,0.20230051701191165,False,True,
lmm_randslope,CA1-RSC,mi_sig,expert-intermediate,8,144,-0.018545423163092316,0.1761709012150462,False,True,
lmm_randslope,CA1-RSC,mi_sig,intermediate-naive,8,144,0.04211749281670322,0.0296696366705468,False,True,
lmm_randslope,CA1-RSC,ifi_weighted,expert-naive,8,144,-0.020674756641528704,0.691673438719387,False,True,
lmm_randslope,CA1-RSC,ifi_weighted,expert-intermediate,8,144,-0.09414178829182707,0.09452703892161901,False,True,
lmm_randslope,CA1-RSC,ifi_weighted,intermediate-naive,8,144,0.07346703165029836,0.19174088144911305,False,True,
collapsed,CA1-SUB,mi_sig,expert-naive,4,72,0.075110694105145,0.375,False,True,collapsed
collapsed,CA1-SUB,mi_sig,expert-intermediate,4,72,-0.0242725778731391,0.28504940740261275,False,True,collapsed
collapsed,CA1-SUB,mi_sig,intermediate-naive,4,72,0.10222230613818602,0.375,False,True,collapsed
collapsed,CA1-SUB,ifi_weighted,expert-naive,4,72,-0.06273121030487087,0.25,False,True,collapsed
collapsed,CA1-SUB,ifi_weighted,expert-intermediate,4,72,-0.06187451827186294,0.25,False,True,collapsed
collapsed,CA1-SUB,ifi_weighted,intermediate-naive,4,72,0.02564632377110508,0.375,False,True,collapsed
lmm_randslope,CA1-SUB,mi_sig,expert-naive,4,0,nan,nan,False,False,too_few_animals_for_random_slope
lmm_randslope,CA1-SUB,mi_sig,expert-intermediate,4,0,nan,nan,False,False,too_few_animals_for_random_slope
lmm_randslope,CA1-SUB,mi_sig,intermediate-naive,4,0,nan,nan,False,False,too_few_animals_for_random_slope
lmm_randslope,CA1-SUB,ifi_weighted,expert-naive,4,0,nan,nan,False,False,too_few_animals_for_random_slope
lmm_randslope,CA1-SUB,ifi_weighted,expert-intermediate,4,0,nan,nan,False,False,too_few_animals_for_random_slope
lmm_randslope,CA1-SUB,ifi_weighted,intermediate-naive,4,0,nan,nan,False,False,too_few_animals_for_random_slope
collapsed,V1-RSC,mi_sig,expert-naive,6,108,0.06358900094979898,0.21875,False,True,collapsed
collapsed,V1-RSC,mi_sig,expert-intermediate,6,108,0.07698549183325448,0.21875,False,True,collapsed
collapsed,V1-RSC,mi_sig,intermediate-naive,6,108,-0.007415704481661631,0.84375,False,True,collapsed
collapsed,V1-RSC,ifi_weighted,expert-naive,6,108,0.056644045711978085,0.09375,False,True,collapsed
