pair,window_bins,window_ms,n_animals,ifi_naive,ifi_expert,delta,t,p
CA1-V1,11,110,10,-0.014193825646832659,-0.003993501643626421,0.010200324003206234,0.38939305867201546,0.7060389047845849
CA1-V1,12,120,10,-0.015971025442541385,-0.0031880427897521047,0.012782982652789288,0.44378203124795507,0.6676776264923097
CA1-V1,13,130,10,-0.015733940490573563,-0.0030374055523881747,0.012696534938185391,0.3995441772329652,0.6988080395896022
CA1-V1,14,140,10,-0.018808650128242663,-0.0037836063226433223,0.015025043805599334,0.5028931181182669,0.6271150213257031
CA1-V1,15,150,10,-0.01933012483171488,-0.004973866366895705,0.01435625846481918,0.4928731683721807,0.6339033808075248
CA1-V1,16,160,10,-0.022440428652789786,-0.005375454169685746,0.017064974483104033,0.6390022700261097,0.5387420872279838
CA1-V1,17,170,10,-0.020729336828333618,-0.004212114255381088,0.016517222572952534,0.6710935579163236,0.5190113585678348
CA1-V1,18,180,10,-0.01920646966284955,-0.003940059536589091,0.015266410126260463,0.6209589732692079,0.5500272741531451
CA1-V1,19,190,10,-0.01618819394039834,-0.002890423171896891,0.013297770768501452,0.549136620002961,0.5962709522337806
CA1-V1,20,200,10,-0.016960501451682326,-0.003261835933812866,0.013698665517869458,0.5507398372452328,0.5952162663045109
CA1-V1,21,210,10,-0.018808605785433016,-0.003028816165074953,0.015779789620358062,0.6535551624304096,0.5297400254620492
CA1-V1,22,220,10,-0.020021333326356156,-0.003630347625579209,0.016390985700776944,0.6527867924158637,0.5302130687693769
CA1-V1,23,230,10,-0.02472758842829343,-0.003997023348478148,0.020730565079815282,0.8139882424948319,0.4366577317117636
CA1-V1,24,240,10,-0.030161315531672915,-0.005965298630902121,0.024196016900770796,0.8697083976783825,0.40705640712012414
CA1-V1,25,250,10,-0.03274349758739514,-0.006410533025055851,0.02633296456233929,0.865347192181801,0.40932166061140174
CA3-DG,1,10,4,-0.03676382889235629,-0.003268030051140708,0.03349579884121558,0.5649361456359151,0.6116048046320444
CA3-DG,2,20,4,-0.09701081753987183,-0.025153297362448198,0.07185752017742363,0.7405911754228685,0.5126387639414419
CA3-DG,3,30,4,-0.14266597280833765,-0.021858024973816757,0.1208079478345209,0.8617325526823068,0.45220850775246835
CA3-DG,4,40,4,-0.16441461640647967,-0.021122172349457208,0.14329244405702246,0.9073600812633597,0.4311082119770451
CA3-DG,5,50,4,-0.1661307391894528,-0.01682910773340306,0.14930163145604974,0.935416088715059,0.41857862480911867
CA3-DG,6,60,4,-0.16613073918945276,-0.01682910773340308,0.1493016314560497,0.9354160887150588,0.41857862480911867
CA3-DG,7,70,4,-0.16613073918945276,-0.016829107733403077,0.1493016314560497,0.9354160887150587,0.4185786248091188
CA3-DG,8,80,4,-0.16613073918945273,-0.016829107733403032,0.1493016314560497,0.9354160887150587,0.4185786248091188
CA3-DG,9,90,4,-0.16613073918945276,-0.016829107733403074,0.1493016314560497,0.9354160887150587,0.4185786248091188
CA3-DG,10,100,4,-0.1354321515635226,-0.0067323617678824825,0.12869978979564012,0.9420844416534102,0.4156499767635334
CA3-DG,11,110,4,-0.07974908821252143,0.0009255376765464236,0.08067462588906783,0.9708185780213134,0.4032455345633191
CA3-DG,12,120,4,-0.03585131144945548,0.015079223220719995,0.05093053467017547,1.124028193785113,0.34282611291272375
CA3-DG,13,130,4,-0.010113630762948255,0.017632241558917378,0.027745872321865636,1.0586779693400088,0.3674436760934648
CA3-DG,14,140,4,-0.01576176333656258,0.012676788197213159,0.028438551533775745,1.5280791579636204,0.22395099027561155
CA3-DG,15,150,4,-0.03517123119634755,0.0029047352190181503,0.038075966415365696,2.157408671830817,0.1198678556074938
CA3-DG,16,160,4,-0.06211232743412712,-0.005316147525715778,0.05679617990841135,2.4378415275292764,0.09267858154578404
CA3-DG,17,170,4,-0.08673725953529257,-0.006391038882395268,0.0803462206528973,2.3613952893676085,0.09927432485179694
CA3-DG,18,180,4,-0.09317440329466013,-0.002981923296657222,0.09019247999800291,2.3340444015751323,0.1017720240713638
CA3-DG,19,190,4,-0.09385276106138471,-0.0006880597047823336,0.09316470135660236,2.3116617133373967,0.10387293824702354
CA3-DG,20,200,4,-0.09385276106138471,-0.0006880597047823314,0.09316470135660239,2.3116617133374002,0.10387293824702314
CA3-DG,21,210,4,-0.09385276106138474,-0.0006880597047823301,0.0931647013566024,2.311661713337399,0.10387293824702327
CA3-DG,22,220,4,-0.09385276106138471,-0.0002449642567836879,0.09360779680460103,2.337317181811655,0.10146916519717589
CA3-DG,23,230,4,-0.09121488073135077,0.005429139816907334,0.0966440205482581,2.5441383339546033,0.08437372380530768
CA3-DG,24,240,4,-0.0753886054437568,0.012679330737551401,0.0880679361813082,2.5937834648024567,0.08080901492491203
CA3-DG,25,250,4,-0.05174842187125879,0.01672599812154352,0.06847441999280231,2.4976953587921242,0.08788507091801581
CA1-SUB,1,10,4,-0.027633379644416055,-0.2884699166784355,-0.2608365370340195,-0.8880474402016224,0.439929402914206
CA1-SUB,2,20,4,0.015283512012243206,-0.3173638515134668,-0.33264736352571006,-0.9006526549584197,0.43415366610463846
CA1-SUB,3,30,4,-0.07633240601860133,-0.3266445753723567,-0.25031216935375533,-0.8484092153156144,0.45854021889440344
CA1-SUB,4,40,4,-0.08379043270251035,-0.034247271140624924,0.04954316156188543,0.594838360518148,0.5938316093870307
CA1-SUB,5,50,4,-0.08966278405677894,0.04452011951121217,0.13418290356799112,0.6949486009301615,0.5370763584295946
CA1-SUB,6,60,4,-0.08319400698693538,0.04082997013556669,0.12402397712250204,0.6341416122795767,0.5710390192813436
CA1-SUB,7,70,4,-0.08177276874672991,0.0455834089351079,0.1273561776818378,0.6633660992519436,0.5545171916248604
CA1-SUB,8,80,4,-0.06790362063521425,0.04866557065926731,0.11656919129448157,0.6410450449055268,0.567103214233339
CA1-SUB,9,90,4,-0.03609334205835716,0.054923574056644706,0.09101691611500187,0.5587863847740981,0.615305663628102
CA1-SUB,10,100,4,-0.00875519457493465,0.08088890536739077,0.08964409994232539,0.6208483486101373,0.5786749643099487
