animal,learner,pair,bin,area,unit,contrib
28,1,CA1-CA3,1,CA1,0,0.715417
28,1,CA1-CA3,1,CA1,1,0.394109
28,1,CA1-CA3,1,CA1,2,0.276215
28,1,CA1-CA3,1,CA1,3,0.680517
28,1,CA1-CA3,1,CA1,4,0.39963
28,1,CA1-CA3,1,CA1,5,0.327321
28,1,CA1-CA3,1,CA1,6,0.639281
28,1,CA1-CA3,1,CA1,7,0.860303
28,1,CA1-CA3,1,CA1,8,1.03634
28,1,CA1-CA3,1,CA1,9,0.587472
28,1,CA1-CA3,1,CA1,10,0.815716
28,1,CA1-CA3,1,CA1,11,0.517428
28,1,CA1-CA3,1,CA1,12,0.373068
28,1,CA1-CA3,1,CA1,13,0.0
28,1,CA1-CA3,1,CA1,14,0.440781
28,1,CA1-CA3,1,CA1,15,0.558143
28,1,CA1-CA3,1,CA1,16,0.443259
28,1,CA1-CA3,1,CA1,17,0.697731
28,1,CA1-CA3,1,CA1,18,0.548297
28,1,CA1-CA3,1,CA1,19,2.622367
28,1,CA1-CA3,1,CA1,20,0.667742
28,1,CA1-CA3,1,CA1,21,1.572024
28,1,CA1-CA3,1,CA1,22,0.584762
28,1,CA1-CA3,1,CA1,23,0.375017
28,1,CA1-CA3,1,CA3,0,1.074143
28,1,CA1-CA3,1,CA3,1,1.842205
28,1,CA1-CA3,1,CA3,2,2.791333
28,1,CA1-CA3,1,CA3,3,0.0
28,1,CA1-CA3,1,CA3,4,0.0
28,1,CA1-CA3,1,CA3,5,1.685847
28,1,CA1-CA3,1,CA3,6,0.0
28,1,CA1-CA3,1,CA3,7,6.00858
28,1,CA1-CA3,1,CA3,8,4.846226
28,1,CA1-CA3,1,CA3,9,1.669248
28,1,CA1-CA3,1,CA3,10,0.0
28,1,CA1-CA3,1,CA3,11,11.357376
28,1,CA1-CA3,2,CA1,0,0.388601
28,1,CA1-CA3,2,CA1,1,0.239628
28,1,CA1-CA3,2,CA1,2,1.177468
28,1,CA1-CA3,2,CA1,3,1.23423
28,1,CA1-CA3,2,CA1,4,0.300281
28,1,CA1-CA3,2,CA1,5,0.310742
28,1,CA1-CA3,2,CA1,6,0.211708
28,1,CA1-CA3,2,CA1,7,0.456974
28,1,CA1-CA3,2,CA1,8,0.622132
28,1,CA1-CA3,2,CA1,9,0.801054
28,1,CA1-CA3,2,CA1,10,0.645699
28,1,CA1-CA3,2,CA1,11,0.811036
28,1,CA1-CA3,2,CA1,12,0.319842
28,1,CA1-CA3,2,CA1,13,0.45402
28,1,CA1-CA3,2,CA1,14,0.241994
28,1,CA1-CA3,2,CA1,15,0.373579
28,1,CA1-CA3,2,CA1,16,0.497458
28,1,CA1-CA3,2,CA1,17,0.619782
28,1,CA1-CA3,2,CA1,18,0.216566
28,1,CA1-CA3,2,CA1,19,1.077467
28,1,CA1-CA3,2,CA1,20,0.687504
28,1,CA1-CA3,2,CA1,21,0.858932
28,1,CA1-CA3,2,CA1,22,0.678941
28,1,CA1-CA3,2,CA1,23,0.324824
28,1,CA1-CA3,2,CA3,0,1.009181
28,1,CA1-CA3,2,CA3,1,35.894032
28,1,CA1-CA3,2,CA3,2,1.512495
28,1,CA1-CA3,2,CA3,3,0.0
28,1,CA1-CA3,2,CA3,4,0.577379
28,1,CA1-CA3,2,CA3,5,1.703896
28,1,CA1-CA3,2,CA3,6,0.0
28,1,CA1-CA3,2,CA3,7,0.0
28,1,CA1-CA3,2,CA3,8,0.0
28,1,CA1-CA3,2,CA3,9,1.431868
28,1,CA1-CA3,2,CA3,10,39.907431
28,1,CA1-CA3,2,CA3,11,0.0
28,1,CA1-CA3,3,CA1,0,0.621586
28,1,CA1-CA3,3,CA1,1,0.214842
28,1,CA1-CA3,3,CA1,2,1.247745
28,1,CA1-CA3,3,CA1,3,1.023206
28,1,CA1-CA3,3,CA1,4,0.762337
28,1,CA1-CA3,3,CA1,5,0.266059
28,1,CA1-CA3,3,CA1,6,0.42989
28,1,CA1-CA3,3,CA1,7,0.58885
28,1,CA1-CA3,3,CA1,8,0.648584
28,1,CA1-CA3,3,CA1,9,1.980744
28,1,CA1-CA3,3,CA1,10,0.23289
28,1,CA1-CA3,3,CA1,11,0.570181
28,1,CA1-CA3,3,CA1,12,0.224536
28,1,CA1-CA3,3,CA1,13,36.766334
28,1,CA1-CA3,3,CA1,14,1.011618
28,1,CA1-CA3,3,CA1,15,0.746844
28,1,CA1-CA3,3,CA1,16,0.742624
28,1,CA1-CA3,3,CA1,17,0.66311
28,1,CA1-CA3,3,CA1,18,0.384106
28,1,CA1-CA3,3,CA1,19,0.46023
28,1,CA1-CA3,3,CA1,20,0.212834
28,1,CA1-CA3,3,CA1,21,2.438825
28,1,CA1-CA3,3,CA1,22,0.748477
28,1,CA1-CA3,3,CA1,23,0.372784
28,1,CA1-CA3,3,CA3,0,0.958032
28,1,CA1-CA3,3,CA3,1,0.500846
28,1,CA1-CA3,3,CA3,2,1.920685
28,1,CA1-CA3,3,CA3,3,0.0
28,1,CA1-CA3,3,CA3,4,1.313635
28,1,CA1-CA3,3,CA3,5,4.118078
28,1,CA1-CA3,3,CA3,6,3.702015
28,1,CA1-CA3,3,CA3,7,0.0
28,1,CA1-CA3,3,CA3,8,0.0
28,1,CA1-CA3,3,CA3,9,1.063
28,1,CA1-CA3,3,CA3,10,10.959082
28,1,CA1-CA3,3,CA3,11,11.85748
28,1,CA1-CA3,4,CA1,0,0.51806
28,1,CA1-CA3,4,CA1,1,0.364989
28,1,CA1-CA3,4,CA1,2,0.312499
28,1,CA1-CA3,4,CA1,3,1.237547
28,1,CA1-CA3,4,CA1,4,0.388815
28,1,CA1-CA3,4,CA1,5,0.547212
28,1,CA1-CA3,4,CA1,6,0.377845
28,1,CA1-CA3,4,CA1,7,0.627892
28,1,CA1-CA3,4,CA1,8,0.423795
28,1,CA1-CA3,4,CA1,9,2.370907
28,1,CA1-CA3,4,CA1,10,0.543893
28,1,CA1-CA3,4,CA1,11,0.835131
28,1,CA1-CA3,4,CA1,12,0.365583
28,1,CA1-CA3,4,CA1,13,0.247127
28,1,CA1-CA3,4,CA1,14,0.375711
28,1,CA1-CA3,4,CA1,15,0.641872
28,1,CA1-CA3,4,CA1,16,0.738341
28,1,CA1-CA3,4,CA1,17,0.718453
28,1,CA1-CA3,4,CA1,18,0.468696
28,1,CA1-CA3,4,CA1,19,0.718689
28,1,CA1-CA3,4,CA1,20,0.422076
28,1,CA1-CA3,4,CA1,21,2.238848
28,1,CA1-CA3,4,CA1,22,0.552057
28,1,CA1-CA3,4,CA1,23,0.826353
28,1,CA1-CA3,4,CA3,0,1.017355
28,1,CA1-CA3,4,CA3,1,0.474325
28,1,CA1-CA3,4,CA3,2,0.984908
28,1,CA1-CA3,4,CA3,3,0.0
28,1,CA1-CA3,4,CA3,4,1.177996
28,1,CA1-CA3,4,CA3,5,1.588291
28,1,CA1-CA3,4,CA3,6,0.0
28,1,CA1-CA3,4,CA3,7,0.0
28,1,CA1-CA3,4,CA3,8,1.341397
28,1,CA1-CA3,4,CA3,9,1.025378
28,1,CA1-CA3,4,CA3,10,10.830542
28,1,CA1-CA3,4,CA3,11,7.896866
28,1,CA1-CA3,5,CA1,0,0.621692
28,1,CA1-CA3,5,CA1,1,0.43938
28,1,CA1-CA3,5,CA1,2,0.407088
28,1,CA1-CA3,5,CA1,3,0.935565
28,1,CA1-CA3,5,CA1,4,0.417241
28,1,CA1-CA3,5,CA1,5,0.680679
28,1,CA1-CA3,5,CA1,6,0.65026
28,1,CA1-CA3,5,CA1,7,0.557829
28,1,CA1-CA3,5,CA1,8,0.752718
28,1,CA1-CA3,5,CA1,9,1.02488
28,1,CA1-CA3,5,CA1,10,0.779298
28,1,CA1-CA3,5,CA1,11,1.015047
28,1,CA1-CA3,5,CA1,12,0.155054
28,1,CA1-CA3,5,CA1,13,0.0
28,1,CA1-CA3,5,CA1,14,0.245296
28,1,CA1-CA3,5,CA1,15,0.687499
28,1,CA1-CA3,5,CA1,16,0.823725
28,1,CA1-CA3,5,CA1,17,0.569881
28,1,CA1-CA3,5,CA1,18,0.603461
28,1,CA1-CA3,5,CA1,19,1.174937
28,1,CA1-CA3,5,CA1,20,0.358929
28,1,CA1-CA3,5,CA1,21,0.51048
28,1,CA1-CA3,5,CA1,22,0.690463
28,1,CA1-CA3,5,CA1,23,1.533313
28,1,CA1-CA3,5,CA3,0,1.023264
28,1,CA1-CA3,5,CA3,1,0.746143
28,1,CA1-CA3,5,CA3,2,1.156199
28,1,CA1-CA3,5,CA3,3,0.0
28,1,CA1-CA3,5,CA3,4,1.77816
28,1,CA1-CA3,5,CA3,5,24.671363
28,1,CA1-CA3,5,CA3,6,2.194999
28,1,CA1-CA3,5,CA3,7,0.0
28,1,CA1-CA3,5,CA3,8,7.843141
28,1,CA1-CA3,5,CA3,9,1.05071
28,1,CA1-CA3,5,CA3,10,39.951666
28,1,CA1-CA3,5,CA3,11,8.37395
28,1,CA1-CA3,6,CA1,0,0.672237
28,1,CA1-CA3,6,CA1,1,0.296761
28,1,CA1-CA3,6,CA1,2,0.837408
28,1,CA1-CA3,6,CA1,3,0.692242
28,1,CA1-CA3,6,CA1,4,0.44097
28,1,CA1-CA3,6,CA1,5,0.79672
28,1,CA1-CA3,6,CA1,6,0.891705
28,1,CA1-CA3,6,CA1,7,0.664708
28,1,CA1-CA3,6,CA1,8,0.504173
28,1,CA1-CA3,6,CA1,9,0.48597
28,1,CA1-CA3,6,CA1,10,0.670722
28,1,CA1-CA3,6,CA1,11,0.565583
28,1,CA1-CA3,6,CA1,12,0.456266
28,1,CA1-CA3,6,CA1,13,0.0
28,1,CA1-CA3,6,CA1,14,0.252377
28,1,CA1-CA3,6,CA1,15,0.518578
28,1,CA1-CA3,6,CA1,16,0.248218
28,1,CA1-CA3,6,CA1,17,0.636098
28,1,CA1-CA3,6,CA1,18,0.563624
28,1,CA1-CA3,6,CA1,19,0.635834
28,1,CA1-CA3,6,CA1,20,0.386048
28,1,CA1-CA3,6,CA1,21,2.109902
28,1,CA1-CA3,6,CA1,22,0.776431
28,1,CA1-CA3,6,CA1,23,0.837069
28,1,CA1-CA3,6,CA3,0,1.07831
28,1,CA1-CA3,6,CA3,1,0.918697
28,1,CA1-CA3,6,CA3,2,1.021961
28,1,CA1-CA3,6,CA3,3,0.0
28,1,CA1-CA3,6,CA3,4,0.730672
28,1,CA1-CA3,6,CA3,5,3.246168
28,1,CA1-CA3,6,CA3,6,0.0
28,1,CA1-CA3,6,CA3,7,0.0
28,1,CA1-CA3,6,CA3,8,4.465283
28,1,CA1-CA3,6,CA3,9,1.001647
28,1,CA1-CA3,6,CA3,10,5.258328
28,1,CA1-CA3,6,CA3,11,7.35084
28,1,CA1-DG,1,CA1,0,0.738033
28,1,CA1-DG,1,CA1,1,0.585173
28,1,CA1-DG,1,CA1,2,0.409981
28,1,CA1-DG,1,CA1,3,0.873234
28,1,CA1-DG,1,CA1,4,0.531718
28,1,CA1-DG,1,CA1,5,0.755318
28,1,CA1-DG,1,CA1,6,0.97639
28,1,CA1-DG,1,CA1,7,0.725418
28,1,CA1-DG,1,CA1,8,1.393965
28,1,CA1-DG,1,CA1,9,2.767637
28,1,CA1-DG,1,CA1,10,1.181759
28,1,CA1-DG,1,CA1,11,0.606017
28,1,CA1-DG,1,CA1,12,0.624561
28,1,CA1-DG,1,CA1,13,0.0
28,1,CA1-DG,1,CA1,14,0.511716
28,1,CA1-DG,1,CA1,15,0.677835
28,1,CA1-DG,1,CA1,16,1.100851
28,1,CA1-DG,1,CA1,17,0.647658
28,1,CA1-DG,1,CA1,18,0.472984
28,1,CA1-DG,1,CA1,19,2.221883
28,1,CA1-DG,1,CA1,20,0.590891
28,1,CA1-DG,1,CA1,21,3.236477
28,1,CA1-DG,1,CA1,22,0.697942
28,1,CA1-DG,1,CA1,23,0.556276
28,1,CA1-DG,1,DG,0,1.559526
28,1,CA1-DG,1,DG,1,1.078058
28,1,CA1-DG,1,DG,2,1.348427
28,1,CA1-DG,1,DG,3,1.089399
28,1,CA1-DG,1,DG,4,0.953925
28,1,CA1-DG,1,DG,5,1.017087
28,1,CA1-DG,1,DG,6,1.087073
28,1,CA1-DG,1,DG,7,1.134367
28,1,CA1-DG,1,DG,8,0.695485
28,1,CA1-DG,1,DG,9,1.27944
28,1,CA1-DG,1,DG,10,1.054187
28,1,CA1-DG,1,DG,11,0.554308
28,1,CA1-DG,1,DG,12,0.0
28,1,CA1-DG,2,CA1,0,0.605082
28,1,CA1-DG,2,CA1,1,0.374085
28,1,CA1-DG,2,CA1,2,1.415514
28,1,CA1-DG,2,CA1,3,0.864982
28,1,CA1-DG,2,CA1,4,0.569668
28,1,CA1-DG,2,CA1,5,0.62744
28,1,CA1-DG,2,CA1,6,0.651614
28,1,CA1-DG,2,CA1,7,0.734965
28,1,CA1-DG,2,CA1,8,0.880546
28,1,CA1-DG,2,CA1,9,1.699105
28,1,CA1-DG,2,CA1,10,0.477658
28,1,CA1-DG,2,CA1,11,0.852333
28,1,CA1-DG,2,CA1,12,0.89802
28,1,CA1-DG,2,CA1,13,1.235144
28,1,CA1-DG,2,CA1,14,0.632099
28,1,CA1-DG,2,CA1,15,0.582802
28,1,CA1-DG,2,CA1,16,1.129657
28,1,CA1-DG,2,CA1,17,0.525894
28,1,CA1-DG,2,CA1,18,0.550003
28,1,CA1-DG,2,CA1,19,1.042939
28,1,CA1-DG,2,CA1,20,0.560829
28,1,CA1-DG,2,CA1,21,3.334576
28,1,CA1-DG,2,CA1,22,0.658647
28,1,CA1-DG,2,CA1,23,0.603188
28,1,CA1-DG,2,DG,0,1.590589
28,1,CA1-DG,2,DG,1,1.116791
28,1,CA1-DG,2,DG,2,1.270481
28,1,CA1-DG,2,DG,3,1.0148
28,1,CA1-DG,2,DG,4,0.980726
28,1,CA1-DG,2,DG,5,0.915671
28,1,CA1-DG,2,DG,6,1.127547
28,1,CA1-DG,2,DG,7,1.154167
28,1,CA1-DG,2,DG,8,2.330079
28,1,CA1-DG,2,DG,9,1.292041
28,1,CA1-DG,2,DG,10,0.775203
28,1,CA1-DG,2,DG,11,0.781358
28,1,CA1-DG,2,DG,12,0.0
28,1,CA1-DG,3,CA1,0,0.652116
28,1,CA1-DG,3,CA1,1,0.538968
28,1,CA1-DG,3,CA1,2,1.190607
28,1,CA1-DG,3,CA1,3,1.460398
28,1,CA1-DG,3,CA1,4,0.312956
28,1,CA1-DG,3,CA1,5,0.463653
28,1,CA1-DG,3,CA1,6,0.353127
28,1,CA1-DG,3,CA1,7,0.705853
28,1,CA1-DG,3,CA1,8,1.256104
28,1,CA1-DG,3,CA1,9,2.877762
28,1,CA1-DG,3,CA1,10,0.539777
28,1,CA1-DG,3,CA1,11,0.904639
28,1,CA1-DG,3,CA1,12,0.499471
28,1,CA1-DG,3,CA1,13,37.429847
28,1,CA1-DG,3,CA1,14,1.067462
28,1,CA1-DG,3,CA1,15,0.530291
28,1,CA1-DG,3,CA1,16,1.09182
28,1,CA1-DG,3,CA1,17,0.647631
28,1,CA1-DG,3,CA1,18,0.632601
28,1,CA1-DG,3,CA1,19,0.915541
28,1,CA1-DG,3,CA1,20,0.374073
28,1,CA1-DG,3,CA1,21,1.358452
28,1,CA1-DG,3,CA1,22,0.740406
28,1,CA1-DG,3,CA1,23,0.493359
28,1,CA1-DG,3,DG,0,1.837213
28,1,CA1-DG,3,DG,1,1.11901
28,1,CA1-DG,3,DG,2,0.99799
28,1,CA1-DG,3,DG,3,0.999525
28,1,CA1-DG,3,DG,4,0.95753
28,1,CA1-DG,3,DG,5,0.789137
28,1,CA1-DG,3,DG,6,1.125635
28,1,CA1-DG,3,DG,7,1.176181
28,1,CA1-DG,3,DG,8,2.465011
28,1,CA1-DG,3,DG,9,1.271348
28,1,CA1-DG,3,DG,10,1.393879
28,1,CA1-DG,3,DG,11,0.966958
28,1,CA1-DG,3,DG,12,0.0
28,1,CA1-DG,4,CA1,0,0.773024
28,1,CA1-DG,4,CA1,1,0.529063
28,1,CA1-DG,4,CA1,2,0.325003
28,1,CA1-DG,4,CA1,3,1.122683
28,1,CA1-DG,4,CA1,4,0.597493
28,1,CA1-DG,4,CA1,5,0.445734
28,1,CA1-DG,4,CA1,6,0.581224
28,1,CA1-DG,4,CA1,7,0.533359
28,1,CA1-DG,4,CA1,8,0.912216
28,1,CA1-DG,4,CA1,9,3.559267
28,1,CA1-DG,4,CA1,10,0.495321
28,1,CA1-DG,4,CA1,11,0.932411
28,1,CA1-DG,4,CA1,12,0.686548
28,1,CA1-DG,4,CA1,13,0.538177
28,1,CA1-DG,4,CA1,14,0.703881
28,1,CA1-DG,4,CA1,15,0.657675
28,1,CA1-DG,4,CA1,16,0.853809
28,1,CA1-DG,4,CA1,17,0.585159
28,1,CA1-DG,4,CA1,18,0.605663
28,1,CA1-DG,4,CA1,19,1.049289
28,1,CA1-DG,4,CA1,20,0.453679
28,1,CA1-DG,4,CA1,21,2.726254
28,1,CA1-DG,4,CA1,22,0.764493
28,1,CA1-DG,4,CA1,23,0.878627
28,1,CA1-DG,4,DG,0,1.936572
28,1,CA1-DG,4,DG,1,1.109451
28,1,CA1-DG,4,DG,2,0.987484
28,1,CA1-DG,4,DG,3,1.079022
28,1,CA1-DG,4,DG,4,0.935565
28,1,CA1-DG,4,DG,5,0.791665
28,1,CA1-DG,4,DG,6,1.169431
28,1,CA1-DG,4,DG,7,1.190741
28,1,CA1-DG,4,DG,8,0.893299
28,1,CA1-DG,4,DG,9,1.267092
28,1,CA1-DG,4,DG,10,1.807256
28,1,CA1-DG,4,DG,11,0.828822
28,1,CA1-DG,4,DG,12,9.525188
28,1,CA1-DG,5,CA1,0,0.752228
28,1,CA1-DG,5,CA1,1,0.393298
28,1,CA1-DG,5,CA1,2,1.03302
28,1,CA1-DG,5,CA1,3,0.54671
28,1,CA1-DG,5,CA1,4,0.466564
28,1,CA1-DG,5,CA1,5,0.615195
28,1,CA1-DG,5,CA1,6,0.678049
28,1,CA1-DG,5,CA1,7,0.861284
28,1,CA1-DG,5,CA1,8,0.972904
28,1,CA1-DG,5,CA1,9,2.580324
28,1,CA1-DG,5,CA1,10,0.485877
28,1,CA1-DG,5,CA1,11,0.9578
28,1,CA1-DG,5,CA1,12,0.568746
28,1,CA1-DG,5,CA1,13,0.0
28,1,CA1-DG,5,CA1,14,0.489771
28,1,CA1-DG,5,CA1,15,0.650156
28,1,CA1-DG,5,CA1,16,0.877418
28,1,CA1-DG,5,CA1,17,0.46822
28,1,CA1-DG,5,CA1,18,0.411588
28,1,CA1-DG,5,CA1,19,1.148864
28,1,CA1-DG,5,CA1,20,0.56575
28,1,CA1-DG,5,CA1,21,1.932907
28,1,CA1-DG,5,CA1,22,0.676611
28,1,CA1-DG,5,CA1,23,2.262389
28,1,CA1-DG,5,DG,0,1.43486
28,1,CA1-DG,5,DG,1,1.133372
28,1,CA1-DG,5,DG,2,0.987008
28,1,CA1-DG,5,DG,3,1.00995
28,1,CA1-DG,5,DG,4,1.034732
28,1,CA1-DG,5,DG,5,0.913699
28,1,CA1-DG,5,DG,6,1.180509
28,1,CA1-DG,5,DG,7,1.166853
28,1,CA1-DG,5,DG,8,0.689733
28,1,CA1-DG,5,DG,9,1.261874
28,1,CA1-DG,5,DG,10,1.253229
28,1,CA1-DG,5,DG,11,1.231402
28,1,CA1-DG,5,DG,12,0.0
28,1,CA1-DG,6,CA1,0,0.76918
28,1,CA1-DG,6,CA1,1,0.587573
28,1,CA1-DG,6,CA1,2,1.232344
28,1,CA1-DG,6,CA1,3,0.841435
28,1,CA1-DG,6,CA1,4,0.633458
28,1,CA1-DG,6,CA1,5,0.72715
28,1,CA1-DG,6,CA1,6,0.752123
28,1,CA1-DG,6,CA1,7,1.063954
28,1,CA1-DG,6,CA1,8,0.852424
28,1,CA1-DG,6,CA1,9,1.717789
28,1,CA1-DG,6,CA1,10,0.57536
28,1,CA1-DG,6,CA1,11,0.787226
28,1,CA1-DG,6,CA1,12,0.406979
28,1,CA1-DG,6,CA1,13,0.0
28,1,CA1-DG,6,CA1,14,0.580426
28,1,CA1-DG,6,CA1,15,0.848702
28,1,CA1-DG,6,CA1,16,0.978953
28,1,CA1-DG,6,CA1,17,0.67906
28,1,CA1-DG,6,CA1,18,0.621328
28,1,CA1-DG,6,CA1,19,1.495579
28,1,CA1-DG,6,CA1,20,0.252722
28,1,CA1-DG,6,CA1,21,1.647236
28,1,CA1-DG,6,CA1,22,0.813074
28,1,CA1-DG,6,CA1,23,0.621147
28,1,CA1-DG,6,DG,0,1.814072
28,1,CA1-DG,6,DG,1,1.098762
28,1,CA1-DG,6,DG,2,1.008624
28,1,CA1-DG,6,DG,3,1.074188
28,1,CA1-DG,6,DG,4,1.234814
28,1,CA1-DG,6,DG,5,0.997587
28,1,CA1-DG,6,DG,6,1.183577
28,1,CA1-DG,6,DG,7,1.190542
28,1,CA1-DG,6,DG,8,0.611071
28,1,CA1-DG,6,DG,9,1.257746
28,1,CA1-DG,6,DG,10,0.777593
28,1,CA1-DG,6,DG,11,1.083774
28,1,CA1-DG,6,DG,12,4.084146
28,1,CA1-V1,1,CA1,0,0.842152
28,1,CA1-V1,1,CA1,1,0.744252
28,1,CA1-V1,1,CA1,2,0.823672
28,1,CA1-V1,1,CA1,3,1.052759
28,1,CA1-V1,1,CA1,4,0.790493
28,1,CA1-V1,1,CA1,5,0.815922
28,1,CA1-V1,1,CA1,6,1.687871
28,1,CA1-V1,1,CA1,7,1.091798
28,1,CA1-V1,1,CA1,8,1.641528
28,1,CA1-V1,1,CA1,9,5.635591
28,1,CA1-V1,1,CA1,10,1.582243
28,1,CA1-V1,1,CA1,11,1.138267
28,1,CA1-V1,1,CA1,12,1.043922
28,1,CA1-V1,1,CA1,13,0.0
28,1,CA1-V1,1,CA1,14,0.940756
28,1,CA1-V1,1,CA1,15,0.886984
28,1,CA1-V1,1,CA1,16,1.518171
28,1,CA1-V1,1,CA1,17,0.865518
28,1,CA1-V1,1,CA1,18,0.884647
28,1,CA1-V1,1,CA1,19,2.657838
28,1,CA1-V1,1,CA1,20,0.879109
28,1,CA1-V1,1,CA1,21,4.597605
28,1,CA1-V1,1,CA1,22,0.820486
28,1,CA1-V1,1,CA1,23,0.665958
28,1,CA1-V1,1,V1,0,0.065794
28,1,CA1-V1,1,V1,1,0.856859
28,1,CA1-V1,1,V1,2,0.177905
28,1,CA1-V1,1,V1,3,0.070125
28,1,CA1-V1,1,V1,4,0.046391
28,1,CA1-V1,1,V1,5,0.113525
28,1,CA1-V1,1,V1,6,0.532191
28,1,CA1-V1,1,V1,7,0.009783
28,1,CA1-V1,1,V1,8,0.688827
28,1,CA1-V1,1,V1,9,0.153444
28,1,CA1-V1,1,V1,10,0.284032
28,1,CA1-V1,1,V1,11,0.722932
28,1,CA1-V1,1,V1,12,0.101932
28,1,CA1-V1,1,V1,13,0.823184
28,1,CA1-V1,1,V1,14,0.746638
28,1,CA1-V1,1,V1,15,0.705659
28,1,CA1-V1,1,V1,16,0.347261
28,1,CA1-V1,1,V1,17,0.763909
28,1,CA1-V1,1,V1,18,0.425255
28,1,CA1-V1,1,V1,19,0.579152
28,1,CA1-V1,1,V1,20,0.167314
28,1,CA1-V1,1,V1,21,0.434746
28,1,CA1-V1,1,V1,22,0.062133
28,1,CA1-V1,1,V1,23,0.0
28,1,CA1-V1,1,V1,24,0.008738
28,1,CA1-V1,1,V1,25,0.034813
28,1,CA1-V1,1,V1,26,0.549189
28,1,CA1-V1,1,V1,27,0.061916
28,1,CA1-V1,1,V1,28,0.347715
28,1,CA1-V1,1,V1,29,0.673401
28,1,CA1-V1,1,V1,30,0.016553
28,1,CA1-V1,1,V1,31,0.0
28,1,CA1-V1,1,V1,32,0.673999
28,1,CA1-V1,1,V1,33,0.551201
28,1,CA1-V1,1,V1,34,0.932706
28,1,CA1-V1,1,V1,35,0.807514
28,1,CA1-V1,1,V1,36,0.4421
28,1,CA1-V1,1,V1,37,0.430309
28,1,CA1-V1,1,V1,38,0.00672
28,1,CA1-V1,1,V1,39,0.020727
28,1,CA1-V1,1,V1,40,0.684801
28,1,CA1-V1,1,V1,41,0.117412
28,1,CA1-V1,1,V1,42,0.038464
28,1,CA1-V1,1,V1,43,0.202527
28,1,CA1-V1,1,V1,44,0.884144
28,1,CA1-V1,1,V1,45,0.765635
28,1,CA1-V1,1,V1,46,0.840511
28,1,CA1-V1,1,V1,47,0.060806
28,1,CA1-V1,1,V1,48,0.19719
28,1,CA1-V1,1,V1,49,0.008126
28,1,CA1-V1,1,V1,50,0.57262
28,1,CA1-V1,1,V1,51,0.787349
28,1,CA1-V1,1,V1,52,0.876826
28,1,CA1-V1,1,V1,53,0.308616
28,1,CA1-V1,1,V1,54,0.278265
28,1,CA1-V1,1,V1,55,0.055005
28,1,CA1-V1,1,V1,56,0.514449
28,1,CA1-V1,1,V1,57,0.430535
28,1,CA1-V1,1,V1,58,0.817342
28,1,CA1-V1,1,V1,59,0.789144
28,1,CA1-V1,1,V1,60,0.550112
28,1,CA1-V1,1,V1,61,0.600536
28,1,CA1-V1,1,V1,62,0.767633
28,1,CA1-V1,1,V1,63,0.336972
28,1,CA1-V1,1,V1,64,0.11792
28,1,CA1-V1,1,V1,65,0.004253
28,1,CA1-V1,1,V1,66,0.370941
28,1,CA1-V1,2,CA1,0,0.664388
28,1,CA1-V1,2,CA1,1,0.66003
28,1,CA1-V1,2,CA1,2,1.640992
28,1,CA1-V1,2,CA1,3,1.338878
28,1,CA1-V1,2,CA1,4,0.874445
28,1,CA1-V1,2,CA1,5,0.855562
28,1,CA1-V1,2,CA1,6,1.106822
28,1,CA1-V1,2,CA1,7,0.937836
28,1,CA1-V1,2,CA1,8,1.100335
28,1,CA1-V1,2,CA1,9,3.137189
28,1,CA1-V1,2,CA1,10,0.84147
28,1,CA1-V1,2,CA1,11,1.195817
28,1,CA1-V1,2,CA1,12,1.363964
28,1,CA1-V1,2,CA1,13,7.356952
28,1,CA1-V1,2,CA1,14,0.957253
28,1,CA1-V1,2,CA1,15,0.866079
28,1,CA1-V1,2,CA1,16,1.32102
28,1,CA1-V1,2,CA1,17,0.779
28,1,CA1-V1,2,CA1,18,0.683585
28,1,CA1-V1,2,CA1,19,2.078227
28,1,CA1-V1,2,CA1,20,0.7074
28,1,CA1-V1,2,CA1,21,4.78175
28,1,CA1-V1,2,CA1,22,0.831492
28,1,CA1-V1,2,CA1,23,0.731907
28,1,CA1-V1,2,V1,0,0.878337
28,1,CA1-V1,2,V1,1,0.633909
28,1,CA1-V1,2,V1,2,0.13345
28,1,CA1-V1,2,V1,3,0.029264
28,1,CA1-V1,2,V1,4,0.017767
28,1,CA1-V1,2,V1,5,0.159888
28,1,CA1-V1,2,V1,6,0.865643
28,1,CA1-V1,2,V1,7,0.031813
28,1,CA1-V1,2,V1,8,0.701324
28,1,CA1-V1,2,V1,9,0.767285
28,1,CA1-V1,2,V1,10,0.722778
28,1,CA1-V1,2,V1,11,0.501278
28,1,CA1-V1,2,V1,12,0.112007
28,1,CA1-V1,2,V1,13,0.835674
28,1,CA1-V1,2,V1,14,0.699402
28,1,CA1-V1,2,V1,15,0.854744
28,1,CA1-V1,2,V1,16,0.842975
28,1,CA1-V1,2,V1,17,0.842581
28,1,CA1-V1,2,V1,18,0.523468
28,1,CA1-V1,2,V1,19,0.56538
28,1,CA1-V1,2,V1,20,0.232992
28,1,CA1-V1,2,V1,21,0.798692
28,1,CA1-V1,2,V1,22,0.147767
28,1,CA1-V1,2,V1,23,0.0
28,1,CA1-V1,2,V1,24,0.023684
28,1,CA1-V1,2,V1,25,0.048634
28,1,CA1-V1,2,V1,26,0.646058
28,1,CA1-V1,2,V1,27,0.021902
28,1,CA1-V1,2,V1,28,0.425614
