method,pair,stat,contrast,n_animals,n_obs,estimate,p,p_within_pair_fdr_pass,ok,reason
collapsed,CA1-V1,mi_sig,expert-naive,10,180,0.0,0.39802471950693785,False,True,collapsed
collapsed,CA1-V1,mi_sig,expert-intermediate,10,180,-0.0027031280855274375,0.24886387493792206,False,True,collapsed
collapsed,CA1-V1,mi_sig,intermediate-naive,10,180,-0.001424067725191859,1.0,False,True,collapsed
collapsed,CA1-V1,ifi_weighted,expert-naive,10,180,0.10943000520695945,0.193359375,False,True,collapsed
collapsed,CA1-V1,ifi_weighted,expert-intermediate,10,180,0.010654983585264014,0.431640625,False,True,collapsed
collapsed,CA1-V1,ifi_weighted,intermediate-naive,10,180,0.031276888346849885,0.625,False,True,collapsed
lmm_randslope,CA1-V1,mi_sig,expert-naive,10,180,-0.0064728247179461655,0.4419230932640529,False,True,
lmm_randslope,CA1-V1,mi_sig,expert-intermediate,10,180,-0.006898202840582356,0.42370212914237493,False,True,
lmm_randslope,CA1-V1,mi_sig,intermediate-naive,10,180,0.0004253781226361912,0.964224763206519,False,True,
lmm_randslope,CA1-V1,ifi_weighted,expert-naive,10,180,0.09539116284926186,0.17254531146149066,False,True,
lmm_randslope,CA1-V1,ifi_weighted,expert-intermediate,10,180,0.06722315106504703,0.2855271166337463,False,True,
lmm_randslope,CA1-V1,ifi_weighted,intermediate-naive,10,180,0.02816801178421482,0.6898371433155287,False,True,
collapsed,CA1-DG,mi_sig,expert-naive,8,144,0.0290206180656293,0.1484375,False,True,collapsed
collapsed,CA1-DG,mi_sig,expert-intermediate,8,144,0.003883635373553407,0.24886387493792206,False,True,collapsed
collapsed,CA1-DG,mi_sig,intermediate-naive,8,144,0.04556502570707725,0.109375,False,True,collapsed
collapsed,CA1-DG,ifi_weighted,expert-naive,8,144,-0.09287445116760806,0.3828125,False,True,collapsed
collapsed,CA1-DG,ifi_weighted,expert-intermediate,8,144,-0.05731668079849832,0.640625,False,True,collapsed
collapsed,CA1-DG,ifi_weighted,intermediate-naive,8,144,-0.0788826107245599,0.3828125,False,True,collapsed
lmm_randslope,CA1-DG,mi_sig,expert-naive,8,144,0.04385374357219684,0.06791534823371294,False,True,
lmm_randslope,CA1-DG,mi_sig,expert-intermediate,8,144,0.017424398114347765,0.3318391813997845,False,True,
lmm_randslope,CA1-DG,mi_sig,intermediate-naive,8,144,0.026429345457849075,0.20916129029835995,False,True,
lmm_randslope,CA1-DG,ifi_weighted,expert-naive,8,144,-0.057486705489588286,0.32386767294041063,False,True,
lmm_randslope,CA1-DG,ifi_weighted,expert-intermediate,8,144,-0.0408473081592228,0.44108092552079003,False,True,
lmm_randslope,CA1-DG,ifi_weighted,intermediate-naive,8,144,-0.01663939733036548,0.7629067548814786,False,True,
collapsed,CA1-CA3,mi_sig,expert-naive,6,108,0.0576613202474594,0.21875,False,True,collapsed
collapsed,CA1-CA3,mi_sig,expert-intermediate,6,108,0.01015150096893438,0.4375,False,True,collapsed
collapsed,CA1-CA3,mi_sig,intermediate-naive,6,108,0.04341136900660743,0.3125,False,True,collapsed
collapsed,CA1-CA3,ifi_weighted,expert-naive,6,108,0.11347499840879523,0.4375,False,True,collapsed
collapsed,CA1-CA3,ifi_weighted,expert-intermediate,6,108,-0.01585025536595271,1.0,False,True,collapsed
collapsed,CA1-CA3,ifi_weighted,intermediate-naive,6,108,-0.007281062668989809,1.0,False,True,collapsed
lmm_randslope,CA1-CA3,mi_sig,expert-naive,6,0,nan,nan,False,False,too_few_animals_for_random_slope
lmm_randslope,CA1-CA3,mi_sig,expert-intermediate,6,0,nan,nan,False,False,too_few_animals_for_random_slope
