animal,learner,pair,dim,ordinal,trial_id,matched,r0,sig,p_perdim,r_frozen,n_bins,n_gaps,vel_mean,vel_median,n_fit_trials
61,1,CA1-CA3,3,1,1,2,0.0309,1,0.00498,0.09142,2593,2,19.745,18.81,97
61,1,CA1-CA3,4,1,1,2,0.04311,1,0.00498,0.07682,2593,2,19.745,18.81,97
61,1,CA1-CA3,5,1,1,2,0.024,1,0.00498,0.0532,2593,2,19.745,18.81,97
61,1,CA1-CA3,6,1,1,2,0.02761,1,0.00498,0.04512,2593,2,19.745,18.81,97
61,1,CA1-CA3,7,1,1,2,-0.01369,1,0.00498,0.04219,2593,2,19.745,18.81,97
61,1,CA1-CA3,8,1,1,2,-0.00109,1,0.00498,0.03214,2593,2,19.745,18.81,97
61,1,CA1-CA3,9,1,1,2,0.01049,1,0.00498,0.03018,2593,2,19.745,18.81,97
61,1,CA1-CA3,10,1,1,2,-0.00243,1,0.00498,0.02974,2593,2,19.745,18.81,97
61,1,CA1-CA3,1,2,2,0,0.08881,1,0.00498,0.23477,2822,1,21.297,21.449,97
61,1,CA1-CA3,2,2,2,0,0.21559,1,0.00498,0.16534,2822,1,21.297,21.449,97
61,1,CA1-CA3,3,2,2,0,0.00251,1,0.00498,0.09142,2822,1,21.297,21.449,97
61,1,CA1-CA3,4,2,2,0,0.08404,1,0.00498,0.07682,2822,1,21.297,21.449,97
61,1,CA1-CA3,5,2,2,0,0.06127,1,0.00498,0.0532,2822,1,21.297,21.449,97
61,1,CA1-CA3,6,2,2,0,0.00598,1,0.00498,0.04512,2822,1,21.297,21.449,97
61,1,CA1-CA3,7,2,2,0,0.02094,1,0.00498,0.04219,2822,1,21.297,21.449,97
61,1,CA1-CA3,8,2,2,0,-0.00256,1,0.00498,0.03214,2822,1,21.297,21.449,97
61,1,CA1-CA3,9,2,2,0,0.0053,1,0.00498,0.03018,2822,1,21.297,21.449,97
61,1,CA1-CA3,10,2,2,0,0.03093,1,0.00498,0.02974,2822,1,21.297,21.449,97
61,1,CA1-CA3,1,2,2,1,0.08881,1,0.00498,0.23477,2822,1,21.297,21.449,97
61,1,CA1-CA3,2,2,2,1,0.21559,1,0.00498,0.16534,2822,1,21.297,21.449,97
61,1,CA1-CA3,3,2,2,1,0.00251,1,0.00498,0.09142,2822,1,21.297,21.449,97
61,1,CA1-CA3,4,2,2,1,0.08404,1,0.00498,0.07682,2822,1,21.297,21.449,97
61,1,CA1-CA3,5,2,2,1,0.06127,1,0.00498,0.0532,2822,1,21.297,21.449,97
61,1,CA1-CA3,6,2,2,1,0.00598,1,0.00498,0.04512,2822,1,21.297,21.449,97
61,1,CA1-CA3,7,2,2,1,0.02094,1,0.00498,0.04219,2822,1,21.297,21.449,97
61,1,CA1-CA3,8,2,2,1,-0.00256,1,0.00498,0.03214,2822,1,21.297,21.449,97
61,1,CA1-CA3,9,2,2,1,0.0053,1,0.00498,0.03018,2822,1,21.297,21.449,97
61,1,CA1-CA3,10,2,2,1,0.03093,1,0.00498,0.02974,2822,1,21.297,21.449,97
61,1,CA1-CA3,1,2,2,2,0.09185,1,0.00498,0.23477,2593,1,21.298,21.301,97
61,1,CA1-CA3,2,2,2,2,0.2084,1,0.00498,0.16534,2593,1,21.298,21.301,97
61,1,CA1-CA3,3,2,2,2,0.01537,1,0.00498,0.09142,2593,1,21.298,21.301,97
61,1,CA1-CA3,4,2,2,2,0.07812,1,0.00498,0.07682,2593,1,21.298,21.301,97
61,1,CA1-CA3,5,2,2,2,0.06068,1,0.00498,0.0532,2593,1,21.298,21.301,97
61,1,CA1-CA3,6,2,2,2,0.0109,1,0.00498,0.04512,2593,1,21.298,21.301,97
61,1,CA1-CA3,7,2,2,2,0.02304,1,0.00498,0.04219,2593,1,21.298,21.301,97
61,1,CA1-CA3,8,2,2,2,-0.00248,1,0.00498,0.03214,2593,1,21.298,21.301,97
61,1,CA1-CA3,9,2,2,2,0.00556,1,0.00498,0.03018,2593,1,21.298,21.301,97
61,1,CA1-CA3,10,2,2,2,0.03708,1,0.00498,0.02974,2593,1,21.298,21.301,97
61,1,CA1-CA3,1,3,3,0,0.09256,1,0.00498,0.23477,2812,1,21.745,22.907,97
61,1,CA1-CA3,2,3,3,0,0.18256,1,0.00498,0.16534,2812,1,21.745,22.907,97
61,1,CA1-CA3,3,3,3,0,0.05372,1,0.00498,0.09142,2812,1,21.745,22.907,97
61,1,CA1-CA3,4,3,3,0,0.05141,1,0.00498,0.07682,2812,1,21.745,22.907,97
61,1,CA1-CA3,5,3,3,0,0.01904,1,0.00498,0.0532,2812,1,21.745,22.907,97
61,1,CA1-CA3,6,3,3,0,0.05072,1,0.00498,0.04512,2812,1,21.745,22.907,97
61,1,CA1-CA3,7,3,3,0,0.00403,1,0.00498,0.04219,2812,1,21.745,22.907,97
61,1,CA1-CA3,8,3,3,0,0.01913,1,0.00498,0.03214,2812,1,21.745,22.907,97
61,1,CA1-CA3,9,3,3,0,0.00153,1,0.00498,0.03018,2812,1,21.745,22.907,97
61,1,CA1-CA3,10,3,3,0,-0.0347,1,0.00498,0.02974,2812,1,21.745,22.907,97
61,1,CA1-CA3,1,3,3,2,0.0899,1,0.00498,0.23477,2593,1,21.683,23.001,97
61,1,CA1-CA3,2,3,3,2,0.18454,1,0.00498,0.16534,2593,1,21.683,23.001,97
61,1,CA1-CA3,3,3,3,2,0.04984,1,0.00498,0.09142,2593,1,21.683,23.001,97
61,1,CA1-CA3,4,3,3,2,0.04942,1,0.00498,0.07682,2593,1,21.683,23.001,97
61,1,CA1-CA3,5,3,3,2,0.0155,1,0.00498,0.0532,2593,1,21.683,23.001,97
61,1,CA1-CA3,6,3,3,2,0.05361,1,0.00498,0.04512,2593,1,21.683,23.001,97
61,1,CA1-CA3,7,3,3,2,0.00098,1,0.00498,0.04219,2593,1,21.683,23.001,97
61,1,CA1-CA3,8,3,3,2,0.01083,1,0.00498,0.03214,2593,1,21.683,23.001,97
61,1,CA1-CA3,9,3,3,2,-0.00435,1,0.00498,0.03018,2593,1,21.683,23.001,97
61,1,CA1-CA3,10,3,3,2,-0.03487,1,0.00498,0.02974,2593,1,21.683,23.001,97
61,1,CA1-CA3,1,4,4,0,0.13042,1,0.00498,0.23477,2841,1,21.809,22.881,97
61,1,CA1-CA3,2,4,4,0,0.20234,1,0.00498,0.16534,2841,1,21.809,22.881,97
61,1,CA1-CA3,3,4,4,0,0.05176,1,0.00498,0.09142,2841,1,21.809,22.881,97
61,1,CA1-CA3,4,4,4,0,0.03247,1,0.00498,0.07682,2841,1,21.809,22.881,97
61,1,CA1-CA3,5,4,4,0,0.00711,1,0.00498,0.0532,2841,1,21.809,22.881,97
61,1,CA1-CA3,6,4,4,0,0.04801,1,0.00498,0.04512,2841,1,21.809,22.881,97
61,1,CA1-CA3,7,4,4,0,0.01747,1,0.00498,0.04219,2841,1,21.809,22.881,97
61,1,CA1-CA3,8,4,4,0,0.02729,1,0.00498,0.03214,2841,1,21.809,22.881,97
61,1,CA1-CA3,9,4,4,0,-0.00202,1,0.00498,0.03018,2841,1,21.809,22.881,97
61,1,CA1-CA3,10,4,4,0,0.0321,1,0.00498,0.02974,2841,1,21.809,22.881,97
61,1,CA1-CA3,1,4,4,2,0.11942,1,0.00498,0.23477,2593,1,21.988,23.001,97
61,1,CA1-CA3,2,4,4,2,0.1994,1,0.00498,0.16534,2593,1,21.988,23.001,97
61,1,CA1-CA3,3,4,4,2,0.0586,1,0.00498,0.09142,2593,1,21.988,23.001,97
61,1,CA1-CA3,4,4,4,2,0.01375,1,0.00498,0.07682,2593,1,21.988,23.001,97
61,1,CA1-CA3,5,4,4,2,0.00214,1,0.00498,0.0532,2593,1,21.988,23.001,97
61,1,CA1-CA3,6,4,4,2,0.04664,1,0.00498,0.04512,2593,1,21.988,23.001,97
61,1,CA1-CA3,7,4,4,2,0.0079,1,0.00498,0.04219,2593,1,21.988,23.001,97
61,1,CA1-CA3,8,4,4,2,0.02893,1,0.00498,0.03214,2593,1,21.988,23.001,97
61,1,CA1-CA3,9,4,4,2,-0.00031,1,0.00498,0.03018,2593,1,21.988,23.001,97
61,1,CA1-CA3,10,4,4,2,0.02678,1,0.00498,0.02974,2593,1,21.988,23.001,97
61,1,CA1-CA3,1,5,5,0,0.0912,1,0.00498,0.23477,2763,1,21.882,22.115,97
61,1,CA1-CA3,2,5,5,0,0.19292,1,0.00498,0.16534,2763,1,21.882,22.115,97
61,1,CA1-CA3,3,5,5,0,0.03106,1,0.00498,0.09142,2763,1,21.882,22.115,97
61,1,CA1-CA3,4,5,5,0,0.09692,1,0.00498,0.07682,2763,1,21.882,22.115,97
61,1,CA1-CA3,5,5,5,0,0.02418,1,0.00498,0.0532,2763,1,21.882,22.115,97
61,1,CA1-CA3,6,5,5,0,0.02871,1,0.00498,0.04512,2763,1,21.882,22.115,97
61,1,CA1-CA3,7,5,5,0,0.01151,1,0.00498,0.04219,2763,1,21.882,22.115,97
61,1,CA1-CA3,8,5,5,0,0.03689,1,0.00498,0.03214,2763,1,21.882,22.115,97
61,1,CA1-CA3,9,5,5,0,-0.00561,1,0.00498,0.03018,2763,1,21.882,22.115,97
61,1,CA1-CA3,10,5,5,0,0.02611,1,0.00498,0.02974,2763,1,21.882,22.115,97
61,1,CA1-CA3,1,5,5,2,0.09525,1,0.00498,0.23477,2593,1,21.676,21.816,97
61,1,CA1-CA3,2,5,5,2,0.18728,1,0.00498,0.16534,2593,1,21.676,21.816,97
61,1,CA1-CA3,3,5,5,2,0.03949,1,0.00498,0.09142,2593,1,21.676,21.816,97
61,1,CA1-CA3,4,5,5,2,0.09841,1,0.00498,0.07682,2593,1,21.676,21.816,97
61,1,CA1-CA3,5,5,5,2,0.02619,1,0.00498,0.0532,2593,1,21.676,21.816,97
61,1,CA1-CA3,6,5,5,2,0.02695,1,0.00498,0.04512,2593,1,21.676,21.816,97
61,1,CA1-CA3,7,5,5,2,0.01681,1,0.00498,0.04219,2593,1,21.676,21.816,97
61,1,CA1-CA3,8,5,5,2,0.02774,1,0.00498,0.03214,2593,1,21.676,21.816,97
61,1,CA1-CA3,9,5,5,2,-0.00096,1,0.00498,0.03018,2593,1,21.676,21.816,97
61,1,CA1-CA3,10,5,5,2,0.02575,1,0.00498,0.02974,2593,1,21.676,21.816,97
61,1,CA1-CA3,1,6,6,0,0.11698,1,0.00498,0.23477,2638,1,22.499,23.307,97
61,1,CA1-CA3,2,6,6,0,0.17754,1,0.00498,0.16534,2638,1,22.499,23.307,97
61,1,CA1-CA3,3,6,6,0,-0.00224,1,0.00498,0.09142,2638,1,22.499,23.307,97
61,1,CA1-CA3,4,6,6,0,0.03112,1,0.00498,0.07682,2638,1,22.499,23.307,97
61,1,CA1-CA3,5,6,6,0,0.02399,1,0.00498,0.0532,2638,1,22.499,23.307,97
61,1,CA1-CA3,6,6,6,0,0.0074,1,0.00498,0.04512,2638,1,22.499,23.307,97
61,1,CA1-CA3,7,6,6,0,0.00686,1,0.00498,0.04219,2638,1,22.499,23.307,97
61,1,CA1-CA3,8,6,6,0,0.01752,1,0.00498,0.03214,2638,1,22.499,23.307,97
61,1,CA1-CA3,9,6,6,0,0.03084,1,0.00498,0.03018,2638,1,22.499,23.307,97
61,1,CA1-CA3,10,6,6,0,-0.00877,1,0.00498,0.02974,2638,1,22.499,23.307,97
61,1,CA1-CA3,1,6,6,2,0.11735,1,0.00498,0.23477,2593,1,22.442,23.238,97
61,1,CA1-CA3,2,6,6,2,0.17962,1,0.00498,0.16534,2593,1,22.442,23.238,97
61,1,CA1-CA3,3,6,6,2,-0.00252,1,0.00498,0.09142,2593,1,22.442,23.238,97
61,1,CA1-CA3,4,6,6,2,0.02984,1,0.00498,0.07682,2593,1,22.442,23.238,97
61,1,CA1-CA3,5,6,6,2,0.02128,1,0.00498,0.0532,2593,1,22.442,23.238,97
61,1,CA1-CA3,6,6,6,2,0.00691,1,0.00498,0.04512,2593,1,22.442,23.238,97
61,1,CA1-CA3,7,6,6,2,0.00566,1,0.00498,0.04219,2593,1,22.442,23.238,97
61,1,CA1-CA3,8,6,6,2,0.0171,1,0.00498,0.03214,2593,1,22.442,23.238,97
61,1,CA1-CA3,9,6,6,2,0.03097,1,0.00498,0.03018,2593,1,22.442,23.238,97
61,1,CA1-CA3,10,6,6,2,-0.00694,1,0.00498,0.02974,2593,1,22.442,23.238,97
61,1,CA1-CA3,1,7,7,0,0.13079,1,0.00498,0.23477,2832,1,21.742,22.213,97
61,1,CA1-CA3,2,7,7,0,0.16978,1,0.00498,0.16534,2832,1,21.742,22.213,97
61,1,CA1-CA3,3,7,7,0,0.02775,1,0.00498,0.09142,2832,1,21.742,22.213,97
61,1,CA1-CA3,4,7,7,0,0.08026,1,0.00498,0.07682,2832,1,21.742,22.213,97
61,1,CA1-CA3,5,7,7,0,0.05694,1,0.00498,0.0532,2832,1,21.742,22.213,97
61,1,CA1-CA3,6,7,7,0,0.01814,1,0.00498,0.04512,2832,1,21.742,22.213,97
61,1,CA1-CA3,7,7,7,0,0.03378,1,0.00498,0.04219,2832,1,21.742,22.213,97
61,1,CA1-CA3,8,7,7,0,0.04065,1,0.00498,0.03214,2832,1,21.742,22.213,97
61,1,CA1-CA3,9,7,7,0,-0.00828,1,0.00498,0.03018,2832,1,21.742,22.213,97
61,1,CA1-CA3,10,7,7,0,0.02136,1,0.00498,0.02974,2832,1,21.742,22.213,97
61,1,CA1-CA3,1,7,7,2,0.13717,1,0.00498,0.23477,2593,1,22.028,22.449,97
61,1,CA1-CA3,2,7,7,2,0.17574,1,0.00498,0.16534,2593,1,22.028,22.449,97
61,1,CA1-CA3,3,7,7,2,0.0256,1,0.00498,0.09142,2593,1,22.028,22.449,97
61,1,CA1-CA3,4,7,7,2,0.07735,1,0.00498,0.07682,2593,1,22.028,22.449,97
61,1,CA1-CA3,5,7,7,2,0.05051,1,0.00498,0.0532,2593,1,22.028,22.449,97
61,1,CA1-CA3,6,7,7,2,0.01995,1,0.00498,0.04512,2593,1,22.028,22.449,97
61,1,CA1-CA3,7,7,7,2,0.0334,1,0.00498,0.04219,2593,1,22.028,22.449,97
61,1,CA1-CA3,8,7,7,2,0.04527,1,0.00498,0.03214,2593,1,22.028,22.449,97
61,1,CA1-CA3,9,7,7,2,-0.0067,1,0.00498,0.03018,2593,1,22.028,22.449,97
61,1,CA1-CA3,10,7,7,2,0.0206,1,0.00498,0.02974,2593,1,22.028,22.449,97
61,1,CA1-CA3,1,8,8,0,0.13302,1,0.00498,0.23477,2881,1,20.935,20.379,97
61,1,CA1-CA3,2,8,8,0,0.15894,1,0.00498,0.16534,2881,1,20.935,20.379,97
61,1,CA1-CA3,3,8,8,0,-0.0194,1,0.00498,0.09142,2881,1,20.935,20.379,97
61,1,CA1-CA3,4,8,8,0,0.0379,1,0.00498,0.07682,2881,1,20.935,20.379,97
61,1,CA1-CA3,5,8,8,0,0.03208,1,0.00498,0.0532,2881,1,20.935,20.379,97
61,1,CA1-CA3,6,8,8,0,0.00447,1,0.00498,0.04512,2881,1,20.935,20.379,97
61,1,CA1-CA3,7,8,8,0,-0.00028,1,0.00498,0.04219,2881,1,20.935,20.379,97
61,1,CA1-CA3,8,8,8,0,0.01566,1,0.00498,0.03214,2881,1,20.935,20.379,97
61,1,CA1-CA3,9,8,8,0,0.0036,1,0.00498,0.03018,2881,1,20.935,20.379,97
61,1,CA1-CA3,10,8,8,0,-0.00567,1,0.00498,0.02974,2881,1,20.935,20.379,97
61,1,CA1-CA3,1,8,8,2,0.13456,1,0.00498,0.23477,2593,1,20.419,19.986,97
61,1,CA1-CA3,2,8,8,2,0.16579,1,0.00498,0.16534,2593,1,20.419,19.986,97
61,1,CA1-CA3,3,8,8,2,-0.01819,1,0.00498,0.09142,2593,1,20.419,19.986,97
61,1,CA1-CA3,4,8,8,2,0.03817,1,0.00498,0.07682,2593,1,20.419,19.986,97
61,1,CA1-CA3,5,8,8,2,0.04139,1,0.00498,0.0532,2593,1,20.419,19.986,97
61,1,CA1-CA3,6,8,8,2,0.00575,1,0.00498,0.04512,2593,1,20.419,19.986,97
61,1,CA1-CA3,7,8,8,2,0.00097,1,0.00498,0.04219,2593,1,20.419,19.986,97
61,1,CA1-CA3,8,8,8,2,0.01835,1,0.00498,0.03214,2593,1,20.419,19.986,97
61,1,CA1-CA3,9,8,8,2,0.00535,1,0.00498,0.03018,2593,1,20.419,19.986,97
61,1,CA1-CA3,10,8,8,2,-0.00308,1,0.00498,0.02974,2593,1,20.419,19.986,97
61,1,CA1-CA3,1,9,9,0,0.14313,1,0.00498,0.23477,2593,1,24.763,25.291,97
61,1,CA1-CA3,2,9,9,0,0.14884,1,0.00498,0.16534,2593,1,24.763,25.291,97
61,1,CA1-CA3,3,9,9,0,-0.0191,1,0.00498,0.09142,2593,1,24.763,25.291,97
61,1,CA1-CA3,4,9,9,0,0.0522,1,0.00498,0.07682,2593,1,24.763,25.291,97
61,1,CA1-CA3,5,9,9,0,0.0399,1,0.00498,0.0532,2593,1,24.763,25.291,97
61,1,CA1-CA3,6,9,9,0,-0.00961,1,0.00498,0.04512,2593,1,24.763,25.291,97
61,1,CA1-CA3,7,9,9,0,0.01815,1,0.00498,0.04219,2593,1,24.763,25.291,97
61,1,CA1-CA3,8,9,9,0,0.05496,1,0.00498,0.03214,2593,1,24.763,25.291,97
61,1,CA1-CA3,9,9,9,0,0.01276,1,0.00498,0.03018,2593,1,24.763,25.291,97
61,1,CA1-CA3,10,9,9,0,0.00748,1,0.00498,0.02974,2593,1,24.763,25.291,97
61,1,CA1-CA3,1,9,9,2,0.14313,1,0.00498,0.23477,2593,1,24.763,25.291,97
61,1,CA1-CA3,2,9,9,2,0.14884,1,0.00498,0.16534,2593,1,24.763,25.291,97
61,1,CA1-CA3,3,9,9,2,-0.0191,1,0.00498,0.09142,2593,1,24.763,25.291,97
61,1,CA1-CA3,4,9,9,2,0.0522,1,0.00498,0.07682,2593,1,24.763,25.291,97
61,1,CA1-CA3,5,9,9,2,0.0399,1,0.00498,0.0532,2593,1,24.763,25.291,97
61,1,CA1-CA3,6,9,9,2,-0.00961,1,0.00498,0.04512,2593,1,24.763,25.291,97
61,1,CA1-CA3,7,9,9,2,0.01815,1,0.00498,0.04219,2593,1,24.763,25.291,97
61,1,CA1-CA3,8,9,9,2,0.05496,1,0.00498,0.03214,2593,1,24.763,25.291,97
61,1,CA1-CA3,9,9,9,2,0.01276,1,0.00498,0.03018,2593,1,24.763,25.291,97
61,1,CA1-CA3,10,9,9,2,0.00748,1,0.00498,0.02974,2593,1,24.763,25.291,97
61,1,CA1-CA3,1,10,10,0,0.18104,1,0.00498,0.23477,2675,1,23.794,23.394,97
61,1,CA1-CA3,2,10,10,0,0.16279,1,0.00498,0.16534,2675,1,23.794,23.394,97
61,1,CA1-CA3,3,10,10,0,-0.00655,1,0.00498,0.09142,2675,1,23.794,23.394,97
61,1,CA1-CA3,4,10,10,0,0.06435,1,0.00498,0.07682,2675,1,23.794,23.394,97
61,1,CA1-CA3,5,10,10,0,0.01549,1,0.00498,0.0532,2675,1,23.794,23.394,97
61,1,CA1-CA3,6,10,10,0,0.0681,1,0.00498,0.04512,2675,1,23.794,23.394,97
61,1,CA1-CA3,7,10,10,0,0.06891,1,0.00498,0.04219,2675,1,23.794,23.394,97
61,1,CA1-CA3,8,10,10,0,0.03274,1,0.00498,0.03214,2675,1,23.794,23.394,97
61,1,CA1-CA3,9,10,10,0,-0.01351,1,0.00498,0.03018,2675,1,23.794,23.394,97
61,1,CA1-CA3,10,10,10,0,0.00757,1,0.00498,0.02974,2675,1,23.794,23.394,97
61,1,CA1-CA3,1,10,10,2,0.18388,1,0.00498,0.23477,2593,1,23.861,23.411,97
61,1,CA1-CA3,2,10,10,2,0.15917,1,0.00498,0.16534,2593,1,23.861,23.411,97
61,1,CA1-CA3,3,10,10,2,-0.01186,1,0.00498,0.09142,2593,1,23.861,23.411,97
61,1,CA1-CA3,4,10,10,2,0.06186,1,0.00498,0.07682,2593,1,23.861,23.411,97
61,1,CA1-CA3,5,10,10,2,0.01458,1,0.00498,0.0532,2593,1,23.861,23.411,97
61,1,CA1-CA3,6,10,10,2,0.06935,1,0.00498,0.04512,2593,1,23.861,23.411,97
61,1,CA1-CA3,7,10,10,2,0.07077,1,0.00498,0.04219,2593,1,23.861,23.411,97
61,1,CA1-CA3,8,10,10,2,0.03144,1,0.00498,0.03214,2593,1,23.861,23.411,97
61,1,CA1-CA3,9,10,10,2,-0.01378,1,0.00498,0.03018,2593,1,23.861,23.411,97
61,1,CA1-CA3,10,10,10,2,0.01098,1,0.00498,0.02974,2593,1,23.861,23.411,97
61,1,CA1-DG,1,1,1,0,0.22572,1,0.00498,0.2301,3292,2,19.197,18.148,97
61,1,CA1-DG,2,1,1,0,0.04808,1,0.00498,0.07265,3292,2,19.197,18.148,97
61,1,CA1-DG,3,1,1,0,0.03468,1,0.00498,0.05666,3292,2,19.197,18.148,97
61,1,CA1-DG,4,1,1,0,-0.03593,1,0.00498,0.04704,3292,2,19.197,18.148,97
61,1,CA1-DG,5,1,1,0,-0.00466,1,0.00498,0.03539,3292,2,19.197,18.148,97
61,1,CA1-DG,6,1,1,0,0.01913,1,0.00498,0.03204,3292,2,19.197,18.148,97
61,1,CA1-DG,7,1,1,0,0.02508,1,0.00498,0.0263,3292,2,19.197,18.148,97
61,1,CA1-DG,8,1,1,0,-0.00171,1,0.00498,0.02417,3292,2,19.197,18.148,97
61,1,CA1-DG,9,1,1,0,0.00351,1,0.00498,0.02149,3292,2,19.197,18.148,97
61,1,CA1-DG,10,1,1,0,-0.01241,1,0.00498,0.01914,3292,2,19.197,18.148,97
61,1,CA1-DG,1,1,1,1,0.22774,1,0.00498,0.2301,2822,2,19.239,18.02,97
61,1,CA1-DG,2,1,1,1,0.04313,1,0.00498,0.07265,2822,2,19.239,18.02,97
61,1,CA1-DG,3,1,1,1,0.03548,1,0.00498,0.05666,2822,2,19.239,18.02,97
61,1,CA1-DG,4,1,1,1,-0.04098,1,0.00498,0.04704,2822,2,19.239,18.02,97
61,1,CA1-DG,5,1,1,1,-0.01128,1,0.00498,0.03539,2822,2,19.239,18.02,97
61,1,CA1-DG,6,1,1,1,0.01133,1,0.00498,0.03204,2822,2,19.239,18.02,97
61,1,CA1-DG,7,1,1,1,0.02841,1,0.00498,0.0263,2822,2,19.239,18.02,97
61,1,CA1-DG,8,1,1,1,0.00015,1,0.00498,0.02417,2822,2,19.239,18.02,97
61,1,CA1-DG,9,1,1,1,0.00257,1,0.00498,0.02149,2822,2,19.239,18.02,97
61,1,CA1-DG,10,1,1,1,-0.01675,1,0.00498,0.01914,2822,2,19.239,18.02,97
61,1,CA1-DG,1,1,1,2,0.22533,1,0.00498,0.2301,2593,2,19.745,18.81,97
61,1,CA1-DG,2,1,1,2,0.0423,1,0.00498,0.07265,2593,2,19.745,18.81,97
61,1,CA1-DG,3,1,1,2,0.02237,1,0.00498,0.05666,2593,2,19.745,18.81,97
61,1,CA1-DG,4,1,1,2,-0.04005,1,0.00498,0.04704,2593,2,19.745,18.81,97
61,1,CA1-DG,5,1,1,2,-0.0115,1,0.00498,0.03539,2593,2,19.745,18.81,97
61,1,CA1-DG,6,1,1,2,0.01787,1,0.00498,0.03204,2593,2,19.745,18.81,97
61,1,CA1-DG,7,1,1,2,0.02398,1,0.00498,0.0263,2593,2,19.745,18.81,97
61,1,CA1-DG,8,1,1,2,0.00026,1,0.00498,0.02417,2593,2,19.745,18.81,97
61,1,CA1-DG,9,1,1,2,0.00102,1,0.00498,0.02149,2593,2,19.745,18.81,97
61,1,CA1-DG,10,1,1,2,-0.02357,1,0.00498,0.01914,2593,2,19.745,18.81,97
61,1,CA1-DG,1,2,2,0,0.23412,1,0.00498,0.2301,2822,1,21.297,21.449,97
61,1,CA1-DG,2,2,2,0,0.05437,1,0.00498,0.07265,2822,1,21.297,21.449,97
61,1,CA1-DG,3,2,2,0,0.04961,1,0.00498,0.05666,2822,1,21.297,21.449,97
61,1,CA1-DG,4,2,2,0,0.02899,1,0.00498,0.04704,2822,1,21.297,21.449,97
61,1,CA1-DG,5,2,2,0,0.02447,1,0.00498,0.03539,2822,1,21.297,21.449,97
61,1,CA1-DG,6,2,2,0,0.0082,1,0.00498,0.03204,2822,1,21.297,21.449,97
61,1,CA1-DG,7,2,2,0,0.02644,1,0.00498,0.0263,2822,1,21.297,21.449,97
61,1,CA1-DG,8,2,2,0,0.04436,1,0.00498,0.02417,2822,1,21.297,21.449,97
61,1,CA1-DG,9,2,2,0,-0.02033,1,0.00498,0.02149,2822,1,21.297,21.449,97
61,1,CA1-DG,10,2,2,0,-0.02709,1,0.00498,0.01914,2822,1,21.297,21.449,97
61,1,CA1-DG,1,2,2,1,0.23412,1,0.00498,0.2301,2822,1,21.297,21.449,97
61,1,CA1-DG,2,2,2,1,0.05437,1,0.00498,0.07265,2822,1,21.297,21.449,97
61,1,CA1-DG,3,2,2,1,0.04961,1,0.00498,0.05666,2822,1,21.297,21.449,97
61,1,CA1-DG,4,2,2,1,0.02899,1,0.00498,0.04704,2822,1,21.297,21.449,97
61,1,CA1-DG,5,2,2,1,0.02447,1,0.00498,0.03539,2822,1,21.297,21.449,97
61,1,CA1-DG,6,2,2,1,0.0082,1,0.00498,0.03204,2822,1,21.297,21.449,97
61,1,CA1-DG,7,2,2,1,0.02644,1,0.00498,0.0263,2822,1,21.297,21.449,97
61,1,CA1-DG,8,2,2,1,0.04436,1,0.00498,0.02417,2822,1,21.297,21.449,97
61,1,CA1-DG,9,2,2,1,-0.02033,1,0.00498,0.02149,2822,1,21.297,21.449,97
61,1,CA1-DG,10,2,2,1,-0.02709,1,0.00498,0.01914,2822,1,21.297,21.449,97
61,1,CA1-DG,1,2,2,2,0.23751,1,0.00498,0.2301,2593,1,21.298,21.301,97
61,1,CA1-DG,2,2,2,2,0.05522,1,0.00498,0.07265,2593,1,21.298,21.301,97
61,1,CA1-DG,3,2,2,2,0.04993,1,0.00498,0.05666,2593,1,21.298,21.301,97
61,1,CA1-DG,4,2,2,2,0.03176,1,0.00498,0.04704,2593,1,21.298,21.301,97
61,1,CA1-DG,5,2,2,2,0.02101,1,0.00498,0.03539,2593,1,21.298,21.301,97
61,1,CA1-DG,6,2,2,2,0.01656,1,0.00498,0.03204,2593,1,21.298,21.301,97
61,1,CA1-DG,7,2,2,2,0.02281,1,0.00498,0.0263,2593,1,21.298,21.301,97
61,1,CA1-DG,8,2,2,2,0.0406,1,0.00498,0.02417,2593,1,21.298,21.301,97
61,1,CA1-DG,9,2,2,2,-0.02256,1,0.00498,0.02149,2593,1,21.298,21.301,97
61,1,CA1-DG,10,2,2,2,-0.03431,1,0.00498,0.01914,2593,1,21.298,21.301,97
61,1,CA1-DG,1,3,3,0,0.21689,1,0.00498,0.2301,2812,1,21.745,22.907,97
61,1,CA1-DG,2,3,3,0,0.05505,1,0.00498,0.07265,2812,1,21.745,22.907,97
61,1,CA1-DG,3,3,3,0,0.00477,1,0.00498,0.05666,2812,1,21.745,22.907,97
61,1,CA1-DG,4,3,3,0,0.00209,1,0.00498,0.04704,2812,1,21.745,22.907,97
61,1,CA1-DG,5,3,3,0,-0.01714,1,0.00498,0.03539,2812,1,21.745,22.907,97
61,1,CA1-DG,6,3,3,0,0.00206,1,0.00498,0.03204,2812,1,21.745,22.907,97
61,1,CA1-DG,7,3,3,0,0.02073,1,0.00498,0.0263,2812,1,21.745,22.907,97
61,1,CA1-DG,8,3,3,0,0.01363,1,0.00498,0.02417,2812,1,21.745,22.907,97
61,1,CA1-DG,9,3,3,0,0.03005,1,0.00498,0.02149,2812,1,21.745,22.907,97
61,1,CA1-DG,10,3,3,0,-0.00432,1,0.00498,0.01914,2812,1,21.745,22.907,97
