scope,pair,landmark,stat,contrast,n,median_delta,wilcoxon_W,p,p_fdr_pass
per_landmark,CA1-V1,1,mi_sig,expert-naive,10,0.0,3.0,0.4652088184521418,False
per_landmark,CA1-V1,2,mi_sig,expert-naive,10,0.0,6.0,0.6858304344516057,False
per_landmark,CA1-V1,3,mi_sig,expert-naive,10,-0.08099797717715994,5.0,0.12819017434510785,False
per_landmark,CA1-V1,4,mi_sig,expert-naive,10,0.013611924418297242,5.0,0.24886387493792206,False
per_landmark,CA1-V1,5,mi_sig,expert-naive,10,-0.07639546617747739,7.0,0.12348527214454898,False
per_landmark,CA1-V1,6,mi_sig,expert-naive,10,-0.03134821587873131,6.0,0.3454475304692257,False
per_landmark,CA1-DG,1,mi_sig,expert-naive,8,0.0,3.0,0.4652088184521418,False
per_landmark,CA1-DG,2,mi_sig,expert-naive,8,-0.020655735112040968,8.0,0.6001794871405538,False
per_landmark,CA1-DG,3,mi_sig,expert-naive,8,0.03803602277398395,10.0,0.916511907863894,False
per_landmark,CA1-DG,4,mi_sig,expert-naive,8,-0.006978083473462959,14.0,1.0,False
per_landmark,CA1-DG,5,mi_sig,expert-naive,8,0.0,9.0,0.7531523647659145,False
per_landmark,CA1-DG,6,mi_sig,expert-naive,8,0.13177189954448054,6.0,0.17629637444051116,False
per_landmark,CA1-CA3,1,mi_sig,expert-naive,6,0.047421725769482656,4.0,0.34523107177184,False
per_landmark,CA1-CA3,2,mi_sig,expert-naive,6,-0.05547385393870527,6.0,0.6858304344516057,False
per_landmark,CA1-CA3,3,mi_sig,expert-naive,6,0.013479068401646005,0.0,0.06788915486182899,False
per_landmark,CA1-CA3,4,mi_sig,expert-naive,6,0.15060003401302752,0.0,0.043114446783075355,False
per_landmark,CA1-CA3,5,mi_sig,expert-naive,6,0.0,4.0,0.7150006546880893,False
per_landmark,CA1-CA3,6,mi_sig,expert-naive,6,-0.003861821854336221,6.0,0.6858304344516057,False
per_landmark,CA1-RSC,1,mi_sig,expert-naive,8,0.17063800105086335,4.0,0.0546875,False
per_landmark,CA1-RSC,2,mi_sig,expert-naive,8,0.0,5.0,0.5001842570707944,False
per_landmark,CA1-RSC,3,mi_sig,expert-naive,8,0.04985173559460457,3.0,0.22491588401596185,False
per_landmark,CA1-RSC,4,mi_sig,expert-naive,8,0.0,3.0,1.0,False
per_landmark,CA1-RSC,5,mi_sig,expert-naive,8,0.011149403633921987,11.0,0.6120898800892568,False
per_landmark,CA1-RSC,6,mi_sig,expert-naive,8,0.0,3.0,0.4652088184521418,False
per_landmark,CA1-SUB,1,mi_sig,expert-naive,4,0.15601966448578913,1.0,0.25,False
per_landmark,CA1-SUB,2,mi_sig,expert-naive,4,0.046650461641412844,3.0,1.0,False
per_landmark,CA1-SUB,3,mi_sig,expert-naive,4,0.19448563113409742,0.0,0.10880943004054568,False
per_landmark,CA1-SUB,4,mi_sig,expert-naive,4,-0.08233738663842863,0.0,0.17971249487899976,False
per_landmark,CA1-SUB,5,mi_sig,expert-naive,4,-0.007487095908038532,3.0,1.0,False
per_landmark,CA1-SUB,6,mi_sig,expert-naive,4,-0.1652130653483576,4.0,0.875,False
per_landmark,V1-RSC,1,mi_sig,expert-naive,6,0.329179501624035,3.0,0.22491588401596185,False
per_landmark,V1-RSC,2,mi_sig,expert-naive,6,0.0,3.0,1.0,False
per_landmark,V1-RSC,3,mi_sig,expert-naive,6,0.09963487197295975,3.0,0.22491588401596185,False
per_landmark,V1-RSC,4,mi_sig,expert-naive,6,-0.06446959967134683,7.0,0.892738400944348,False
per_landmark,V1-RSC,5,mi_sig,expert-naive,6,0.11310011807519277,1.0,0.14412703481601533,False
per_landmark,V1-RSC,6,mi_sig,expert-naive,6,0.10949713411978138,0.0,0.06788915486182899,False
per_landmark,RSC-SUB,1,mi_sig,expert-naive,4,0.008099384803249968,2.0,0.5929800980174267,False
per_landmark,RSC-SUB,2,mi_sig,expert-naive,4,0.07384050643890344,0.0,0.10880943004054568,False
per_landmark,RSC-SUB,3,mi_sig,expert-naive,4,0.07610440218385585,1.0,0.28504940740261275,False
per_landmark,RSC-SUB,4,mi_sig,expert-naive,4,0.057417636274125605,2.0,0.5929800980174267,False
per_landmark,RSC-SUB,5,mi_sig,expert-naive,4,0.051864584361812724,0.0,0.17971249487899976,False
per_landmark,RSC-SUB,6,mi_sig,expert-naive,4,0.07083704749852664,3.0,1.0,False
per_landmark,CA3-DG,1,mi_sig,expert-naive,4,-0.008524154763709366,4.0,0.875,False
per_landmark,CA3-DG,2,mi_sig,expert-naive,4,0.16286260404100417,1.0,0.25,False
per_landmark,CA3-DG,3,mi_sig,expert-naive,4,0.1879822018034824,0.0,0.10880943004054568,False
per_landmark,CA3-DG,4,mi_sig,expert-naive,4,0.0696259759279883,3.0,0.625,False
per_landmark,CA3-DG,5,mi_sig,expert-naive,4,0.49037826267391615,0.0,0.125,False
per_landmark,CA3-DG,6,mi_sig,expert-naive,4,0.12779186200494275,1.0,0.25,False
per_landmark,CA1-V1,1,mi_sig,expert-intermediate,10,0.0,5.0,0.5001842570707944,False
per_landmark,CA1-V1,2,mi_sig,expert-intermediate,10,0.0,9.0,0.7531523647659145,False
per_landmark,CA1-V1,3,mi_sig,expert-intermediate,10,-0.10232456210482238,4.0,0.0499499764547464,False
per_landmark,CA1-V1,4,mi_sig,expert-intermediate,10,0.0,9.0,0.7531523647659145,False
per_landmark,CA1-V1,5,mi_sig,expert-intermediate,10,-0.015185164144771668,9.0,0.39802471950693785,False
per_landmark,CA1-V1,6,mi_sig,expert-intermediate,10,0.0,1.0,0.14412703481601533,False
per_landmark,CA1-DG,1,mi_sig,expert-intermediate,8,0.0,3.0,0.4652088184521418,False
per_landmark,CA1-DG,2,mi_sig,expert-intermediate,8,-0.00640582435106353,7.0,0.463071015014588,False
per_landmark,CA1-DG,3,mi_sig,expert-intermediate,8,0.009555871059625846,13.0,0.8657723749926214,False
per_landmark,CA1-DG,4,mi_sig,expert-intermediate,8,-0.015557199674821748,5.0,0.24886387493792206,False
per_landmark,CA1-DG,5,mi_sig,expert-intermediate,8,-0.10334462009103937,7.0,0.23672357063785732,False
per_landmark,CA1-DG,6,mi_sig,expert-intermediate,8,0.0,9.0,0.7531523647659145,False
per_landmark,CA1-CA3,1,mi_sig,expert-intermediate,6,0.05994840079136027,8.0,0.6875,False
per_landmark,CA1-CA3,2,mi_sig,expert-intermediate,6,0.025758125215758938,7.0,0.892738400944348,False
per_landmark,CA1-CA3,3,mi_sig,expert-intermediate,6,0.019954105346835532,6.0,0.6858304344516057,False
per_landmark,CA1-CA3,4,mi_sig,expert-intermediate,6,0.13534376925875055,2.0,0.13801073756865956,False
per_landmark,CA1-CA3,5,mi_sig,expert-intermediate,6,-0.03951011215035548,7.0,0.892738400944348,False
per_landmark,CA1-CA3,6,mi_sig,expert-intermediate,6,0.016462007608177218,2.0,0.27332167829229814,False
per_landmark,CA1-RSC,1,mi_sig,expert-intermediate,8,0.15946676367991508,9.0,0.25,False
per_landmark,CA1-RSC,2,mi_sig,expert-intermediate,8,-0.0018552074933779888,0.0,0.043114446783075355,False
per_landmark,CA1-RSC,3,mi_sig,expert-intermediate,8,0.0,6.0,0.6858304344516057,False
per_landmark,CA1-RSC,4,mi_sig,expert-intermediate,8,0.0,3.0,0.4652088184521418,False
per_landmark,CA1-RSC,5,mi_sig,expert-intermediate,8,-0.06066176668779648,9.0,0.39802471950693785,False
per_landmark,CA1-RSC,6,mi_sig,expert-intermediate,8,0.0,4.0,0.7150006546880893,False
per_landmark,CA1-SUB,1,mi_sig,expert-intermediate,4,0.14078537072078734,1.0,0.25,False
per_landmark,CA1-SUB,2,mi_sig,expert-intermediate,4,-0.03546878609105397,0.0,0.17971249487899976,False
per_landmark,CA1-SUB,3,mi_sig,expert-intermediate,4,0.11641598085249535,0.0,0.10880943004054568,False
per_landmark,CA1-SUB,4,mi_sig,expert-intermediate,4,0.0,1.0,0.6547208460185769,False
per_landmark,CA1-SUB,5,mi_sig,expert-intermediate,4,-0.006958676817904352,3.0,1.0,False
per_landmark,CA1-SUB,6,mi_sig,expert-intermediate,4,-0.018587818513385743,3.0,1.0,False
per_landmark,V1-RSC,1,mi_sig,expert-intermediate,6,0.3820446073549374,4.0,0.21875,False
per_landmark,V1-RSC,2,mi_sig,expert-intermediate,6,0.008975868244990089,6.0,0.6858304344516057,False
per_landmark,V1-RSC,3,mi_sig,expert-intermediate,6,0.05618729992996221,4.0,0.34523107177184,False
per_landmark,V1-RSC,4,mi_sig,expert-intermediate,6,0.0,5.0,1.0,False
