animal,learner,pair,bin,dim,cc,sig,ifi
61,1,CA1-V1,3,23,0.0681,0,0.0717
61,1,CA1-V1,3,24,-0.0027,0,0.1013
61,1,CA1-V1,3,25,0.032,0,0.0535
61,1,CA1-V1,3,26,0.0298,0,0.0544
61,1,CA1-V1,3,27,0.0476,0,0.0653
61,1,CA1-V1,3,28,0.0154,0,-0.0211
61,1,CA1-V1,3,29,0.021,0,-0.0819
61,1,CA1-V1,3,30,-0.0555,0,-0.1468
61,1,CA1-V1,4,1,0.1915,1,-0.0232
61,1,CA1-V1,4,2,0.0191,0,0.0021
61,1,CA1-V1,4,3,0.1085,0,0.0109
61,1,CA1-V1,4,4,0.048,0,-0.0041
61,1,CA1-V1,4,5,-0.036,0,0.0034
61,1,CA1-V1,4,6,0.0306,0,-0.0075
61,1,CA1-V1,4,7,0.09,0,-0.0098
61,1,CA1-V1,4,8,0.0663,0,-0.0021
61,1,CA1-V1,4,9,-0.0795,0,-0.0061
61,1,CA1-V1,4,10,0.0102,0,0.0028
61,1,CA1-V1,4,11,0.0639,0,-0.0233
61,1,CA1-V1,4,12,0.0539,0,-0.0244
61,1,CA1-V1,4,13,-0.0099,0,-0.0289
61,1,CA1-V1,4,14,0.0185,0,-0.0195
61,1,CA1-V1,4,15,-0.0405,0,-0.0166
61,1,CA1-V1,4,16,-0.0736,0,-0.0237
61,1,CA1-V1,4,17,-0.0551,0,-0.0153
61,1,CA1-V1,4,18,0.0605,0,-0.033
61,1,CA1-V1,4,19,0.0055,0,-0.0378
61,1,CA1-V1,4,20,-0.0124,0,-0.0451
61,1,CA1-V1,4,21,-0.018,0,-0.0603
61,1,CA1-V1,4,22,-0.0427,0,-0.0539
61,1,CA1-V1,4,23,0.0764,0,-0.0358
61,1,CA1-V1,4,24,0.0591,0,-0.057
61,1,CA1-V1,4,25,0.003,0,-0.0325
61,1,CA1-V1,4,26,0.038,0,-0.0495
61,1,CA1-V1,4,27,-0.0165,0,-0.0643
61,1,CA1-V1,4,28,0.0046,0,-0.0496
61,1,CA1-V1,4,29,-0.028,0,0.131
61,1,CA1-V1,4,30,0.0334,0,-0.1557
61,1,CA1-V1,5,1,0.3289,1,-0.0498
61,1,CA1-V1,5,2,-0.0004,0,-0.0384
61,1,CA1-V1,5,3,0.2314,1,-0.0122
61,1,CA1-V1,5,4,-0.1805,0,-0.0263
61,1,CA1-V1,5,5,0.0334,0,-0.0006
61,1,CA1-V1,5,6,0.1991,1,-0.0159
61,1,CA1-V1,5,7,-0.1088,0,0.0007
61,1,CA1-V1,5,8,-0.1488,0,0.0057
61,1,CA1-V1,5,9,0.0345,0,-0.0075
61,1,CA1-V1,5,10,0.1119,0,0.0096
61,1,CA1-V1,5,11,0.1565,0,0.0106
61,1,CA1-V1,5,12,0.1515,0,0.0142
61,1,CA1-V1,5,13,0.1945,1,0.019
61,1,CA1-V1,5,14,-0.138,0,0.0121
61,1,CA1-V1,5,15,-0.154,0,0.0099
61,1,CA1-V1,5,16,-0.1908,0,0.007
61,1,CA1-V1,5,17,-0.2017,0,0.0036
61,1,CA1-V1,5,18,-0.1812,0,0.0101
61,1,CA1-V1,5,19,-0.1334,0,0.0044
61,1,CA1-V1,5,20,-0.1482,0,0.006
61,1,CA1-V1,5,21,0.1885,1,0.0239
61,1,CA1-V1,5,22,0.18,1,0.0155
61,1,CA1-V1,5,23,0.0852,0,0.0325
61,1,CA1-V1,5,24,-0.1835,0,0.0708
61,1,CA1-V1,5,25,0.1158,0,0.0645
61,1,CA1-V1,5,26,0.0168,0,0.0093
61,1,CA1-V1,5,27,0.1471,0,0.1133
61,1,CA1-V1,5,28,-0.1365,0,0.0265
61,1,CA1-V1,5,29,-0.2008,0,0.09
61,1,CA1-V1,5,30,-0.1576,0,-0.1324
61,1,CA1-V1,6,1,0.1734,1,-0.0067
61,1,CA1-V1,6,2,0.1863,1,0.0134
61,1,CA1-V1,6,3,0.0606,0,0.0189
61,1,CA1-V1,6,4,0.0348,0,0.0233
61,1,CA1-V1,6,5,-0.0086,0,0.0239
61,1,CA1-V1,6,6,0.2756,1,0.0099
61,1,CA1-V1,6,7,-0.1607,0,0.0056
61,1,CA1-V1,6,8,0.0681,0,0.0159
61,1,CA1-V1,6,9,-0.1339,0,0.0082
61,1,CA1-V1,6,10,-0.0816,0,0.0106
61,1,CA1-V1,6,11,0.0102,0,0.0179
61,1,CA1-V1,6,12,0.0382,0,0.0124
61,1,CA1-V1,6,13,-0.0488,0,0.009
61,1,CA1-V1,6,14,-0.3288,0,0.0154
61,1,CA1-V1,6,15,-0.0196,0,0.0207
61,1,CA1-V1,6,16,0.1478,0,0.0127
61,1,CA1-V1,6,17,0.2328,1,0.0208
61,1,CA1-V1,6,18,0.4332,1,0.0136
61,1,CA1-V1,6,19,-0.0589,0,0.0206
61,1,CA1-V1,6,20,-0.0067,0,-0.0179
61,1,CA1-V1,6,21,0.0198,0,0.0011
61,1,CA1-V1,6,22,-0.2693,0,0.0255
61,1,CA1-V1,6,23,-0.2641,0,0.0286
61,1,CA1-V1,6,24,-0.0584,0,0.0561
61,1,CA1-V1,6,25,0.0735,0,0.0431
61,1,CA1-V1,6,26,0.0201,0,0.0479
61,1,CA1-V1,6,27,0.1984,1,0.0813
61,1,CA1-V1,6,28,-0.0375,0,-0.0388
61,1,CA1-V1,6,29,0.4425,1,-0.104
61,1,CA1-V1,6,30,0.2576,1,-0.3894
61,1,CA3-DG,1,1,0.3225,1,-0.0273
61,1,CA3-DG,1,2,0.2728,1,-0.026
61,1,CA3-DG,1,3,0.2615,1,-0.0108
61,1,CA3-DG,1,4,0.1203,0,-0.0178
61,1,CA3-DG,1,5,0.1552,0,-0.006
61,1,CA3-DG,1,6,0.0357,0,0.0116
61,1,CA3-DG,1,7,0.0293,0,0.0122
61,1,CA3-DG,1,8,-0.0094,0,0.0116
61,1,CA3-DG,1,9,0.0532,0,-0.0035
61,1,CA3-DG,1,10,0.0187,0,-0.0213
61,1,CA3-DG,1,11,-0.0185,0,-0.0294
61,1,CA3-DG,1,12,0.0161,0,-0.0293
61,1,CA3-DG,1,13,-0.0031,0,-0.001
61,1,CA3-DG,1,14,-0.0066,0,-0.0222
61,1,CA3-DG,1,15,0.0249,0,-0.0132
61,1,CA3-DG,1,16,0.0012,0,0.031
61,1,CA3-DG,1,17,-0.0066,0,-0.0203
61,1,CA3-DG,1,18,0.0166,0,-0.0149
61,1,CA3-DG,1,19,0.0157,0,-0.0178
61,1,CA3-DG,1,20,-0.015,0,-0.0529
61,1,CA3-DG,1,21,-0.0128,0,0.0008
61,1,CA3-DG,1,22,0.0081,0,-0.0178
61,1,CA3-DG,2,1,0.0924,0,-0.0234
61,1,CA3-DG,2,2,0.0208,0,-0.021
61,1,CA3-DG,2,3,0.3973,1,-0.0165
61,1,CA3-DG,2,4,0.3187,1,-0.0017
61,1,CA3-DG,2,5,-0.1003,0,0.0248
61,1,CA3-DG,2,6,0.1964,0,-0.0043
61,1,CA3-DG,2,7,-0.0246,0,0.0084
61,1,CA3-DG,2,8,-0.0819,0,0.0139
61,1,CA3-DG,2,9,-0.2095,0,0.0048
61,1,CA3-DG,2,10,-0.0176,0,0.0113
61,1,CA3-DG,2,11,-0.0326,0,0.0015
61,1,CA3-DG,2,12,0.1881,0,-0.0343
61,1,CA3-DG,2,13,0.1832,0,-0.0159
61,1,CA3-DG,2,14,-0.115,0,0.0248
61,1,CA3-DG,2,15,0.0438,0,-0.0105
61,1,CA3-DG,2,16,-0.1721,0,-0.0202
61,1,CA3-DG,2,17,0.1402,0,0.0084
61,1,CA3-DG,2,18,0.1873,0,-0.01
61,1,CA3-DG,2,19,-0.1737,0,-0.0082
61,1,CA3-DG,2,20,-0.1691,0,-0.0659
61,1,CA3-DG,2,21,-0.1922,0,-0.0514
61,1,CA3-DG,2,22,0.0064,0,-0.1402
61,1,CA3-DG,3,1,0.4423,1,-0.0115
61,1,CA3-DG,3,2,0.6032,1,-0.0238
61,1,CA3-DG,3,3,0.4573,1,0.0028
61,1,CA3-DG,3,4,0.4405,1,0.0227
61,1,CA3-DG,3,5,0.1947,0,0.022
61,1,CA3-DG,3,6,-0.0228,0,0.0188
61,1,CA3-DG,3,7,0.2527,0,0.0076
61,1,CA3-DG,3,8,0.3228,1,0.006
61,1,CA3-DG,3,9,-0.0388,0,-0.0129
61,1,CA3-DG,3,10,-0.008,0,-0.0142
61,1,CA3-DG,3,11,-0.344,0,-0.0161
61,1,CA3-DG,3,12,0.0408,0,0.0056
61,1,CA3-DG,3,13,-0.0989,0,0.0308
61,1,CA3-DG,3,14,0.106,0,0.028
61,1,CA3-DG,3,15,-0.0307,0,0.0308
61,1,CA3-DG,3,16,0.1571,0,0.0016
61,1,CA3-DG,3,17,-0.2381,0,0.0286
61,1,CA3-DG,3,18,-0.1312,0,0.0502
61,1,CA3-DG,3,19,-0.177,0,0.0687
61,1,CA3-DG,3,20,-0.1959,0,0.0091
61,1,CA3-DG,3,21,0.0346,0,0.0401
61,1,CA3-DG,3,22,0.2239,0,0.0806
61,1,CA3-DG,3,23,0.0342,0,0.0449
61,1,CA3-DG,4,1,0.5067,1,-0.0409
61,1,CA3-DG,4,2,0.4146,1,-0.0346
61,1,CA3-DG,4,3,-0.1491,0,-0.0229
61,1,CA3-DG,4,4,-0.1334,0,-0.0157
61,1,CA3-DG,4,5,-0.1174,0,0.0109
61,1,CA3-DG,4,6,0.0681,0,0.028
61,1,CA3-DG,4,7,0.0359,0,0.0382
61,1,CA3-DG,4,8,-0.2402,0,0.0236
61,1,CA3-DG,4,9,0.1809,0,0.0278
61,1,CA3-DG,4,10,-0.0412,0,0.013
61,1,CA3-DG,4,11,-0.1942,0,0.0083
61,1,CA3-DG,4,12,-0.1526,0,0.0214
61,1,CA3-DG,4,13,-0.0686,0,0.0215
61,1,CA3-DG,4,14,-0.122,0,0.0282
61,1,CA3-DG,4,15,0.0057,0,0.0255
61,1,CA3-DG,4,16,-0.0897,0,0.0424
61,1,CA3-DG,4,17,0.1535,0,0.0438
61,1,CA3-DG,4,18,0.0066,0,0.0465
61,1,CA3-DG,4,19,0.0697,0,0.0484
61,1,CA3-DG,4,20,-0.0119,0,0.0413
61,1,CA3-DG,4,21,0.0048,0,0.0634
61,1,CA3-DG,4,22,-0.0672,0,0.0732
61,1,CA3-DG,4,23,0.0248,0,0.0532
61,1,CA3-DG,5,1,0.4415,1,0.0055
61,1,CA3-DG,5,2,0.2835,1,-0.0159
61,1,CA3-DG,5,3,0.3107,1,-0.0231
61,1,CA3-DG,5,4,0.1469,0,-0.0178
61,1,CA3-DG,5,5,0.0336,0,-0.0335
61,1,CA3-DG,5,6,0.0647,0,-0.0235
61,1,CA3-DG,5,7,0.084,0,-0.0396
61,1,CA3-DG,5,8,-0.0634,0,-0.0169
61,1,CA3-DG,5,9,0.0018,0,-0.0363
61,1,CA3-DG,5,10,0.0989,0,-0.0624
61,1,CA3-DG,5,11,-0.0394,0,-0.0506
61,1,CA3-DG,5,12,0.1366,0,-0.0491
61,1,CA3-DG,5,13,0.0317,0,-0.0526
61,1,CA3-DG,5,14,0.031,0,-0.0644
61,1,CA3-DG,5,15,0.0344,0,-0.0608
61,1,CA3-DG,5,16,0.0262,0,-0.0253
61,1,CA3-DG,5,17,-0.0243,0,-0.039
61,1,CA3-DG,5,18,0.0199,0,-0.0038
61,1,CA3-DG,5,19,0.0541,0,-0.048
61,1,CA3-DG,5,20,-0.0202,0,-0.0036
61,1,CA3-DG,6,1,0.1983,0,-0.111
61,1,CA3-DG,6,2,0.2977,1,-0.0893
61,1,CA3-DG,6,3,0.2227,0,-0.0455
61,1,CA3-DG,6,4,0.1444,0,-0.0317
61,1,CA3-DG,6,5,0.0454,0,-0.0324
61,1,CA3-DG,6,6,0.0627,0,-0.0437
61,1,CA3-DG,6,7,0.0223,0,-0.0377
61,1,CA3-DG,6,8,0.0279,0,-0.0315
61,1,CA3-DG,6,9,0.0012,0,-0.0512
61,1,CA3-DG,6,10,0.0216,0,-0.0496
61,1,CA3-DG,6,11,0.012,0,-0.0584
61,1,CA3-DG,6,12,0.0029,0,-0.058
61,1,CA3-DG,6,13,0.037,0,-0.0494
61,1,CA3-DG,6,14,0.0204,0,-0.0449
61,1,CA3-DG,6,15,0.0105,0,-0.0533
61,1,CA3-DG,6,16,0.0027,0,-0.0155
61,1,CA3-DG,6,17,0.0083,0,-0.0207
61,1,CA3-DG,6,18,-0.0153,0,-0.0271
61,1,CA3-DG,6,19,-0.0031,0,-0.0599
61,1,CA3-DG,6,20,-0.0137,0,-0.0703
61,1,CA3-DG,6,21,-0.003,0,-0.1011
61,1,CA3-DG,6,22,0.0035,0,-0.0422
61,1,CA3-DG,6,23,-0.0105,0,-0.1201
61,1,V1-RSC,1,1,0.0926,0,0.0216
61,1,V1-RSC,1,2,0.1631,0,-0.0001
61,1,V1-RSC,1,3,0.1148,0,0.0091
61,1,V1-RSC,1,4,0.0998,0,-0.0033
61,1,V1-RSC,1,5,0.0327,0,0.0099
61,1,V1-RSC,1,6,0.0155,0,0.0133
61,1,V1-RSC,1,7,0.1022,0,0.0143
61,1,V1-RSC,1,8,0.0376,0,0.0181
61,1,V1-RSC,1,9,0.028,0,0.0089
61,1,V1-RSC,1,10,0.0117,0,0.0118
61,1,V1-RSC,1,11,0.0012,0,0.0154
61,1,V1-RSC,1,12,0.0028,0,0.013
61,1,V1-RSC,1,13,0.0033,0,0.0166
61,1,V1-RSC,1,14,0.0462,0,0.0029
61,1,V1-RSC,1,15,0.0631,0,0.0235
61,1,V1-RSC,1,16,-0.0185,0,0.008
61,1,V1-RSC,1,17,-0.0021,0,-0.0179
61,1,V1-RSC,1,18,-0.0118,0,-0.0052
61,1,V1-RSC,1,19,0.0246,0,-0.0021
61,1,V1-RSC,1,20,0.0295,0,0.0014
61,1,V1-RSC,1,21,-0.0344,0,0.0189
61,1,V1-RSC,1,22,0.0163,0,0.0239
61,1,V1-RSC,1,23,0.0026,0,0.0415
61,1,V1-RSC,1,24,0.0399,0,0.0178
61,1,V1-RSC,1,25,-0.0581,0,0.0562
61,1,V1-RSC,1,26,-0.034,0,-0.0359
61,1,V1-RSC,1,27,-0.0141,0,-0.0301
61,1,V1-RSC,1,28,-0.0187,0,-0.0458
61,1,V1-RSC,1,29,-0.0126,0,0.0225
61,1,V1-RSC,1,30,0.0255,0,-0.2573
61,1,V1-RSC,2,1,0.149,0,0.0392
61,1,V1-RSC,2,2,0.2012,0,0.0226
61,1,V1-RSC,2,3,0.0912,0,0.0307
61,1,V1-RSC,2,4,0.3061,1,0.0162
61,1,V1-RSC,2,5,0.1059,0,0.0245
61,1,V1-RSC,2,6,0.0657,0,0.0239
61,1,V1-RSC,2,7,0.0068,0,0.0325
61,1,V1-RSC,2,8,0.0024,0,0.0235
61,1,V1-RSC,2,9,0.0312,0,-0.0007
61,1,V1-RSC,2,10,0.0537,0,0.009
61,1,V1-RSC,2,11,0.0125,0,0.0312
61,1,V1-RSC,2,12,-0.046,0,0.0265
61,1,V1-RSC,2,13,0.0828,0,0.0166
61,1,V1-RSC,2,14,0.0067,0,0.0113
61,1,V1-RSC,2,15,0.0244,0,0.0125
61,1,V1-RSC,2,16,0.1323,0,0.027
61,1,V1-RSC,2,17,-0.0611,0,0.0084
61,1,V1-RSC,2,18,0.0523,0,0.0188
61,1,V1-RSC,2,19,0.0239,0,0.031
61,1,V1-RSC,2,20,-0.159,0,0.0429
61,1,V1-RSC,2,21,-0.027,0,0.0452
61,1,V1-RSC,2,22,0.0163,0,0.0525
61,1,V1-RSC,2,23,0.0385,0,0.0697
61,1,V1-RSC,2,24,-0.0016,0,0.1019
61,1,V1-RSC,2,25,-0.0746,0,0.0038
61,1,V1-RSC,2,26,-0.0262,0,-0.0269
61,1,V1-RSC,2,27,-0.0035,0,0.0174
61,1,V1-RSC,2,28,-0.0082,0,-0.0159
61,1,V1-RSC,2,29,-0.0832,0,-0.0691
61,1,V1-RSC,2,30,-0.0617,0,-0.4383
61,1,V1-RSC,3,1,0.2308,0,0.0189
61,1,V1-RSC,3,2,0.2196,0,0.0368
61,1,V1-RSC,3,3,0.1615,0,-0.0177
61,1,V1-RSC,3,4,-0.0806,0,0.013
61,1,V1-RSC,3,5,0.275,1,0.0184
61,1,V1-RSC,3,6,0.1574,0,0.0196
61,1,V1-RSC,3,7,-0.0893,0,0.0219
61,1,V1-RSC,3,8,0.1522,0,0.0305
61,1,V1-RSC,3,9,0.0633,0,0.0234
61,1,V1-RSC,3,10,-0.0339,0,0.0144
61,1,V1-RSC,3,11,-0.0309,0,0.0222
61,1,V1-RSC,3,12,-0.0221,0,0.0188
61,1,V1-RSC,3,13,0.0617,0,0.0108
61,1,V1-RSC,3,14,0.0382,0,0.0169
61,1,V1-RSC,3,15,-0.0437,0,0.0158
61,1,V1-RSC,3,16,-0.1143,0,0.0284
61,1,V1-RSC,3,17,-0.0625,0,0.0202
61,1,V1-RSC,3,18,-0.0614,0,0.0276
61,1,V1-RSC,3,19,0.0302,0,0.0211
61,1,V1-RSC,3,20,-0.037,0,-0.0113
61,1,V1-RSC,3,21,0.127,0,-0.0503
61,1,V1-RSC,3,22,-0.0528,0,-0.0104
61,1,V1-RSC,3,23,-0.0586,0,-0.0055
61,1,V1-RSC,3,24,0.0681,0,0.0099
61,1,V1-RSC,3,25,-0.0648,0,0.0065
61,1,V1-RSC,3,26,-0.0605,0,0.0004
61,1,V1-RSC,3,27,-0.008,0,0.0513
61,1,V1-RSC,3,28,-0.0704,0,-0.0323
61,1,V1-RSC,3,29,-0.0448,0,-0.0124
61,1,V1-RSC,3,30,-0.0186,0,0.1151
61,1,V1-RSC,4,1,0.4067,1,-0.0054
61,1,V1-RSC,4,2,0.1935,0,0.0129
61,1,V1-RSC,4,3,0.3913,1,0.0085
61,1,V1-RSC,4,4,0.2953,1,0.033
61,1,V1-RSC,4,5,0.2339,1,0.0219
61,1,V1-RSC,4,6,0.0121,0,0.0128
61,1,V1-RSC,4,7,-0.0155,0,0.0051
61,1,V1-RSC,4,8,0.0125,0,0.0249
61,1,V1-RSC,4,9,0.0393,0,0.0252
61,1,V1-RSC,4,10,0.0599,0,0.0419
61,1,V1-RSC,4,11,0.0544,0,0.0271
61,1,V1-RSC,4,12,-0.0309,0,0.03
61,1,V1-RSC,4,13,-0.0435,0,0.0097
61,1,V1-RSC,4,14,0.1258,0,0.0061
61,1,V1-RSC,4,15,0.0261,0,0.016
61,1,V1-RSC,4,16,0.045,0,0.0015
61,1,V1-RSC,4,17,-0.0622,0,-0.0064
61,1,V1-RSC,4,18,0.0061,0,0.0023
61,1,V1-RSC,4,19,-0.0036,0,-0.0104
61,1,V1-RSC,4,20,-0.0329,0,0.0177
61,1,V1-RSC,4,21,0.0104,0,-0.0108
61,1,V1-RSC,4,22,-0.0261,0,-0.0038
61,1,V1-RSC,4,23,0.0088,0,0.0422
61,1,V1-RSC,4,24,-0.0155,0,0.0387
61,1,V1-RSC,4,25,-0.0426,0,0.0348
61,1,V1-RSC,4,26,0.068,0,-0.0193
61,1,V1-RSC,4,27,-0.0423,0,0.0262
61,1,V1-RSC,4,28,0.0946,0,0.0369
61,1,V1-RSC,4,29,-0.0879,0,0.0652
61,1,V1-RSC,4,30,0.0842,0,-0.0784
61,1,V1-RSC,5,1,-0.0045,0,-0.0125
61,1,V1-RSC,5,2,-0.105,0,0.0344
61,1,V1-RSC,5,3,-0.0547,0,0.0188
61,1,V1-RSC,5,4,0.2495,0,-0.0113
61,1,V1-RSC,5,5,-0.0935,0,0.0141
61,1,V1-RSC,5,6,0.1113,0,0.0025
61,1,V1-RSC,5,7,-0.0744,0,0.0273
61,1,V1-RSC,5,8,-0.1377,0,0.0259
61,1,V1-RSC,5,9,0.1095,0,0.034
61,1,V1-RSC,5,10,0.2124,0,0.0246
61,1,V1-RSC,5,11,0.1575,0,0.0171
61,1,V1-RSC,5,12,-0.1284,0,0.02
61,1,V1-RSC,5,13,-0.1261,0,0.012
61,1,V1-RSC,5,14,-0.05,0,0.0067
61,1,V1-RSC,5,15,-0.0208,0,0.0024
61,1,V1-RSC,5,16,-0.2173,0,-0.0088
61,1,V1-RSC,5,17,0.3301,1,0.0206
61,1,V1-RSC,5,18,-0.1502,0,0.0245
61,1,V1-RSC,5,19,0.0384,0,0.0238
61,1,V1-RSC,5,20,-0.0999,0,0.0261
61,1,V1-RSC,5,21,0.0062,0,0.0368
61,1,V1-RSC,5,22,-0.272,0,0.0414
61,1,V1-RSC,5,23,-0.0302,0,0.0558
61,1,V1-RSC,5,24,0.0807,0,0.0631
61,1,V1-RSC,5,25,-0.2171,0,0.0302
61,1,V1-RSC,5,26,-0.0311,0,0.049
61,1,V1-RSC,5,27,-0.1204,0,0.101
61,1,V1-RSC,5,28,0.0691,0,0.0543
61,1,V1-RSC,5,29,-0.0175,0,0.0118
61,1,V1-RSC,5,30,-0.097,0,0.0131
61,1,V1-RSC,6,1,0.0837,0,0.0224
61,1,V1-RSC,6,2,0.2978,1,0.0052
61,1,V1-RSC,6,3,0.2175,1,-0.0005
61,1,V1-RSC,6,4,0.1306,0,-0.0012
61,1,V1-RSC,6,5,0.1186,0,0.0198
61,1,V1-RSC,6,6,0.1505,0,0.0185
61,1,V1-RSC,6,7,0.1713,0,-0.0087
61,1,V1-RSC,6,8,0.0381,0,-0.0162
61,1,V1-RSC,6,9,0.0645,0,-0.0117
61,1,V1-RSC,6,10,0.0956,0,-0.0144
61,1,V1-RSC,6,11,-0.0425,0,-0.0148
61,1,V1-RSC,6,12,0.0576,0,0.0068
61,1,V1-RSC,6,13,-0.0363,0,0.0045
61,1,V1-RSC,6,14,0.0979,0,0.0068
61,1,V1-RSC,6,15,-0.0058,0,0.0007
61,1,V1-RSC,6,16,-0.0178,0,-0.0052
61,1,V1-RSC,6,17,-0.0997,0,-0.0034
61,1,V1-RSC,6,18,0.2198,1,0.0032
61,1,V1-RSC,6,19,-0.0272,0,0.0166
61,1,V1-RSC,6,20,0.1566,0,-0.0196
61,1,V1-RSC,6,21,-0.1538,0,-0.03
61,1,V1-RSC,6,22,0.1539,0,-0.0266
61,1,V1-RSC,6,23,-0.1719,0,-0.0431
61,1,V1-RSC,6,24,0.0388,0,0.0113
61,1,V1-RSC,6,25,-0.1796,0,0.0377
61,1,V1-RSC,6,26,0.2067,1,0.0313
61,1,V1-RSC,6,27,0.0829,0,0.1132
61,1,V1-RSC,6,28,-0.1774,0,0.1049
61,1,V1-RSC,6,29,0.0896,0,0.1193
61,1,V1-RSC,6,30,-0.1005,0,0.2745
63,1,CA1-RSC,1,1,0.0206,0,0.043
63,1,CA1-RSC,1,2,0.0305,0,0.0186
63,1,CA1-RSC,1,3,0.0255,0,-0.0057
63,1,CA1-RSC,1,4,0.0373,0,0.0119
63,1,CA1-RSC,1,5,-0.0039,0,0.014
63,1,CA1-RSC,1,6,0.0163,0,-0.0125
63,1,CA1-RSC,1,7,-0.0075,0,-0.0227
63,1,CA1-RSC,1,8,0.0055,0,-0.0422
63,1,CA1-RSC,1,9,-0.0219,0,-0.0075
63,1,CA1-RSC,1,10,-0.0083,0,-0.0091
63,1,CA1-RSC,2,1,0.0732,0,0.0184
63,1,CA1-RSC,2,2,0.0333,0,0.0004
63,1,CA1-RSC,2,3,0.0432,0,0.0291
63,1,CA1-RSC,2,4,0.033,0,0.0508
63,1,CA1-RSC,2,5,-0.0091,0,0.0316
63,1,CA1-RSC,2,6,0.0031,0,0.0102
63,1,CA1-RSC,2,7,0.0418,0,0.0056
63,1,CA1-RSC,2,8,0.0103,0,0.0126
63,1,CA1-RSC,2,9,0.0106,0,0.0294
63,1,CA1-RSC,2,10,-0.0187,0,0.0172
63,1,CA1-RSC,3,1,0.0765,0,0.0062
63,1,CA1-RSC,3,2,0.0411,0,0.0438
63,1,CA1-RSC,3,3,0.0121,0,0.0315
63,1,CA1-RSC,3,4,0.0001,0,0.0385
63,1,CA1-RSC,3,5,0.0108,0,0.0121
63,1,CA1-RSC,3,6,0.0156,0,-0.0258
63,1,CA1-RSC,3,7,0.0109,0,0.0093
63,1,CA1-RSC,3,8,0.0183,0,0.0589
63,1,CA1-RSC,3,9,0.0134,0,0.0778
63,1,CA1-RSC,3,10,-0.0166,0,0.094
63,1,CA1-RSC,4,1,0.0515,0,0.0161
63,1,CA1-RSC,4,2,0.0379,0,-0.002
63,1,CA1-RSC,4,3,0.0121,0,0.0014
63,1,CA1-RSC,4,4,-0.0398,0,-0.0007
63,1,CA1-RSC,4,5,0.0026,0,0.0106
63,1,CA1-RSC,4,6,-0.0185,0,0.026
63,1,CA1-RSC,4,7,-0.0002,0,-0.0128
63,1,CA1-RSC,4,8,0.0061,0,-0.0105
63,1,CA1-RSC,4,9,-0.0012,0,-0.0341
63,1,CA1-RSC,4,10,-0.0216,0,-0.0239
63,1,CA1-RSC,5,1,0.0578,0,0.0615
63,1,CA1-RSC,5,2,0.0724,0,0.024
63,1,CA1-RSC,5,3,0.0119,0,0.0012
63,1,CA1-RSC,5,4,0.0199,0,0.0238
63,1,CA1-RSC,5,5,-0.0496,0,0.0269
63,1,CA1-RSC,5,6,-0.0151,0,0.0236
63,1,CA1-RSC,5,7,-0.0128,0,0.0316
63,1,CA1-RSC,5,8,-0.0091,0,0.0015
63,1,CA1-RSC,5,9,0.0058,0,0.0286
63,1,CA1-RSC,5,10,-0.0058,0,0.0524
63,1,CA1-RSC,6,1,0.0811,0,0.0176
63,1,CA1-RSC,6,2,0.008,0,0.0473
63,1,CA1-RSC,6,3,0.0065,0,0.0433
63,1,CA1-RSC,6,4,-0.0077,0,0.028
63,1,CA1-RSC,6,5,0.0284,0,0.0334
63,1,CA1-RSC,6,6,-0.0006,0,0.0395
63,1,CA1-RSC,6,7,-0.0078,0,0.0336
63,1,CA1-RSC,6,8,0.0136,0,0.0114
63,1,CA1-RSC,6,9,-0.012,0,0.0504
63,1,CA1-RSC,6,10,0.014,0,0.071
66,1,CA1-RSC,1,1,0.154,1,0.1209
66,1,CA1-RSC,1,2,0.1336,0,0.0125
66,1,CA1-RSC,1,3,-0.0107,0,0.0453
66,1,CA1-RSC,1,4,-0.1031,0,0.0399
66,1,CA1-RSC,1,5,0.1768,1,0.0366
66,1,CA1-RSC,1,6,-0.1283,0,0.0355
66,1,CA1-RSC,1,7,0.0662,0,0.0196
66,1,CA1-RSC,1,8,-0.099,0,0.0232
66,1,CA1-RSC,1,9,0.1633,1,0.026
66,1,CA1-RSC,1,10,-0.0716,0,0.043
66,1,CA1-RSC,1,11,-0.1845,0,0.0214
66,1,CA1-RSC,1,12,0.0701,0,0.0155
66,1,CA1-RSC,1,13,0.0854,0,0.0246
66,1,CA1-RSC,1,14,0.1206,0,0.0087
66,1,CA1-RSC,1,15,0.1683,1,0.0142
66,1,CA1-RSC,1,16,-0.1819,0,-0.0005
66,1,CA1-RSC,2,1,0.1033,0,0.0264
66,1,CA1-RSC,2,2,0.0651,0,-0.0731
66,1,CA1-RSC,2,3,0.0702,0,-0.0208
66,1,CA1-RSC,2,4,0.0266,0,0.0457
66,1,CA1-RSC,2,5,0.0136,0,0.0164
66,1,CA1-RSC,2,6,-0.0024,0,0.043
66,1,CA1-RSC,2,7,-0.0445,0,0.017
66,1,CA1-RSC,2,8,0.0093,0,0.0166
66,1,CA1-RSC,2,9,-0.0138,0,0.0062
66,1,CA1-RSC,2,10,0.0049,0,0.0413
66,1,CA1-RSC,2,11,-0.0431,0,0.0247
66,1,CA1-RSC,2,12,-0.0147,0,0.0351
66,1,CA1-RSC,2,13,0.0427,0,-0.0148
66,1,CA1-RSC,2,14,0.0139,0,-0.0066
66,1,CA1-RSC,2,15,0.0388,0,0.0054
66,1,CA1-RSC,2,16,-0.0121,0,0.222
