animal,learner,pair,center_trial,trial_frac,performance,lp_rel,dim,cc,ifi,lag,sig
28,1,CA1-CA3,38.0,0.2721,0.3182,-31.0,1,0.2574,0.0283,0,1
28,1,CA1-CA3,38.0,0.2721,0.3182,-31.0,2,0.216,-0.0006,0,1
28,1,CA1-CA3,38.0,0.2721,0.3182,-31.0,3,0.0743,0.0081,0,0
28,1,CA1-CA3,38.0,0.2721,0.3182,-31.0,4,0.0266,0.0123,0,0
28,1,CA1-CA3,38.0,0.2721,0.3182,-31.0,5,0.0447,-0.0018,0,0
28,1,CA1-CA3,38.0,0.2721,0.3182,-31.0,6,0.0218,-0.0026,0,0
28,1,CA1-CA3,38.0,0.2721,0.3182,-31.0,7,0.0144,-0.0025,0,0
28,1,CA1-CA3,38.0,0.2721,0.3182,-31.0,8,0.0145,0.0031,0,0
28,1,CA1-CA3,38.0,0.2721,0.3182,-31.0,9,0.0213,0.0034,5,0
28,1,CA1-CA3,38.0,0.2721,0.3182,-31.0,10,-0.0023,-0.0279,-9,0
28,1,CA1-CA3,38.0,0.2721,0.3182,-31.0,11,0.0111,-0.0236,-9,0
28,1,CA1-CA3,38.0,0.2721,0.3182,-31.0,12,0.0023,-0.0209,-9,0
28,1,CA1-CA3,43.0,0.3088,0.3746,-26.0,0,0.3671,0.0134,0,1
28,1,CA1-CA3,43.0,0.3088,0.3746,-26.0,1,0.2505,0.0029,0,1
28,1,CA1-CA3,43.0,0.3088,0.3746,-26.0,2,0.1768,-0.0305,0,0
28,1,CA1-CA3,43.0,0.3088,0.3746,-26.0,3,0.1163,-0.0123,0,0
28,1,CA1-CA3,43.0,0.3088,0.3746,-26.0,4,0.0411,0.0054,0,0
28,1,CA1-CA3,43.0,0.3088,0.3746,-26.0,5,0.0461,-0.0167,0,0
28,1,CA1-CA3,43.0,0.3088,0.3746,-26.0,6,0.007,-0.0169,0,0
28,1,CA1-CA3,43.0,0.3088,0.3746,-26.0,7,0.0286,0.0023,0,0
28,1,CA1-CA3,43.0,0.3088,0.3746,-26.0,8,0.0116,-0.0012,0,0
28,1,CA1-CA3,43.0,0.3088,0.3746,-26.0,9,0.0041,-0.0121,0,0
28,1,CA1-CA3,43.0,0.3088,0.3746,-26.0,10,0.0074,0.0023,0,0
28,1,CA1-CA3,43.0,0.3088,0.3746,-26.0,11,-0.0123,-0.0068,-7,0
28,1,CA1-CA3,43.0,0.3088,0.3746,-26.0,12,0.029,0.0104,5,0
28,1,CA1-CA3,48.0,0.3456,0.3465,-21.0,0,0.2538,0.014,0,1
28,1,CA1-CA3,48.0,0.3456,0.3465,-21.0,1,0.1517,0.0049,0,0
28,1,CA1-CA3,48.0,0.3456,0.3465,-21.0,2,0.1066,0.0089,0,0
28,1,CA1-CA3,48.0,0.3456,0.3465,-21.0,3,0.1181,0.0052,0,0
28,1,CA1-CA3,48.0,0.3456,0.3465,-21.0,4,0.0881,-0.0112,0,0
28,1,CA1-CA3,48.0,0.3456,0.3465,-21.0,5,0.0162,-0.0182,0,0
28,1,CA1-CA3,48.0,0.3456,0.3465,-21.0,6,0.0146,-0.0022,0,0
28,1,CA1-CA3,48.0,0.3456,0.3465,-21.0,7,-0.005,0.0098,0,0
28,1,CA1-CA3,48.0,0.3456,0.3465,-21.0,8,0.0184,0.0137,0,0
28,1,CA1-CA3,48.0,0.3456,0.3465,-21.0,9,0.0314,0.0125,0,0
28,1,CA1-CA3,48.0,0.3456,0.3465,-21.0,10,0.0255,0.0195,0,0
28,1,CA1-CA3,48.0,0.3456,0.3465,-21.0,11,0.0106,-0.0146,0,0
28,1,CA1-CA3,48.0,0.3456,0.3465,-21.0,12,-0.0143,-0.011,0,0
28,1,CA1-CA3,53.0,0.3824,0.3593,-16.0,0,0.1436,-0.0127,0,0
28,1,CA1-CA3,53.0,0.3824,0.3593,-16.0,1,0.2067,0.0107,0,1
28,1,CA1-CA3,53.0,0.3824,0.3593,-16.0,2,0.1436,0.0254,0,0
28,1,CA1-CA3,53.0,0.3824,0.3593,-16.0,3,0.1415,0.0054,0,0
28,1,CA1-CA3,53.0,0.3824,0.3593,-16.0,4,0.0368,-0.0007,0,0
28,1,CA1-CA3,53.0,0.3824,0.3593,-16.0,5,0.0399,-0.0225,0,0
28,1,CA1-CA3,53.0,0.3824,0.3593,-16.0,6,0.0127,-0.0144,0,0
28,1,CA1-CA3,53.0,0.3824,0.3593,-16.0,7,0.0175,-0.0116,0,0
28,1,CA1-CA3,53.0,0.3824,0.3593,-16.0,8,0.0284,-0.0038,0,0
28,1,CA1-CA3,53.0,0.3824,0.3593,-16.0,9,-0.0105,-0.0286,0,0
28,1,CA1-CA3,53.0,0.3824,0.3593,-16.0,10,0.0093,-0.0444,-6,0
28,1,CA1-CA3,53.0,0.3824,0.3593,-16.0,11,0.0186,-0.0255,0,0
28,1,CA1-CA3,53.0,0.3824,0.3593,-16.0,12,-0.0465,-0.0001,7,0
28,1,CA1-CA3,53.0,0.3824,0.3593,-16.0,13,-0.0357,-0.0219,0,0
28,1,CA1-CA3,58.0,0.4191,0.3158,-11.0,0,0.249,-0.0096,0,1
28,1,CA1-CA3,58.0,0.4191,0.3158,-11.0,1,0.2706,-0.0075,0,1
28,1,CA1-CA3,58.0,0.4191,0.3158,-11.0,2,0.2025,-0.0124,0,1
28,1,CA1-CA3,58.0,0.4191,0.3158,-11.0,3,0.1103,-0.0063,0,0
28,1,CA1-CA3,58.0,0.4191,0.3158,-11.0,4,0.1005,0.0052,0,0
28,1,CA1-CA3,58.0,0.4191,0.3158,-11.0,5,0.0805,-0.0073,0,0
28,1,CA1-CA3,58.0,0.4191,0.3158,-11.0,6,0.0477,0.0102,0,0
28,1,CA1-CA3,58.0,0.4191,0.3158,-11.0,7,-0.0075,0.009,0,0
28,1,CA1-CA3,58.0,0.4191,0.3158,-11.0,8,0.0228,-0.0235,0,0
28,1,CA1-CA3,58.0,0.4191,0.3158,-11.0,9,0.0176,-0.0082,0,0
28,1,CA1-CA3,58.0,0.4191,0.3158,-11.0,10,0.0217,-0.0327,-6,0
28,1,CA1-CA3,58.0,0.4191,0.3158,-11.0,11,0.0133,-0.0342,-6,0
28,1,CA1-CA3,58.0,0.4191,0.3158,-11.0,12,-0.0132,0.022,3,0
28,1,CA1-CA3,58.0,0.4191,0.3158,-11.0,13,0.0105,0.0082,1,0
28,1,CA1-CA3,58.0,0.4191,0.3158,-11.0,14,0.0156,-0.023,0,0
28,1,CA1-CA3,63.0,0.4559,0.3796,-6.0,0,0.3019,0.0292,0,1
28,1,CA1-CA3,63.0,0.4559,0.3796,-6.0,1,0.2543,0.0862,0,1
28,1,CA1-CA3,63.0,0.4559,0.3796,-6.0,2,0.256,0.0227,0,1
28,1,CA1-CA3,63.0,0.4559,0.3796,-6.0,3,0.143,0.0232,0,0
28,1,CA1-CA3,63.0,0.4559,0.3796,-6.0,4,0.0965,0.0065,0,0
28,1,CA1-CA3,63.0,0.4559,0.3796,-6.0,5,0.0401,0.0265,0,0
28,1,CA1-CA3,63.0,0.4559,0.3796,-6.0,6,0.0745,0.0057,0,0
28,1,CA1-CA3,63.0,0.4559,0.3796,-6.0,7,0.0082,-0.0137,0,0
28,1,CA1-CA3,63.0,0.4559,0.3796,-6.0,8,-0.0061,-0.0103,0,0
28,1,CA1-CA3,63.0,0.4559,0.3796,-6.0,9,-0.0312,0.0018,-1,0
28,1,CA1-CA3,63.0,0.4559,0.3796,-6.0,10,0.0095,-0.0012,-9,0
28,1,CA1-CA3,63.0,0.4559,0.3796,-6.0,11,0.0368,-0.0105,-9,0
28,1,CA1-CA3,63.0,0.4559,0.3796,-6.0,12,0.0094,-0.0386,-9,0
28,1,CA1-CA3,63.0,0.4559,0.3796,-6.0,13,0.0059,-0.033,-4,0
28,1,CA1-CA3,63.0,0.4559,0.3796,-6.0,14,0.0306,-0.0253,0,0
28,1,CA1-CA3,68.0,0.4926,0.476,-1.0,0,0.3121,-0.0099,0,1
28,1,CA1-CA3,68.0,0.4926,0.476,-1.0,1,0.2945,0.0136,0,1
28,1,CA1-CA3,68.0,0.4926,0.476,-1.0,2,0.298,0.0075,0,1
28,1,CA1-CA3,68.0,0.4926,0.476,-1.0,3,0.2399,-0.0055,0,1
28,1,CA1-CA3,68.0,0.4926,0.476,-1.0,4,-0.158,-0.0048,0,0
28,1,CA1-CA3,68.0,0.4926,0.476,-1.0,5,-0.1729,-0.0091,0,0
28,1,CA1-CA3,68.0,0.4926,0.476,-1.0,6,0.2124,0.0026,0,1
28,1,CA1-CA3,68.0,0.4926,0.476,-1.0,7,0.1887,-0.0062,0,0
28,1,CA1-CA3,68.0,0.4926,0.476,-1.0,8,-0.1857,0.0057,-3,0
28,1,CA1-CA3,68.0,0.4926,0.476,-1.0,9,-0.1051,-0.0047,-3,0
28,1,CA1-CA3,68.0,0.4926,0.476,-1.0,10,0.0904,-0.0122,0,0
28,1,CA1-CA3,68.0,0.4926,0.476,-1.0,11,-0.1761,0.0274,9,0
28,1,CA1-CA3,68.0,0.4926,0.476,-1.0,12,0.2074,0.0255,9,1
28,1,CA1-CA3,68.0,0.4926,0.476,-1.0,13,0.1967,0.0253,4,1
28,1,CA1-CA3,73.0,0.5294,0.5182,4.0,0,0.3067,-0.0076,0,1
28,1,CA1-CA3,73.0,0.5294,0.5182,4.0,1,0.249,-0.0037,0,1
28,1,CA1-CA3,73.0,0.5294,0.5182,4.0,2,0.2044,0.0038,0,1
28,1,CA1-CA3,73.0,0.5294,0.5182,4.0,3,0.1329,-0.026,0,0
28,1,CA1-CA3,73.0,0.5294,0.5182,4.0,4,0.0871,-0.033,0,0
28,1,CA1-CA3,73.0,0.5294,0.5182,4.0,5,0.0448,-0.0344,0,0
28,1,CA1-CA3,73.0,0.5294,0.5182,4.0,6,0.057,-0.0285,0,0
28,1,CA1-CA3,73.0,0.5294,0.5182,4.0,7,0.0603,-0.0218,0,0
28,1,CA1-CA3,73.0,0.5294,0.5182,4.0,8,0.014,-0.0339,0,0
28,1,CA1-CA3,73.0,0.5294,0.5182,4.0,9,0.0076,-0.0398,0,0
28,1,CA1-CA3,73.0,0.5294,0.5182,4.0,10,0.0077,-0.0531,0,0
28,1,CA1-CA3,73.0,0.5294,0.5182,4.0,11,-0.006,-0.0569,0,0
28,1,CA1-CA3,73.0,0.5294,0.5182,4.0,12,-0.0173,-0.0175,0,0
28,1,CA1-CA3,73.0,0.5294,0.5182,4.0,13,-0.0042,-0.0411,0,0
28,1,CA1-CA3,73.0,0.5294,0.5182,4.0,14,-0.0195,-0.0585,-7,0
28,1,CA1-CA3,78.0,0.5662,0.6613,9.0,0,0.2374,-0.0115,0,1
28,1,CA1-CA3,78.0,0.5662,0.6613,9.0,1,0.2292,0.0432,0,1
28,1,CA1-CA3,78.0,0.5662,0.6613,9.0,2,0.1084,0.0235,0,0
28,1,CA1-CA3,78.0,0.5662,0.6613,9.0,3,0.1649,0.0145,0,0
28,1,CA1-CA3,78.0,0.5662,0.6613,9.0,4,0.003,0.0108,0,0
28,1,CA1-CA3,78.0,0.5662,0.6613,9.0,5,0.0354,-0.0045,-1,0
28,1,CA1-CA3,78.0,0.5662,0.6613,9.0,6,0.0283,0.007,0,0
28,1,CA1-CA3,78.0,0.5662,0.6613,9.0,7,0.0339,-0.0045,0,0
28,1,CA1-CA3,78.0,0.5662,0.6613,9.0,8,0.0074,0.0025,0,0
28,1,CA1-CA3,78.0,0.5662,0.6613,9.0,9,0.0142,-0.0149,0,0
28,1,CA1-CA3,78.0,0.5662,0.6613,9.0,10,-0.0013,-0.016,0,0
28,1,CA1-CA3,78.0,0.5662,0.6613,9.0,11,0.0281,0.0126,0,0
28,1,CA1-CA3,78.0,0.5662,0.6613,9.0,12,-0.0048,-0.02,-3,0
28,1,CA1-CA3,78.0,0.5662,0.6613,9.0,13,0.0085,-0.0438,0,0
28,1,CA1-CA3,78.0,0.5662,0.6613,9.0,14,-0.004,0.0292,-2,0
28,1,CA1-CA3,83.0,0.6029,0.7651,14.0,0,0.3811,0.0219,0,1
28,1,CA1-CA3,83.0,0.6029,0.7651,14.0,1,0.1235,0.0477,0,0
28,1,CA1-CA3,83.0,0.6029,0.7651,14.0,2,0.2907,0.0076,0,1
28,1,CA1-CA3,83.0,0.6029,0.7651,14.0,3,0.3131,0.021,0,1
28,1,CA1-CA3,83.0,0.6029,0.7651,14.0,4,-0.0236,0.0409,0,0
28,1,CA1-CA3,83.0,0.6029,0.7651,14.0,5,-0.0003,0.0302,0,0
28,1,CA1-CA3,83.0,0.6029,0.7651,14.0,6,0.0146,0.024,0,0
28,1,CA1-CA3,83.0,0.6029,0.7651,14.0,7,0.0584,-0.003,0,0
28,1,CA1-CA3,83.0,0.6029,0.7651,14.0,8,0.1218,0.0041,-3,0
28,1,CA1-CA3,83.0,0.6029,0.7651,14.0,9,-0.1717,-0.0073,-1,0
28,1,CA1-CA3,83.0,0.6029,0.7651,14.0,10,0.1794,-0.0198,0,0
28,1,CA1-CA3,83.0,0.6029,0.7651,14.0,11,-0.0974,0.018,5,0
28,1,CA1-CA3,83.0,0.6029,0.7651,14.0,12,-0.1264,0.0179,5,0
28,1,CA1-CA3,83.0,0.6029,0.7651,14.0,13,0.0653,-0.0157,-6,0
28,1,CA1-CA3,83.0,0.6029,0.7651,14.0,14,-0.0154,0.0416,-6,0
28,1,CA1-CA3,88.0,0.6397,0.9155,19.0,0,0.1968,0.0316,0,0
28,1,CA1-CA3,88.0,0.6397,0.9155,19.0,1,0.0458,0.0342,0,0
28,1,CA1-CA3,88.0,0.6397,0.9155,19.0,2,0.3372,-0.0031,0,1
28,1,CA1-CA3,88.0,0.6397,0.9155,19.0,3,0.2948,0.0042,0,1
28,1,CA1-CA3,88.0,0.6397,0.9155,19.0,4,0.0361,0.0094,0,0
28,1,CA1-CA3,88.0,0.6397,0.9155,19.0,5,0.2431,0.0186,0,1
28,1,CA1-CA3,88.0,0.6397,0.9155,19.0,6,0.2295,0.0058,0,1
28,1,CA1-CA3,88.0,0.6397,0.9155,19.0,7,0.0775,0.0351,0,0
28,1,CA1-CA3,88.0,0.6397,0.9155,19.0,8,0.1377,0.0343,0,0
28,1,CA1-CA3,88.0,0.6397,0.9155,19.0,9,-0.1159,0.0287,0,0
28,1,CA1-CA3,88.0,0.6397,0.9155,19.0,10,-0.1132,0.0321,0,0
28,1,CA1-CA3,88.0,0.6397,0.9155,19.0,11,0.1626,0.0312,0,0
28,1,CA1-CA3,88.0,0.6397,0.9155,19.0,12,-0.095,0.0446,0,0
28,1,CA1-CA3,88.0,0.6397,0.9155,19.0,13,0.0278,-0.0323,0,0
28,1,CA1-CA3,88.0,0.6397,0.9155,19.0,14,-0.1044,0.0219,10,0
28,1,CA1-CA3,93.0,0.6765,0.9833,24.0,0,0.3812,0.0118,0,1
28,1,CA1-CA3,93.0,0.6765,0.9833,24.0,1,0.3043,0.1043,0,1
28,1,CA1-CA3,93.0,0.6765,0.9833,24.0,2,0.2203,0.049,0,0
28,1,CA1-CA3,93.0,0.6765,0.9833,24.0,3,0.1748,0.0453,0,0
28,1,CA1-CA3,93.0,0.6765,0.9833,24.0,4,0.111,0.0192,0,0
28,1,CA1-CA3,93.0,0.6765,0.9833,24.0,5,0.1396,0.0147,0,0
28,1,CA1-CA3,93.0,0.6765,0.9833,24.0,6,0.182,0.0124,0,0
28,1,CA1-CA3,93.0,0.6765,0.9833,24.0,7,0.0743,0.0004,0,0
28,1,CA1-CA3,93.0,0.6765,0.9833,24.0,8,0.0179,-0.0027,0,0
28,1,CA1-CA3,93.0,0.6765,0.9833,24.0,9,0.0439,0.0096,0,0
28,1,CA1-CA3,93.0,0.6765,0.9833,24.0,10,0.0666,0.0065,0,0
28,1,CA1-CA3,93.0,0.6765,0.9833,24.0,11,0.0327,-0.012,0,0
28,1,CA1-CA3,93.0,0.6765,0.9833,24.0,12,-0.0086,0.002,-3,0
28,1,CA1-CA3,93.0,0.6765,0.9833,24.0,13,-0.0053,-0.0314,-1,0
28,1,CA1-CA3,93.0,0.6765,0.9833,24.0,14,0.0229,-0.0381,-6,0
28,1,CA1-CA3,98.0,0.7132,1.0,29.0,0,0.3094,0.0213,0,1
28,1,CA1-CA3,98.0,0.7132,1.0,29.0,1,0.2952,0.0966,0,1
28,1,CA1-CA3,98.0,0.7132,1.0,29.0,2,0.1052,0.0428,0,0
28,1,CA1-CA3,98.0,0.7132,1.0,29.0,3,0.1414,0.0318,0,0
28,1,CA1-CA3,98.0,0.7132,1.0,29.0,4,0.1186,0.0305,0,0
28,1,CA1-CA3,98.0,0.7132,1.0,29.0,5,0.0784,0.0369,0,0
28,1,CA1-CA3,98.0,0.7132,1.0,29.0,6,0.0954,0.0289,0,0
28,1,CA1-CA3,98.0,0.7132,1.0,29.0,7,0.0126,0.02,0,0
28,1,CA1-CA3,98.0,0.7132,1.0,29.0,8,0.0278,0.0375,0,0
28,1,CA1-CA3,98.0,0.7132,1.0,29.0,9,0.0309,0.0332,0,0
28,1,CA1-CA3,98.0,0.7132,1.0,29.0,10,0.0058,0.0182,0,0
28,1,CA1-CA3,98.0,0.7132,1.0,29.0,11,0.0064,0.0018,0,0
28,1,CA1-CA3,98.0,0.7132,1.0,29.0,12,0.0354,-0.0273,-9,0
28,1,CA1-CA3,98.0,0.7132,1.0,29.0,13,0.0069,-0.0472,0,0
28,1,CA1-CA3,98.0,0.7132,1.0,29.0,14,0.0131,-0.0269,-1,0
28,1,CA1-CA3,103.0,0.75,0.9333,34.0,0,0.3263,-0.0302,0,1
28,1,CA1-CA3,103.0,0.75,0.9333,34.0,1,0.1897,-0.0017,0,0
28,1,CA1-CA3,103.0,0.75,0.9333,34.0,2,0.1307,-0.0003,0,0
28,1,CA1-CA3,103.0,0.75,0.9333,34.0,3,0.1725,0.0248,0,0
28,1,CA1-CA3,103.0,0.75,0.9333,34.0,4,0.0464,0.0284,0,0
28,1,CA1-CA3,103.0,0.75,0.9333,34.0,5,0.0387,0.0032,0,0
28,1,CA1-CA3,103.0,0.75,0.9333,34.0,6,0.0801,0.0084,0,0
28,1,CA1-CA3,103.0,0.75,0.9333,34.0,7,0.0457,-0.0173,0,0
28,1,CA1-CA3,103.0,0.75,0.9333,34.0,8,0.0964,0.011,0,0
28,1,CA1-CA3,103.0,0.75,0.9333,34.0,9,0.0551,0.0248,0,0
28,1,CA1-CA3,103.0,0.75,0.9333,34.0,10,0.0086,0.0126,0,0
28,1,CA1-CA3,103.0,0.75,0.9333,34.0,11,0.0476,0.0009,0,0
28,1,CA1-CA3,103.0,0.75,0.9333,34.0,12,0.0445,0.0057,0,0
28,1,CA1-CA3,103.0,0.75,0.9333,34.0,13,-0.0124,-0.0031,-7,0
28,1,CA1-CA3,103.0,0.75,0.9333,34.0,14,-0.0043,0.0041,-4,0
28,1,CA1-CA3,108.0,0.7868,0.8565,39.0,0,0.3057,-0.0393,0,1
28,1,CA1-CA3,108.0,0.7868,0.8565,39.0,1,0.198,-0.017,0,1
28,1,CA1-CA3,108.0,0.7868,0.8565,39.0,2,0.1732,0.0268,0,0
28,1,CA1-CA3,108.0,0.7868,0.8565,39.0,3,0.1664,0.0259,0,0
28,1,CA1-CA3,108.0,0.7868,0.8565,39.0,4,0.0812,0.0025,0,0
28,1,CA1-CA3,108.0,0.7868,0.8565,39.0,5,0.0671,0.0077,0,0
28,1,CA1-CA3,108.0,0.7868,0.8565,39.0,6,0.063,0.0048,0,0
28,1,CA1-CA3,108.0,0.7868,0.8565,39.0,7,0.0784,0.0144,0,0
28,1,CA1-CA3,108.0,0.7868,0.8565,39.0,8,0.0594,0.001,0,0
28,1,CA1-CA3,108.0,0.7868,0.8565,39.0,9,0.0597,0.0143,0,0
28,1,CA1-CA3,108.0,0.7868,0.8565,39.0,10,0.0745,-0.0091,0,0
28,1,CA1-CA3,108.0,0.7868,0.8565,39.0,11,-0.0018,-0.0164,-3,0
28,1,CA1-CA3,108.0,0.7868,0.8565,39.0,12,-0.0157,-0.0128,-2,0
28,1,CA1-CA3,108.0,0.7868,0.8565,39.0,13,-0.0235,-0.0156,6,0
28,1,CA1-CA3,108.0,0.7868,0.8565,39.0,14,-0.0079,-0.0016,6,0
28,1,CA1-CA3,113.0,0.8235,0.7989,44.0,0,0.3626,-0.004,0,1
28,1,CA1-CA3,113.0,0.8235,0.7989,44.0,1,0.2416,0.0033,0,1
28,1,CA1-CA3,113.0,0.8235,0.7989,44.0,2,0.0739,0.0216,0,0
