scope,pair,landmark,stat,contrast,n,median_delta,wilcoxon_W,p,p_fdr_pass
per_landmark,CA1-V1,1,mi_sig,expert-naive,10,0.0,4.0,0.7150006546880893,False
per_landmark,CA1-V1,2,mi_sig,expert-naive,10,0.0,0.0,0.17971249487899976,False
per_landmark,CA1-V1,3,mi_sig,expert-naive,10,0.0,0.0,0.10880943004054568,False
per_landmark,CA1-V1,4,mi_sig,expert-naive,10,0.0,0.0,0.17971249487899976,False
per_landmark,CA1-V1,5,mi_sig,expert-naive,10,0.0,1.0,0.28504940740261275,False
per_landmark,CA1-V1,6,mi_sig,expert-naive,10,0.05784895453100528,7.0,0.23672357063785732,False
per_landmark,CA1-DG,1,mi_sig,expert-naive,8,0.05764578025980294,3.0,0.22491588401596185,False
per_landmark,CA1-DG,2,mi_sig,expert-naive,8,0.0,7.0,0.892738400944348,False
per_landmark,CA1-DG,3,mi_sig,expert-naive,8,0.0,5.0,1.0,False
per_landmark,CA1-DG,4,mi_sig,expert-naive,8,0.0,7.0,0.892738400944348,False
per_landmark,CA1-DG,5,mi_sig,expert-naive,8,0.0,9.0,0.7531523647659145,False
per_landmark,CA1-DG,6,mi_sig,expert-naive,8,0.07679667216821867,0.0,0.027707849358079864,False
per_landmark,CA1-CA3,1,mi_sig,expert-naive,6,0.08028017949469443,8.0,0.6875,False
per_landmark,CA1-CA3,2,mi_sig,expert-naive,6,-0.06029543917563709,8.0,0.6875,False
per_landmark,CA1-CA3,3,mi_sig,expert-naive,6,-0.010224717863791921,7.0,0.892738400944348,False
per_landmark,CA1-CA3,4,mi_sig,expert-naive,6,0.0673308195708924,4.0,0.34523107177184,False
per_landmark,CA1-CA3,5,mi_sig,expert-naive,6,-0.0118241592065908,4.0,0.7150006546880893,False
per_landmark,CA1-CA3,6,mi_sig,expert-naive,6,0.0,1.0,0.28504940740261275,False
per_landmark,CA1-RSC,1,mi_sig,expert-naive,8,0.08279303905553138,8.0,0.3104944343172349,False
per_landmark,CA1-RSC,2,mi_sig,expert-naive,8,0.0,3.0,0.4652088184521418,False
per_landmark,CA1-RSC,3,mi_sig,expert-naive,8,0.0,0.0,0.17971249487899976,False
per_landmark,CA1-RSC,4,mi_sig,expert-naive,8,0.04824303642998657,0.0,0.06788915486182899,False
per_landmark,CA1-RSC,5,mi_sig,expert-naive,8,0.0,1.0,0.14412703481601533,False
per_landmark,CA1-RSC,6,mi_sig,expert-naive,8,0.0,nan,nan,False
per_landmark,CA1-SUB,1,mi_sig,expert-naive,4,0.0,0.0,0.31731050786291415,False
per_landmark,CA1-SUB,2,mi_sig,expert-naive,4,0.0,0.0,0.31731050786291415,False
per_landmark,CA1-SUB,3,mi_sig,expert-naive,4,0.06485923585656096,1.0,0.28504940740261275,False
per_landmark,CA1-SUB,4,mi_sig,expert-naive,4,0.03535285044486733,0.0,0.17971249487899976,False
per_landmark,CA1-SUB,5,mi_sig,expert-naive,4,-0.0356701122065806,3.0,1.0,False
per_landmark,CA1-SUB,6,mi_sig,expert-naive,4,0.0755570391163616,1.0,0.28504940740261275,False
per_landmark,V1-RSC,1,mi_sig,expert-naive,6,0.08499261518250595,5.0,0.5001842570707944,False
per_landmark,V1-RSC,2,mi_sig,expert-naive,6,-0.14786415447582443,0.0,0.043114446783075355,False
per_landmark,V1-RSC,3,mi_sig,expert-naive,6,-0.019809233164758057,0.0,0.10880943004054568,False
per_landmark,V1-RSC,4,mi_sig,expert-naive,6,0.0,0.0,0.17971249487899976,False
per_landmark,V1-RSC,5,mi_sig,expert-naive,6,0.055021707163713025,4.0,0.7150006546880893,False
per_landmark,V1-RSC,6,mi_sig,expert-naive,6,0.12423244083023534,0.0,0.06788915486182899,False
per_landmark,RSC-SUB,1,mi_sig,expert-naive,4,0.11391392893119781,1.0,0.28504940740261275,False
per_landmark,RSC-SUB,2,mi_sig,expert-naive,4,-0.07317514524690007,0.0,0.17971249487899976,False
per_landmark,RSC-SUB,3,mi_sig,expert-naive,4,0.0,1.0,0.6547208460185769,False
per_landmark,RSC-SUB,4,mi_sig,expert-naive,4,-0.006220200551078692,0.0,0.17971249487899976,False
per_landmark,RSC-SUB,5,mi_sig,expert-naive,4,0.0,0.0,0.31731050786291415,False
