animal,learner,pair,dim,epoch,bin_ms,lag_bins,lag_ms,r,label,ifi_fit,label_loo,ifi_loo,label_xv,ifi_xv,n_trials_xv,sig,p_perdim,cc_heldout,n_bins,n_fit_trials
28,1,CA1-CA3,1,naive,10,-25,-250,-0.0194,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,-24,-240,-0.01759,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,-23,-230,-0.01346,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,-22,-220,-0.02592,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,-21,-210,-0.02895,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,-20,-200,-0.0223,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,-19,-190,-0.02249,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,-18,-180,-0.0283,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,-17,-170,-0.02423,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,-16,-160,-0.00917,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,-15,-150,-0.00766,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,-14,-140,-0.01108,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,-13,-130,0.00092,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,-12,-120,0.00367,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,-11,-110,0.00062,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,-10,-100,-0.01233,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,-9,-90,-0.01836,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,-8,-80,-0.02012,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,-7,-70,-0.02427,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,-6,-60,-0.03275,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,-5,-50,-0.02916,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,-4,-40,-0.02942,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,-3,-30,-0.01691,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,-2,-20,-0.00903,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,-1,-10,-0.00275,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,0,0,0.00937,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,1,10,0.01373,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,2,20,0.02171,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,3,30,0.00243,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,4,40,-0.01432,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,5,50,-0.02724,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,6,60,-0.03484,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,7,70,-0.03861,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,8,80,-0.02953,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,9,90,-0.02927,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,10,100,-0.02436,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,11,110,-0.01929,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,12,120,-0.00078,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,13,130,0.01899,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,14,140,0.01191,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,15,150,0.00087,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,16,160,-0.0075,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,17,170,-0.01275,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,18,180,-0.02635,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,19,190,-0.03533,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,20,200,-0.0389,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,21,210,-0.04299,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,22,220,-0.04048,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,23,230,-0.03894,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,24,240,-0.02914,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,naive,10,25,250,-0.01443,FB,-0.18833,FB,-0.19423,FB,-0.19205,117,1,0.00498,0.11675,29009,137
28,1,CA1-CA3,1,intermediate,10,-25,-250,0.04887,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,-24,-240,0.03664,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,-23,-230,0.0292,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,-22,-220,0.02512,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,-21,-210,0.02216,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,-20,-200,0.02098,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,-19,-190,0.0397,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,-18,-180,0.05778,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,-17,-170,0.08505,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,-16,-160,0.11056,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,-15,-150,0.11768,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,-14,-140,0.10384,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,-13,-130,0.08591,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,-12,-120,0.06958,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,-11,-110,0.05424,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,-10,-100,0.04232,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,-9,-90,0.02952,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,-8,-80,0.02268,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,-7,-70,0.02186,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,-6,-60,0.02666,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,-5,-50,0.04814,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,-4,-40,0.07636,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,-3,-30,0.11061,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,-2,-20,0.13041,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,-1,-10,0.15425,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,0,0,0.14557,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,1,10,0.11053,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,2,20,0.09872,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,3,30,0.07119,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,4,40,0.04982,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,5,50,0.03258,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,6,60,0.024,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,7,70,0.01829,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,8,80,0.0132,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,9,90,0.03193,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,10,100,0.06209,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,11,110,0.07616,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,12,120,0.08837,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,13,130,0.11012,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,14,140,0.11033,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,15,150,0.0952,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,16,160,0.07532,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,17,170,0.06409,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,18,180,0.05121,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,19,190,0.04277,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,20,200,0.03132,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,21,210,0.02673,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,22,220,0.032,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,23,230,0.04788,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,24,240,0.05585,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,intermediate,10,25,250,0.07342,FB,-0.18833,FB,-0.19138,FB,-0.19205,117,1,0.00498,0.11675,26696,137
28,1,CA1-CA3,1,expert,10,-25,-250,0.04793,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,-24,-240,0.04562,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,-23,-230,0.04644,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,-22,-220,0.04196,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,-21,-210,0.03349,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,-20,-200,0.02436,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,-19,-190,0.03238,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,-18,-180,0.04693,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,-17,-170,0.06826,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,-16,-160,0.08096,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,-15,-150,0.08583,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,-14,-140,0.07852,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,-13,-130,0.08042,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,-12,-120,0.0689,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,-11,-110,0.05529,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,-10,-100,0.03744,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,-9,-90,0.02798,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,-8,-80,0.0208,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,-7,-70,0.03394,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,-6,-60,0.03781,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,-5,-50,0.0471,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,-4,-40,0.06703,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,-3,-30,0.09477,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,-2,-20,0.1187,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,-1,-10,0.13255,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,0,0,0.13092,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,1,10,0.09938,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,2,20,0.07734,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,3,30,0.05043,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,4,40,0.02498,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,5,50,0.02496,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,6,60,0.01864,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,7,70,0.0264,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,8,80,0.02681,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,9,90,0.02775,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,10,100,0.0464,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,11,110,0.06954,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,12,120,0.08282,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,13,130,0.08354,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,14,140,0.08593,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,15,150,0.07293,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,16,160,0.06113,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,17,170,0.05853,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,18,180,0.04824,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,19,190,0.03434,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,20,200,0.03002,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,21,210,0.03507,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,22,220,0.03132,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,23,230,0.03495,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,24,240,0.05001,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,1,expert,10,25,250,0.06511,FB,-0.18833,FB,-0.18591,FB,-0.19205,117,1,0.00498,0.11675,27215,137
28,1,CA1-CA3,2,naive,10,-25,-250,0.02477,FB,-0.03912,FB,-0.03882,FB,-0.03422,117,1,0.00498,0.07878,29009,137
28,1,CA1-CA3,2,naive,10,-24,-240,0.02548,FB,-0.03912,FB,-0.03882,FB,-0.03422,117,1,0.00498,0.07878,29009,137
28,1,CA1-CA3,2,naive,10,-23,-230,0.0115,FB,-0.03912,FB,-0.03882,FB,-0.03422,117,1,0.00498,0.07878,29009,137
28,1,CA1-CA3,2,naive,10,-22,-220,0.00167,FB,-0.03912,FB,-0.03882,FB,-0.03422,117,1,0.00498,0.07878,29009,137
28,1,CA1-CA3,2,naive,10,-21,-210,-0.00369,FB,-0.03912,FB,-0.03882,FB,-0.03422,117,1,0.00498,0.07878,29009,137
28,1,CA1-CA3,2,naive,10,-20,-200,0.00355,FB,-0.03912,FB,-0.03882,FB,-0.03422,117,1,0.00498,0.07878,29009,137
28,1,CA1-CA3,2,naive,10,-19,-190,0.00549,FB,-0.03912,FB,-0.03882,FB,-0.03422,117,1,0.00498,0.07878,29009,137
28,1,CA1-CA3,2,naive,10,-18,-180,0.00245,FB,-0.03912,FB,-0.03882,FB,-0.03422,117,1,0.00498,0.07878,29009,137
28,1,CA1-CA3,2,naive,10,-17,-170,0.00571,FB,-0.03912,FB,-0.03882,FB,-0.03422,117,1,0.00498,0.07878,29009,137
28,1,CA1-CA3,2,naive,10,-16,-160,0.00732,FB,-0.03912,FB,-0.03882,FB,-0.03422,117,1,0.00498,0.07878,29009,137
28,1,CA1-CA3,2,naive,10,-15,-150,0.00787,FB,-0.03912,FB,-0.03882,FB,-0.03422,117,1,0.00498,0.07878,29009,137
28,1,CA1-CA3,2,naive,10,-14,-140,0.0153,FB,-0.03912,FB,-0.03882,FB,-0.03422,117,1,0.00498,0.07878,29009,137
28,1,CA1-CA3,2,naive,10,-13,-130,0.01536,FB,-0.03912,FB,-0.03882,FB,-0.03422,117,1,0.00498,0.07878,29009,137
28,1,CA1-CA3,2,naive,10,-12,-120,0.01019,FB,-0.03912,FB,-0.03882,FB,-0.03422,117,1,0.00498,0.07878,29009,137
28,1,CA1-CA3,2,naive,10,-11,-110,0.0025,FB,-0.03912,FB,-0.03882,FB,-0.03422,117,1,0.00498,0.07878,29009,137
28,1,CA1-CA3,2,naive,10,-10,-100,0.00672,FB,-0.03912,FB,-0.03882,FB,-0.03422,117,1,0.00498,0.07878,29009,137
28,1,CA1-CA3,2,naive,10,-9,-90,0.01326,FB,-0.03912,FB,-0.03882,FB,-0.03422,117,1,0.00498,0.07878,29009,137
28,1,CA1-CA3,2,naive,10,-8,-80,0.00668,FB,-0.03912,FB,-0.03882,FB,-0.03422,117,1,0.00498,0.07878,29009,137
28,1,CA1-CA3,2,naive,10,-7,-70,0.00228,FB,-0.03912,FB,-0.03882,FB,-0.03422,117,1,0.00498,0.07878,29009,137
28,1,CA1-CA3,2,naive,10,-6,-60,0.00388,FB,-0.03912,FB,-0.03882,FB,-0.03422,117,1,0.00498,0.07878,29009,137
28,1,CA1-CA3,2,naive,10,-5,-50,0.00378,FB,-0.03912,FB,-0.03882,FB,-0.03422,117,1,0.00498,0.07878,29009,137
28,1,CA1-CA3,2,naive,10,-4,-40,0.01082,FB,-0.03912,FB,-0.03882,FB,-0.03422,117,1,0.00498,0.07878,29009,137
28,1,CA1-CA3,2,naive,10,-3,-30,0.01255,FB,-0.03912,FB,-0.03882,FB,-0.03422,117,1,0.00498,0.07878,29009,137
28,1,CA1-CA3,2,naive,10,-2,-20,0.01755,FB,-0.03912,FB,-0.03882,FB,-0.03422,117,1,0.00498,0.07878,29009,137
28,1,CA1-CA3,2,naive,10,-1,-10,0.02354,FB,-0.03912,FB,-0.03882,FB,-0.03422,117,1,0.00498,0.07878,29009,137
28,1,CA1-CA3,2,naive,10,0,0,0.04534,FB,-0.03912,FB,-0.03882,FB,-0.03422,117,1,0.00498,0.07878,29009,137
28,1,CA1-CA3,2,naive,10,1,10,0.01662,FB,-0.03912,FB,-0.03882,FB,-0.03422,117,1,0.00498,0.07878,29009,137
28,1,CA1-CA3,2,naive,10,2,20,0.0011,FB,-0.03912,FB,-0.03882,FB,-0.03422,117,1,0.00498,0.07878,29009,137
28,1,CA1-CA3,2,naive,10,3,30,-0.00092,FB,-0.03912,FB,-0.03882,FB,-0.03422,117,1,0.00498,0.07878,29009,137
28,1,CA1-CA3,2,naive,10,4,40,0.00287,FB,-0.03912,FB,-0.03882,FB,-0.03422,117,1,0.00498,0.07878,29009,137
