animal,learner,pair,epoch,bin_ms,lag_bins,lag_ms,n_samples,cc1,cc_mean3,n_sig,angle_x,angle_y,angle_x_cc1,angle_y_cc1,floor_x,floor_y,floor_cc1,gini_x_conn,gini_y_conn,angle_ff_fb_x,angle_ff_fb_y,angle_ff_fb_cc1
52,1,CA1-V1,intermediate,10,-7,-70,5930,0.0634,0.0341,3,80.15,78.87,21.35,35.86,76.34,80.32,65.22,0.39,0.5181,86.94,78.97,86.53
52,1,CA1-V1,intermediate,10,10,100,5900,0.0303,0.0137,3,76.49,87.67,39.92,36.31,76.34,80.32,65.22,0.4026,0.5204,86.94,78.97,86.53
52,1,CA1-V1,intermediate,10,-10,-100,5900,0.0589,0.0364,3,78.42,81.49,29.91,39.65,76.34,80.32,65.22,0.3993,0.5229,86.94,78.97,86.53
52,1,CA1-V1,intermediate,10,15,150,5850,0.0397,0.0097,3,72.43,76.93,41.78,46.44,76.34,80.32,65.22,0.3738,0.5233,86.94,78.97,86.53
52,1,CA1-V1,intermediate,10,-15,-150,5850,0.092,0.0247,3,65.62,77.33,36.23,34.01,76.34,80.32,65.22,0.422,0.5121,86.94,78.97,86.53
52,1,CA1-V1,intermediate,10,20,200,5800,0.0155,0.0074,3,85.28,87.7,75.48,62.87,76.34,80.32,65.22,0.3954,0.5203,86.94,78.97,86.53
52,1,CA1-V1,intermediate,10,-20,-200,5800,0.0735,0.0362,3,73.96,63.7,40.71,34.19,76.34,80.32,65.22,0.4162,0.5151,86.94,78.97,86.53
52,1,CA1-V1,intermediate,10,25,250,5750,0.0306,0.0229,3,71.06,65.31,46.29,59.93,76.34,80.32,65.22,0.3908,0.5189,86.94,78.97,86.53
52,1,CA1-V1,intermediate,10,-25,-250,5750,0.0615,0.0257,3,80.16,82.32,44.18,46.06,76.34,80.32,65.22,0.3976,0.5254,86.94,78.97,86.53
52,1,CA3-DG,intermediate,10,0,0,6000,0.5234,0.4172,5,0.0,0.0,0.0,0.0,56.73,59.86,22.48,0.4751,0.4042,71.02,82.73,40.59
52,1,CA3-DG,intermediate,10,1,10,5990,0.3356,0.2737,5,44.17,50.03,62.89,56.54,56.73,59.86,22.48,0.4666,0.371,71.02,82.73,40.59
52,1,CA3-DG,intermediate,10,-1,-10,5990,0.315,0.276,5,28.78,45.08,27.34,38.24,56.73,59.86,22.48,0.4485,0.3949,71.02,82.73,40.59
52,1,CA3-DG,intermediate,10,2,20,5980,0.2448,0.1913,5,67.77,59.02,52.1,78.09,56.73,59.86,22.48,0.4462,0.3529,71.02,82.73,40.59
52,1,CA3-DG,intermediate,10,-2,-20,5980,0.2068,0.1815,5,49.59,59.11,48.48,78.0,56.73,59.86,22.48,0.4149,0.33,71.02,82.73,40.59
52,1,CA3-DG,intermediate,10,3,30,5970,0.2592,0.157,5,75.63,65.8,41.95,87.73,56.73,59.86,22.48,0.4557,0.3562,71.02,82.73,40.59
52,1,CA3-DG,intermediate,10,-3,-30,5970,0.2335,0.1669,5,74.61,78.43,46.33,71.06,56.73,59.86,22.48,0.4269,0.3441,71.02,82.73,40.59
52,1,CA3-DG,intermediate,10,4,40,5960,0.2417,0.1655,5,81.66,79.99,35.91,89.52,56.73,59.86,22.48,0.4587,0.35,71.02,82.73,40.59
52,1,CA3-DG,intermediate,10,-4,-40,5960,0.1879,0.1217,5,70.84,77.92,57.7,72.06,56.73,59.86,22.48,0.4075,0.3238,71.02,82.73,40.59
52,1,CA3-DG,intermediate,10,5,50,5950,0.1632,0.1152,5,75.9,74.06,49.81,83.62,56.73,59.86,22.48,0.4503,0.3321,71.02,82.73,40.59
52,1,CA3-DG,intermediate,10,-5,-50,5950,0.1717,0.1035,5,74.28,71.8,62.63,38.77,56.73,59.86,22.48,0.4219,0.3457,71.02,82.73,40.59
52,1,CA3-DG,intermediate,10,7,70,5930,0.1626,0.1177,5,78.86,71.74,48.99,59.84,56.73,59.86,22.48,0.3931,0.34,71.02,82.73,40.59
52,1,CA3-DG,intermediate,10,-7,-70,5930,0.1594,0.0715,5,79.6,80.32,57.31,45.87,56.73,59.86,22.48,0.4249,0.319,71.02,82.73,40.59
52,1,CA3-DG,intermediate,10,10,100,5900,0.1712,0.1016,5,72.18,80.08,52.58,76.6,56.73,59.86,22.48,0.3822,0.3089,71.02,82.73,40.59
52,1,CA3-DG,intermediate,10,-10,-100,5900,0.1498,0.0851,5,82.96,81.01,50.52,77.72,56.73,59.86,22.48,0.4176,0.2795,71.02,82.73,40.59
52,1,CA3-DG,intermediate,10,15,150,5850,0.1197,0.0923,5,87.76,86.22,57.18,70.96,56.73,59.86,22.48,0.3989,0.2887,71.02,82.73,40.59
52,1,CA3-DG,intermediate,10,-15,-150,5850,0.1777,0.0793,5,82.99,76.42,51.16,58.22,56.73,59.86,22.48,0.4613,0.3586,71.02,82.73,40.59
52,1,CA3-DG,intermediate,10,20,200,5800,0.0737,0.071,5,86.36,86.02,73.08,81.91,56.73,59.86,22.48,0.3828,0.3021,71.02,82.73,40.59
52,1,CA3-DG,intermediate,10,-20,-200,5800,0.0997,0.0576,5,79.45,58.6,62.56,59.56,56.73,59.86,22.48,0.3734,0.2033,71.02,82.73,40.59
52,1,CA3-DG,intermediate,10,25,250,5750,0.1422,0.0826,5,88.46,87.79,50.73,82.16,56.73,59.86,22.48,0.4185,0.3426,71.02,82.73,40.59
52,1,CA3-DG,intermediate,10,-25,-250,5750,0.0155,0.033,5,84.99,86.88,71.53,86.66,56.73,59.86,22.48,0.356,0.226,71.02,82.73,40.59
52,1,V1-RSC,intermediate,10,0,0,6000,-0.3502,-0.1847,1,0.0,0.0,0.0,0.0,87.23,84.05,48.23,0.5472,0.2374,88.29,53.39,34.23
52,1,V1-RSC,intermediate,10,1,10,5990,-0.0217,0.0042,1,74.91,46.9,23.95,6.56,87.23,84.05,48.23,0.5423,0.3156,88.29,53.39,34.23
52,1,V1-RSC,intermediate,10,-1,-10,5990,-0.035,-0.0334,1,82.31,88.07,26.45,8.48,87.23,84.05,48.23,0.5515,0.158,88.29,53.39,34.23
52,1,V1-RSC,intermediate,10,2,20,5980,0.0595,0.0314,1,85.09,70.8,36.28,6.91,87.23,84.05,48.23,0.536,0.2989,88.29,53.39,34.23
52,1,V1-RSC,intermediate,10,-2,-20,5980,0.0417,0.0178,1,84.48,85.22,27.73,8.41,87.23,84.05,48.23,0.5352,0.2337,88.29,53.39,34.23
52,1,V1-RSC,intermediate,10,3,30,5970,0.0595,0.0311,1,86.0,59.26,35.88,9.19,87.23,84.05,48.23,0.5414,0.2086,88.29,53.39,34.23
52,1,V1-RSC,intermediate,10,-3,-30,5970,0.0556,0.0411,1,82.23,80.33,35.75,9.88,87.23,84.05,48.23,0.5246,0.3108,88.29,53.39,34.23
52,1,V1-RSC,intermediate,10,4,40,5960,0.0774,0.0357,1,89.17,50.99,30.95,11.33,87.23,84.05,48.23,0.55,0.4265,88.29,53.39,34.23
52,1,V1-RSC,intermediate,10,-4,-40,5960,0.0792,0.0358,1,83.56,81.87,37.67,10.07,87.23,84.05,48.23,0.5774,0.4529,88.29,53.39,34.23
52,1,V1-RSC,intermediate,10,5,50,5950,0.0644,0.0187,1,75.96,86.45,29.62,9.91,87.23,84.05,48.23,0.5629,0.3085,88.29,53.39,34.23
52,1,V1-RSC,intermediate,10,-5,-50,5950,0.0954,0.0378,1,89.65,79.85,32.34,10.13,87.23,84.05,48.23,0.5565,0.3684,88.29,53.39,34.23
52,1,V1-RSC,intermediate,10,7,70,5930,0.0702,0.0469,1,78.76,54.86,42.92,12.55,87.23,84.05,48.23,0.6048,0.4551,88.29,53.39,34.23
52,1,V1-RSC,intermediate,10,-7,-70,5930,0.0712,0.0211,1,87.83,75.85,40.24,16.86,87.23,84.05,48.23,0.5533,0.2794,88.29,53.39,34.23
52,1,V1-RSC,intermediate,10,10,100,5900,0.0899,0.0369,1,79.71,66.62,42.57,11.31,87.23,84.05,48.23,0.5884,0.4777,88.29,53.39,34.23
52,1,V1-RSC,intermediate,10,-10,-100,5900,0.0391,0.0126,1,89.84,70.82,44.59,16.32,87.23,84.05,48.23,0.5574,0.2809,88.29,53.39,34.23
52,1,V1-RSC,intermediate,10,15,150,5850,0.097,0.0644,1,89.78,71.49,46.19,21.69,87.23,84.05,48.23,0.5517,0.3911,88.29,53.39,34.23
52,1,V1-RSC,intermediate,10,-15,-150,5850,0.0442,0.0056,1,86.51,69.89,47.15,12.96,87.23,84.05,48.23,0.5426,0.2409,88.29,53.39,34.23
52,1,V1-RSC,intermediate,10,20,200,5800,0.094,0.0427,1,70.41,65.42,45.82,25.25,87.23,84.05,48.23,0.6017,0.5108,88.29,53.39,34.23
52,1,V1-RSC,intermediate,10,-20,-200,5800,0.0043,0.0063,1,89.25,85.22,62.23,22.04,87.23,84.05,48.23,0.587,0.2108,88.29,53.39,34.23
52,1,V1-RSC,intermediate,10,25,250,5750,0.053,0.0206,1,83.04,73.65,54.69,25.13,87.23,84.05,48.23,0.5484,0.4405,88.29,53.39,34.23
52,1,V1-RSC,intermediate,10,-25,-250,5750,0.0095,-0.0036,1,86.52,87.0,61.76,20.59,87.23,84.05,48.23,0.5566,0.2368,88.29,53.39,34.23
52,1,CA1-RSC,expert,10,0,0,6000,-0.0536,-0.0534,0,0.0,0.0,0.0,0.0,88.16,84.05,80.29,0.5102,0.3014,85.24,85.41,88.52
52,1,CA1-RSC,expert,10,1,10,5990,-0.0117,0.0082,0,88.28,68.0,66.28,63.67,88.16,84.05,80.29,0.5318,0.3193,85.24,85.41,88.52
52,1,CA1-RSC,expert,10,-1,-10,5990,-0.0243,-0.0107,0,82.68,80.33,75.22,82.43,88.16,84.05,80.29,0.5014,0.2,85.24,85.41,88.52
52,1,CA1-RSC,expert,10,2,20,5980,0.0084,0.0005,0,86.24,72.31,76.1,48.35,88.16,84.05,80.29,0.4996,0.1825,85.24,85.41,88.52
52,1,CA1-RSC,expert,10,-2,-20,5980,-0.0051,-0.0133,0,75.99,89.38,81.7,87.85,88.16,84.05,80.29,0.5251,0.2435,85.24,85.41,88.52
52,1,CA1-RSC,expert,10,3,30,5970,0.0044,0.007,0,86.21,40.11,88.79,63.8,88.16,84.05,80.29,0.511,0.1856,85.24,85.41,88.52
52,1,CA1-RSC,expert,10,-3,-30,5970,-0.02,-0.0162,0,76.78,84.03,57.68,78.49,88.16,84.05,80.29,0.4715,0.2051,85.24,85.41,88.52
52,1,CA1-RSC,expert,10,4,40,5960,0.0586,0.01,0,88.43,79.64,75.18,88.88,88.16,84.05,80.29,0.5265,0.2675,85.24,85.41,88.52
52,1,CA1-RSC,expert,10,-4,-40,5960,0.0037,-0.0053,0,82.16,82.34,63.92,85.17,88.16,84.05,80.29,0.5182,0.3343,85.24,85.41,88.52
52,1,CA1-RSC,expert,10,5,50,5950,0.0027,-0.0007,0,88.12,73.27,80.79,83.85,88.16,84.05,80.29,0.501,0.1421,85.24,85.41,88.52
52,1,CA1-RSC,expert,10,-5,-50,5950,-0.0017,0.0196,0,79.75,86.15,78.28,84.59,88.16,84.05,80.29,0.5036,0.2734,85.24,85.41,88.52
52,1,CA1-RSC,expert,10,7,70,5930,-0.0317,-0.0178,0,85.14,86.95,87.17,61.62,88.16,84.05,80.29,0.5224,0.4147,85.24,85.41,88.52
52,1,CA1-RSC,expert,10,-7,-70,5930,-0.0207,0.005,0,81.08,70.1,87.91,58.95,88.16,84.05,80.29,0.4816,0.2498,85.24,85.41,88.52
52,1,CA1-RSC,expert,10,10,100,5900,0.0067,0.0079,0,84.96,78.09,77.29,78.61,88.16,84.05,80.29,0.4903,0.148,85.24,85.41,88.52
52,1,CA1-RSC,expert,10,-10,-100,5900,0.0055,0.004,0,88.93,77.44,86.84,48.88,88.16,84.05,80.29,0.4997,0.3143,85.24,85.41,88.52
52,1,CA1-RSC,expert,10,15,150,5850,-0.0247,-0.0095,0,81.48,85.64,87.0,66.91,88.16,84.05,80.29,0.5014,0.2091,85.24,85.41,88.52
52,1,CA1-RSC,expert,10,-15,-150,5850,0.0084,0.0099,0,85.88,82.9,86.42,76.72,88.16,84.05,80.29,0.533,0.197,85.24,85.41,88.52
52,1,CA1-RSC,expert,10,20,200,5800,-0.0103,-0.0092,0,89.95,83.24,75.19,89.48,88.16,84.05,80.29,0.4941,0.2375,85.24,85.41,88.52
52,1,CA1-RSC,expert,10,-20,-200,5800,0.0543,0.0239,0,83.47,85.78,88.72,72.96,88.16,84.05,80.29,0.5196,0.2235,85.24,85.41,88.52
52,1,CA1-RSC,expert,10,25,250,5750,-0.0217,-0.0081,0,85.16,84.1,83.23,77.0,88.16,84.05,80.29,0.4806,0.1563,85.24,85.41,88.52
52,1,CA1-RSC,expert,10,-25,-250,5750,-0.0129,-0.0067,0,88.39,76.4,87.63,81.62,88.16,84.05,80.29,0.4929,0.2157,85.24,85.41,88.52
52,1,CA1-CA3,expert,10,0,0,6000,0.1049,0.0759,0,0.0,0.0,0.0,0.0,73.22,89.53,77.44,0.4419,0.3579,83.27,81.46,70.96
52,1,CA1-CA3,expert,10,1,10,5990,0.0694,0.0274,0,74.89,64.53,53.91,65.05,73.22,89.53,77.44,0.44,0.3732,83.27,81.46,70.96
52,1,CA1-CA3,expert,10,-1,-10,5990,0.0867,0.0529,0,46.33,52.94,50.35,50.05,73.22,89.53,77.44,0.4571,0.3703,83.27,81.46,70.96
52,1,CA1-CA3,expert,10,2,20,5980,0.071,0.0472,0,75.45,81.69,75.74,72.4,73.22,89.53,77.44,0.461,0.387,83.27,81.46,70.96
52,1,CA1-CA3,expert,10,-2,-20,5980,0.0651,0.05,0,88.26,81.99,68.56,67.92,73.22,89.53,77.44,0.445,0.3514,83.27,81.46,70.96
52,1,CA1-CA3,expert,10,3,30,5970,0.0188,0.0304,0,85.57,87.66,63.79,60.08,73.22,89.53,77.44,0.429,0.3562,83.27,81.46,70.96
52,1,CA1-CA3,expert,10,-3,-30,5970,0.0131,0.0144,0,72.66,74.94,78.79,58.54,73.22,89.53,77.44,0.4453,0.3697,83.27,81.46,70.96
52,1,CA1-CA3,expert,10,4,40,5960,0.0156,0.0313,0,81.4,89.33,77.9,69.95,73.22,89.53,77.44,0.4651,0.3907,83.27,81.46,70.96
52,1,CA1-CA3,expert,10,-4,-40,5960,0.018,0.0339,0,89.53,87.47,83.57,80.47,73.22,89.53,77.44,0.4611,0.3767,83.27,81.46,70.96
52,1,CA1-CA3,expert,10,5,50,5950,0.0453,0.025,0,82.19,84.67,55.83,66.04,73.22,89.53,77.44,0.4533,0.3496,83.27,81.46,70.96
52,1,CA1-CA3,expert,10,-5,-50,5950,0.0428,0.0135,0,83.5,75.22,68.38,69.79,73.22,89.53,77.44,0.4547,0.357,83.27,81.46,70.96
52,1,CA1-CA3,expert,10,7,70,5930,0.0435,0.0305,0,83.39,82.51,33.86,52.8,73.22,89.53,77.44,0.4552,0.3582,83.27,81.46,70.96
52,1,CA1-CA3,expert,10,-7,-70,5930,0.0623,0.0245,0,79.89,83.56,51.33,49.93,73.22,89.53,77.44,0.4534,0.3523,83.27,81.46,70.96
52,1,CA1-CA3,expert,10,10,100,5900,0.1003,0.0367,0,88.25,83.17,86.4,55.3,73.22,89.53,77.44,0.5129,0.4135,83.27,81.46,70.96
52,1,CA1-CA3,expert,10,-10,-100,5900,0.0496,0.0318,0,77.02,87.65,82.83,71.34,73.22,89.53,77.44,0.4696,0.3473,83.27,81.46,70.96
52,1,CA1-CA3,expert,10,15,150,5850,0.0122,0.0174,0,87.19,77.65,75.74,64.75,73.22,89.53,77.44,0.4417,0.3572,83.27,81.46,70.96
52,1,CA1-CA3,expert,10,-15,-150,5850,0.0277,0.0146,0,76.43,74.89,47.72,49.61,73.22,89.53,77.44,0.4436,0.3614,83.27,81.46,70.96
52,1,CA1-CA3,expert,10,20,200,5800,0.0005,0.0052,0,75.19,78.21,82.78,61.57,73.22,89.53,77.44,0.4437,0.3561,83.27,81.46,70.96
52,1,CA1-CA3,expert,10,-20,-200,5800,-0.0075,0.0108,0,84.88,85.99,62.6,75.82,73.22,89.53,77.44,0.4591,0.3747,83.27,81.46,70.96
52,1,CA1-CA3,expert,10,25,250,5750,-0.0039,0.0123,0,78.15,82.14,88.22,83.34,73.22,89.53,77.44,0.4447,0.3525,83.27,81.46,70.96
52,1,CA1-CA3,expert,10,-25,-250,5750,0.0263,0.0199,0,86.31,85.78,85.3,76.51,73.22,89.53,77.44,0.4486,0.3605,83.27,81.46,70.96
52,1,CA1-DG,expert,10,0,0,6000,0.1731,0.0375,1,0.0,0.0,0.0,0.0,84.4,73.0,77.92,0.4743,0.1777,73.01,87.62,77.63
52,1,CA1-DG,expert,10,1,10,5990,0.0542,0.0229,1,71.44,58.72,43.96,50.34,84.4,73.0,77.92,0.4405,0.1612,73.01,87.62,77.63
52,1,CA1-DG,expert,10,-1,-10,5990,0.1082,0.0572,1,81.24,79.9,37.27,34.95,84.4,73.0,77.92,0.4508,0.1849,73.01,87.62,77.63
52,1,CA1-DG,expert,10,2,20,5980,0.0493,0.0183,1,83.09,87.77,57.34,55.92,84.4,73.0,77.92,0.4497,0.1639,73.01,87.62,77.63
52,1,CA1-DG,expert,10,-2,-20,5980,0.0471,0.0458,1,82.46,89.73,82.11,83.9,84.4,73.0,77.92,0.4442,0.1618,73.01,87.62,77.63
52,1,CA1-DG,expert,10,3,30,5970,0.0411,0.0206,1,70.96,85.65,68.85,61.9,84.4,73.0,77.92,0.4509,0.1493,73.01,87.62,77.63
52,1,CA1-DG,expert,10,-3,-30,5970,0.0216,0.0309,1,89.51,88.42,83.45,79.76,84.4,73.0,77.92,0.4581,0.1831,73.01,87.62,77.63
52,1,CA1-DG,expert,10,4,40,5960,0.0271,0.0149,1,88.37,84.45,89.12,69.23,84.4,73.0,77.92,0.4281,0.138,73.01,87.62,77.63
52,1,CA1-DG,expert,10,-4,-40,5960,0.0216,0.0365,1,81.38,81.92,66.17,64.69,84.4,73.0,77.92,0.4415,0.1552,73.01,87.62,77.63
52,1,CA1-DG,expert,10,5,50,5950,0.0747,0.0286,1,77.81,86.1,49.41,61.47,84.4,73.0,77.92,0.4592,0.1749,73.01,87.62,77.63
52,1,CA1-DG,expert,10,-5,-50,5950,0.0347,0.0313,1,75.41,73.28,67.06,58.08,84.4,73.0,77.92,0.4413,0.1304,73.01,87.62,77.63
52,1,CA1-DG,expert,10,7,70,5930,0.0921,0.0345,1,88.76,71.44,44.23,55.43,84.4,73.0,77.92,0.4979,0.2401,73.01,87.62,77.63
52,1,CA1-DG,expert,10,-7,-70,5930,0.0818,0.0379,1,80.15,78.78,73.43,80.0,84.4,73.0,77.92,0.4612,0.1892,73.01,87.62,77.63
52,1,CA1-DG,expert,10,10,100,5900,0.0437,0.0147,1,78.91,89.32,81.44,84.55,84.4,73.0,77.92,0.443,0.1382,73.01,87.62,77.63
52,1,CA1-DG,expert,10,-10,-100,5900,0.0112,0.0184,1,87.51,88.72,83.58,73.04,84.4,73.0,77.92,0.4295,0.145,73.01,87.62,77.63
52,1,CA1-DG,expert,10,15,150,5850,0.0634,0.0183,1,86.55,81.91,54.75,56.16,84.4,73.0,77.92,0.4583,0.1802,73.01,87.62,77.63
52,1,CA1-DG,expert,10,-15,-150,5850,0.0207,0.0279,1,78.22,84.43,82.46,87.62,84.4,73.0,77.92,0.4515,0.1532,73.01,87.62,77.63
52,1,CA1-DG,expert,10,20,200,5800,0.053,0.0254,1,83.58,89.5,45.23,50.95,84.4,73.0,77.92,0.4528,0.1624,73.01,87.62,77.63
52,1,CA1-DG,expert,10,-20,-200,5800,0.0257,0.0227,1,76.41,79.14,82.61,87.51,84.4,73.0,77.92,0.4593,0.1864,73.01,87.62,77.63
52,1,CA1-DG,expert,10,25,250,5750,0.0025,0.0009,1,85.27,85.96,83.97,71.98,84.4,73.0,77.92,0.4436,0.1676,73.01,87.62,77.63
52,1,CA1-DG,expert,10,-25,-250,5750,0.0195,0.032,1,86.04,87.81,89.51,88.45,84.4,73.0,77.92,0.4533,0.1773,73.01,87.62,77.63
52,1,CA1-V1,expert,10,0,0,6000,0.4512,0.2269,2,0.0,0.0,0.0,0.0,87.74,70.28,83.51,0.4405,0.5342,86.78,82.79,38.61
52,1,CA1-V1,expert,10,1,10,5990,0.2518,0.156,2,53.18,55.1,19.31,27.93,87.74,70.28,83.51,0.4578,0.5417,86.78,82.79,38.61
52,1,CA1-V1,expert,10,-1,-10,5990,0.2613,0.1344,2,32.03,38.9,16.72,26.01,87.74,70.28,83.51,0.4497,0.5347,86.78,82.79,38.61
52,1,CA1-V1,expert,10,2,20,5980,0.0789,0.0558,2,50.33,59.87,25.5,36.65,87.74,70.28,83.51,0.4822,0.5355,86.78,82.79,38.61
52,1,CA1-V1,expert,10,-2,-20,5980,0.0914,0.0573,2,52.7,62.82,22.9,38.87,87.74,70.28,83.51,0.4553,0.5426,86.78,82.79,38.61
52,1,CA1-V1,expert,10,3,30,5970,0.0805,0.0501,2,57.59,69.23,22.02,39.59,87.74,70.28,83.51,0.4766,0.533,86.78,82.79,38.61
52,1,CA1-V1,expert,10,-3,-30,5970,0.0858,0.0574,2,66.34,56.68,18.28,32.37,87.74,70.28,83.51,0.4685,0.5333,86.78,82.79,38.61
52,1,CA1-V1,expert,10,4,40,5960,0.0878,0.0486,2,75.84,77.67,21.08,33.95,87.74,70.28,83.51,0.4916,0.542,86.78,82.79,38.61
52,1,CA1-V1,expert,10,-4,-40,5960,0.1201,0.082,2,86.63,81.38,26.89,34.54,87.74,70.28,83.51,0.4918,0.5294,86.78,82.79,38.61
52,1,CA1-V1,expert,10,5,50,5950,0.0932,0.0598,2,77.98,84.79,23.22,30.86,87.74,70.28,83.51,0.5101,0.5535,86.78,82.79,38.61
52,1,CA1-V1,expert,10,-5,-50,5950,0.1165,0.0776,2,69.38,78.65,26.39,36.27,87.74,70.28,83.51,0.4831,0.5288,86.78,82.79,38.61
52,1,CA1-V1,expert,10,7,70,5930,0.0922,0.0562,2,55.61,63.72,28.63,30.46,87.74,70.28,83.51,0.4762,0.5461,86.78,82.79,38.61
52,1,CA1-V1,expert,10,-7,-70,5930,0.1265,0.0831,2,66.87,66.57,27.97,33.83,87.74,70.28,83.51,0.4902,0.5306,86.78,82.79,38.61
52,1,CA1-V1,expert,10,10,100,5900,0.0765,0.0567,2,69.44,75.15,29.33,37.88,87.74,70.28,83.51,0.4923,0.5338,86.78,82.79,38.61
52,1,CA1-V1,expert,10,-10,-100,5900,0.1202,0.0597,2,52.99,55.19,23.79,32.42,87.74,70.28,83.51,0.5004,0.5519,86.78,82.79,38.61
52,1,CA1-V1,expert,10,15,150,5850,0.0721,0.0527,2,56.25,59.44,32.82,37.87,87.74,70.28,83.51,0.4567,0.5474,86.78,82.79,38.61
52,1,CA1-V1,expert,10,-15,-150,5850,0.1433,0.0629,2,69.71,68.89,25.96,39.57,87.74,70.28,83.51,0.5225,0.5488,86.78,82.79,38.61
52,1,CA1-V1,expert,10,20,200,5800,0.0752,0.0597,2,77.69,84.63,31.91,42.54,87.74,70.28,83.51,0.475,0.5383,86.78,82.79,38.61
52,1,CA1-V1,expert,10,-20,-200,5800,0.1052,0.0654,2,78.29,82.05,30.48,40.02,87.74,70.28,83.51,0.4794,0.5454,86.78,82.79,38.61
52,1,CA1-V1,expert,10,25,250,5750,0.0966,0.0612,2,57.52,58.95,30.29,41.51,87.74,70.28,83.51,0.4874,0.5301,86.78,82.79,38.61
52,1,CA1-V1,expert,10,-25,-250,5750,0.1179,0.0626,2,56.06,56.52,35.82,40.52,87.74,70.28,83.51,0.5018,0.5564,86.78,82.79,38.61
52,1,CA3-DG,expert,10,0,0,6000,0.5518,0.4336,3,0.0,0.0,0.0,0.0,80.21,66.64,84.66,0.477,0.3266,80.62,87.65,47.86
52,1,CA3-DG,expert,10,1,10,5990,0.3382,0.2508,3,74.47,69.87,82.38,61.87,80.21,66.64,84.66,0.4869,0.3014,80.62,87.65,47.86
52,1,CA3-DG,expert,10,-1,-10,5990,0.3083,0.2662,3,30.8,44.59,63.12,80.17,80.21,66.64,84.66,0.4861,0.3585,80.62,87.65,47.86
52,1,CA3-DG,expert,10,2,20,5980,0.1977,0.1616,3,88.81,84.75,64.24,73.45,80.21,66.64,84.66,0.4512,0.2781,80.62,87.65,47.86
52,1,CA3-DG,expert,10,-2,-20,5980,0.2379,0.1703,3,68.76,73.94,72.75,88.39,80.21,66.64,84.66,0.461,0.3005,80.62,87.65,47.86
52,1,CA3-DG,expert,10,3,30,5970,0.2045,0.1323,3,86.31,75.91,57.08,83.82,80.21,66.64,84.66,0.456,0.3168,80.62,87.65,47.86
52,1,CA3-DG,expert,10,-3,-30,5970,0.2248,0.1567,3,79.95,70.77,62.58,86.09,80.21,66.64,84.66,0.4421,0.2957,80.62,87.65,47.86
52,1,CA3-DG,expert,10,4,40,5960,0.2017,0.1266,3,85.45,79.69,58.15,87.72,80.21,66.64,84.66,0.4621,0.2974,80.62,87.65,47.86
52,1,CA3-DG,expert,10,-4,-40,5960,0.1964,0.1279,3,79.83,64.22,65.47,71.45,80.21,66.64,84.66,0.4316,0.2806,80.62,87.65,47.86
52,1,CA3-DG,expert,10,5,50,5950,0.1864,0.1244,3,83.23,85.65,62.92,89.38,80.21,66.64,84.66,0.4817,0.3298,80.62,87.65,47.86
52,1,CA3-DG,expert,10,-5,-50,5950,0.1683,0.1071,3,87.45,83.12,72.69,54.81,80.21,66.64,84.66,0.4419,0.2637,80.62,87.65,47.86
52,1,CA3-DG,expert,10,7,70,5930,0.1433,0.1055,3,87.42,88.41,52.79,54.65,80.21,66.64,84.66,0.4237,0.2757,80.62,87.65,47.86
52,1,CA3-DG,expert,10,-7,-70,5930,0.1707,0.0864,3,84.56,79.65,62.69,60.94,80.21,66.64,84.66,0.4249,0.2365,80.62,87.65,47.86
52,1,CA3-DG,expert,10,10,100,5900,0.1772,0.1036,3,82.22,78.52,62.03,85.19,80.21,66.64,84.66,0.4714,0.2883,80.62,87.65,47.86
52,1,CA3-DG,expert,10,-10,-100,5900,0.1804,0.0887,3,69.17,84.82,63.53,84.34,80.21,66.64,84.66,0.4624,0.2754,80.62,87.65,47.86
52,1,CA3-DG,expert,10,15,150,5850,0.1374,0.0824,3,85.79,87.54,67.72,70.76,80.21,66.64,84.66,0.4351,0.2831,80.62,87.65,47.86
52,1,CA3-DG,expert,10,-15,-150,5850,0.1504,0.0742,3,84.67,72.76,55.4,79.78,80.21,66.64,84.66,0.4342,0.3026,80.62,87.65,47.86
52,1,CA3-DG,expert,10,20,200,5800,0.0904,0.0439,3,84.34,87.7,65.95,70.91,80.21,66.64,84.66,0.4086,0.2302,80.62,87.65,47.86
52,1,CA3-DG,expert,10,-20,-200,5800,0.1382,0.0792,3,87.81,80.67,73.32,60.68,80.21,66.64,84.66,0.4248,0.2502,80.62,87.65,47.86
52,1,CA3-DG,expert,10,25,250,5750,0.141,0.0594,3,86.4,81.05,56.06,73.41,80.21,66.64,84.66,0.4402,0.2592,80.62,87.65,47.86
52,1,CA3-DG,expert,10,-25,-250,5750,0.0118,0.0455,3,85.39,85.54,86.67,88.67,80.21,66.64,84.66,0.3953,0.2188,80.62,87.65,47.86
52,1,V1-RSC,expert,10,0,0,6000,-0.0187,0.0159,0,0.0,0.0,0.0,0.0,87.83,52.91,87.35,0.5802,0.2973,89.75,69.09,58.71
52,1,V1-RSC,expert,10,1,10,5990,0.0528,0.0483,0,73.78,49.81,37.89,20.23,87.83,52.91,87.35,0.5788,0.2278,89.75,69.09,58.71
52,1,V1-RSC,expert,10,-1,-10,5990,0.0808,0.0288,0,83.51,61.23,42.66,17.16,87.83,52.91,87.35,0.5842,0.1863,89.75,69.09,58.71
