scope,pair,landmark,stat,contrast,n,median_delta,wilcoxon_W,p,p_fdr_pass
per_landmark,CA1-V1,1,mi_sig,expert-naive,10,0.0,2.0,0.5929800980174267,False
per_landmark,CA1-V1,2,mi_sig,expert-naive,10,0.0,4.0,0.34523107177184,False
per_landmark,CA1-V1,3,mi_sig,expert-naive,10,0.0,0.0,0.06788915486182899,False
per_landmark,CA1-V1,4,mi_sig,expert-naive,10,0.0,5.0,0.5001842570707944,False
per_landmark,CA1-V1,5,mi_sig,expert-naive,10,0.0,4.0,0.7150006546880893,False
per_landmark,CA1-V1,6,mi_sig,expert-naive,10,0.0,1.0,0.28504940740261275,False
per_landmark,CA1-DG,1,mi_sig,expert-naive,8,0.008508961462012334,0.0,0.06788915486182899,False
per_landmark,CA1-DG,2,mi_sig,expert-naive,8,0.06590492996178375,2.0,0.07473549830588248,False
per_landmark,CA1-DG,3,mi_sig,expert-naive,8,0.05820588946404516,2.0,0.07473549830588248,False
per_landmark,CA1-DG,4,mi_sig,expert-naive,8,-0.07978904957420936,3.0,0.0390625,False
per_landmark,CA1-DG,5,mi_sig,expert-naive,8,0.08651916901182616,1.0,0.046399461870904594,False
per_landmark,CA1-DG,6,mi_sig,expert-naive,8,-0.009046161869035695,12.0,0.7353166906373405,False
per_landmark,CA1-CA3,1,mi_sig,expert-naive,6,0.0,3.0,1.0,False
per_landmark,CA1-CA3,2,mi_sig,expert-naive,6,-0.005265280971747145,10.0,1.0,False
per_landmark,CA1-CA3,3,mi_sig,expert-naive,6,0.060660267730428354,3.0,0.15625,False
per_landmark,CA1-CA3,4,mi_sig,expert-naive,6,-0.03212735089124889,7.0,0.5625,False
per_landmark,CA1-CA3,5,mi_sig,expert-naive,6,0.0,4.0,0.7150006546880893,False
per_landmark,CA1-CA3,6,mi_sig,expert-naive,6,0.013751938043701124,4.0,0.34523107177184,False
per_landmark,CA1-RSC,1,mi_sig,expert-naive,8,0.0,3.0,0.4652088184521418,False
per_landmark,CA1-RSC,2,mi_sig,expert-naive,8,0.0,2.0,0.5929800980174267,False
