animal,pair,epoch,area,unit,contrib,contrib_conn
61,CA1-RSC,intermediate,CA1,37,0.011889,0.000859
61,CA1-RSC,intermediate,CA1,38,0.022798,0.001473
61,CA1-RSC,intermediate,CA1,39,0.151459,0.014242
61,CA1-RSC,intermediate,CA1,40,0.13669,0.015967
61,CA1-RSC,intermediate,CA1,41,0.76483,0.047562
61,CA1-RSC,intermediate,CA1,42,0.197582,0.027627
61,CA1-RSC,intermediate,CA1,43,0.791565,0.015959
61,CA1-RSC,intermediate,CA1,44,0.846671,0.059534
61,CA1-RSC,intermediate,CA1,45,0.863564,0.040808
61,CA1-RSC,intermediate,CA1,46,0.019751,0.001576
61,CA1-RSC,intermediate,CA1,47,0.117823,0.008345
61,CA1-RSC,intermediate,CA1,48,0.896812,0.078407
61,CA1-RSC,intermediate,CA1,49,0.095079,0.007587
61,CA1-RSC,intermediate,CA1,50,0.161215,0.017018
61,CA1-RSC,intermediate,CA1,51,0.008186,0.000699
61,CA1-RSC,intermediate,CA1,52,0.147066,0.016006
61,CA1-RSC,intermediate,CA1,53,0.093782,0.010002
61,CA1-RSC,intermediate,CA1,54,0.089678,0.00548
61,CA1-RSC,intermediate,CA1,55,0.054589,0.003232
61,CA1-RSC,intermediate,CA1,56,0.671072,0.059356
61,CA1-RSC,intermediate,CA1,57,0.891774,0.060851
61,CA1-RSC,intermediate,CA1,58,0.901273,0.094233
61,CA1-RSC,intermediate,CA1,59,0.037582,0.003209
61,CA1-RSC,intermediate,CA1,60,0.874695,0.065561
61,CA1-RSC,intermediate,CA1,61,0.218054,0.018565
61,CA1-RSC,intermediate,CA1,62,0.74842,0.055629
61,CA1-RSC,intermediate,CA1,63,0.157737,0.004923
61,CA1-RSC,intermediate,RSC,0,0.659842,0.041852
61,CA1-RSC,intermediate,RSC,1,0.206687,0.025722
61,CA1-RSC,intermediate,RSC,2,0.28478,0.025007
61,CA1-RSC,intermediate,RSC,3,0.384829,0.04191
61,CA1-RSC,intermediate,RSC,4,0.09927,0.007606
61,CA1-RSC,intermediate,RSC,5,0.255302,0.035563
61,CA1-RSC,intermediate,RSC,6,0.521837,0.029219
61,CA1-RSC,intermediate,RSC,7,0.39892,0.043928
61,CA1-RSC,intermediate,RSC,8,0.061087,0.005747
61,CA1-RSC,intermediate,RSC,9,0.107501,0.006882
61,CA1-RSC,intermediate,RSC,10,0.327051,0.015938
61,CA1-RSC,intermediate,RSC,11,0.398275,0.032864
61,CA1-RSC,intermediate,RSC,12,0.57356,0.050886
61,CA1-RSC,intermediate,RSC,13,0.284356,0.0214
61,CA1-RSC,intermediate,RSC,14,0.487997,0.039353
61,CA1-RSC,intermediate,RSC,15,0.539251,0.03596
61,CA1-RSC,intermediate,RSC,16,0.299823,0.020144
61,CA1-RSC,intermediate,RSC,17,0.308913,0.020474
61,CA1-RSC,intermediate,RSC,18,0.695593,0.049692
61,CA1-RSC,intermediate,RSC,19,0.46743,0.029576
61,CA1-RSC,intermediate,RSC,20,0.366059,0.028507
61,CA1-RSC,intermediate,RSC,21,0.230779,0.016569
61,CA1-RSC,intermediate,RSC,22,0.332845,0.023419
61,CA1-RSC,intermediate,RSC,23,0.198345,0.015604
61,CA1-RSC,intermediate,RSC,24,0.515752,0.041739
61,CA1-RSC,intermediate,RSC,25,0.12471,0.009234
61,CA1-RSC,intermediate,RSC,26,0.279507,0.013269
61,CA1-RSC,intermediate,RSC,27,0.609579,0.043891
61,CA1-RSC,intermediate,RSC,28,0.474669,0.034877
61,CA1-RSC,intermediate,RSC,29,0.295464,0.022863
61,CA1-RSC,intermediate,RSC,30,0.628777,0.055203
61,CA1-RSC,intermediate,RSC,31,0.378978,0.036744
61,CA1-RSC,intermediate,RSC,32,0.288275,0.021812
61,CA1-RSC,intermediate,RSC,33,0.313017,0.032315
61,CA1-RSC,intermediate,RSC,34,0.571013,0.030985
61,CA1-RSC,intermediate,RSC,35,0.308896,0.031198
61,CA1-RSC,intermediate,RSC,36,0.232557,0.016613
61,CA1-RSC,intermediate,RSC,37,0.319241,0.029874
61,CA1-RSC,intermediate,RSC,38,0.360697,0.024057
61,CA1-RSC,intermediate,RSC,39,0.758597,0.040016
61,CA1-RSC,intermediate,RSC,40,0.290195,0.022015
61,CA1-RSC,intermediate,RSC,41,0.343663,0.025609
61,CA1-RSC,intermediate,RSC,42,0.355126,0.017125
61,CA1-RSC,intermediate,RSC,43,0.397017,0.016454
61,CA1-RSC,intermediate,RSC,44,0.167537,0.015145
61,CA1-RSC,intermediate,RSC,45,0.429345,0.027911
61,CA1-RSC,intermediate,RSC,46,0.273175,0.029721
61,CA1-RSC,intermediate,RSC,47,0.277876,0.038219
61,CA1-RSC,intermediate,RSC,48,0.126248,0.018022
61,CA1-RSC,intermediate,RSC,49,0.383661,0.02195
61,CA1-RSC,intermediate,RSC,50,0.333931,0.033174
61,CA1-RSC,intermediate,RSC,51,0.297274,0.018928
61,CA1-RSC,intermediate,RSC,52,0.264164,0.016107
61,CA1-RSC,intermediate,RSC,53,0.249854,0.032836
61,CA1-RSC,intermediate,RSC,54,0.302438,0.021713
61,CA1-RSC,intermediate,RSC,55,0.171665,0.015356
61,CA1-RSC,intermediate,RSC,56,0.280496,0.031747
61,CA1-RSC,intermediate,RSC,57,0.26721,0.022156
61,CA1-RSC,intermediate,RSC,58,0.39773,0.020366
61,CA1-RSC,intermediate,RSC,59,0.334761,0.021075
61,CA1-RSC,intermediate,RSC,60,0.263631,0.010987
61,CA1-RSC,intermediate,RSC,61,0.248344,0.022724
61,CA1-RSC,intermediate,RSC,62,0.134289,0.010998
61,CA1-RSC,intermediate,RSC,63,0.214601,0.015715
61,CA1-RSC,intermediate,RSC,64,0.388149,0.025101
61,CA1-RSC,intermediate,RSC,65,0.346712,0.037115
61,CA1-RSC,intermediate,RSC,66,0.239327,0.023712
61,CA1-RSC,intermediate,RSC,67,0.292314,0.022494
61,CA1-RSC,intermediate,RSC,68,0.288527,0.026662
61,CA1-RSC,intermediate,RSC,69,0.423004,0.030791
61,CA1-RSC,intermediate,RSC,70,0.240364,0.026458
61,CA1-RSC,intermediate,RSC,71,0.282422,0.027254
61,CA1-RSC,intermediate,RSC,72,0.334705,0.032113
61,CA1-RSC,intermediate,RSC,73,0.256476,0.028743
61,CA1-RSC,intermediate,RSC,74,0.061934,0.006065
61,CA1-RSC,intermediate,RSC,75,0.279337,0.020999
61,CA1-RSC,intermediate,RSC,76,0.223105,0.018376
61,CA1-RSC,intermediate,RSC,77,0.054912,0.005393
61,CA1-RSC,intermediate,RSC,78,0.168753,0.012982
61,CA1-RSC,intermediate,RSC,79,0.815743,0.044427
61,CA1-RSC,intermediate,RSC,80,0.427386,0.041042
61,CA1-RSC,intermediate,RSC,81,0.286063,0.020427
61,CA1-RSC,intermediate,RSC,82,0.418379,0.035353
61,CA1-RSC,intermediate,RSC,83,0.421249,0.023839
61,CA1-RSC,intermediate,RSC,84,0.215708,0.023065
61,CA1-RSC,intermediate,RSC,85,0.335674,0.0298
61,CA1-RSC,intermediate,RSC,86,0.155895,0.013874
61,CA1-RSC,intermediate,RSC,87,0.174968,0.011876
61,CA1-RSC,intermediate,RSC,88,0.310614,0.017853
61,CA1-RSC,intermediate,RSC,89,0.273764,0.013439
61,CA1-RSC,intermediate,RSC,90,0.253283,0.017732
61,CA1-RSC,intermediate,RSC,91,0.149765,0.015485
61,CA1-RSC,intermediate,RSC,92,0.348878,0.02084
61,CA1-RSC,intermediate,RSC,93,0.085024,0.011518
61,CA1-RSC,intermediate,RSC,94,0.128398,0.010856
61,CA1-RSC,intermediate,RSC,95,0.232565,0.020725
61,CA1-RSC,intermediate,RSC,96,0.215785,0.025269
61,CA1-RSC,intermediate,RSC,97,0.295611,0.020997
61,CA1-RSC,intermediate,RSC,98,0.241769,0.01417
61,CA1-RSC,intermediate,RSC,99,0.298211,0.01666
61,CA1-RSC,intermediate,RSC,100,0.190101,0.015859
61,CA1-RSC,intermediate,RSC,101,0.332624,0.022791
61,CA1-RSC,intermediate,RSC,102,0.473131,0.047389
61,CA1-RSC,intermediate,RSC,103,0.148947,0.011949
61,CA1-RSC,intermediate,RSC,104,0.205377,0.020487
61,CA1-RSC,intermediate,RSC,105,0.02505,0.002256
61,CA1-RSC,intermediate,RSC,106,0.260474,0.025604
61,CA1-RSC,intermediate,RSC,107,0.279424,0.017643
61,CA1-RSC,intermediate,RSC,108,0.819358,0.051238
61,CA1-RSC,intermediate,RSC,109,0.346915,0.043107
61,CA1-RSC,intermediate,RSC,110,0.00775,0.000572
61,CA1-RSC,intermediate,RSC,111,0.112091,0.013295
61,CA1-RSC,intermediate,RSC,112,0.02895,0.002359
61,CA1-RSC,intermediate,RSC,113,0.425446,0.035215
61,CA1-RSC,intermediate,RSC,114,0.030752,0.002501
61,CA1-RSC,expert,CA1,0,0.659146,0.058391
61,CA1-RSC,expert,CA1,1,0.910651,0.046046
61,CA1-RSC,expert,CA1,2,0.697882,0.030038
61,CA1-RSC,expert,CA1,3,0.146684,0.023686
61,CA1-RSC,expert,CA1,4,0.02042,0.001143
61,CA1-RSC,expert,CA1,5,0.023386,0.001551
61,CA1-RSC,expert,CA1,6,0.047991,0.004232
61,CA1-RSC,expert,CA1,7,0.873596,0.10728
61,CA1-RSC,expert,CA1,8,0.152366,0.025776
61,CA1-RSC,expert,CA1,9,0.707627,0.038448
61,CA1-RSC,expert,CA1,10,0.068966,0.007911
61,CA1-RSC,expert,CA1,11,0.432927,0.049524
61,CA1-RSC,expert,CA1,12,0.053917,0.005132
61,CA1-RSC,expert,CA1,13,0.202631,0.028942
61,CA1-RSC,expert,CA1,14,0.418444,0.042382
61,CA1-RSC,expert,CA1,15,0.159919,0.015507
61,CA1-RSC,expert,CA1,16,0.283225,0.051922
61,CA1-RSC,expert,CA1,17,0.845313,0.052541
61,CA1-RSC,expert,CA1,18,0.784902,0.068102
61,CA1-RSC,expert,CA1,19,0.106844,0.014671
61,CA1-RSC,expert,CA1,20,0.006695,0.000446
61,CA1-RSC,expert,CA1,21,0.190167,0.011414
61,CA1-RSC,expert,CA1,22,0.890314,0.044798
61,CA1-RSC,expert,CA1,23,0.102647,0.008554
61,CA1-RSC,expert,CA1,24,0.925983,0.057
61,CA1-RSC,expert,CA1,25,0.395132,0.049025
61,CA1-RSC,expert,CA1,26,0.636203,0.037892
61,CA1-RSC,expert,CA1,27,0.367672,0.052204
61,CA1-RSC,expert,CA1,28,0.422891,0.048858
61,CA1-RSC,expert,CA1,29,0.812236,0.063779
61,CA1-RSC,expert,CA1,30,0.712507,0.047712
61,CA1-RSC,expert,CA1,31,0.037965,0.002666
61,CA1-RSC,expert,CA1,32,0.00943,0.001425
61,CA1-RSC,expert,CA1,33,0.915004,0.047465
61,CA1-RSC,expert,CA1,34,0.028681,0.002186
61,CA1-RSC,expert,CA1,35,0.191944,0.018704
61,CA1-RSC,expert,CA1,36,0.023876,0.002559
61,CA1-RSC,expert,CA1,37,0.017392,0.001527
61,CA1-RSC,expert,CA1,38,0.011614,0.001156
61,CA1-RSC,expert,CA1,39,0.135409,0.011652
61,CA1-RSC,expert,CA1,40,0.069237,0.00941
61,CA1-RSC,expert,CA1,41,0.806537,0.054139
61,CA1-RSC,expert,CA1,42,0.136576,0.0212
61,CA1-RSC,expert,CA1,43,0.034915,0.002439
61,CA1-RSC,expert,CA1,44,0.834109,0.046697
61,CA1-RSC,expert,CA1,45,0.866175,0.089722
61,CA1-RSC,expert,CA1,46,0.364079,0.032411
61,CA1-RSC,expert,CA1,47,0.091257,0.011478
61,CA1-RSC,expert,CA1,48,0.82835,0.06198
61,CA1-RSC,expert,CA1,49,0.008369,0.000799
61,CA1-RSC,expert,CA1,50,0.114875,0.012934
61,CA1-RSC,expert,CA1,51,0.011717,0.001351
61,CA1-RSC,expert,CA1,52,0.196838,0.023289
61,CA1-RSC,expert,CA1,53,0.839624,0.049223
61,CA1-RSC,expert,CA1,54,0.904541,0.048571
61,CA1-RSC,expert,CA1,55,0.327209,0.016889
61,CA1-RSC,expert,CA1,56,0.211466,0.021693
61,CA1-RSC,expert,CA1,57,0.038404,0.003272
61,CA1-RSC,expert,CA1,58,0.902493,0.108761
61,CA1-RSC,expert,CA1,59,0.029955,0.001844
61,CA1-RSC,expert,CA1,60,0.86542,0.071778
61,CA1-RSC,expert,CA1,61,0.113264,0.012948
61,CA1-RSC,expert,CA1,62,0.097351,0.010563
61,CA1-RSC,expert,CA1,63,0.008405,0.000986
61,CA1-RSC,expert,RSC,0,0.722745,0.036528
61,CA1-RSC,expert,RSC,1,0.239399,0.037565
61,CA1-RSC,expert,RSC,2,0.602877,0.036335
61,CA1-RSC,expert,RSC,3,0.800222,0.041847
61,CA1-RSC,expert,RSC,4,0.112593,0.016845
61,CA1-RSC,expert,RSC,5,0.15531,0.028072
61,CA1-RSC,expert,RSC,6,0.356591,0.020765
61,CA1-RSC,expert,RSC,7,0.288955,0.043659
61,CA1-RSC,expert,RSC,8,0.122264,0.009516
61,CA1-RSC,expert,RSC,9,0.119044,0.009505
61,CA1-RSC,expert,RSC,10,0.184735,0.018758
61,CA1-RSC,expert,RSC,11,0.180147,0.010172
61,CA1-RSC,expert,RSC,12,0.515269,0.038783
61,CA1-RSC,expert,RSC,13,0.272693,0.024074
61,CA1-RSC,expert,RSC,14,0.468013,0.040493
61,CA1-RSC,expert,RSC,15,0.681821,0.040392
61,CA1-RSC,expert,RSC,16,0.215373,0.028296
61,CA1-RSC,expert,RSC,17,0.343865,0.016277
61,CA1-RSC,expert,RSC,18,0.573398,0.037296
61,CA1-RSC,expert,RSC,19,0.298773,0.035928
61,CA1-RSC,expert,RSC,20,0.370608,0.039525
61,CA1-RSC,expert,RSC,21,0.184285,0.020521
61,CA1-RSC,expert,RSC,22,0.221135,0.015395
61,CA1-RSC,expert,RSC,23,0.414137,0.035046
61,CA1-RSC,expert,RSC,24,0.359779,0.04193
61,CA1-RSC,expert,RSC,25,0.155886,0.019075
61,CA1-RSC,expert,RSC,26,0.201226,0.012893
61,CA1-RSC,expert,RSC,27,0.450153,0.039728
61,CA1-RSC,expert,RSC,28,0.419597,0.036804
61,CA1-RSC,expert,RSC,29,0.225368,0.020739
61,CA1-RSC,expert,RSC,30,0.695134,0.044182
61,CA1-RSC,expert,RSC,31,0.335512,0.019802
61,CA1-RSC,expert,RSC,32,0.260239,0.025558
61,CA1-RSC,expert,RSC,33,0.256023,0.027882
61,CA1-RSC,expert,RSC,34,0.669718,0.033647
61,CA1-RSC,expert,RSC,35,0.288178,0.014494
61,CA1-RSC,expert,RSC,36,0.197711,0.010512
61,CA1-RSC,expert,RSC,37,0.327066,0.02939
61,CA1-RSC,expert,RSC,38,0.411166,0.026758
61,CA1-RSC,expert,RSC,39,0.746078,0.04948
61,CA1-RSC,expert,RSC,40,0.2508,0.031328
61,CA1-RSC,expert,RSC,41,0.339454,0.021531
61,CA1-RSC,expert,RSC,42,0.337654,0.021425
61,CA1-RSC,expert,RSC,43,0.290008,0.014441
61,CA1-RSC,expert,RSC,44,0.103445,0.008196
61,CA1-RSC,expert,RSC,45,0.318577,0.023477
61,CA1-RSC,expert,RSC,46,0.212552,0.03545
61,CA1-RSC,expert,RSC,47,0.166452,0.033434
61,CA1-RSC,expert,RSC,48,0.081542,0.014663
61,CA1-RSC,expert,RSC,49,0.317939,0.015157
61,CA1-RSC,expert,RSC,50,0.267633,0.018763
61,CA1-RSC,expert,RSC,51,0.249245,0.016003
61,CA1-RSC,expert,RSC,52,0.224203,0.012912
61,CA1-RSC,expert,RSC,53,0.211486,0.034334
61,CA1-RSC,expert,RSC,54,0.21837,0.008801
61,CA1-RSC,expert,RSC,55,0.201493,0.01505
61,CA1-RSC,expert,RSC,56,0.260863,0.027689
61,CA1-RSC,expert,RSC,57,0.289837,0.023587
61,CA1-RSC,expert,RSC,58,0.183387,0.012755
61,CA1-RSC,expert,RSC,59,0.458319,0.027795
61,CA1-RSC,expert,RSC,60,0.202436,0.010198
61,CA1-RSC,expert,RSC,61,0.192634,0.018266
61,CA1-RSC,expert,RSC,62,0.079544,0.008246
61,CA1-RSC,expert,RSC,63,0.182517,0.020439
61,CA1-RSC,expert,RSC,64,0.463761,0.024151
61,CA1-RSC,expert,RSC,65,0.309031,0.041446
61,CA1-RSC,expert,RSC,66,0.315892,0.03583
61,CA1-RSC,expert,RSC,67,0.259535,0.029428
61,CA1-RSC,expert,RSC,68,0.350134,0.047295
61,CA1-RSC,expert,RSC,69,0.130354,0.012154
61,CA1-RSC,expert,RSC,70,0.126618,0.016801
61,CA1-RSC,expert,RSC,71,0.23262,0.020801
61,CA1-RSC,expert,RSC,72,0.262335,0.023279
61,CA1-RSC,expert,RSC,73,0.131586,0.009969
61,CA1-RSC,expert,RSC,74,0.520589,0.047578
61,CA1-RSC,expert,RSC,75,0.135501,0.012859
61,CA1-RSC,expert,RSC,76,0.106029,0.00651
61,CA1-RSC,expert,RSC,77,0.094487,0.009341
61,CA1-RSC,expert,RSC,78,0.161084,0.016106
61,CA1-RSC,expert,RSC,79,0.784588,0.052233
61,CA1-RSC,expert,RSC,80,0.283615,0.036706
61,CA1-RSC,expert,RSC,81,0.227144,0.019374
61,CA1-RSC,expert,RSC,82,0.226085,0.015688
61,CA1-RSC,expert,RSC,83,0.423412,0.023416
61,CA1-RSC,expert,RSC,84,0.18885,0.024033
61,CA1-RSC,expert,RSC,85,0.236323,0.031021
61,CA1-RSC,expert,RSC,86,0.24435,0.016633
61,CA1-RSC,expert,RSC,87,0.197682,0.021746
61,CA1-RSC,expert,RSC,88,0.156446,0.012215
61,CA1-RSC,expert,RSC,89,0.091626,0.004844
61,CA1-RSC,expert,RSC,90,0.380632,0.032825
61,CA1-RSC,expert,RSC,91,0.132187,0.012863
61,CA1-RSC,expert,RSC,92,0.365538,0.021155
61,CA1-RSC,expert,RSC,93,0.473461,0.041265
61,CA1-RSC,expert,RSC,94,0.14456,0.016579
61,CA1-RSC,expert,RSC,95,0.328265,0.020355
61,CA1-RSC,expert,RSC,96,0.259785,0.033555
61,CA1-RSC,expert,RSC,97,0.272273,0.013358
61,CA1-RSC,expert,RSC,98,0.241776,0.022743
61,CA1-RSC,expert,RSC,99,0.266535,0.01783
61,CA1-RSC,expert,RSC,100,0.324491,0.025565
61,CA1-RSC,expert,RSC,101,0.299786,0.017417
61,CA1-RSC,expert,RSC,102,0.490089,0.061171
61,CA1-RSC,expert,RSC,103,0.072701,0.006957
61,CA1-RSC,expert,RSC,104,0.172816,0.024918
61,CA1-RSC,expert,RSC,105,0.065054,0.003434
61,CA1-RSC,expert,RSC,106,0.317047,0.01462
61,CA1-RSC,expert,RSC,107,0.299896,0.020921
61,CA1-RSC,expert,RSC,108,0.594467,0.03834
61,CA1-RSC,expert,RSC,109,0.361967,0.044961
61,CA1-RSC,expert,RSC,110,0.007054,0.000627
61,CA1-RSC,expert,RSC,111,0.098291,0.007087
61,CA1-RSC,expert,RSC,112,0.022982,0.003233
61,CA1-RSC,expert,RSC,113,0.42413,0.050632
61,CA1-RSC,expert,RSC,114,0.714909,0.038567
61,CA1-CA3,naive,CA1,0,0.179967,0.009279
61,CA1-CA3,naive,CA1,1,0.179357,0.019049
61,CA1-CA3,naive,CA1,2,0.039807,0.002399
61,CA1-CA3,naive,CA1,3,0.120671,0.00547
61,CA1-CA3,naive,CA1,4,0.75104,0.136673
61,CA1-CA3,naive,CA1,5,0.593395,0.057422
61,CA1-CA3,naive,CA1,6,0.026608,0.003969
61,CA1-CA3,naive,CA1,7,0.037336,0.003383
61,CA1-CA3,naive,CA1,8,0.107691,0.007322
61,CA1-CA3,naive,CA1,9,0.013403,0.001904
61,CA1-CA3,naive,CA1,10,0.666971,0.078658
61,CA1-CA3,naive,CA1,11,0.188607,0.004453
61,CA1-CA3,naive,CA1,12,0.572386,0.018494
61,CA1-CA3,naive,CA1,13,0.02199,0.001487
61,CA1-CA3,naive,CA1,14,0.205146,0.009771
61,CA1-CA3,naive,CA1,15,0.135404,0.017757
61,CA1-CA3,naive,CA1,16,0.071316,0.006894
61,CA1-CA3,naive,CA1,17,0.028611,0.001555
61,CA1-CA3,naive,CA1,18,0.026632,0.002504
61,CA1-CA3,naive,CA1,19,0.702247,0.136864
61,CA1-CA3,naive,CA1,20,0.460809,0.05946
61,CA1-CA3,naive,CA1,21,0.020662,0.003264
61,CA1-CA3,naive,CA1,22,0.048824,0.002812
61,CA1-CA3,naive,CA1,23,0.530949,0.083135
61,CA1-CA3,naive,CA1,24,0.024367,0.003682
61,CA1-CA3,naive,CA1,25,0.293207,0.028139
61,CA1-CA3,naive,CA1,26,0.68154,0.118388
61,CA1-CA3,naive,CA1,27,0.25882,0.024296
61,CA1-CA3,naive,CA1,28,0.159175,0.009288
61,CA1-CA3,naive,CA1,29,0.013904,0.001672
61,CA1-CA3,naive,CA1,30,0.263338,0.02474
61,CA1-CA3,naive,CA1,31,0.172274,0.026137
61,CA1-CA3,naive,CA1,32,0.714875,0.063108
61,CA1-CA3,naive,CA1,33,0.010345,0.001362
61,CA1-CA3,naive,CA1,34,0.489765,0.063846
61,CA1-CA3,naive,CA1,35,0.068465,0.012545
61,CA1-CA3,naive,CA1,36,0.57573,0.028835
61,CA1-CA3,naive,CA1,37,0.607078,0.150243
61,CA1-CA3,naive,CA1,38,0.603078,0.066303
61,CA1-CA3,naive,CA1,39,0.665591,0.133544
61,CA1-CA3,naive,CA1,40,0.718084,0.078649
61,CA1-CA3,naive,CA1,41,0.266217,0.021599
61,CA1-CA3,naive,CA1,42,0.044321,0.006119
61,CA1-CA3,naive,CA1,43,0.593068,0.075198
61,CA1-CA3,naive,CA1,44,0.054064,0.005576
61,CA1-CA3,naive,CA1,45,0.016572,0.002455
61,CA1-CA3,naive,CA1,46,0.000619,0.000117
61,CA1-CA3,naive,CA1,47,0.039924,0.005572
61,CA1-CA3,naive,CA1,48,0.021064,0.00179
61,CA1-CA3,naive,CA1,49,0.091137,0.016482
61,CA1-CA3,naive,CA1,50,0.174383,0.024945
61,CA1-CA3,naive,CA1,51,0.441024,0.01895
61,CA1-CA3,naive,CA1,52,0.039118,0.002209
61,CA1-CA3,naive,CA1,53,0.004164,0.000439
61,CA1-CA3,naive,CA1,54,0.438202,0.046956
61,CA1-CA3,naive,CA1,55,0.017675,0.003405
61,CA1-CA3,naive,CA1,56,0.028569,0.003851
61,CA1-CA3,naive,CA1,57,0.034155,0.001995
61,CA1-CA3,naive,CA1,58,0.021528,0.002773
61,CA1-CA3,naive,CA1,59,0.146119,0.025471
61,CA1-CA3,naive,CA1,60,0.730457,0.101493
61,CA1-CA3,naive,CA1,61,0.050353,0.005062
61,CA1-CA3,naive,CA1,62,0.011904,0.002076
61,CA1-CA3,naive,CA1,63,0.452725,0.042799
61,CA1-CA3,naive,CA3,0,0.58063,0.04613
61,CA1-CA3,naive,CA3,1,0.169761,0.010016
61,CA1-CA3,naive,CA3,2,0.752875,0.037781
61,CA1-CA3,naive,CA3,3,0.866083,0.120509
61,CA1-CA3,naive,CA3,4,0.776282,0.075477
61,CA1-CA3,naive,CA3,5,1.008482,0.163464
61,CA1-CA3,naive,CA3,6,0.09344,0.007574
61,CA1-CA3,naive,CA3,7,0.007901,0.001435
61,CA1-CA3,naive,CA3,8,0.863119,0.20122
61,CA1-CA3,naive,CA3,9,0.740667,0.088631
61,CA1-CA3,naive,CA3,10,0.048487,0.010297
61,CA1-CA3,naive,CA3,11,0.834147,0.022149
61,CA1-CA3,naive,CA3,12,0.868976,0.045672
61,CA1-CA3,naive,CA3,13,0.548321,0.022494
61,CA1-CA3,naive,CA3,14,0.045308,0.00556
61,CA1-CA3,naive,CA3,15,0.990283,0.068878
61,CA1-CA3,naive,CA3,16,0.855762,0.081495
61,CA1-CA3,naive,CA3,17,0.946667,0.141696
61,CA1-CA3,naive,CA3,18,0.792112,0.083585
61,CA1-CA3,naive,CA3,19,0.011658,0.001169
61,CA1-CA3,naive,CA3,20,0.983853,0.143034
61,CA1-CA3,naive,CA3,21,0.483587,0.015508
61,CA1-CA3,naive,CA3,22,0.173221,0.028644
61,CA1-CA3,naive,CA3,23,0.90001,0.175685
61,CA1-CA3,naive,CA3,24,0.488547,0.088889
61,CA1-CA3,naive,CA3,25,0.020267,0.000904
61,CA1-CA3,naive,CA3,26,0.827323,0.051771
61,CA1-CA3,naive,CA3,27,0.892883,0.127544
61,CA1-CA3,naive,CA3,28,0.123524,0.011448
61,CA1-CA3,naive,CA3,29,0.856502,0.195269
61,CA1-CA3,naive,CA3,30,0.314344,0.071038
61,CA1-CA3,naive,CA3,31,0.0,0.0
61,CA1-CA3,naive,CA3,32,0.813826,0.104319
61,CA1-CA3,intermediate,CA1,0,0.506787,0.041183
61,CA1-CA3,intermediate,CA1,1,0.814395,0.100831
61,CA1-CA3,intermediate,CA1,2,0.848096,0.158502
61,CA1-CA3,intermediate,CA1,3,0.150575,0.028981
61,CA1-CA3,intermediate,CA1,4,0.040731,0.007249
61,CA1-CA3,intermediate,CA1,5,0.014211,0.002548
61,CA1-CA3,intermediate,CA1,6,0.829502,0.142866
61,CA1-CA3,intermediate,CA1,7,0.186986,0.030737
61,CA1-CA3,intermediate,CA1,8,0.186973,0.04253
61,CA1-CA3,intermediate,CA1,9,0.889461,0.187751
61,CA1-CA3,intermediate,CA1,10,0.038067,0.006919
61,CA1-CA3,intermediate,CA1,11,0.410239,0.134424
61,CA1-CA3,intermediate,CA1,12,0.037705,0.006274
61,CA1-CA3,intermediate,CA1,13,0.220107,0.036571
61,CA1-CA3,intermediate,CA1,14,0.404463,0.150438
61,CA1-CA3,intermediate,CA1,15,0.142763,0.030115
61,CA1-CA3,intermediate,CA1,16,0.423617,0.047258
61,CA1-CA3,intermediate,CA1,17,0.330446,0.045799
61,CA1-CA3,intermediate,CA1,18,0.752289,0.112277
61,CA1-CA3,intermediate,CA1,19,0.156041,0.028491
61,CA1-CA3,intermediate,CA1,20,0.010281,0.001637
61,CA1-CA3,intermediate,CA1,21,0.095998,0.016567
61,CA1-CA3,intermediate,CA1,22,0.874789,0.127652
61,CA1-CA3,intermediate,CA1,23,0.096967,0.024221
61,CA1-CA3,intermediate,CA1,24,0.888075,0.125639
61,CA1-CA3,intermediate,CA1,25,0.387148,0.11866
61,CA1-CA3,intermediate,CA1,26,0.203426,0.034932
61,CA1-CA3,intermediate,CA1,27,0.37868,0.141193
61,CA1-CA3,intermediate,CA1,28,0.374101,0.131937
61,CA1-CA3,intermediate,CA1,29,0.842976,0.109021
61,CA1-CA3,intermediate,CA1,30,0.885256,0.144511
61,CA1-CA3,intermediate,CA1,31,0.110294,0.018655
61,CA1-CA3,intermediate,CA1,32,0.016839,0.004242
61,CA1-CA3,intermediate,CA1,33,0.029953,0.004984
61,CA1-CA3,intermediate,CA1,34,0.029981,0.005065
61,CA1-CA3,intermediate,CA1,35,0.878699,0.148331
61,CA1-CA3,intermediate,CA1,36,0.050395,0.008695
61,CA1-CA3,intermediate,CA1,37,0.012254,0.003081
61,CA1-CA3,intermediate,CA1,38,0.023931,0.00549
61,CA1-CA3,intermediate,CA1,39,0.152402,0.024153
61,CA1-CA3,intermediate,CA1,40,0.129538,0.020962
61,CA1-CA3,intermediate,CA1,41,0.763194,0.148484
61,CA1-CA3,intermediate,CA1,42,0.192898,0.040443
61,CA1-CA3,intermediate,CA1,43,0.792166,0.144974
61,CA1-CA3,intermediate,CA1,44,0.845728,0.13127
61,CA1-CA3,intermediate,CA1,45,0.86579,0.158769
61,CA1-CA3,intermediate,CA1,46,0.018499,0.003495
61,CA1-CA3,intermediate,CA1,47,0.119881,0.029912
61,CA1-CA3,intermediate,CA1,48,0.912936,0.138624
61,CA1-CA3,intermediate,CA1,49,0.095791,0.016146
