animal,learner,pair,center_trial,trial_frac,performance,lp_rel,n_bins,cc1,n_sig,mi_sig,ifi,optimal_lag,gini_x,gini_y,gini_pearson_x,gini_pearson_y,rot_x,rot_y,jac_x,jac_y,sh_x,sh_y
63,1,CA1-RSC,270.5,0.8502,0.1806,163.5,6000,0.1556,1,0.0123,0.0221,2,0.0605,0.2787,0.1418,0.1612,84.98,88.5,0.2,0.1818,66.56,79.62
63,1,CA1-RSC,285.5,0.8975,0.1982,178.5,6000,0.1368,1,0.0094,0.0229,2,0.095,0.3531,0.1256,0.1848,79.8,84.27,0.2,0.1818,89.9,85.46
63,1,CA1-RSC,300.5,0.9448,0.1876,193.5,6000,0.1607,1,0.0131,0.0098,0,0.0924,0.2734,0.1249,0.1656,71.51,81.19,0.5,0.1818,82.07,82.57
66,1,CA1-RSC,15.5,0.0829,0.227,-12.5,6000,0.2317,1,0.0276,-0.0259,0,0.4027,0.3035,0.2401,0.1983,nan,nan,,,78.21,68.38
66,1,CA1-RSC,30.5,0.1686,0.5356,2.5,6000,0.0207,0,0.0,0.0227,4,0.228,0.1208,0.1586,0.111,84.99,86.92,0.2727,0.3333,86.85,73.74
66,1,CA1-RSC,45.5,0.2543,0.848,17.5,6000,0.0893,0,0.0,0.0114,0,0.2091,0.1085,0.1415,0.1213,86.87,81.72,0.2727,0.3333,85.02,83.29
66,1,CA1-RSC,60.5,0.34,0.9533,32.5,6000,0.1152,0,0.0,0.0654,10,0.3085,0.1125,0.1821,0.1523,83.64,75.3,0.1667,0.1429,88.35,81.2
66,1,CA1-RSC,75.5,0.4257,0.8185,47.5,6000,0.1372,2,0.0476,0.0226,2,0.2845,0.1815,0.1613,0.1741,82.2,76.25,0.2727,0.6,76.76,75.76
66,1,CA1-RSC,90.5,0.5114,0.8001,62.5,6000,0.0453,0,0.0,0.0367,8,0.2651,0.1105,0.1304,0.1565,79.42,66.42,0.2727,1.0,86.46,85.96
66,1,CA1-RSC,105.5,0.5971,0.787,77.5,6000,0.0661,9,0.1702,0.0629,0,0.6449,0.1381,0.2155,0.2132,76.93,82.56,0.1667,0.1429,77.14,81.2
66,1,CA1-RSC,120.5,0.6829,0.8146,92.5,6000,-0.0024,0,0.0,-0.0104,1,0.1828,0.299,0.13,0.1222,88.47,81.98,0.4,0.0,88.44,81.33
66,1,CA1-RSC,135.5,0.7686,0.6667,107.5,6000,0.0285,0,0.0,0.0022,7,0.2317,0.1477,0.1423,0.117,89.22,77.96,0.4,0.3333,85.05,78.26
66,1,CA1-RSC,150.5,0.8543,0.2333,122.5,6000,0.0317,0,0.0,0.0224,0,0.2757,0.2468,0.1723,0.179,83.69,77.6,0.4,0.3333,88.78,69.4
66,1,CA1-RSC,163.5,0.9286,0.0769,135.5,6000,0.0465,1,0.0138,-0.0099,-8,0.2324,0.2873,0.1336,0.1268,59.32,86.54,0.75,0.6,83.96,79.46
66,1,CA1-DG,15.5,0.0829,0.227,-12.5,6000,0.3508,3,0.1849,0.0221,0,0.3871,0.1655,0.3259,0.2705,nan,nan,,,87.76,44.11
66,1,CA1-DG,30.5,0.1686,0.5356,2.5,6000,0.3523,2,0.0945,0.0235,0,0.2168,0.1195,0.3222,0.3041,75.99,73.51,0.4,0.3846,72.23,70.18
66,1,CA1-DG,45.5,0.2543,0.848,17.5,6000,0.2835,2,0.0746,0.0419,0,0.2147,0.1576,0.3059,0.302,78.73,74.98,0.4,0.2857,69.71,89.27
66,1,CA1-DG,60.5,0.34,0.9533,32.5,6000,0.2674,1,0.0371,0.0745,0,0.2689,0.1136,0.317,0.2791,63.76,55.65,0.2727,0.2,85.21,68.27
66,1,CA1-DG,75.5,0.4257,0.8185,47.5,6000,0.2571,1,0.0342,0.0717,1,0.2624,0.1311,0.2839,0.2879,67.78,58.92,0.2727,0.3846,83.27,78.66
66,1,CA1-DG,90.5,0.5114,0.8001,62.5,6000,0.2244,2,0.0466,0.0326,1,0.2464,0.1214,0.2692,0.2472,51.12,56.46,0.1667,0.3846,78.13,76.22
66,1,CA1-DG,105.5,0.5971,0.787,77.5,6000,0.3033,2,0.0809,0.0463,1,0.5636,0.1267,0.2932,0.2796,70.86,81.13,0.1667,0.2857,80.5,73.74
66,1,CA1-DG,120.5,0.6829,0.8146,92.5,6000,0.2701,1,0.0379,0.0581,0,0.1603,0.1463,0.3023,0.2819,86.62,60.98,0.4,0.2,76.11,69.51
66,1,CA1-DG,135.5,0.7686,0.6667,107.5,6000,0.2615,2,0.0604,0.0634,0,0.2351,0.1415,0.3607,0.2757,67.64,46.4,0.2727,0.2857,77.86,61.8
66,1,CA1-DG,150.5,0.8543,0.2333,122.5,6000,0.2133,2,0.0497,0.0768,0,0.2609,0.1488,0.3133,0.2604,46.02,53.96,0.5556,0.3846,80.02,62.0
66,1,CA1-DG,163.5,0.9286,0.0769,135.5,6000,0.2312,2,0.0497,0.0884,0,0.2398,0.1079,0.3353,0.2811,75.77,86.5,0.5556,0.2,79.41,79.8
66,1,CA1-V1,15.5,0.0829,0.227,-12.5,6000,0.1835,1,0.0171,-0.0125,0,0.3654,0.0821,0.1463,0.1257,nan,nan,,,77.26,89.52
66,1,CA1-V1,30.5,0.1686,0.5356,2.5,6000,0.1562,0,0.0,0.0041,0,0.2438,0.0439,0.1528,0.1494,84.37,83.48,0.4,0.4286,82.59,89.12
66,1,CA1-V1,45.5,0.2543,0.848,17.5,6000,0.0643,0,0.0,0.0025,0,0.2159,0.0579,0.1426,0.1086,88.48,87.98,0.5556,0.4286,79.94,86.49
66,1,CA1-V1,60.5,0.34,0.9533,32.5,6000,0.1316,0,0.0,-0.008,0,0.252,0.0595,0.1938,0.1287,84.65,74.82,0.4,0.4286,84.5,89.0
66,1,CA1-V1,75.5,0.4257,0.8185,47.5,6000,0.0225,2,0.0467,0.0001,0,0.299,0.0919,0.1506,0.1094,83.09,87.39,0.1667,1.0,87.44,87.68
66,1,CA1-V1,90.5,0.5114,0.8001,62.5,6000,0.024,0,0.0,-0.0429,-10,0.2756,0.0637,0.1546,0.1307,82.81,69.96,0.1667,0.6667,78.54,80.61
66,1,CA1-V1,105.5,0.5971,0.787,77.5,6000,-0.0639,6,0.1244,-0.0062,0,0.5883,0.0369,0.1504,0.0912,79.5,71.43,0.1667,0.25,86.03,80.14
66,1,CA1-V1,120.5,0.6829,0.8146,92.5,6000,0.01,0,0.0,-0.0164,-10,0.1508,0.0469,0.1357,0.0909,89.68,82.83,0.4,0.25,89.07,84.54
66,1,CA1-V1,135.5,0.7686,0.6667,107.5,6000,0.05,0,0.0,-0.0237,0,0.2178,0.0512,0.1774,0.1413,82.13,85.85,0.2727,0.0,82.09,86.14
66,1,CA1-V1,150.5,0.8543,0.2333,122.5,6000,0.0445,0,0.0,-0.0204,0,0.271,0.0604,0.1166,0.1244,84.66,86.73,0.4,0.6667,85.66,89.05
66,1,CA1-V1,163.5,0.9286,0.0769,135.5,6000,0.0903,0,0.0,-0.0172,-10,0.2557,0.0574,0.1615,0.1036,88.24,89.15,0.75,0.25,89.04,63.41
66,1,CA1-SUB,15.5,0.0829,0.227,-12.5,6000,0.2967,2,0.0569,0.0199,0,0.3666,0.048,0.225,0.2404,nan,nan,,,79.12,82.02
66,1,CA1-SUB,30.5,0.1686,0.5356,2.5,6000,0.2242,1,0.0258,-0.026,0,0.2467,0.0481,0.2291,0.2085,83.4,85.32,0.1667,0.6,81.66,84.92
66,1,CA1-SUB,45.5,0.2543,0.848,17.5,6000,0.1237,0,0.0,-0.0171,-1,0.2311,0.0476,0.2162,0.1808,79.73,64.19,0.5556,1.0,68.0,68.86
66,1,CA1-SUB,60.5,0.34,0.9533,32.5,6000,0.2081,2,0.0485,0.0054,0,0.2391,0.0461,0.3113,0.2047,61.65,63.01,0.5556,0.6,81.14,39.31
66,1,CA1-SUB,75.5,0.4257,0.8185,47.5,6000,0.2429,5,0.2046,-0.0102,0,0.2507,0.0472,0.2332,0.1936,85.77,82.08,0.1667,0.6,69.01,49.18
66,1,CA1-SUB,90.5,0.5114,0.8001,62.5,6000,0.0695,0,0.0,-0.0044,0,0.2091,0.0366,0.2112,0.1856,87.0,72.51,0.1667,0.6,85.57,55.38
66,1,CA1-SUB,105.5,0.5971,0.787,77.5,6000,-0.0444,3,0.0819,-0.04,0,0.5677,0.0305,0.1982,0.1797,75.23,66.56,0.2727,0.3333,81.71,63.87
66,1,CA1-SUB,120.5,0.6829,0.8146,92.5,6000,0.1915,1,0.0187,-0.014,0,0.1808,0.0585,0.2182,0.1802,87.37,64.64,0.4,0.1429,82.99,75.83
66,1,CA1-SUB,135.5,0.7686,0.6667,107.5,6000,0.0951,0,0.0,-0.0129,0,0.2236,0.0904,0.1926,0.2086,75.2,69.68,0.2727,0.6,80.67,72.47
66,1,CA1-SUB,150.5,0.8543,0.2333,122.5,6000,0.0799,1,0.0116,0.0025,-2,0.2582,0.0404,0.1901,0.1854,85.58,84.15,0.4,0.6,79.04,75.09
66,1,CA1-SUB,163.5,0.9286,0.0769,135.5,6000,0.2171,3,0.0555,-0.0027,0,0.2231,0.0534,0.1917,0.1549,82.89,55.43,0.4,0.6,75.32,81.34
66,1,RSC-SUB,15.5,0.0829,0.227,-12.5,6000,0.1,0,0.0,-0.0154,4,0.3077,0.0498,0.1294,0.1603,nan,nan,,,83.25,83.66
66,1,RSC-SUB,30.5,0.1686,0.5356,2.5,6000,0.0865,0,0.0,0.0266,0,0.1227,0.0497,0.1488,0.159,86.06,68.55,0.1429,0.6,74.02,63.38
66,1,RSC-SUB,45.5,0.2543,0.848,17.5,6000,0.0834,0,0.0,-0.0058,0,0.1147,0.0488,0.1505,0.1804,70.79,66.91,0.6,1.0,86.83,86.11
66,1,RSC-SUB,60.5,0.34,0.9533,32.5,6000,0.0484,0,0.0,-0.0174,2,0.1111,0.0475,0.1342,0.1212,84.62,81.48,0.1429,0.6,74.97,80.58
66,1,RSC-SUB,75.5,0.4257,0.8185,47.5,6000,0.0646,1,0.01,-0.0099,-10,0.1774,0.0471,0.1534,0.152,67.7,72.74,0.6,0.6,78.69,89.97
66,1,RSC-SUB,90.5,0.5114,0.8001,62.5,6000,0.0924,0,0.0,0.0181,1,0.118,0.0361,0.1645,0.125,76.98,78.0,1.0,0.6,85.97,73.28
66,1,RSC-SUB,105.5,0.5971,0.787,77.5,6000,0.0579,0,0.0,0.0304,7,0.1645,0.0314,0.1081,0.1359,79.24,86.21,0.1429,0.3333,89.68,80.17
66,1,RSC-SUB,120.5,0.6829,0.8146,92.5,6000,-0.1786,7,0.113,0.004,3,0.2943,0.0577,0.1376,0.1382,78.28,80.07,0.0,0.1429,71.36,82.54
66,1,RSC-SUB,135.5,0.7686,0.6667,107.5,6000,0.1716,3,0.0499,0.0502,1,0.1746,0.0897,0.1494,0.0899,88.33,83.91,0.1429,0.6,75.9,77.47
66,1,RSC-SUB,150.5,0.8543,0.2333,122.5,6000,0.0368,2,0.0293,0.013,5,0.2645,0.0397,0.1372,0.1316,78.58,87.46,0.3333,0.6,84.32,80.15
66,1,RSC-SUB,163.5,0.9286,0.0769,135.5,6000,-0.069,3,0.0599,-0.0001,-3,0.3143,0.0531,0.1657,0.1136,66.04,65.83,0.6,0.6,88.18,75.5
66,1,V1-RSC,15.5,0.0829,0.227,-12.5,6000,0.1224,0,0.0,-0.0305,1,0.0793,0.3053,0.2068,0.2246,nan,nan,,,83.78,76.18
66,1,V1-RSC,30.5,0.1686,0.5356,2.5,6000,0.155,2,0.0214,-0.0339,-1,0.0563,0.121,0.1887,0.141,65.23,64.79,0.4286,0.3333,63.65,60.7
66,1,V1-RSC,45.5,0.2543,0.848,17.5,6000,0.1118,0,0.0,-0.0982,-2,0.0797,0.1087,0.2002,0.1465,65.75,73.45,0.25,0.3333,62.3,79.16
66,1,V1-RSC,60.5,0.34,0.9533,32.5,6000,0.1303,0,0.0,0.0571,0,0.0947,0.1125,0.1312,0.2026,86.64,78.65,0.4286,0.1429,86.38,83.98
66,1,V1-RSC,75.5,0.4257,0.8185,47.5,6000,0.236,5,0.0913,0.0457,0,0.0937,0.1813,0.1651,0.1691,56.72,62.98,1.0,0.6,63.58,51.33
66,1,V1-RSC,90.5,0.5114,0.8001,62.5,6000,0.1362,1,0.0094,-0.0323,0,0.0712,0.1104,0.1467,0.2123,61.31,72.06,0.6667,1.0,88.53,66.39
66,1,V1-RSC,105.5,0.5971,0.787,77.5,6000,0.2636,1,0.036,-0.0392,0,0.0755,0.1408,0.1939,0.185,71.28,49.32,0.1111,0.1429,79.19,80.81
66,1,V1-RSC,120.5,0.6829,0.8146,92.5,6000,0.2504,4,0.0862,-0.0649,-5,0.0574,0.2995,0.1901,0.2296,74.54,75.76,0.1111,0.0,71.53,55.4
66,1,V1-RSC,135.5,0.7686,0.6667,107.5,6000,0.2512,2,0.0435,-0.0162,0,0.0488,0.1485,0.1289,0.1643,80.8,73.8,0.25,0.3333,75.18,64.03
66,1,V1-RSC,150.5,0.8543,0.2333,122.5,6000,0.1165,2,0.0364,-0.0884,0,0.0573,0.2474,0.1592,0.2317,71.55,66.63,0.25,0.3333,83.14,83.09
66,1,V1-RSC,163.5,0.9286,0.0769,135.5,6000,0.0645,1,0.0386,-0.0203,0,0.0708,0.2876,0.1275,0.1648,80.4,89.71,0.4286,0.6,85.99,88.77
68,1,CA1-RSC,15.5,0.058,0.1149,-26.5,6000,0.0533,0,0.0,0.0016,-6,0.4756,0.089,0.1024,0.1259,nan,nan,,,79.54,77.69
68,1,CA1-RSC,30.5,0.118,0.3213,-11.5,6000,0.0493,0,0.0,-0.0293,9,0.1549,0.0958,0.134,0.177,83.57,88.98,0.6,0.2,89.93,84.75
68,1,CA1-RSC,45.5,0.178,0.6726,3.5,6000,0.0255,0,0.0,-0.0165,-6,0.1384,0.1406,0.1127,0.1609,83.32,74.09,0.3333,0.5,87.05,73.2
68,1,CA1-RSC,60.5,0.238,0.8372,18.5,6000,0.0835,0,0.0,-0.01,2,0.1503,0.106,0.1386,0.1134,84.44,79.34,0.3333,0.2,87.82,87.46
68,1,CA1-RSC,75.5,0.298,0.8398,33.5,6000,0.0687,0,0.0,0.0393,2,0.1409,0.1223,0.1258,0.1172,75.82,86.66,0.1429,0.2,75.6,75.67
68,1,CA1-RSC,90.5,0.358,0.8029,48.5,6000,0.0195,0,0.0,0.0047,8,0.1396,0.0632,0.1428,0.101,79.63,83.35,0.3333,1.0,70.68,82.65
68,1,CA1-RSC,105.5,0.418,0.7197,63.5,6000,0.0057,0,0.0,-0.0215,-10,0.1265,0.0618,0.1325,0.1691,89.15,61.93,0.3333,0.5,77.84,88.09
68,1,CA1-RSC,120.5,0.478,0.7181,78.5,6000,0.0396,0,0.0,0.041,1,0.1199,0.1898,0.117,0.1393,79.01,81.66,0.3333,0.0,89.73,62.11
68,1,CA1-RSC,135.5,0.538,0.7707,93.5,6000,0.0649,0,0.0,0.0667,1,0.1411,0.1775,0.2063,0.184,83.74,86.35,0.1429,0.2,88.57,81.96
68,1,CA1-RSC,150.5,0.598,0.7128,108.5,6000,-0.1514,6,0.0795,-0.0028,-2,0.1114,0.1287,0.1852,0.0642,87.83,84.2,0.3333,0.5,79.88,88.56
68,1,CA1-RSC,165.5,0.658,0.4698,123.5,6000,0.0474,0,0.0,-0.0057,2,0.1128,0.0615,0.157,0.105,81.9,57.38,0.1429,0.2,89.36,83.26
68,1,CA1-RSC,180.5,0.718,0.3028,138.5,6000,0.0064,0,0.0,-0.0297,-7,0.1337,0.0699,0.1594,0.0693,78.4,87.06,0.6,0.2,89.35,73.31
68,1,CA1-RSC,195.5,0.778,0.1583,153.5,6000,0.0811,0,0.0,-0.0202,0,0.1488,0.1179,0.1767,0.0871,85.13,75.74,0.1429,0.5,85.93,85.71
68,1,CA1-RSC,210.5,0.838,0.0083,168.5,6000,-0.0102,0,0.0,0.0239,-2,0.1028,0.0912,0.1186,0.1324,72.48,85.65,0.3333,0.5,82.26,83.38
68,1,CA1-RSC,225.5,0.898,0.0852,183.5,6000,0.0427,0,0.0,-0.0236,-4,0.128,0.1254,0.1406,0.1199,84.33,80.87,0.1429,0.5,82.8,80.44
68,1,CA1-RSC,238.5,0.95,0.1086,196.5,6000,0.0394,0,0.0,0.0062,9,0.1063,0.1113,0.1258,0.1218,81.29,82.66,0.3333,0.5,76.61,85.51
68,1,CA1-CA3,15.5,0.058,0.1149,-26.5,6000,0.4178,3,0.3014,-0.054,0,0.5123,0.5989,0.4374,0.5098,nan,nan,,,24.51,21.67
68,1,CA1-CA3,30.5,0.118,0.3213,-11.5,6000,0.4466,2,0.1186,-0.0604,0,0.1545,0.0768,0.4756,0.4873,78.26,34.03,1.0,0.5,88.04,87.91
68,1,CA1-CA3,45.5,0.178,0.6726,3.5,6000,0.4682,2,0.1417,-0.0597,0,0.2454,0.0689,0.5003,0.5419,48.64,85.45,1.0,1.0,82.23,55.24
68,1,CA1-CA3,60.5,0.238,0.8372,18.5,6000,0.457,2,0.1333,-0.0416,0,0.1397,0.1079,0.5294,0.535,24.41,44.47,0.3333,0.2,47.45,54.78
68,1,CA1-CA3,75.5,0.298,0.8398,33.5,6000,0.4386,3,0.1231,-0.0648,0,0.141,0.1012,0.4711,0.4803,51.59,54.54,0.6,0.2,51.56,43.59
68,1,CA1-CA3,90.5,0.358,0.8029,48.5,6000,0.4493,2,0.1266,-0.0962,0,0.1403,0.0981,0.5007,0.5211,49.21,59.02,0.6,0.5,64.5,51.05
68,1,CA1-CA3,105.5,0.418,0.7197,63.5,6000,0.4086,2,0.1016,-0.0884,0,0.1872,0.121,0.4645,0.4621,52.5,57.43,0.6,1.0,71.92,56.85
68,1,CA1-CA3,120.5,0.478,0.7181,78.5,6000,0.4673,2,0.141,-0.0939,0,0.1741,0.0956,0.4937,0.5444,47.12,49.93,0.6,0.2,88.26,62.62
68,1,CA1-CA3,135.5,0.538,0.7707,93.5,6000,0.4187,2,0.1018,-0.0736,0,0.1159,0.0961,0.4839,0.5248,68.98,65.81,0.6,0.2,74.26,85.76
68,1,CA1-CA3,150.5,0.598,0.7128,108.5,6000,0.4672,4,0.1577,-0.0969,0,0.1393,0.0893,0.4983,0.5577,43.84,75.19,0.6,0.5,82.08,52.78
68,1,CA1-CA3,165.5,0.658,0.4698,123.5,6000,0.4496,2,0.1282,-0.1071,0,0.118,0.1066,0.5016,0.5407,34.36,30.59,0.6,0.2,83.96,87.7
68,1,CA1-CA3,180.5,0.718,0.3028,138.5,6000,0.4487,2,0.1215,-0.105,0,0.1386,0.0806,0.4826,0.5375,63.08,88.03,0.6,0.0,86.41,57.05
68,1,CA1-CA3,195.5,0.778,0.1583,153.5,6000,0.4351,2,0.1205,-0.0455,0,0.195,0.2916,0.4903,0.4983,88.34,86.76,0.3333,0.2,82.62,65.48
68,1,CA1-CA3,210.5,0.838,0.0083,168.5,6000,0.4391,2,0.1137,-0.0938,0,0.1677,0.1023,0.4648,0.4802,62.66,51.72,0.3333,0.0,62.97,79.76
68,1,CA1-CA3,225.5,0.898,0.0852,183.5,6000,0.4605,2,0.131,-0.0679,0,0.1834,0.0942,0.5324,0.5356,61.34,67.94,0.6,0.2,82.15,88.84
68,1,CA1-CA3,238.5,0.95,0.1086,196.5,6000,0.467,2,0.1328,-0.0357,0,0.1416,0.0952,0.5159,0.4813,57.89,56.9,0.6,0.5,79.0,82.61
68,1,CA1-DG,15.5,0.058,0.1149,-26.5,6000,0.3718,2,0.0929,-0.0204,0,0.4403,0.1713,0.3627,0.3282,nan,nan,,,59.15,56.14
68,1,CA1-DG,30.5,0.118,0.3213,-11.5,6000,0.3812,2,0.0954,-0.0264,0,0.1594,0.171,0.3823,0.3604,81.11,73.29,0.6,0.5,55.0,60.78
68,1,CA1-DG,45.5,0.178,0.6726,3.5,6000,0.3264,2,0.069,-0.0551,0,0.1404,0.1435,0.3125,0.3179,31.03,55.37,0.6,0.2,58.58,73.98
68,1,CA1-DG,60.5,0.238,0.8372,18.5,6000,0.353,2,0.0823,-0.0448,0,0.1309,0.0862,0.3193,0.3233,49.96,53.41,0.6,0.3333,56.62,52.99
68,1,CA1-DG,75.5,0.298,0.8398,33.5,6000,0.4037,1,0.089,-0.0498,0,0.0808,0.1309,0.3503,0.3249,49.29,78.74,0.3333,0.2,52.56,83.65
68,1,CA1-DG,90.5,0.358,0.8029,48.5,6000,0.3704,1,0.0738,-0.077,0,0.102,0.1536,0.3228,0.3366,41.94,87.91,0.1429,0.3333,82.9,85.73
68,1,CA1-DG,105.5,0.418,0.7197,63.5,6000,0.3852,1,0.0803,-0.0322,0,0.111,0.1103,0.3567,0.3354,65.09,55.18,0.3333,0.2,57.59,69.16
68,1,CA1-DG,120.5,0.478,0.7181,78.5,6000,0.4598,2,0.141,-0.0448,0,0.0826,0.1506,0.4149,0.3894,82.99,85.79,0.3333,0.0909,74.43,73.86
68,1,CA1-DG,135.5,0.538,0.7707,93.5,6000,0.4095,2,0.1078,-0.0196,0,0.1025,0.1373,0.364,0.368,80.44,80.92,0.1429,0.0,75.74,74.02
68,1,CA1-DG,150.5,0.598,0.7128,108.5,6000,0.382,1,0.0788,-0.0472,0,0.089,0.1688,0.3649,0.3483,32.71,52.59,0.6,0.7143,55.49,70.78
68,1,CA1-DG,165.5,0.658,0.4698,123.5,6000,0.4188,3,0.1175,-0.0513,0,0.0874,0.1792,0.3909,0.3813,36.68,61.28,0.6,0.5,48.08,49.89
68,1,CA1-DG,180.5,0.718,0.3028,138.5,6000,0.4078,2,0.1076,-0.0538,0,0.1181,0.1334,0.3868,0.3776,23.12,44.46,0.6,0.5,45.02,83.63
68,1,CA1-DG,195.5,0.778,0.1583,153.5,6000,0.4843,2,0.1616,-0.0284,0,0.1266,0.1651,0.4005,0.3795,41.68,89.32,0.1429,0.2,80.97,76.71
68,1,CA1-DG,210.5,0.838,0.0083,168.5,6000,0.4079,2,0.1111,-0.0422,0,0.1064,0.0963,0.4027,0.3867,43.73,87.61,0.3333,0.3333,56.35,76.24
68,1,CA1-DG,225.5,0.898,0.0852,183.5,6000,0.4393,2,0.1191,-0.0432,0,0.1114,0.1797,0.4148,0.3909,72.66,80.32,0.6,0.2,89.75,88.84
68,1,CA1-DG,238.5,0.95,0.1086,196.5,6000,0.4168,2,0.1115,-0.034,0,0.1366,0.0948,0.4162,0.4098,87.39,58.18,0.3333,0.2,89.03,85.89
68,1,CA3-DG,15.5,0.058,0.1149,-26.5,6000,0.2658,3,0.1126,0.0193,0,0.5967,0.2428,0.4094,0.2681,nan,nan,,,15.05,34.01
68,1,CA3-DG,30.5,0.118,0.3213,-11.5,6000,0.3637,2,0.0956,0.0421,0,0.08,0.2003,0.3207,0.3017,83.58,76.82,1.0,0.5,84.88,88.05
68,1,CA3-DG,45.5,0.178,0.6726,3.5,6000,0.3733,2,0.1191,0.0242,0,0.0719,0.168,0.3977,0.3597,38.42,62.69,0.5,0.5,37.7,73.24
68,1,CA3-DG,60.5,0.238,0.8372,18.5,6000,0.4025,2,0.1297,0.0383,0,0.1102,0.1498,0.3426,0.3747,64.97,62.33,0.5,0.3333,84.12,77.61
68,1,CA3-DG,75.5,0.298,0.8398,33.5,6000,0.402,2,0.1221,0.0361,0,0.1035,0.1984,0.3937,0.3408,77.78,77.95,0.5,0.2,52.35,58.89
68,1,CA3-DG,90.5,0.358,0.8029,48.5,6000,0.3886,2,0.1235,0.0405,0,0.0999,0.1708,0.3633,0.3718,85.46,77.72,0.5,0.2,49.79,64.36
68,1,CA3-DG,105.5,0.418,0.7197,63.5,6000,0.3584,2,0.1144,0.0025,0,0.1217,0.1765,0.4065,0.3808,43.21,42.44,1.0,0.2,87.88,81.43
68,1,CA3-DG,120.5,0.478,0.7181,78.5,6000,0.3166,2,0.0818,0.0632,0,0.0981,0.1733,0.3549,0.3157,57.41,68.35,0.2,0.5,49.94,41.17
68,1,CA3-DG,135.5,0.538,0.7707,93.5,6000,0.3897,3,0.1406,0.0612,0,0.0966,0.1816,0.312,0.3739,29.35,41.83,0.2,0.2,52.56,50.07
68,1,CA3-DG,150.5,0.598,0.7128,108.5,6000,0.3537,2,0.1059,0.0748,0,0.0897,0.1758,0.3639,0.3646,24.09,25.75,0.5,0.3333,50.2,74.91
68,1,CA3-DG,165.5,0.658,0.4698,123.5,6000,0.4003,3,0.1489,0.0544,0,0.1089,0.1879,0.4073,0.3865,31.57,40.04,0.2,0.5,27.83,73.11
68,1,CA3-DG,180.5,0.718,0.3028,138.5,6000,0.3901,3,0.133,0.053,0,0.0819,0.2111,0.3611,0.3606,27.86,27.57,0.0,0.3333,89.95,87.76
68,1,CA3-DG,195.5,0.778,0.1583,153.5,6000,0.3555,2,0.1019,0.0676,0,0.293,0.2166,0.4086,0.3545,53.27,57.15,0.2,0.2,84.25,68.75
68,1,CA3-DG,210.5,0.838,0.0083,168.5,6000,0.3949,3,0.1454,0.0653,0,0.1054,0.2413,0.3469,0.3759,42.86,50.55,0.0,0.0909,23.13,53.48
68,1,CA3-DG,225.5,0.898,0.0852,183.5,6000,0.369,3,0.1216,0.094,0,0.0992,0.2438,0.3721,0.3644,15.81,37.45,0.2,0.5,36.28,62.47
68,1,CA3-DG,238.5,0.95,0.1086,196.5,6000,0.3771,3,0.12,0.0504,0,0.1026,0.191,0.3328,0.3466,26.47,46.55,0.5,0.5,34.8,81.97
70,0,CA1-RSC,15.5,0.4265,0.2982,,12000,-0.3489,12,0.6391,-0.0337,-8,0.4,0.4619,0.1035,0.0764,nan,nan,,,84.32,89.91
70,0,CA1-RSC,25.5,0.7206,0.4093,,10000,0.4245,16,2.0256,0.016,0,0.3367,0.402,0.0911,0.0799,89.36,87.88,0.0811,0.0769,84.77,82.49
70,0,CA1-DG,15.5,0.4265,0.2982,,12000,-0.4294,8,0.3,-0.0626,0,0.3979,0.367,0.2707,0.3544,nan,nan,,,85.44,74.07
70,0,CA1-DG,25.5,0.7206,0.4093,,10000,0.5497,11,1.1268,-0.0446,0,0.3363,0.2873,0.2722,0.3122,77.7,81.18,0.0811,0.2,70.17,72.0
70,0,CA1-V1,15.5,0.4265,0.2982,,12000,0.6718,11,0.6442,-0.0144,0,0.3927,0.3141,0.1873,0.1518,nan,nan,,,71.16,75.91
70,0,CA1-V1,25.5,0.7206,0.4093,,10000,0.0882,9,0.9686,-0.0105,0,0.3343,0.2694,0.1937,0.1595,78.69,63.51,0.0811,0.0357,53.23,49.04
70,0,CA1-SUB,15.5,0.4265,0.2982,,12000,0.0947,5,0.1983,0.1032,9,0.3995,0.2994,0.2132,0.2866,nan,nan,,,73.23,60.47
70,0,CA1-SUB,25.5,0.7206,0.4093,,10000,0.4876,8,0.7269,-0.0067,0,0.3344,0.2861,0.228,0.3415,87.25,53.91,0.0811,0.1111,89.73,88.98
70,0,RSC-SUB,15.5,0.4265,0.2982,,12000,0.4779,9,0.4997,0.0553,0,0.4617,0.2995,0.2047,0.2995,nan,nan,,,70.14,66.32
70,0,RSC-SUB,25.5,0.7206,0.4093,,10000,0.4266,13,0.9765,0.0347,0,0.4028,0.2851,0.1996,0.2861,82.27,69.02,0.0566,0.0526,74.89,85.99
70,0,V1-RSC,15.5,0.4265,0.2982,,12000,-0.0722,13,0.4356,0.0421,0,0.316,0.4596,0.1889,0.1995,nan,nan,,,81.37,74.91
70,0,V1-RSC,25.5,0.7206,0.4093,,10000,0.4213,14,1.2668,0.004,0,0.2706,0.3937,0.1494,0.183,75.63,69.96,0.0357,0.0769,69.58,83.08
71,0,CA1-RSC,15.5,0.0697,0.1122,,6000,0.1475,3,0.0625,0.0153,0,0.2925,0.4877,0.0846,0.1218,nan,nan,,,88.3,89.82
71,0,CA1-RSC,30.5,0.1418,0.1185,,6000,-0.3386,8,0.2393,-0.0037,-7,0.1912,0.4282,0.0673,0.1279,82.0,88.71,0.4286,0.3953,77.87,89.63
