animal,learner,pair,epoch,bin_ms,lag_bins,lag_ms,n_samples,cc1,cc_mean3,n_sig,angle_x,angle_y,angle_x_cc1,angle_y_cc1,floor_x,floor_y,floor_x_cc1,floor_y_cc1,gini_x_conn,gini_y_conn,angle_ff_fb_x,angle_ff_fb_y,angle_ff_fb_cc1
61,1,CA1-DG,session,10,-25,-250,11500,-0.0151,0.0111,1,84.51,80.24,64.65,77.59,85.01,71.36,38.67,30.25,0.4841,0.3037,83.31,87.6,40.02
61,1,CA1-V1,session,10,0,0,12000,0.2343,0.1698,2,0.0,0.0,0.0,0.0,81.78,88.11,85.81,76.75,0.4424,0.4729,70.45,65.83,40.44
61,1,CA1-V1,session,10,1,10,11980,0.0978,0.0513,2,48.82,46.65,55.67,51.44,81.78,88.11,85.81,76.75,0.4624,0.4926,70.45,65.83,40.44
61,1,CA1-V1,session,10,-1,-10,11980,0.0606,0.0618,2,59.33,57.93,60.18,56.85,81.78,88.11,85.81,76.75,0.4513,0.475,70.45,65.83,40.44
61,1,CA1-V1,session,10,2,20,11960,0.0748,0.0388,2,69.34,65.63,56.74,50.89,81.78,88.11,85.81,76.75,0.4935,0.5204,70.45,65.83,40.44
61,1,CA1-V1,session,10,-2,-20,11960,0.0233,0.0177,2,70.28,74.8,86.36,76.64,81.78,88.11,85.81,76.75,0.4444,0.4914,70.45,65.83,40.44
61,1,CA1-V1,session,10,3,30,11940,0.0652,0.0319,2,66.44,52.07,63.28,60.48,81.78,88.11,85.81,76.75,0.4775,0.5031,70.45,65.83,40.44
61,1,CA1-V1,session,10,-3,-30,11940,0.018,0.0246,2,54.08,50.25,51.96,59.28,81.78,88.11,85.81,76.75,0.4531,0.4807,70.45,65.83,40.44
61,1,CA1-V1,session,10,4,40,11920,0.018,0.0385,2,55.6,52.5,63.73,61.65,81.78,88.11,85.81,76.75,0.4544,0.4764,70.45,65.83,40.44
61,1,CA1-V1,session,10,-4,-40,11920,0.03,0.034,2,38.1,50.75,42.26,51.53,81.78,88.11,85.81,76.75,0.462,0.4786,70.45,65.83,40.44
61,1,CA1-V1,session,10,5,50,11900,0.0221,0.0255,2,51.09,48.95,63.05,63.94,81.78,88.11,85.81,76.75,0.4487,0.4739,70.45,65.83,40.44
61,1,CA1-V1,session,10,-5,-50,11900,0.0336,0.0261,2,53.33,56.22,53.49,58.37,81.78,88.11,85.81,76.75,0.4525,0.4878,70.45,65.83,40.44
61,1,CA1-V1,session,10,7,70,11860,0.0271,0.0107,2,71.49,80.67,70.43,63.15,81.78,88.11,85.81,76.75,0.4398,0.4786,70.45,65.83,40.44
61,1,CA1-V1,session,10,-7,-70,11860,0.0559,0.0407,2,63.21,45.47,36.56,43.42,81.78,88.11,85.81,76.75,0.4706,0.4894,70.45,65.83,40.44
61,1,CA1-V1,session,10,10,100,11800,0.0187,0.0312,2,81.12,85.89,57.15,52.28,81.78,88.11,85.81,76.75,0.478,0.5234,70.45,65.83,40.44
61,1,CA1-V1,session,10,-10,-100,11800,0.0606,0.0338,2,60.92,63.77,63.49,65.06,81.78,88.11,85.81,76.75,0.4655,0.4876,70.45,65.83,40.44
61,1,CA1-V1,session,10,15,150,11700,0.0347,0.0304,2,66.24,59.48,44.43,44.07,81.78,88.11,85.81,76.75,0.4474,0.4927,70.45,65.83,40.44
61,1,CA1-V1,session,10,-15,-150,11700,0.0491,0.0334,2,71.38,74.5,87.49,70.89,81.78,88.11,85.81,76.75,0.4769,0.5018,70.45,65.83,40.44
61,1,CA1-V1,session,10,20,200,11600,0.0239,0.0171,2,66.48,84.78,59.67,56.9,81.78,88.11,85.81,76.75,0.4523,0.4844,70.45,65.83,40.44
61,1,CA1-V1,session,10,-20,-200,11600,0.027,0.0364,2,73.56,70.61,45.84,50.43,81.78,88.11,85.81,76.75,0.4709,0.5052,70.45,65.83,40.44
61,1,CA1-V1,session,10,25,250,11500,0.0312,0.0099,2,82.3,77.62,65.61,58.86,81.78,88.11,85.81,76.75,0.4642,0.5083,70.45,65.83,40.44
61,1,CA1-V1,session,10,-25,-250,11500,0.0402,0.0368,2,68.99,65.53,59.38,60.66,81.78,88.11,85.81,76.75,0.4747,0.4939,70.45,65.83,40.44
61,1,CA3-DG,session,10,0,0,12000,0.3444,0.2747,3,0.0,0.0,0.0,0.0,72.19,42.29,62.77,35.77,0.4756,0.5296,87.09,84.98,89.76
61,1,CA3-DG,session,10,1,10,11980,0.1633,0.0961,3,61.09,58.8,24.91,16.4,72.19,42.29,62.77,35.77,0.4401,0.4762,87.09,84.98,89.76
61,1,CA3-DG,session,10,-1,-10,11980,0.2002,0.1448,3,86.07,88.74,58.33,53.56,72.19,42.29,62.77,35.77,0.43,0.4876,87.09,84.98,89.76
61,1,CA3-DG,session,10,2,20,11960,0.1057,0.0811,3,71.31,79.26,38.21,38.19,72.19,42.29,62.77,35.77,0.4406,0.4443,87.09,84.98,89.76
61,1,CA3-DG,session,10,-2,-20,11960,0.1333,0.0904,3,75.05,83.29,54.11,46.94,72.19,42.29,62.77,35.77,0.4037,0.4107,87.09,84.98,89.76
61,1,CA3-DG,session,10,3,30,11940,0.0563,0.0584,3,62.89,71.21,42.74,70.15,72.19,42.29,62.77,35.77,0.386,0.3331,87.09,84.98,89.76
61,1,CA3-DG,session,10,-3,-30,11940,0.1273,0.0961,3,84.99,67.07,54.92,84.61,72.19,42.29,62.77,35.77,0.4647,0.4606,87.09,84.98,89.76
61,1,CA3-DG,session,10,4,40,11920,0.0829,0.0638,3,85.89,83.65,55.14,74.25,72.19,42.29,62.77,35.77,0.3912,0.3182,87.09,84.98,89.76
61,1,CA3-DG,session,10,-4,-40,11920,0.0953,0.0667,3,83.62,86.81,57.95,86.94,72.19,42.29,62.77,35.77,0.358,0.3689,87.09,84.98,89.76
61,1,CA3-DG,session,10,5,50,11900,0.0669,0.0501,3,86.9,56.68,68.01,60.22,72.19,42.29,62.77,35.77,0.4824,0.3404,87.09,84.98,89.76
61,1,CA3-DG,session,10,-5,-50,11900,0.071,0.0626,3,88.35,74.42,46.39,38.66,72.19,42.29,62.77,35.77,0.391,0.3782,87.09,84.98,89.76
61,1,CA3-DG,session,10,7,70,11860,0.0974,0.0558,3,88.45,87.67,46.02,49.5,72.19,42.29,62.77,35.77,0.4199,0.3986,87.09,84.98,89.76
61,1,CA3-DG,session,10,-7,-70,11860,0.1172,0.0642,3,83.46,87.19,43.2,37.78,72.19,42.29,62.77,35.77,0.4076,0.4208,87.09,84.98,89.76
61,1,CA3-DG,session,10,10,100,11800,0.0922,0.0424,3,81.62,89.8,55.63,85.81,72.19,42.29,62.77,35.77,0.4399,0.3616,87.09,84.98,89.76
61,1,CA3-DG,session,10,-10,-100,11800,-0.0075,0.0272,3,88.42,87.43,87.13,86.99,72.19,42.29,62.77,35.77,0.4481,0.3647,87.09,84.98,89.76
61,1,CA3-DG,session,10,15,150,11700,0.0961,0.0444,3,79.29,75.61,34.91,41.27,72.19,42.29,62.77,35.77,0.3965,0.4282,87.09,84.98,89.76
61,1,CA3-DG,session,10,-15,-150,11700,0.0878,0.0409,3,85.4,87.93,42.94,26.9,72.19,42.29,62.77,35.77,0.4845,0.3971,87.09,84.98,89.76
61,1,CA3-DG,session,10,20,200,11600,0.0338,0.0236,3,78.3,75.91,50.18,49.66,72.19,42.29,62.77,35.77,0.4524,0.3912,87.09,84.98,89.76
61,1,CA3-DG,session,10,-20,-200,11600,0.053,0.0278,3,88.51,71.12,53.79,47.01,72.19,42.29,62.77,35.77,0.3756,0.3358,87.09,84.98,89.76
61,1,CA3-DG,session,10,25,250,11500,0.0732,0.0367,3,88.77,89.5,58.05,73.16,72.19,42.29,62.77,35.77,0.3798,0.3927,87.09,84.98,89.76
61,1,CA3-DG,session,10,-25,-250,11500,0.0032,0.0171,3,88.97,88.42,87.01,86.98,72.19,42.29,62.77,35.77,0.3701,0.2844,87.09,84.98,89.76
61,1,V1-RSC,session,10,0,0,12000,0.124,0.2842,2,0.0,0.0,0.0,0.0,72.83,67.92,37.8,38.34,0.4509,0.3798,50.67,45.72,24.27
61,1,V1-RSC,session,10,1,10,11980,0.2284,0.188,2,32.7,25.6,14.54,10.15,72.83,67.92,37.8,38.34,0.4525,0.3568,50.67,45.72,24.27
61,1,V1-RSC,session,10,-1,-10,11980,0.2481,0.1778,2,31.66,27.99,16.38,14.23,72.83,67.92,37.8,38.34,0.4656,0.3642,50.67,45.72,24.27
61,1,V1-RSC,session,10,2,20,11960,0.282,0.1991,2,48.86,47.92,24.23,12.84,72.83,67.92,37.8,38.34,0.5097,0.3783,50.67,45.72,24.27
61,1,V1-RSC,session,10,-2,-20,11960,0.2653,0.1554,2,53.67,42.98,17.49,14.01,72.83,67.92,37.8,38.34,0.5034,0.4001,50.67,45.72,24.27
61,1,V1-RSC,session,10,3,30,11940,0.2292,0.1678,2,43.33,41.12,28.45,14.04,72.83,67.92,37.8,38.34,0.4753,0.3588,50.67,45.72,24.27
61,1,V1-RSC,session,10,-3,-30,11940,0.2032,0.147,2,45.12,34.63,15.0,11.4,72.83,67.92,37.8,38.34,0.4757,0.3773,50.67,45.72,24.27
61,1,V1-RSC,session,10,4,40,11920,0.238,0.1544,2,37.5,34.3,26.46,13.58,72.83,67.92,37.8,38.34,0.4813,0.3815,50.67,45.72,24.27
61,1,V1-RSC,session,10,-4,-40,11920,0.2,0.1435,2,43.85,30.14,15.04,10.35,72.83,67.92,37.8,38.34,0.506,0.3911,50.67,45.72,24.27
61,1,V1-RSC,session,10,5,50,11900,0.227,0.1511,2,49.9,32.93,18.91,13.02,72.83,67.92,37.8,38.34,0.4939,0.3912,50.67,45.72,24.27
61,1,V1-RSC,session,10,-5,-50,11900,0.2139,0.1479,2,45.72,29.09,17.24,9.65,72.83,67.92,37.8,38.34,0.5073,0.3942,50.67,45.72,24.27
61,1,V1-RSC,session,10,7,70,11860,0.2193,0.1573,2,52.39,27.2,22.5,13.65,72.83,67.92,37.8,38.34,0.4917,0.3871,50.67,45.72,24.27
61,1,V1-RSC,session,10,-7,-70,11860,0.2123,0.1318,2,61.76,57.02,19.55,10.74,72.83,67.92,37.8,38.34,0.5088,0.3954,50.67,45.72,24.27
61,1,V1-RSC,session,10,10,100,11800,0.2466,0.1529,2,60.62,33.9,22.25,17.0,72.83,67.92,37.8,38.34,0.4984,0.3909,50.67,45.72,24.27
61,1,V1-RSC,session,10,-10,-100,11800,0.178,0.1156,2,65.67,46.05,24.38,12.33,72.83,67.92,37.8,38.34,0.5157,0.4116,50.67,45.72,24.27
61,1,V1-RSC,session,10,15,150,11700,0.2142,0.1634,2,79.93,47.05,25.81,26.34,72.83,67.92,37.8,38.34,0.4746,0.3652,50.67,45.72,24.27
61,1,V1-RSC,session,10,-15,-150,11700,0.1618,0.1073,2,49.63,39.05,31.82,16.39,72.83,67.92,37.8,38.34,0.4792,0.387,50.67,45.72,24.27
61,1,V1-RSC,session,10,20,200,11600,0.2208,0.1256,2,65.74,47.79,32.79,31.89,72.83,67.92,37.8,38.34,0.4841,0.3793,50.67,45.72,24.27
61,1,V1-RSC,session,10,-20,-200,11600,0.1585,0.1128,2,56.7,37.85,37.6,15.21,72.83,67.92,37.8,38.34,0.4873,0.3863,50.67,45.72,24.27
61,1,V1-RSC,session,10,25,250,11500,0.1908,0.1085,2,65.73,52.96,43.74,39.28,72.83,67.92,37.8,38.34,0.4938,0.3766,50.67,45.72,24.27
61,1,V1-RSC,session,10,-25,-250,11500,0.1574,0.1057,2,84.67,59.37,39.43,18.06,72.83,67.92,37.8,38.34,0.5027,0.3844,50.67,45.72,24.27
63,1,CA1-RSC,session,10,0,0,12000,0.0924,0.0418,0,0.0,0.0,0.0,0.0,80.93,85.99,44.0,67.62,0.3839,0.4572,82.94,78.88,85.46
63,1,CA1-RSC,session,10,1,10,11980,0.0906,0.045,0,76.46,76.63,20.2,34.44,80.93,85.99,44.0,67.62,0.3064,0.4583,82.94,78.88,85.46
63,1,CA1-RSC,session,10,-1,-10,11980,0.0615,0.0324,0,75.97,85.35,37.74,40.7,80.93,85.99,44.0,67.62,0.3278,0.4256,82.94,78.88,85.46
63,1,CA1-RSC,session,10,2,20,11960,0.0705,0.0244,0,76.26,82.8,34.43,66.62,80.93,85.99,44.0,67.62,0.2441,0.426,82.94,78.88,85.46
63,1,CA1-RSC,session,10,-2,-20,11960,0.0605,0.0274,0,74.45,88.64,47.24,48.7,80.93,85.99,44.0,67.62,0.402,0.4669,82.94,78.88,85.46
63,1,CA1-RSC,session,10,3,30,11940,0.0585,0.0296,0,75.9,69.53,32.91,59.47,80.93,85.99,44.0,67.62,0.203,0.4496,82.94,78.88,85.46
63,1,CA1-RSC,session,10,-3,-30,11940,0.0329,0.0336,0,72.34,76.06,35.65,62.52,80.93,85.99,44.0,67.62,0.2257,0.411,82.94,78.88,85.46
63,1,CA1-RSC,session,10,4,40,11920,0.05,0.0394,0,74.81,83.95,22.94,68.86,80.93,85.99,44.0,67.62,0.1288,0.4081,82.94,78.88,85.46
63,1,CA1-RSC,session,10,-4,-40,11920,0.0287,0.0216,0,76.53,78.65,53.82,80.04,80.93,85.99,44.0,67.62,0.279,0.4858,82.94,78.88,85.46
63,1,CA1-RSC,session,10,5,50,11900,0.0654,0.0557,0,79.51,79.9,58.85,85.51,80.93,85.99,44.0,67.62,0.2072,0.4273,82.94,78.88,85.46
63,1,CA1-RSC,session,10,-5,-50,11900,0.0372,0.02,0,87.44,88.11,75.89,64.18,80.93,85.99,44.0,67.62,0.1472,0.397,82.94,78.88,85.46
63,1,CA1-RSC,session,10,7,70,11860,0.0328,0.0329,0,55.43,85.43,66.85,51.62,80.93,85.99,44.0,67.62,0.159,0.3949,82.94,78.88,85.46
63,1,CA1-RSC,session,10,-7,-70,11860,0.015,0.0078,0,86.99,88.93,72.05,63.25,80.93,85.99,44.0,67.62,0.1813,0.3814,82.94,78.88,85.46
63,1,CA1-RSC,session,10,10,100,11800,0.0116,0.019,0,85.44,83.95,65.64,63.12,80.93,85.99,44.0,67.62,0.1683,0.3625,82.94,78.88,85.46
63,1,CA1-RSC,session,10,-10,-100,11800,0.0452,0.0188,0,84.8,88.57,26.53,89.48,80.93,85.99,44.0,67.62,0.1789,0.43,82.94,78.88,85.46
63,1,CA1-RSC,session,10,15,150,11700,0.0659,0.0407,0,69.34,71.84,30.62,45.71,80.93,85.99,44.0,67.62,0.171,0.3997,82.94,78.88,85.46
63,1,CA1-RSC,session,10,-15,-150,11700,0.0103,0.0188,0,77.38,84.5,59.35,71.62,80.93,85.99,44.0,67.62,0.1751,0.3668,82.94,78.88,85.46
63,1,CA1-RSC,session,10,20,200,11600,0.0463,0.0196,0,88.24,82.0,44.03,73.13,80.93,85.99,44.0,67.62,0.208,0.3837,82.94,78.88,85.46
63,1,CA1-RSC,session,10,-20,-200,11600,0.038,0.013,0,89.77,79.02,73.97,63.84,80.93,85.99,44.0,67.62,0.1517,0.3589,82.94,78.88,85.46
63,1,CA1-RSC,session,10,25,250,11500,0.0397,0.0147,0,75.3,86.0,60.53,79.2,80.93,85.99,44.0,67.62,0.1889,0.3947,82.94,78.88,85.46
63,1,CA1-RSC,session,10,-25,-250,11500,0.0252,0.0254,0,56.86,63.53,74.49,86.12,80.93,85.99,44.0,67.62,0.2137,0.4101,82.94,78.88,85.46
66,1,CA1-RSC,session,10,0,0,12000,0.2239,0.1187,1,0.0,0.0,0.0,0.0,69.27,78.12,14.96,31.93,0.6679,0.5181,84.99,68.34,42.62
66,1,CA1-RSC,session,10,1,10,11980,0.0872,0.0343,1,86.77,82.46,77.63,30.77,69.27,78.12,14.96,31.93,0.3373,0.3784,84.99,68.34,42.62
66,1,CA1-RSC,session,10,-1,-10,11980,0.0872,0.0423,1,83.56,61.14,72.25,65.16,69.27,78.12,14.96,31.93,0.3522,0.3739,84.99,68.34,42.62
66,1,CA1-RSC,session,10,2,20,11960,0.0653,0.0424,1,73.05,61.08,79.67,55.64,69.27,78.12,14.96,31.93,0.335,0.352,84.99,68.34,42.62
66,1,CA1-RSC,session,10,-2,-20,11960,0.0718,0.0301,1,76.43,78.03,86.14,66.51,69.27,78.12,14.96,31.93,0.3502,0.3886,84.99,68.34,42.62
66,1,CA1-RSC,session,10,3,30,11940,0.087,0.0343,1,88.11,78.27,70.26,51.97,69.27,78.12,14.96,31.93,0.3234,0.3251,84.99,68.34,42.62
66,1,CA1-RSC,session,10,-3,-30,11940,0.0655,0.0253,1,86.32,72.86,82.19,69.9,69.27,78.12,14.96,31.93,0.3678,0.4278,84.99,68.34,42.62
66,1,CA1-RSC,session,10,4,40,11920,0.1001,0.0448,1,85.43,73.64,62.46,63.22,69.27,78.12,14.96,31.93,0.2705,0.3556,84.99,68.34,42.62
66,1,CA1-RSC,session,10,-4,-40,11920,0.0772,0.0448,1,80.24,76.99,44.83,86.39,69.27,78.12,14.96,31.93,0.3669,0.2442,84.99,68.34,42.62
66,1,CA1-RSC,session,10,5,50,11900,0.0735,0.0548,1,87.6,86.91,72.73,45.95,69.27,78.12,14.96,31.93,0.3606,0.3284,84.99,68.34,42.62
66,1,CA1-RSC,session,10,-5,-50,11900,0.04,0.0518,1,89.77,74.26,55.33,65.11,69.27,78.12,14.96,31.93,0.3621,0.3192,84.99,68.34,42.62
66,1,CA1-RSC,session,10,7,70,11860,0.0837,0.066,1,60.13,83.42,78.11,66.79,69.27,78.12,14.96,31.93,0.3334,0.3499,84.99,68.34,42.62
66,1,CA1-RSC,session,10,-7,-70,11860,0.0775,0.0442,1,80.03,78.14,68.3,72.75,69.27,78.12,14.96,31.93,0.3717,0.4033,84.99,68.34,42.62
66,1,CA1-RSC,session,10,10,100,11800,0.0861,0.0319,1,63.72,64.06,72.0,66.4,69.27,78.12,14.96,31.93,0.3147,0.404,84.99,68.34,42.62
66,1,CA1-RSC,session,10,-10,-100,11800,0.0899,0.0546,1,79.88,68.7,85.82,76.13,69.27,78.12,14.96,31.93,0.3609,0.378,84.99,68.34,42.62
66,1,CA1-RSC,session,10,15,150,11700,0.073,0.0341,1,81.44,69.0,42.5,61.97,69.27,78.12,14.96,31.93,0.3614,0.3052,84.99,68.34,42.62
66,1,CA1-RSC,session,10,-15,-150,11700,0.0702,0.043,1,80.91,72.96,66.55,64.08,69.27,78.12,14.96,31.93,0.3082,0.317,84.99,68.34,42.62
66,1,CA1-RSC,session,10,20,200,11600,0.0415,0.026,1,68.75,79.61,87.83,39.89,69.27,78.12,14.96,31.93,0.3976,0.4139,84.99,68.34,42.62
66,1,CA1-RSC,session,10,-20,-200,11600,0.09,0.0367,1,64.26,87.06,82.49,83.14,69.27,78.12,14.96,31.93,0.3396,0.366,84.99,68.34,42.62
66,1,CA1-RSC,session,10,25,250,11500,0.0325,0.0218,1,70.62,73.17,33.3,83.7,69.27,78.12,14.96,31.93,0.3381,0.3841,84.99,68.34,42.62
66,1,CA1-RSC,session,10,-25,-250,11500,0.1006,0.0357,1,62.6,87.15,83.14,40.67,69.27,78.12,14.96,31.93,0.3154,0.3313,84.99,68.34,42.62
66,1,CA1-DG,session,10,0,0,12000,0.2281,0.2036,3,0.0,0.0,0.0,0.0,42.55,58.12,64.19,43.69,0.5607,0.3601,83.72,78.43,56.76
66,1,CA1-DG,session,10,1,10,11980,0.2084,0.1374,3,52.26,74.1,85.17,87.89,42.55,58.12,64.19,43.69,0.3645,0.3381,83.72,78.43,56.76
66,1,CA1-DG,session,10,-1,-10,11980,0.2686,0.1634,3,34.36,63.25,81.04,47.62,42.55,58.12,64.19,43.69,0.405,0.3658,83.72,78.43,56.76
66,1,CA1-DG,session,10,2,20,11960,0.2291,0.1319,3,46.3,85.9,83.44,88.52,42.55,58.12,64.19,43.69,0.3663,0.3333,83.72,78.43,56.76
66,1,CA1-DG,session,10,-2,-20,11960,0.1999,0.1267,3,44.46,82.21,86.13,54.43,42.55,58.12,64.19,43.69,0.3831,0.319,83.72,78.43,56.76
66,1,CA1-DG,session,10,3,30,11940,0.2194,0.1299,3,38.12,79.17,79.43,87.15,42.55,58.12,64.19,43.69,0.3679,0.3471,83.72,78.43,56.76
66,1,CA1-DG,session,10,-3,-30,11940,0.2355,0.1306,3,89.87,82.14,81.45,63.45,42.55,58.12,64.19,43.69,0.3668,0.3247,83.72,78.43,56.76
66,1,CA1-DG,session,10,4,40,11920,0.203,0.1167,3,44.35,79.69,88.57,76.42,42.55,58.12,64.19,43.69,0.3485,0.3053,83.72,78.43,56.76
66,1,CA1-DG,session,10,-4,-40,11920,0.2252,0.1209,3,85.92,76.24,83.65,62.47,42.55,58.12,64.19,43.69,0.3541,0.322,83.72,78.43,56.76
66,1,CA1-DG,session,10,5,50,11900,0.1844,0.1131,3,84.74,85.33,83.12,74.97,42.55,58.12,64.19,43.69,0.3841,0.3191,83.72,78.43,56.76
66,1,CA1-DG,session,10,-5,-50,11900,0.1995,0.1095,3,86.58,87.24,86.38,65.22,42.55,58.12,64.19,43.69,0.3374,0.3193,83.72,78.43,56.76
66,1,CA1-DG,session,10,7,70,11860,0.1756,0.1062,3,80.77,82.52,88.13,88.86,42.55,58.12,64.19,43.69,0.3485,0.3309,83.72,78.43,56.76
66,1,CA1-DG,session,10,-7,-70,11860,0.1954,0.0982,3,76.85,79.01,72.78,77.16,42.55,58.12,64.19,43.69,0.3502,0.3579,83.72,78.43,56.76
66,1,CA1-DG,session,10,10,100,11800,0.193,0.0936,3,79.04,84.14,83.49,78.3,42.55,58.12,64.19,43.69,0.4011,0.3089,83.72,78.43,56.76
66,1,CA1-DG,session,10,-10,-100,11800,0.155,0.0992,3,86.71,88.17,89.68,70.16,42.55,58.12,64.19,43.69,0.3291,0.3117,83.72,78.43,56.76
66,1,CA1-DG,session,10,15,150,11700,0.1508,0.0946,3,86.11,87.26,72.54,77.39,42.55,58.12,64.19,43.69,0.3688,0.3188,83.72,78.43,56.76
66,1,CA1-DG,session,10,-15,-150,11700,0.1394,0.0924,3,57.06,81.47,75.28,48.3,42.55,58.12,64.19,43.69,0.3715,0.3084,83.72,78.43,56.76
66,1,CA1-DG,session,10,20,200,11600,0.1188,0.0882,3,84.21,77.97,72.61,72.02,42.55,58.12,64.19,43.69,0.3688,0.3236,83.72,78.43,56.76
66,1,CA1-DG,session,10,-20,-200,11600,0.1456,0.0714,3,77.63,76.61,76.46,61.7,42.55,58.12,64.19,43.69,0.3565,0.286,83.72,78.43,56.76
66,1,CA1-DG,session,10,25,250,11500,0.1327,0.0572,3,86.39,86.7,89.16,74.05,42.55,58.12,64.19,43.69,0.3197,0.2655,83.72,78.43,56.76
66,1,CA1-DG,session,10,-25,-250,11500,0.1269,0.0633,3,70.34,82.14,69.24,73.49,42.55,58.12,64.19,43.69,0.3256,0.3087,83.72,78.43,56.76
66,1,CA1-V1,session,10,0,0,12000,0.2825,0.1492,1,0.0,0.0,0.0,0.0,83.98,73.48,12.58,17.35,0.726,0.5347,60.32,61.08,51.33
66,1,CA1-V1,session,10,1,10,11980,0.0613,0.0318,1,80.27,82.75,47.44,49.49,83.98,73.48,12.58,17.35,0.4026,0.2748,60.32,61.08,51.33
66,1,CA1-V1,session,10,-1,-10,11980,0.0724,0.047,1,89.79,57.29,84.97,65.78,83.98,73.48,12.58,17.35,0.4476,0.2907,60.32,61.08,51.33
66,1,CA1-V1,session,10,2,20,11960,0.083,0.04,1,77.6,79.06,84.14,73.72,83.98,73.48,12.58,17.35,0.362,0.2643,60.32,61.08,51.33
66,1,CA1-V1,session,10,-2,-20,11960,0.0876,0.0453,1,75.1,77.89,62.64,80.27,83.98,73.48,12.58,17.35,0.4031,0.2644,60.32,61.08,51.33
66,1,CA1-V1,session,10,3,30,11940,0.0485,0.063,1,74.36,77.46,44.4,82.5,83.98,73.48,12.58,17.35,0.4323,0.3956,60.32,61.08,51.33
66,1,CA1-V1,session,10,-3,-30,11940,0.1,0.0596,1,80.0,81.28,70.75,76.85,83.98,73.48,12.58,17.35,0.3847,0.3582,60.32,61.08,51.33
66,1,CA1-V1,session,10,4,40,11920,0.0734,0.0375,1,85.44,66.65,43.14,84.77,83.98,73.48,12.58,17.35,0.3927,0.2394,60.32,61.08,51.33
66,1,CA1-V1,session,10,-4,-40,11920,0.0883,0.0652,1,88.84,89.72,83.3,58.75,83.98,73.48,12.58,17.35,0.4322,0.2941,60.32,61.08,51.33
66,1,CA1-V1,session,10,5,50,11900,0.1105,0.0582,1,79.86,65.89,62.28,75.8,83.98,73.48,12.58,17.35,0.3981,0.2955,60.32,61.08,51.33
66,1,CA1-V1,session,10,-5,-50,11900,0.1036,0.0649,1,74.43,80.37,72.89,68.23,83.98,73.48,12.58,17.35,0.4218,0.3426,60.32,61.08,51.33
66,1,CA1-V1,session,10,7,70,11860,0.0646,0.0378,1,88.97,78.12,86.56,60.53,83.98,73.48,12.58,17.35,0.3809,0.2564,60.32,61.08,51.33
66,1,CA1-V1,session,10,-7,-70,11860,0.0943,0.0514,1,74.84,48.6,50.85,62.28,83.98,73.48,12.58,17.35,0.4721,0.3045,60.32,61.08,51.33
66,1,CA1-V1,session,10,10,100,11800,0.1051,0.0408,1,89.13,80.75,81.23,68.84,83.98,73.48,12.58,17.35,0.346,0.324,60.32,61.08,51.33
66,1,CA1-V1,session,10,-10,-100,11800,0.0881,0.0592,1,68.29,86.88,59.1,65.1,83.98,73.48,12.58,17.35,0.4024,0.2863,60.32,61.08,51.33
66,1,CA1-V1,session,10,15,150,11700,0.0589,0.048,1,88.25,72.71,81.28,74.37,83.98,73.48,12.58,17.35,0.3281,0.3186,60.32,61.08,51.33
66,1,CA1-V1,session,10,-15,-150,11700,0.0614,0.053,1,67.8,72.59,54.33,74.52,83.98,73.48,12.58,17.35,0.422,0.3383,60.32,61.08,51.33
66,1,CA1-V1,session,10,20,200,11600,0.0829,0.0456,1,82.15,83.65,75.7,54.88,83.98,73.48,12.58,17.35,0.4326,0.2877,60.32,61.08,51.33
66,1,CA1-V1,session,10,-20,-200,11600,0.0665,0.0307,1,78.73,62.38,78.11,76.92,83.98,73.48,12.58,17.35,0.287,0.2556,60.32,61.08,51.33
66,1,CA1-V1,session,10,25,250,11500,0.041,0.0378,1,89.54,82.99,68.04,78.5,83.98,73.48,12.58,17.35,0.3258,0.2395,60.32,61.08,51.33
66,1,CA1-V1,session,10,-25,-250,11500,0.053,0.0506,1,67.2,78.41,23.76,82.13,83.98,73.48,12.58,17.35,0.4388,0.2693,60.32,61.08,51.33
66,1,CA1-SUB,session,10,0,0,12000,0.1782,0.1001,1,0.0,0.0,0.0,0.0,83.41,89.72,18.15,23.73,0.576,0.2424,77.64,73.05,79.53
66,1,CA1-SUB,session,10,1,10,11980,0.078,0.0524,1,66.61,70.68,42.93,53.52,83.41,89.72,18.15,23.73,0.325,0.1878,77.64,73.05,79.53
66,1,CA1-SUB,session,10,-1,-10,11980,0.0783,0.0553,1,81.38,80.22,45.17,61.33,83.41,89.72,18.15,23.73,0.3638,0.1929,77.64,73.05,79.53
66,1,CA1-SUB,session,10,2,20,11960,0.0717,0.0576,1,89.42,75.14,67.9,68.08,83.41,89.72,18.15,23.73,0.3106,0.1705,77.64,73.05,79.53
66,1,CA1-SUB,session,10,-2,-20,11960,0.0818,0.0437,1,73.89,62.41,49.16,50.18,83.41,89.72,18.15,23.73,0.3352,0.2588,77.64,73.05,79.53
66,1,CA1-SUB,session,10,3,30,11940,0.0412,0.0373,1,70.15,85.0,67.78,80.96,83.41,89.72,18.15,23.73,0.2915,0.1609,77.64,73.05,79.53
66,1,CA1-SUB,session,10,-3,-30,11940,0.0346,0.0519,1,88.24,76.65,46.12,74.52,83.41,89.72,18.15,23.73,0.2847,0.252,77.64,73.05,79.53
