scope,pair,landmark,stat,contrast,n,median_delta,wilcoxon_W,p,p_fdr_pass
per_landmark,CA1-V1,1,mi_sig,expert-naive,10,-0.1457636686024005,15.0,0.232421875,False
per_landmark,CA1-V1,2,mi_sig,expert-naive,10,0.0054411337506736004,19.0,0.6784023758521882,False
per_landmark,CA1-V1,3,mi_sig,expert-naive,10,-0.08214684668052982,1.0,0.00390625,False
per_landmark,CA1-V1,4,mi_sig,expert-naive,10,0.013831438042966188,22.0,0.625,False
per_landmark,CA1-V1,5,mi_sig,expert-naive,10,-0.13134122696536002,11.0,0.1730709208049953,False
per_landmark,CA1-V1,6,mi_sig,expert-naive,10,0.036661925383788777,16.0,0.275390625,False
per_landmark,CA1-DG,1,mi_sig,expert-naive,8,0.09625342506387638,7.0,0.23672357063785732,False
per_landmark,CA1-DG,2,mi_sig,expert-naive,8,0.0416219066775999,12.0,0.7353166906373405,False
per_landmark,CA1-DG,3,mi_sig,expert-naive,8,-0.15059404804963245,4.0,0.0546875,False
per_landmark,CA1-DG,4,mi_sig,expert-naive,8,0.06795538991089395,8.0,0.3104944343172349,False
per_landmark,CA1-DG,5,mi_sig,expert-naive,8,0.022215116223729903,13.0,0.8657723749926214,False
per_landmark,CA1-DG,6,mi_sig,expert-naive,8,-0.1550967642464526,7.0,0.1484375,False
per_landmark,CA1-CA3,1,mi_sig,expert-naive,6,-0.12598214983980804,6.0,0.4375,False
per_landmark,CA1-CA3,2,mi_sig,expert-naive,6,0.02784954294800976,10.0,1.0,False
per_landmark,CA1-CA3,3,mi_sig,expert-naive,6,-0.09044407504757823,4.0,0.21875,False
per_landmark,CA1-CA3,4,mi_sig,expert-naive,6,0.03233214970228198,7.0,0.5625,False
per_landmark,CA1-CA3,5,mi_sig,expert-naive,6,0.18122254410800223,1.0,0.0625,False
per_landmark,CA1-CA3,6,mi_sig,expert-naive,6,0.08251915090844945,9.0,0.84375,False
per_landmark,CA1-RSC,1,mi_sig,expert-naive,8,-0.06987089372690966,17.0,0.9453125,False
per_landmark,CA1-RSC,2,mi_sig,expert-naive,8,-0.1098690885491585,6.0,0.17629637444051116,False
per_landmark,CA1-RSC,3,mi_sig,expert-naive,8,-0.0779539854251224,14.0,1.0,False
per_landmark,CA1-RSC,4,mi_sig,expert-naive,8,-0.08946379788151086,18.0,1.0,False
per_landmark,CA1-RSC,5,mi_sig,expert-naive,8,0.04087240889092776,17.0,0.9453125,False
per_landmark,CA1-RSC,6,mi_sig,expert-naive,8,-0.038332170334429025,9.0,0.39802471950693785,False
per_landmark,CA1-SUB,1,mi_sig,expert-naive,4,0.11382550528284072,1.0,0.25,False
per_landmark,CA1-SUB,2,mi_sig,expert-naive,4,0.03134268416680034,5.0,1.0,False
per_landmark,CA1-SUB,3,mi_sig,expert-naive,4,-0.01009697525692678,5.0,1.0,False
per_landmark,CA1-SUB,4,mi_sig,expert-naive,4,-0.1028496040039732,4.0,0.875,False
per_landmark,CA1-SUB,5,mi_sig,expert-naive,4,-0.030161231404270288,1.0,0.25,False
per_landmark,CA1-SUB,6,mi_sig,expert-naive,4,0.039303115388219595,3.0,0.625,False
per_landmark,V1-RSC,1,mi_sig,expert-naive,6,-0.06291481987698785,8.0,0.6875,False
per_landmark,V1-RSC,2,mi_sig,expert-naive,6,-0.09527808488232634,4.0,0.34523107177184,False
per_landmark,V1-RSC,3,mi_sig,expert-naive,6,-0.17563900921667985,0.0,0.03125,False
per_landmark,V1-RSC,4,mi_sig,expert-naive,6,-0.11553684245280091,7.0,0.5625,False
per_landmark,V1-RSC,5,mi_sig,expert-naive,6,0.018330517887677894,5.0,0.5001842570707944,False
per_landmark,V1-RSC,6,mi_sig,expert-naive,6,0.14880627081435827,7.0,0.5625,False
per_landmark,RSC-SUB,1,mi_sig,expert-naive,4,-0.028623338116352044,4.0,0.875,False
per_landmark,RSC-SUB,2,mi_sig,expert-naive,4,-0.007404154155063267,5.0,1.0,False
per_landmark,RSC-SUB,3,mi_sig,expert-naive,4,0.04257744925506046,4.0,0.875,False
per_landmark,RSC-SUB,4,mi_sig,expert-naive,4,0.03397195569066614,1.0,0.28504940740261275,False
per_landmark,RSC-SUB,5,mi_sig,expert-naive,4,-0.015513708242640721,2.0,0.5929800980174267,False
per_landmark,RSC-SUB,6,mi_sig,expert-naive,4,0.04205952869389674,3.0,0.625,False
per_landmark,CA3-DG,1,mi_sig,expert-naive,4,-0.30101011076687956,0.0,0.125,False
per_landmark,CA3-DG,2,mi_sig,expert-naive,4,0.11396890458910401,3.0,0.625,False
per_landmark,CA3-DG,3,mi_sig,expert-naive,4,-0.0036291095255157058,5.0,1.0,False
per_landmark,CA3-DG,4,mi_sig,expert-naive,4,-0.21257358002659452,2.0,0.375,False
per_landmark,CA3-DG,5,mi_sig,expert-naive,4,0.22711832577915259,1.0,0.28504940740261275,False
per_landmark,CA3-DG,6,mi_sig,expert-naive,4,0.14706210707305375,0.0,0.125,False
per_landmark,CA1-V1,1,mi_sig,expert-intermediate,10,0.0116219089351483,25.0,0.845703125,False
per_landmark,CA1-V1,2,mi_sig,expert-intermediate,10,-0.008019065666534007,16.0,0.779434528427275,False
per_landmark,CA1-V1,3,mi_sig,expert-intermediate,10,-0.010132625648802018,22.0,0.9527650219907529,False
per_landmark,CA1-V1,4,mi_sig,expert-intermediate,10,0.09581265204039625,14.0,0.193359375,False
per_landmark,CA1-V1,5,mi_sig,expert-intermediate,10,0.004501822396199812,20.0,0.7670968684102772,False
per_landmark,CA1-V1,6,mi_sig,expert-intermediate,10,0.018139102699204115,15.0,0.3742593192802244,False
per_landmark,CA1-DG,1,mi_sig,expert-intermediate,8,0.05729588738999278,14.0,0.640625,False
per_landmark,CA1-DG,2,mi_sig,expert-intermediate,8,-0.011166280110443974,14.0,0.640625,False
per_landmark,CA1-DG,3,mi_sig,expert-intermediate,8,-0.06939667235854542,10.0,0.3125,False
per_landmark,CA1-DG,4,mi_sig,expert-intermediate,8,0.07902340095134172,14.0,1.0,False
per_landmark,CA1-DG,5,mi_sig,expert-intermediate,8,-0.045344617909041096,15.0,0.7421875,False
per_landmark,CA1-DG,6,mi_sig,expert-intermediate,8,0.05047422473229977,14.0,0.640625,False
per_landmark,CA1-CA3,1,mi_sig,expert-intermediate,6,-0.23950433810996188,8.0,0.6875,False
per_landmark,CA1-CA3,2,mi_sig,expert-intermediate,6,0.10473262212903196,4.0,0.21875,False
per_landmark,CA1-CA3,3,mi_sig,expert-intermediate,6,0.01346953399628769,10.0,1.0,False
per_landmark,CA1-CA3,4,mi_sig,expert-intermediate,6,0.035526684625207375,8.0,0.6875,False
per_landmark,CA1-CA3,5,mi_sig,expert-intermediate,6,0.03101433593488634,7.0,0.5625,False
per_landmark,CA1-CA3,6,mi_sig,expert-intermediate,6,0.11518315528728891,4.0,0.21875,False
per_landmark,CA1-RSC,1,mi_sig,expert-intermediate,8,0.015639214198421042,17.0,0.9453125,False
per_landmark,CA1-RSC,2,mi_sig,expert-intermediate,8,-0.02146191372955572,6.0,0.3454475304692257,False
per_landmark,CA1-RSC,3,mi_sig,expert-intermediate,8,0.02714814971281888,9.0,0.39802471950693785,False
per_landmark,CA1-RSC,4,mi_sig,expert-intermediate,8,-0.025126462611376646,16.0,0.84375,False
per_landmark,CA1-RSC,5,mi_sig,expert-intermediate,8,0.10909246816860424,9.0,0.25,False
per_landmark,CA1-RSC,6,mi_sig,expert-intermediate,8,-0.0406339672055236,17.0,0.9453125,False
per_landmark,CA1-SUB,1,mi_sig,expert-intermediate,4,0.06649120496131562,5.0,1.0,False
per_landmark,CA1-SUB,2,mi_sig,expert-intermediate,4,0.012662729642567414,0.0,0.17971249487899976,False
per_landmark,CA1-SUB,3,mi_sig,expert-intermediate,4,0.02873246864850973,2.0,0.5929800980174267,False
per_landmark,CA1-SUB,4,mi_sig,expert-intermediate,4,0.09825454695214168,2.0,0.375,False
per_landmark,CA1-SUB,5,mi_sig,expert-intermediate,4,-0.18779800656752837,1.0,0.25,False
per_landmark,CA1-SUB,6,mi_sig,expert-intermediate,4,0.09754549050938946,0.0,0.125,False
