pair,window_bins,window_ms,n_animals,ifi_naive,ifi_expert,delta,t,p
CA1-CA3,5,50,7,0.0687413237444346,0.19757591734972024,0.12883459360528568,1.0454597999856294,0.3360886811797811
CA1-CA3,6,60,7,0.10336493499733027,0.16939237389496328,0.06602743889763302,0.6378240868555735,0.5471425790683726
CA1-CA3,7,70,7,0.09915009983630559,0.16744285005034995,0.06829275021404436,0.6575328026260742,0.5352340266537294
CA1-CA3,8,80,7,0.10440620351127491,0.15320642371949766,0.04880022020822276,0.5173047688576671,0.623453428792906
CA1-CA3,9,90,7,0.11374041601870125,0.14123559526207036,0.02749517924336913,0.33652130025005084,0.7479357915367488
CA1-CA3,10,100,7,0.106105385797879,0.12815040714845913,0.022045021350580157,0.29357776911178246,0.7789707392273824
CA1-CA3,11,110,7,0.06656503972329286,0.0962284066833603,0.02966336696006744,0.46390987205967027,0.6590658506369953
CA1-CA3,12,120,7,0.022619623194296255,0.06576063712249573,0.04314101392819947,0.6805732766490185,0.5215238932663862
CA1-CA3,13,130,7,0.015919831061967996,0.04969660384321505,0.03377677278124706,0.5746173312095721,0.5864331320736946
CA1-CA3,14,140,7,0.01599614545423888,0.0487287000640984,0.032732554609859514,0.5117346049959275,0.6271191904841058
CA1-CA3,15,150,7,0.016259190160946183,0.05841003956524605,0.042150849404299875,0.6220887528746608,0.5567686355320545
CA1-CA3,16,160,7,0.0025287157233912882,0.0646649946453505,0.062136278921959213,0.8839922118135003,0.4107198189190865
CA1-CA3,17,170,7,0.0008760015156884208,0.07527871928785931,0.0744027177721709,1.0578209936625549,0.3308546110208214
CA1-CA3,18,180,7,-0.0003129098981924342,0.08131661225103247,0.08162952214922489,1.066755779833942,0.3271130270093761
CA1-CA3,19,190,7,0.004068614160271004,0.07166000165259802,0.06759138749232703,0.8522594783943284,0.426773674573399
CA1-CA3,20,200,7,0.00898740727835835,0.0678667860954832,0.05887937881712487,0.7346970756808372,0.49023038659371077
CA1-CA3,21,210,7,0.023674042406066565,0.06490169055936293,0.04122764815329637,0.5913475944379375,0.5758728865448529
CA1-CA3,22,220,7,0.034027088072069604,0.059393301447213165,0.02536621337514356,0.38632068651787854,0.7125872958723534
CA1-CA3,23,230,7,0.03766218335260339,0.05642241755132552,0.01876023419872213,0.3008681043141916,0.7736685521097271
CA1-CA3,24,240,7,0.036588930674108136,0.051201808263996625,0.014612877589888483,0.255517033774985,0.8068575747322538
CA1-CA3,25,250,7,0.033335044459884264,0.04265054249990855,0.009315498040024286,0.1813892578239034,0.8620345361323947
CA1-DG,1,10,8,0.05038826396477651,-0.037116556450132815,-0.08750482041490931,-0.570451017996088,0.5862081097681334
CA1-DG,2,20,8,0.13305443537603776,-0.025894490908980994,-0.15894892628501875,-1.2028155341442828,0.2681477748073601
CA1-DG,3,30,8,0.06949907389509224,0.08065888417825173,0.011159810283159481,0.0953914135193085,0.9266773010727876
CA1-DG,4,40,8,0.06257476112995436,0.09383781348262749,0.03126305235267313,0.3730422386489267,0.7201567919636519
CA1-DG,5,50,8,0.0381227360940508,0.08532110174935931,0.04719836565530851,0.6078866729319281,0.5624574546396757
CA1-DG,6,60,8,0.01305995890023685,0.07990455177476688,0.06684459287453004,0.9395143990020871,0.3787461395036761
CA1-DG,7,70,8,-0.002165117053190682,0.09962078110805234,0.10178589816124302,1.4075496472081717,0.20208568209651745
CA1-DG,8,80,8,-0.02038587053664072,0.10074164112168968,0.12112751165833038,2.0533455774952265,0.0791386324194215
CA1-DG,9,90,8,-0.03007205970111216,0.09116219615769633,0.12123425585880851,1.9249043821390122,0.09563697077157465
CA1-DG,10,100,8,-0.05785216649575056,0.06129647386767,0.11914864036342056,1.7679189006278972,0.12040184691010052
CA1-DG,11,110,8,-0.069430644675325,0.04626891234651377,0.11569955702183879,1.7181431521846826,0.12946642260626984
CA1-DG,12,120,8,-0.06954329312978551,0.030940023963100468,0.10048331709288597,1.3392912387785307,0.22232677147428595
CA1-DG,13,130,8,-0.07152833861411162,0.018746969142042064,0.09027530775615368,1.1815911478967267,0.27594943596452975
CA1-DG,14,140,8,-0.05879766267459043,0.01964110747425332,0.07843877014884375,1.0687273127497026,0.3206556965566663
CA1-DG,15,150,8,-0.0450210205640927,0.017276456871852808,0.062297477435945506,0.9048454364356705,0.3956211981994272
CA1-DG,16,160,8,-0.024611105400475043,0.025617274748662017,0.05022838014913706,0.6890077153797264,0.5130010839156453
CA1-DG,17,170,8,-0.0026870152018837745,0.03165782240670524,0.034344837608589016,0.4663076974590608,0.6551586118173793
CA1-DG,18,180,8,-0.0005792372392857126,0.0458346825634689,0.04641391980275461,0.6717240633486697,0.5233020175981988
CA1-DG,19,190,8,0.0009021459637083458,0.05059528670782546,0.049693140744117126,0.8134460475817668,0.4427476644219458
CA1-DG,20,200,8,3.305294489772473e-05,0.05014519462643311,0.050112141681535396,0.8526058268780878,0.4220882873238224
CA1-DG,21,210,8,-0.007172784199928634,0.0510003486798564,0.05817313287978503,1.0235418616166194,0.3401158646302531
CA1-DG,22,220,8,-0.01164353743054094,0.04786439664083799,0.05950793407137894,1.0806889252770828,0.31565571167475936
CA1-DG,23,230,8,-0.017650839187528813,0.04906311499796141,0.06671395418549023,1.2231151256470034,0.26086044242922385
CA1-DG,24,240,8,-0.025896269144138465,0.04626140824019538,0.07215767738433385,1.344349393090628,0.22076779354317472
CA1-DG,25,250,8,-0.026192536290771458,0.047750434111698416,0.07394297040246987,1.5303653521828164,0.1697800149078206
CA1-V1,1,10,10,0.06335068687951564,0.07433715430211925,0.0109864674226036,0.2623913541190312,0.7989269936980357
CA1-V1,2,20,10,0.028437464131457323,0.07083329580931959,0.042395831677862254,0.8027812331313604,0.44278379958600733
CA1-V1,3,30,10,0.043225445040154895,0.07079743860577278,0.027571993565617896,0.47222306351362414,0.6480076387833686
CA1-V1,4,40,10,0.05109784475647724,0.011831846156133473,-0.03926599860034377,-0.9014837654543325,0.390817426693975
CA1-V1,5,50,10,0.043946819979455556,0.009254925724963187,-0.034691894254492366,-0.5839954758467231,0.5735670364942888
CA1-V1,6,60,10,0.02100504682488367,0.016940064800470615,-0.00406498202441305,-0.06449937648661726,0.9499825118302396
CA1-V1,7,70,10,0.018230807547143523,0.010474852787022603,-0.00775595476012092,-0.13781908078064523,0.8934175610485825
CA1-V1,8,80,10,0.012294860014303976,0.008341363782622842,-0.003953496231681125,-0.07961876154203401,0.9382827263330994
CA1-V1,9,90,10,0.004629781942944116,0.020440194377545424,0.015810412434601313,0.27651995637258064,0.7883940781511307
CA1-V1,10,100,10,-0.0035828990966718737,0.017133826058162625,0.0207167251548345,0.41289269542552803,0.6893483232264169
CA1-V1,11,110,10,-0.00012206308839466385,0.019139303596814955,0.019261366685209617,0.3749424685372229,0.7163862087108293
CA1-V1,12,120,10,-0.007289702170309484,0.019632250298171165,0.026921952468480653,0.5690700528995765,0.5832291716755349
CA1-V1,13,130,10,-0.0063474805607851665,0.009234213863676346,0.015581694424461511,0.5229220828587083,0.6136566979035197
CA1-V1,14,140,10,-0.01227569724418184,0.008923235702250936,0.021198932946432776,0.9347011669377372,0.3743409038664005
CA1-V1,15,150,10,-0.014664308441577217,0.01701248322862435,0.031676791670201564,1.16345011791473,0.2745637974211361
CA1-V1,16,160,10,-0.022930500161072193,0.0229530824456963,0.04588358260676849,1.3153293100866836,0.22092103133924126
CA1-V1,17,170,10,-0.018297432796630115,0.022880062867540418,0.04117749566417053,1.408137913729925,0.19268267179882975
CA1-V1,18,180,10,-0.018449294293884297,0.02189062130922605,0.04033991560311034,1.2776100940676143,0.23335677172255237
CA1-V1,19,190,10,-0.01909291825403315,0.01957465134024531,0.03866756959427845,1.259145864433382,0.23965359538755776
CA1-V1,20,200,10,-0.020673793425310467,0.020118593167055478,0.04079238659236595,1.3242899645246518,0.2180499246309928
CA1-V1,21,210,10,-0.03014080778371354,0.02007351308411367,0.05021432086782721,1.591799018716518,0.14589365728893366
CA1-V1,22,220,10,-0.03868280876041058,0.012870902853175844,0.05155371161358643,1.7423994964179692,0.11541511404801193
CA1-V1,23,230,10,-0.03930855830141955,0.005658737825211677,0.04496729612663122,1.604647313931467,0.14303447612706835
CA1-V1,24,240,10,-0.043111724204212803,0.004556448384801461,0.04766817258901428,1.5990770693851246,0.14426780674732764
CA1-V1,25,250,10,-0.04279146874452544,0.005027222261030607,0.047818691005556045,1.5302100122444944,0.16032144146771246
CA3-DG,1,10,4,-0.10502756624054971,0.040058973984777584,0.1450865402253273,0.9116034328665709,0.42919153666666127
CA3-DG,2,20,4,0.06768464352089534,-0.05373347407123598,-0.12141811759213134,-2.831348666309419,0.06611610061860118
CA3-DG,3,30,4,0.09908048582057932,0.030872221564221716,-0.0682082642563576,-1.735350641153634,0.1810848364964082
CA3-DG,4,40,4,0.07256154206681885,0.060285077727526844,-0.012276464339292019,-0.19737522710989386,0.8561500179212276
CA3-DG,5,50,4,0.026320619634131195,0.07931487904139671,0.052994259407265515,0.8523368701363727,0.45666562172833947
CA3-DG,6,60,4,0.03736169488613893,0.08539450806631713,0.04803281318017821,0.7987693013680119,0.4828138111738405
CA3-DG,7,70,4,0.05516772176380304,0.08666893633688305,0.03150121457308002,0.47371407467247734,0.6680443391102118
CA3-DG,8,80,4,0.037389979749893304,0.09729191861120633,0.059901938861313016,0.8985646685756876,0.43510565153638536
CA3-DG,9,90,4,0.05107729918966619,0.07650143102988577,0.025424131840219574,0.5107045362461223,0.6447652199489363
CA3-DG,10,100,4,0.06390726591107052,0.05296341127982836,-0.010943854631242173,-0.1999073881277965,0.8543366297440073
CA3-DG,11,110,4,0.08302307631934885,0.021900447568504542,-0.061122628750844316,-0.9397412519284342,0.41667692033156956
CA3-DG,12,120,4,0.07918092908225927,0.018616552793327426,-0.06056437628893184,-0.7218353715325272,0.5225705777571862
CA3-DG,13,130,4,0.05305151588573405,0.01401578367689581,-0.03903573220883823,-0.38927706456712047,0.7230587867585103
CA3-DG,14,140,4,0.08046962212272399,-0.010790095643525593,-0.09125971776624958,-0.9796576367822991,0.3994995588939189
CA3-DG,15,150,4,0.09588894329883464,-0.021923558301013838,-0.11781250159984848,-1.2322986122319237,0.3056102272550336
CA3-DG,16,160,4,0.07138937361064054,-0.01628431938479861,-0.08767369299543915,-1.0238142959020766,0.38127186459284645
CA3-DG,17,170,4,0.0650772738361115,-0.004519710070110459,-0.06959698390622196,-0.8417990077712074,0.4617103442183636
CA3-DG,18,180,4,0.06921208579235405,0.005602649625315941,-0.06360943616703812,-0.837953231203991,0.46356348236476574
CA3-DG,19,190,4,0.06956138210705569,-0.010500263047204979,-0.08006164515426066,-1.5892949474892324,0.2102099668102702
CA3-DG,20,200,4,0.07291656332396916,0.0036914127932300743,-0.06922515053073909,-1.4811140481163034,0.2351663887653537
CA3-DG,21,210,4,0.0806237960440297,0.005219477303537398,-0.07540431874049228,-1.68132671937693,0.19129038373537252
CA3-DG,22,220,4,0.08466872627661276,-0.003779788171386243,-0.088448514447999,-2.1000291115664487,0.12656169491792668
CA3-DG,23,230,4,0.10002757926849429,-0.030902267783082527,-0.13092984705157681,-3.3299408830982724,0.044721175225305713
CA3-DG,24,240,4,0.10285859263876501,-0.056091640766212876,-0.15895023340497788,-3.106008263939662,0.05304629818510762
CA3-DG,25,250,4,0.09763789653854045,-0.0756449202693456,-0.17328281680788604,-3.1492966255410804,0.051293268061838516
CA1-SUB,1,10,2,-0.4676657013588619,-0.08522938465218434,0.40482162438058533,,
CA1-SUB,2,20,2,-0.4940989433146574,0.3170223950433693,0.5644311935978322,,
CA1-SUB,3,30,2,-0.5619157005890325,0.3817568727060632,0.6710143849304764,,
CA1-SUB,4,40,2,-0.45928511759164264,0.4914935995255216,0.7160385543518641,,
CA1-SUB,5,50,2,-0.40563468097588323,0.5495032920394376,0.7475265786105039,,
CA1-SUB,6,60,2,-0.4482213938846748,0.52893411360636,0.8098660695288018,,
CA1-SUB,7,70,2,-0.45351071268404264,0.41485689749071875,0.6478774078710797,,
CA1-SUB,8,80,2,-0.437907988306833,0.3564430776927742,0.6050635795752362,,
CA1-SUB,9,90,2,-0.44106836511331143,0.24291464836757484,0.5819357210448423,,
CA1-SUB,10,100,2,-0.4125191645227009,0.158789822954953,0.5430673514163576,,
CA1-SUB,11,110,3,-0.5446356853701274,0.05914656945703519,0.6037822548271624,2.8013917094435294,0.10730248029829804
CA1-SUB,12,120,3,-0.4892455020467437,0.021406987438786412,0.5106524894855301,2.5995458021478512,0.12157645152115017
CA1-SUB,13,130,3,-0.4752922185408566,-0.016022646418431423,0.4592695721224252,2.5971536765212866,0.12176124906225749
CA1-SUB,14,140,3,-0.47152037129131236,-0.035028731699707445,0.436491639591605,2.3846358772866973,0.13988189502009202
CA1-SUB,15,150,3,-0.5103308991715817,-0.017715486487358375,0.49261541268422326,3.017893956063745,0.09449215213979421
CA1-SUB,16,160,3,-0.49542812233259337,-0.004464131393460124,0.49096399093913323,3.0580717687322694,0.09235660475877924
CA1-SUB,17,170,3,-0.3625438608808617,-0.004961557009297346,0.35758230387156437,6.486383427520474,0.02295296026025667
CA1-SUB,18,180,3,-0.3721326660609056,0.01594331016355952,0.38807597622446516,3.889177598555389,0.06020402810757232
CA1-SUB,19,190,3,-0.3774340311437902,0.04470205407448976,0.4221360852182799,3.52127368738242,0.07204255547789082
CA1-SUB,20,200,3,-0.3828182617945564,0.03697266912064517,0.41979093091520153,2.7449081863857208,0.11104785188197523
CA1-SUB,21,210,3,-0.3923558823256979,0.03837932699007953,0.4307352093157774,2.5145048544115522,0.12839551998787302
CA1-SUB,22,220,3,-0.3966862134364786,0.046574083900375006,0.44326029733685357,2.5064265692269436,0.12907089019827916
CA1-SUB,23,230,3,-0.39732263808459645,0.041314817613099304,0.43863745569769574,2.401326315897321,0.1383275738729001
CA1-SUB,24,240,3,-0.3769684346809928,0.021696894409865095,0.398665329090858,2.3118774574365286,0.14694802672780635
CA1-SUB,25,250,3,-0.3668756242801061,-0.0027619395793701726,0.36411368470073596,2.297639377940908,0.14838828040855478
RSC-SUB,1,10,2,0.03949990619438771,0.021427270814642824,0.01694772954426267,,
RSC-SUB,2,20,2,0.07155721864187253,0.052171047367778695,-0.015131518537534291,,
RSC-SUB,3,30,2,0.12466260484038626,0.07265454648500834,0.013259883080761665,,
RSC-SUB,4,40,2,0.1169289930616358,0.05094287955083404,-0.025827971863975337,,
RSC-SUB,5,50,2,0.09191558879097023,0.045955337309398395,-0.028912088950220273,,
RSC-SUB,6,60,3,0.04193786708978627,0.36425682347774835,0.32231895638796204,0.9631432622182481,0.4370994305163327
RSC-SUB,7,70,3,0.02807256098290604,0.35650769206907285,0.3284351310861668,0.9049444974565048,0.4610106075190288
RSC-SUB,8,80,3,0.024902007548185306,0.35990897626564133,0.335006968717456,0.9312762229231664,0.45002390859532093
RSC-SUB,9,90,3,0.014865485979396903,0.3525363121529237,0.3376708261735268,0.9391071035381929,0.4468104047664425
RSC-SUB,10,100,3,-0.009804086508968057,0.35358567369119065,0.36338976020015873,0.9678695924573139,0.4352168076574372
