animal,pair,window_bins,window_ms,mean_ifi,n_ccs,wmean_ifi
28,CA1-DG,18,180,-0.04365310808892977,4,-0.010707653421469855
28,CA1-DG,19,190,-0.039651319249773345,4,-0.002379004966274728
28,CA1-DG,20,200,-0.03644417938343203,4,0.0009816406550386709
28,CA1-DG,21,210,-0.02926606690733719,4,0.006325007865373718
28,CA1-DG,22,220,-0.025151824142409965,4,0.0029249499139134493
28,CA1-DG,23,230,-0.014510527170091197,4,0.003616333702592111
28,CA1-DG,24,240,-0.012327768405010424,4,0.0020214169789835317
28,CA1-DG,25,250,-0.008409274789470952,4,0.0038682966393181594
28,CA1-V1,1,10,0.18104906937394247,1,0.18104906937394247
28,CA1-V1,2,20,0.05699193772588265,1,0.05699193772588265
28,CA1-V1,3,30,0.03948397185301021,1,0.03948397185301021
28,CA1-V1,4,40,-0.0010527898932169925,1,-0.0010527898932169925
28,CA1-V1,5,50,-0.05102890448435821,1,-0.05102890448435821
28,CA1-V1,6,60,-0.07893443428683762,1,-0.07893443428683762
28,CA1-V1,7,70,-0.08660759070389562,1,-0.08660759070389562
28,CA1-V1,8,80,-0.08178493050475495,1,-0.08178493050475495
28,CA1-V1,9,90,-0.07749983840734277,1,-0.07749983840734277
28,CA1-V1,10,100,-0.10033835025084593,1,-0.10033835025084593
28,CA1-V1,11,110,-0.1396898150615573,1,-0.1396898150615573
28,CA1-V1,12,120,-0.14971050454921428,1,-0.14971050454921428
28,CA1-V1,13,130,-0.17311866859623734,1,-0.17311866859623734
28,CA1-V1,14,140,-0.17730798738385478,1,-0.17730798738385478
28,CA1-V1,15,150,-0.19264504707491756,1,-0.19264504707491756
28,CA1-V1,16,160,-0.18918714841242878,1,-0.18918714841242878
28,CA1-V1,17,170,-0.1938368710268291,1,-0.1938368710268291
28,CA1-V1,18,180,-0.20391292367043262,1,-0.20391292367043262
28,CA1-V1,19,190,-0.21405287939152476,1,-0.21405287939152476
28,CA1-V1,20,200,-0.20060684598122572,1,-0.20060684598122572
28,CA1-V1,21,210,-0.20135373925544345,1,-0.20135373925544345
28,CA1-V1,22,220,-0.2024035420619861,1,-0.2024035420619861
28,CA1-V1,23,230,-0.20059296675542856,1,-0.20059296675542856
28,CA1-V1,24,240,-0.19100650290919619,1,-0.19100650290919619
28,CA1-V1,25,250,-0.1832367591745451,1,-0.1832367591745451
28,CA3-DG,1,10,-0.16177723489480908,3,-0.14416187474753364
28,CA3-DG,2,20,-0.12016244895332323,3,-0.07910139106159679
28,CA3-DG,3,30,-0.10387462098623747,3,-0.050211262554264655
28,CA3-DG,4,40,-0.12071645570543506,3,-0.05873300212968979
28,CA3-DG,5,50,-0.11141446279917032,3,-0.06473753468964685
28,CA3-DG,6,60,-0.10524536655589663,3,-0.06918218327718761
28,CA3-DG,7,70,-0.0720886684556626,3,-0.04042634038030956
28,CA3-DG,8,80,-0.02515733021094896,3,-0.004713417791810113
28,CA3-DG,9,90,-0.0011544163030549916,3,0.018824849857644866
28,CA3-DG,10,100,-0.012659888368426497,3,0.015162095548756947
28,CA3-DG,11,110,-0.023757026618344414,3,0.010152229529187215
28,CA3-DG,12,120,-0.005585181547855793,3,0.02129321390608707
28,CA3-DG,13,130,0.028762235605417102,3,0.03772169923242076
28,CA3-DG,14,140,0.05557222095805964,3,0.04952836282978363
28,CA3-DG,15,150,0.046261771482389864,3,0.04280961815333025
28,CA3-DG,16,160,0.033826131797103316,3,0.039839741212032515
28,CA3-DG,17,170,0.03453891127610169,3,0.041838956828955894
28,CA3-DG,18,180,0.0276400288110361,3,0.034113819551207666
28,CA3-DG,19,190,0.02236361250763391,3,0.027275140695523076
28,CA3-DG,20,200,0.03205036499424106,3,0.03347353910402035
28,CA3-DG,21,210,0.04380908823761711,3,0.0407646607105295
28,CA3-DG,22,220,0.04692439529761403,3,0.04657747172189662
28,CA3-DG,23,230,0.046772215428715846,3,0.05041533415388535
28,CA3-DG,24,240,0.03919598161709375,3,0.05053525747482378
28,CA3-DG,25,250,0.04279505844779178,3,0.05204701594865716
34,CA1-CA3,1,10,-0.2543181256806016,7,-0.11930739907942677
34,CA1-CA3,2,20,0.028057953856044673,7,-0.028130153141628204
34,CA1-CA3,3,30,0.041419925196096566,7,-0.013433206631858055
34,CA1-CA3,4,40,0.08556061081746551,7,0.019598329539370657
34,CA1-CA3,5,50,0.14307983733217514,7,0.06094683928136663
34,CA1-CA3,6,60,0.21491709759062608,7,0.0952784691217059
34,CA1-CA3,7,70,0.13874124772290944,7,0.06891445737992169
34,CA1-CA3,8,80,0.11380988040811493,7,0.06751703091268055
34,CA1-CA3,9,90,0.06877036915959588,7,0.042498972308162214
34,CA1-CA3,10,100,-0.0009898492212509966,7,0.022054135551978885
34,CA1-CA3,11,110,-0.01211836685870092,7,0.015621601963178371
34,CA1-CA3,12,120,-0.02046718435832264,7,0.013165888565010206
34,CA1-CA3,13,130,-0.06417629311714615,7,-0.00685847404684155
34,CA1-CA3,14,140,-0.06792385289106447,7,-0.00621639256067258
34,CA1-CA3,15,150,-0.08218678441183591,7,-0.00990972958055248
34,CA1-CA3,16,160,-0.14003176452182084,7,-0.03641653002521216
34,CA1-CA3,17,170,-0.13804445838382182,7,-0.038012748807782465
34,CA1-CA3,18,180,-0.13796756911667643,7,-0.036719079033809
