scope,pair,landmark,stat,contrast,n,median_delta,wilcoxon_W,p,p_fdr_pass
per_landmark,CA1-V1,1,mi_sig,expert-naive,10,0.002939425748203474,4.0,0.17295491798842066,False
per_landmark,CA1-V1,2,mi_sig,expert-naive,10,0.0748323356997478,11.0,0.10546875,False
per_landmark,CA1-V1,3,mi_sig,expert-naive,10,-0.003989070706658354,10.0,0.49896229860376107,False
per_landmark,CA1-V1,4,mi_sig,expert-naive,10,-0.06787177167741074,5.0,0.0687035743228782,False
per_landmark,CA1-V1,5,mi_sig,expert-naive,10,0.0,13.0,0.8657723749926214,False
per_landmark,CA1-V1,6,mi_sig,expert-naive,10,-0.017757932224217267,7.0,0.12348527214454898,False
per_landmark,CA1-DG,1,mi_sig,expert-naive,8,0.03207603323618249,11.0,0.6120898800892568,False
per_landmark,CA1-DG,2,mi_sig,expert-naive,8,0.07449689163187827,3.0,0.11585149752593009,False
per_landmark,CA1-DG,3,mi_sig,expert-naive,8,0.05563405888484457,15.0,0.7421875,False
per_landmark,CA1-DG,4,mi_sig,expert-naive,8,-0.024431823110953543,6.0,0.3454475304692257,False
per_landmark,CA1-DG,5,mi_sig,expert-naive,8,0.0077997169497857205,7.0,0.463071015014588,False
per_landmark,CA1-DG,6,mi_sig,expert-naive,8,0.11896144621054469,9.0,0.25,False
per_landmark,CA1-CA3,1,mi_sig,expert-naive,6,-0.018591769674679952,7.0,0.892738400944348,False
per_landmark,CA1-CA3,2,mi_sig,expert-naive,6,0.019713488084184466,9.0,0.84375,False
per_landmark,CA1-CA3,3,mi_sig,expert-naive,6,0.0762569195335368,7.0,0.5625,False
per_landmark,CA1-CA3,4,mi_sig,expert-naive,6,0.058384456619893374,6.0,0.4375,False
per_landmark,CA1-CA3,5,mi_sig,expert-naive,6,0.13988434692030388,3.0,0.15625,False
per_landmark,CA1-CA3,6,mi_sig,expert-naive,6,0.052610290144906535,4.0,0.21875,False
per_landmark,CA1-RSC,1,mi_sig,expert-naive,8,0.039132935195125715,13.0,0.8657723749926214,False
per_landmark,CA1-RSC,2,mi_sig,expert-naive,8,-0.009004686088500052,5.0,0.24886387493792206,False
per_landmark,CA1-RSC,3,mi_sig,expert-naive,8,0.07298656757325553,5.0,0.12819017434510785,False
per_landmark,CA1-RSC,4,mi_sig,expert-naive,8,-0.005835449396628341,14.0,1.0,False
per_landmark,CA1-RSC,5,mi_sig,expert-naive,8,0.04342239071333062,16.0,0.84375,False
per_landmark,CA1-RSC,6,mi_sig,expert-naive,8,0.0,3.0,0.4652088184521418,False
per_landmark,CA1-SUB,1,mi_sig,expert-naive,4,0.07407651107507472,3.0,0.625,False
per_landmark,CA1-SUB,2,mi_sig,expert-naive,4,-0.014644859545611441,5.0,1.0,False
per_landmark,CA1-SUB,3,mi_sig,expert-naive,4,-0.04062566774351242,5.0,1.0,False
per_landmark,CA1-SUB,4,mi_sig,expert-naive,4,-0.12434431855935496,0.0,0.125,False
per_landmark,CA1-SUB,5,mi_sig,expert-naive,4,0.005477698778432252,2.0,0.5929800980174267,False
per_landmark,CA1-SUB,6,mi_sig,expert-naive,4,0.2727984888818094,0.0,0.125,False
per_landmark,V1-RSC,1,mi_sig,expert-naive,6,-0.036799536576733315,6.0,0.6858304344516057,False
per_landmark,V1-RSC,2,mi_sig,expert-naive,6,0.007006368315480786,7.0,0.892738400944348,False
per_landmark,V1-RSC,3,mi_sig,expert-naive,6,-0.004480000118835058,2.0,0.27332167829229814,False
per_landmark,V1-RSC,4,mi_sig,expert-naive,6,-0.011624463774528356,8.0,0.6875,False
per_landmark,V1-RSC,5,mi_sig,expert-naive,6,-0.038236267415482174,6.0,0.6858304344516057,False
per_landmark,V1-RSC,6,mi_sig,expert-naive,6,0.02891727965931034,9.0,0.84375,False
per_landmark,RSC-SUB,1,mi_sig,expert-naive,4,0.1473150914975704,1.0,0.25,False
per_landmark,RSC-SUB,2,mi_sig,expert-naive,4,0.046593389215598385,2.0,0.375,False
per_landmark,RSC-SUB,3,mi_sig,expert-naive,4,-0.05768736604006294,5.0,1.0,False
per_landmark,RSC-SUB,4,mi_sig,expert-naive,4,0.029533091124865726,0.0,0.17971249487899976,False
per_landmark,RSC-SUB,5,mi_sig,expert-naive,4,0.05388161309960288,1.0,0.28504940740261275,False
per_landmark,RSC-SUB,6,mi_sig,expert-naive,4,0.061348244361700915,4.0,0.875,False
per_landmark,CA3-DG,1,mi_sig,expert-naive,4,-0.0036045153191416324,4.0,0.875,False
per_landmark,CA3-DG,2,mi_sig,expert-naive,4,0.1634220594758605,0.0,0.125,False
per_landmark,CA3-DG,3,mi_sig,expert-naive,4,-0.016597974997709153,5.0,1.0,False
per_landmark,CA3-DG,4,mi_sig,expert-naive,4,0.04458187592227775,3.0,0.625,False
per_landmark,CA3-DG,5,mi_sig,expert-naive,4,0.21371145336022201,0.0,0.10880943004054568,False
per_landmark,CA3-DG,6,mi_sig,expert-naive,4,0.2653647028722494,2.0,0.375,False
per_landmark,CA1-V1,1,mi_sig,expert-intermediate,10,0.023656939536921988,10.0,0.2626182904425206,False
per_landmark,CA1-V1,2,mi_sig,expert-intermediate,10,0.017373525215490328,27.0,1.0,False
per_landmark,CA1-V1,3,mi_sig,expert-intermediate,10,-0.017241357365313084,8.0,0.16142946236708333,False
per_landmark,CA1-V1,4,mi_sig,expert-intermediate,10,0.0,6.0,0.17629637444051116,False
per_landmark,CA1-V1,5,mi_sig,expert-intermediate,10,0.020260108836443393,19.0,0.6784023758521882,False
per_landmark,CA1-V1,6,mi_sig,expert-intermediate,10,0.0,7.0,0.463071015014588,False
per_landmark,CA1-DG,1,mi_sig,expert-intermediate,8,-0.05890172555925118,10.0,0.3125,False
per_landmark,CA1-DG,2,mi_sig,expert-intermediate,8,-0.0018755966298237073,15.0,0.7421875,False
per_landmark,CA1-DG,3,mi_sig,expert-intermediate,8,0.012191315063342867,12.0,0.4609375,False
per_landmark,CA1-DG,4,mi_sig,expert-intermediate,8,-0.005050641994395963,9.0,0.7531523647659145,False
per_landmark,CA1-DG,5,mi_sig,expert-intermediate,8,-0.060291507450776737,13.0,0.546875,False
per_landmark,CA1-DG,6,mi_sig,expert-intermediate,8,0.11702255516779732,9.0,0.25,False
per_landmark,CA1-CA3,1,mi_sig,expert-intermediate,6,-0.13216132589744206,6.0,0.4375,False
per_landmark,CA1-CA3,2,mi_sig,expert-intermediate,6,0.0977702993767369,5.0,0.3125,False
per_landmark,CA1-CA3,3,mi_sig,expert-intermediate,6,-0.014089778635143171,10.0,1.0,False
per_landmark,CA1-CA3,4,mi_sig,expert-intermediate,6,-0.0021966662478053872,9.0,0.84375,False
per_landmark,CA1-CA3,5,mi_sig,expert-intermediate,6,0.05402984884717019,6.0,0.4375,False
per_landmark,CA1-CA3,6,mi_sig,expert-intermediate,6,0.12160664480888009,1.0,0.0625,False
per_landmark,CA1-RSC,1,mi_sig,expert-intermediate,8,0.06044046539512593,8.0,0.6001794871405538,False
per_landmark,CA1-RSC,2,mi_sig,expert-intermediate,8,-0.05487912608180603,3.0,0.11585149752593009,False
per_landmark,CA1-RSC,3,mi_sig,expert-intermediate,8,-0.0208466552923234,10.0,0.49896229860376107,False
per_landmark,CA1-RSC,4,mi_sig,expert-intermediate,8,0.0,7.0,0.892738400944348,False
per_landmark,CA1-RSC,5,mi_sig,expert-intermediate,8,0.025784094624104248,13.0,0.546875,False
per_landmark,CA1-RSC,6,mi_sig,expert-intermediate,8,-0.05685268697627039,3.0,0.06297905121445523,False
per_landmark,CA1-SUB,1,mi_sig,expert-intermediate,4,0.06289237156173755,3.0,0.625,False
per_landmark,CA1-SUB,2,mi_sig,expert-intermediate,4,-0.03478271542640182,3.0,1.0,False
per_landmark,CA1-SUB,3,mi_sig,expert-intermediate,4,-0.028541558996581645,3.0,1.0,False
per_landmark,CA1-SUB,4,mi_sig,expert-intermediate,4,0.034279298540824774,3.0,1.0,False
per_landmark,CA1-SUB,5,mi_sig,expert-intermediate,4,0.014804917428507945,5.0,1.0,False
per_landmark,CA1-SUB,6,mi_sig,expert-intermediate,4,0.10795780087194619,3.0,0.625,False
per_landmark,V1-RSC,1,mi_sig,expert-intermediate,6,0.006062849296480009,5.0,0.5001842570707944,False
per_landmark,V1-RSC,2,mi_sig,expert-intermediate,6,-0.008718541985351928,10.0,1.0,False
per_landmark,V1-RSC,3,mi_sig,expert-intermediate,6,0.0,4.0,0.7150006546880893,False
per_landmark,V1-RSC,4,mi_sig,expert-intermediate,6,0.027354020704918127,4.0,0.7150006546880893,False
per_landmark,V1-RSC,5,mi_sig,expert-intermediate,6,-0.0765711943914908,5.0,0.3125,False
