scope,pair,stat,contrast,n,median_delta,wilcoxon_W,p,p_fdr_pass
per_pair,CA1-V1,mi_sig,expert-naive,10,0.031066208442744908,10.0,0.083984375,False
per_pair,CA1-DG,mi_sig,expert-naive,8,0.07838235625204132,2.0,0.0234375,False
per_pair,CA1-CA3,mi_sig,expert-naive,6,0.08277412640057691,2.0,0.09375,False
per_pair,CA1-RSC,mi_sig,expert-naive,8,0.01961980986849715,9.0,0.25,False
per_pair,CA1-SUB,mi_sig,expert-naive,4,0.00620129694597492,3.0,0.625,False
per_pair,V1-RSC,mi_sig,expert-naive,6,0.08942507731353447,6.0,0.4375,False
per_pair,RSC-SUB,mi_sig,expert-naive,4,-0.026274898411820808,3.0,0.625,False
per_pair,CA3-DG,mi_sig,expert-naive,4,0.16428713395641104,2.0,0.375,False
per_pair,CA1-V1,mi_sig,expert-intermediate,10,0.015519293990014841,25.0,0.845703125,False
per_pair,CA1-DG,mi_sig,expert-intermediate,8,0.03808847721874191,6.0,0.109375,False
per_pair,CA1-CA3,mi_sig,expert-intermediate,6,-0.0004000260039924569,9.0,0.84375,False
per_pair,CA1-RSC,mi_sig,expert-intermediate,8,0.0009737812737724838,17.0,0.9453125,False
per_pair,CA1-SUB,mi_sig,expert-intermediate,4,-0.014685054644184306,0.0,0.125,False
per_pair,V1-RSC,mi_sig,expert-intermediate,6,-0.010015940514960943,10.0,1.0,False
per_pair,RSC-SUB,mi_sig,expert-intermediate,4,-0.027559873197644785,4.0,0.875,False
per_pair,CA3-DG,mi_sig,expert-intermediate,4,0.06956287482576284,0.0,0.125,False
per_pair,CA1-V1,mi_sig,intermediate-naive,10,0.018071231998452366,15.0,0.232421875,False
per_pair,CA1-DG,mi_sig,intermediate-naive,8,0.040248775775690894,3.0,0.0390625,False
per_pair,CA1-CA3,mi_sig,intermediate-naive,6,0.05223794823818329,3.0,0.15625,False
per_pair,CA1-RSC,mi_sig,intermediate-naive,8,0.04063711413384366,4.0,0.0546875,False
per_pair,CA1-SUB,mi_sig,intermediate-naive,4,0.05212549349783953,0.0,0.125,False
per_pair,V1-RSC,mi_sig,intermediate-naive,6,0.05089746443302964,7.0,0.5625,False
per_pair,RSC-SUB,mi_sig,intermediate-naive,4,0.0037457329386524803,5.0,1.0,False
per_pair,CA3-DG,mi_sig,intermediate-naive,4,0.11461968624169498,2.0,0.375,False
per_pair,CA1-V1,ifi_weighted,expert-naive,10,0.0534691916564078,26.0,0.921875,False
per_pair,CA1-DG,ifi_weighted,expert-naive,8,-0.043985083120010586,10.0,0.3125,False
per_pair,CA1-CA3,ifi_weighted,expert-naive,6,-0.011801733378481411,9.0,0.84375,False
per_pair,CA1-RSC,ifi_weighted,expert-naive,8,0.039299321536795113,13.0,0.546875,False
per_pair,CA1-SUB,ifi_weighted,expert-naive,4,0.09523847298371359,0.0,0.125,False
per_pair,V1-RSC,ifi_weighted,expert-naive,6,-0.02680849536432178,8.0,0.6875,False
per_pair,RSC-SUB,ifi_weighted,expert-naive,4,0.03796621639608652,3.0,0.625,False
per_pair,CA3-DG,ifi_weighted,expert-naive,4,-0.06706941272218779,4.0,0.875,False
per_pair,CA1-V1,ifi_weighted,expert-intermediate,10,0.011414155511420027,26.0,0.921875,False
per_pair,CA1-DG,ifi_weighted,expert-intermediate,8,-0.010048365602496858,17.0,0.9453125,False
per_pair,CA1-CA3,ifi_weighted,expert-intermediate,6,-0.0204397698978014,8.0,0.6875,False
per_pair,CA1-RSC,ifi_weighted,expert-intermediate,8,-0.010591535450771144,17.0,0.9453125,False
per_pair,CA1-SUB,ifi_weighted,expert-intermediate,4,0.050804460854727895,0.0,0.125,False
per_pair,V1-RSC,ifi_weighted,expert-intermediate,6,0.009876922543757782,9.0,0.84375,False
per_pair,RSC-SUB,ifi_weighted,expert-intermediate,4,0.05680565164444095,1.0,0.25,False
per_pair,CA3-DG,ifi_weighted,expert-intermediate,4,-0.05822060583160168,1.0,0.25,False
per_pair,CA1-V1,ifi_weighted,intermediate-naive,10,0.050979832692516845,17.0,0.322265625,False
per_pair,CA1-DG,ifi_weighted,intermediate-naive,8,-0.024950777843450518,10.0,0.3125,False
per_pair,CA1-CA3,ifi_weighted,intermediate-naive,6,-0.0060947379208185215,10.0,1.0,False
per_pair,CA1-RSC,ifi_weighted,intermediate-naive,8,0.018687889850021646,14.0,0.640625,False
per_pair,CA1-SUB,ifi_weighted,intermediate-naive,4,0.043047999173637594,2.0,0.375,False
per_pair,V1-RSC,ifi_weighted,intermediate-naive,6,-0.04621713990917155,3.0,0.15625,False
per_pair,RSC-SUB,ifi_weighted,intermediate-naive,4,-0.029794819932461077,0.0,0.125,False
per_pair,CA3-DG,ifi_weighted,intermediate-naive,4,-0.025348870661617035,4.0,0.875,False
