animal,learner,pair,center_trial,trial_frac,performance,lp_rel,dim,cc,ifi,lag,sig
52,1,CA3-DG,48.0,0.5281,0.8603,12.0,9,0.0608,0.0009,0,0
52,1,CA3-DG,48.0,0.5281,0.8603,12.0,10,0.0347,-0.0056,0,0
52,1,CA3-DG,48.0,0.5281,0.8603,12.0,11,0.0902,0.0043,0,0
52,1,CA3-DG,48.0,0.5281,0.8603,12.0,12,0.038,-0.002,0,0
52,1,CA3-DG,48.0,0.5281,0.8603,12.0,13,0.0779,-0.008,0,0
52,1,CA3-DG,48.0,0.5281,0.8603,12.0,14,0.0486,0.0002,0,0
52,1,CA3-DG,48.0,0.5281,0.8603,12.0,15,0.0376,-0.0036,0,0
52,1,CA3-DG,48.0,0.5281,0.8603,12.0,16,0.0801,-0.0061,0,0
52,1,CA3-DG,48.0,0.5281,0.8603,12.0,17,0.0242,0.0019,0,0
52,1,CA3-DG,48.0,0.5281,0.8603,12.0,18,0.1035,-0.0033,0,0
52,1,CA3-DG,48.0,0.5281,0.8603,12.0,19,0.0317,0.0042,0,0
52,1,CA3-DG,48.0,0.5281,0.8603,12.0,20,-0.0369,0.0085,0,0
52,1,CA3-DG,48.0,0.5281,0.8603,12.0,21,-0.0027,0.0033,0,0
52,1,CA3-DG,48.0,0.5281,0.8603,12.0,22,0.0073,0.0321,0,0
52,1,CA3-DG,48.0,0.5281,0.8603,12.0,23,0.0149,0.0478,0,0
52,1,CA3-DG,48.0,0.5281,0.8603,12.0,24,-0.004,0.0404,10,0
52,1,CA3-DG,48.0,0.5281,0.8603,12.0,25,0.0147,0.0521,0,0
52,1,CA3-DG,48.0,0.5281,0.8603,12.0,26,-0.0146,0.053,0,0
52,1,CA3-DG,48.0,0.5281,0.8603,12.0,27,0.0071,-0.045,1,0
52,1,CA3-DG,48.0,0.5281,0.8603,12.0,28,-0.0165,-0.2233,-6,0
52,1,CA3-DG,48.0,0.5281,0.8603,12.0,29,0.0273,-0.2041,10,0
52,1,CA3-DG,53.0,0.5843,0.8818,17.0,0,0.294,0.0331,0,1
52,1,CA3-DG,53.0,0.5843,0.8818,17.0,1,0.5549,-0.0087,0,1
52,1,CA3-DG,53.0,0.5843,0.8818,17.0,2,0.4581,-0.0372,0,1
52,1,CA3-DG,53.0,0.5843,0.8818,17.0,3,0.0951,-0.0358,0,0
52,1,CA3-DG,53.0,0.5843,0.8818,17.0,4,0.4272,-0.0193,0,1
52,1,CA3-DG,53.0,0.5843,0.8818,17.0,5,0.3087,-0.0139,0,1
52,1,CA3-DG,53.0,0.5843,0.8818,17.0,6,0.2264,-0.0239,0,1
52,1,CA3-DG,53.0,0.5843,0.8818,17.0,7,0.1874,-0.0227,0,1
52,1,CA3-DG,53.0,0.5843,0.8818,17.0,8,-0.1263,-0.0114,0,0
52,1,CA3-DG,53.0,0.5843,0.8818,17.0,9,0.2348,-0.0111,0,1
52,1,CA3-DG,53.0,0.5843,0.8818,17.0,10,0.2784,-0.0186,0,1
52,1,CA3-DG,53.0,0.5843,0.8818,17.0,11,-0.1598,-0.014,0,0
52,1,CA3-DG,53.0,0.5843,0.8818,17.0,12,-0.2016,-0.0235,0,0
52,1,CA3-DG,53.0,0.5843,0.8818,17.0,13,0.2015,-0.0259,0,1
52,1,CA3-DG,53.0,0.5843,0.8818,17.0,14,0.2442,-0.042,0,1
52,1,CA3-DG,53.0,0.5843,0.8818,17.0,15,-0.1059,-0.038,0,0
52,1,CA3-DG,53.0,0.5843,0.8818,17.0,16,-0.1727,-0.043,0,0
52,1,CA3-DG,53.0,0.5843,0.8818,17.0,17,-0.1685,-0.0264,0,0
52,1,CA3-DG,53.0,0.5843,0.8818,17.0,18,0.2099,-0.0148,0,1
52,1,CA3-DG,53.0,0.5843,0.8818,17.0,19,0.2118,-0.0161,0,1
52,1,CA3-DG,53.0,0.5843,0.8818,17.0,20,0.1666,-0.0405,0,0
52,1,CA3-DG,53.0,0.5843,0.8818,17.0,21,-0.1833,-0.0222,0,0
52,1,CA3-DG,53.0,0.5843,0.8818,17.0,22,-0.1941,0.0001,-2,0
52,1,CA3-DG,53.0,0.5843,0.8818,17.0,23,0.0058,-0.014,5,0
52,1,CA3-DG,53.0,0.5843,0.8818,17.0,24,0.1988,-0.0495,-2,1
52,1,CA3-DG,53.0,0.5843,0.8818,17.0,25,0.1711,-0.0368,-2,1
52,1,CA3-DG,53.0,0.5843,0.8818,17.0,26,0.0352,-0.0048,-2,0
52,1,CA3-DG,53.0,0.5843,0.8818,17.0,27,-0.1592,-0.072,-2,0
52,1,CA3-DG,53.0,0.5843,0.8818,17.0,28,0.1938,-0.0077,-7,1
52,1,CA3-DG,53.0,0.5843,0.8818,17.0,29,-0.2152,-0.1381,-1,0
52,1,CA3-DG,58.0,0.6404,0.8405,22.0,0,0.3168,0.03,0,1
52,1,CA3-DG,58.0,0.6404,0.8405,22.0,1,0.6511,-0.0155,0,1
52,1,CA3-DG,58.0,0.6404,0.8405,22.0,2,0.5529,-0.0458,0,1
52,1,CA3-DG,58.0,0.6404,0.8405,22.0,3,0.3776,-0.0065,0,1
52,1,CA3-DG,58.0,0.6404,0.8405,22.0,4,0.2819,-0.0012,0,1
52,1,CA3-DG,58.0,0.6404,0.8405,22.0,5,-0.1109,-0.0233,0,0
52,1,CA3-DG,58.0,0.6404,0.8405,22.0,6,0.0344,-0.0052,0,0
52,1,CA3-DG,58.0,0.6404,0.8405,22.0,7,-0.2218,0.0056,0,0
52,1,CA3-DG,58.0,0.6404,0.8405,22.0,8,0.2141,-0.0092,0,1
52,1,CA3-DG,58.0,0.6404,0.8405,22.0,9,-0.011,-0.0086,0,0
52,1,CA3-DG,58.0,0.6404,0.8405,22.0,10,-0.1602,-0.019,0,0
52,1,CA3-DG,58.0,0.6404,0.8405,22.0,11,-0.1041,-0.0094,0,0
52,1,CA3-DG,58.0,0.6404,0.8405,22.0,12,-0.1192,-0.0214,0,0
52,1,CA3-DG,58.0,0.6404,0.8405,22.0,13,-0.2192,-0.0186,0,0
52,1,CA3-DG,58.0,0.6404,0.8405,22.0,14,0.148,-0.0227,0,0
52,1,CA3-DG,58.0,0.6404,0.8405,22.0,15,-0.051,-0.0075,0,0
52,1,CA3-DG,58.0,0.6404,0.8405,22.0,16,-0.0922,0.0114,0,0
52,1,CA3-DG,58.0,0.6404,0.8405,22.0,17,-0.2907,-0.0105,0,0
52,1,CA3-DG,58.0,0.6404,0.8405,22.0,18,0.1344,-0.0144,0,0
52,1,CA3-DG,58.0,0.6404,0.8405,22.0,19,-0.0213,-0.0087,0,0
52,1,CA3-DG,58.0,0.6404,0.8405,22.0,20,0.0201,-0.0057,0,0
52,1,CA3-DG,58.0,0.6404,0.8405,22.0,21,0.1859,-0.0032,0,1
52,1,CA3-DG,58.0,0.6404,0.8405,22.0,22,-0.2348,-0.0283,0,0
52,1,CA3-DG,58.0,0.6404,0.8405,22.0,23,0.1427,-0.0238,0,0
52,1,CA3-DG,58.0,0.6404,0.8405,22.0,24,0.1204,-0.033,0,0
52,1,CA3-DG,58.0,0.6404,0.8405,22.0,25,0.2368,-0.026,0,1
52,1,CA3-DG,58.0,0.6404,0.8405,22.0,26,0.1373,-0.0188,-1,0
52,1,CA3-DG,58.0,0.6404,0.8405,22.0,27,-0.1279,0.0605,3,0
52,1,CA3-DG,58.0,0.6404,0.8405,22.0,28,0.1813,-0.0726,5,1
52,1,CA3-DG,58.0,0.6404,0.8405,22.0,29,-0.0999,-0.0351,5,0
52,1,CA3-DG,63.0,0.6966,0.7694,27.0,0,0.6719,0.0367,0,1
52,1,CA3-DG,63.0,0.6966,0.7694,27.0,1,0.5751,-0.0109,0,1
52,1,CA3-DG,63.0,0.6966,0.7694,27.0,2,0.1377,0.0197,0,0
52,1,CA3-DG,63.0,0.6966,0.7694,27.0,3,0.5057,-0.0127,0,1
52,1,CA3-DG,63.0,0.6966,0.7694,27.0,4,-0.0157,-0.0055,0,0
52,1,CA3-DG,63.0,0.6966,0.7694,27.0,5,-0.1052,-0.0235,0,0
52,1,CA3-DG,63.0,0.6966,0.7694,27.0,6,-0.1385,-0.0116,0,0
52,1,CA3-DG,63.0,0.6966,0.7694,27.0,7,0.2985,-0.0054,0,1
52,1,CA3-DG,63.0,0.6966,0.7694,27.0,8,0.2781,0.0058,0,1
52,1,CA3-DG,63.0,0.6966,0.7694,27.0,9,-0.0508,-0.0076,0,0
52,1,CA3-DG,63.0,0.6966,0.7694,27.0,10,-0.1569,-0.0059,0,0
52,1,CA3-DG,63.0,0.6966,0.7694,27.0,11,-0.1588,0.0014,0,0
52,1,CA3-DG,63.0,0.6966,0.7694,27.0,12,0.225,0.0038,0,1
52,1,CA3-DG,63.0,0.6966,0.7694,27.0,13,-0.1733,-0.0023,0,0
52,1,CA3-DG,63.0,0.6966,0.7694,27.0,14,-0.2207,-0.0033,0,0
52,1,CA3-DG,63.0,0.6966,0.7694,27.0,15,-0.2263,0.0107,0,0
52,1,CA3-DG,63.0,0.6966,0.7694,27.0,16,-0.2017,0.0136,0,0
52,1,CA3-DG,63.0,0.6966,0.7694,27.0,17,-0.2136,0.0185,0,0
52,1,CA3-DG,63.0,0.6966,0.7694,27.0,18,-0.2145,-0.0044,0,0
52,1,CA3-DG,63.0,0.6966,0.7694,27.0,19,0.1928,0.0076,0,1
52,1,CA3-DG,63.0,0.6966,0.7694,27.0,20,-0.1808,0.0187,0,0
52,1,CA3-DG,63.0,0.6966,0.7694,27.0,21,-0.2114,0.0273,-2,0
52,1,CA3-DG,63.0,0.6966,0.7694,27.0,22,0.2006,0.039,-4,1
52,1,CA3-DG,63.0,0.6966,0.7694,27.0,23,0.1577,0.0248,0,1
52,1,CA3-DG,63.0,0.6966,0.7694,27.0,24,0.1736,0.0329,-3,1
52,1,CA3-DG,63.0,0.6966,0.7694,27.0,25,-0.1959,0.0276,-8,0
52,1,CA3-DG,63.0,0.6966,0.7694,27.0,26,-0.1596,0.0089,7,0
52,1,CA3-DG,63.0,0.6966,0.7694,27.0,27,-0.0225,-0.0151,-4,0
52,1,CA3-DG,63.0,0.6966,0.7694,27.0,28,-0.1905,-0.0374,-3,0
52,1,CA3-DG,63.0,0.6966,0.7694,27.0,29,-0.2086,0.0079,-4,0
52,1,CA3-DG,68.0,0.7528,0.7018,32.0,0,0.5816,0.0312,0,1
52,1,CA3-DG,68.0,0.7528,0.7018,32.0,1,0.2378,0.0157,0,1
52,1,CA3-DG,68.0,0.7528,0.7018,32.0,2,0.1775,0.0282,0,1
52,1,CA3-DG,68.0,0.7528,0.7018,32.0,3,0.4895,0.0075,0,1
52,1,CA3-DG,68.0,0.7528,0.7018,32.0,4,0.0318,0.0053,0,0
52,1,CA3-DG,68.0,0.7528,0.7018,32.0,5,0.2823,0.0067,0,1
52,1,CA3-DG,68.0,0.7528,0.7018,32.0,6,0.0725,0.0103,0,0
52,1,CA3-DG,68.0,0.7528,0.7018,32.0,7,0.15,0.0031,0,0
52,1,CA3-DG,68.0,0.7528,0.7018,32.0,8,0.1258,0.0038,0,0
52,1,CA3-DG,68.0,0.7528,0.7018,32.0,9,-0.0394,0.0074,0,0
52,1,CA3-DG,68.0,0.7528,0.7018,32.0,10,-0.0092,0.0089,0,0
52,1,CA3-DG,68.0,0.7528,0.7018,32.0,11,-0.0119,0.0241,0,0
52,1,CA3-DG,68.0,0.7528,0.7018,32.0,12,-0.0696,0.0184,0,0
52,1,CA3-DG,68.0,0.7528,0.7018,32.0,13,-0.1569,0.0286,0,0
52,1,CA3-DG,68.0,0.7528,0.7018,32.0,14,0.16,0.0236,0,0
52,1,CA3-DG,68.0,0.7528,0.7018,32.0,15,0.2056,0.034,0,1
52,1,CA3-DG,68.0,0.7528,0.7018,32.0,16,0.0818,0.0263,0,0
52,1,CA3-DG,68.0,0.7528,0.7018,32.0,17,0.182,0.0103,0,1
52,1,CA3-DG,68.0,0.7528,0.7018,32.0,18,-0.1996,0.0229,-3,0
52,1,CA3-DG,68.0,0.7528,0.7018,32.0,19,0.167,0.0355,0,1
52,1,CA3-DG,68.0,0.7528,0.7018,32.0,20,-0.0858,-0.0045,0,0
52,1,CA3-DG,68.0,0.7528,0.7018,32.0,21,0.1589,0.0203,0,0
52,1,CA3-DG,68.0,0.7528,0.7018,32.0,22,-0.1976,0.0012,-8,0
52,1,CA3-DG,68.0,0.7528,0.7018,32.0,23,-0.0367,0.0125,0,0
52,1,CA3-DG,68.0,0.7528,0.7018,32.0,24,-0.1282,0.0439,4,0
52,1,CA3-DG,68.0,0.7528,0.7018,32.0,25,0.1143,0.0402,0,0
52,1,CA3-DG,68.0,0.7528,0.7018,32.0,26,-0.129,0.0314,0,0
52,1,CA3-DG,68.0,0.7528,0.7018,32.0,27,0.121,0.0256,2,0
52,1,CA3-DG,68.0,0.7528,0.7018,32.0,28,0.1362,0.0749,2,0
52,1,CA3-DG,68.0,0.7528,0.7018,32.0,29,0.1819,0.0402,-9,1
52,1,CA3-DG,73.0,0.809,0.7008,37.0,0,0.5977,0.0482,0,1
52,1,CA3-DG,73.0,0.809,0.7008,37.0,1,0.516,0.0324,0,1
52,1,CA3-DG,73.0,0.809,0.7008,37.0,2,0.3866,-0.0235,0,1
52,1,CA3-DG,73.0,0.809,0.7008,37.0,3,0.3751,-0.0122,0,1
52,1,CA3-DG,73.0,0.809,0.7008,37.0,4,0.131,-0.0263,0,0
52,1,CA3-DG,73.0,0.809,0.7008,37.0,5,0.1893,-0.017,0,0
52,1,CA3-DG,73.0,0.809,0.7008,37.0,6,0.0635,-0.0055,0,0
52,1,CA3-DG,73.0,0.809,0.7008,37.0,7,0.0465,0.01,0,0
52,1,CA3-DG,73.0,0.809,0.7008,37.0,8,0.0665,0.0011,0,0
52,1,CA3-DG,73.0,0.809,0.7008,37.0,9,0.0538,-0.0018,0,0
52,1,CA3-DG,73.0,0.809,0.7008,37.0,10,0.0337,-0.0017,0,0
52,1,CA3-DG,73.0,0.809,0.7008,37.0,11,0.0492,0.011,0,0
52,1,CA3-DG,73.0,0.809,0.7008,37.0,12,0.0247,0.0079,0,0
52,1,CA3-DG,73.0,0.809,0.7008,37.0,13,0.0657,0.0084,0,0
52,1,CA3-DG,73.0,0.809,0.7008,37.0,14,0.0157,0.0089,0,0
52,1,CA3-DG,73.0,0.809,0.7008,37.0,15,0.0197,-0.0079,0,0
52,1,CA3-DG,73.0,0.809,0.7008,37.0,16,-0.0019,-0.0115,0,0
52,1,CA3-DG,73.0,0.809,0.7008,37.0,17,0.0141,-0.0009,0,0
52,1,CA3-DG,73.0,0.809,0.7008,37.0,18,0.0003,-0.0002,0,0
52,1,CA3-DG,73.0,0.809,0.7008,37.0,19,0.0079,-0.0213,0,0
52,1,CA3-DG,73.0,0.809,0.7008,37.0,20,0.0058,-0.0191,0,0
52,1,CA3-DG,73.0,0.809,0.7008,37.0,21,0.0187,-0.0222,0,0
52,1,CA3-DG,73.0,0.809,0.7008,37.0,22,0.0184,-0.0233,0,0
52,1,CA3-DG,73.0,0.809,0.7008,37.0,23,-0.011,-0.0432,0,0
52,1,CA3-DG,73.0,0.809,0.7008,37.0,24,-0.0099,-0.0661,0,0
52,1,CA3-DG,73.0,0.809,0.7008,37.0,25,0.0185,-0.0818,0,0
52,1,CA3-DG,73.0,0.809,0.7008,37.0,26,0.0139,-0.0748,-9,0
52,1,CA3-DG,73.0,0.809,0.7008,37.0,27,0.0016,-0.0922,-9,0
52,1,CA3-DG,73.0,0.809,0.7008,37.0,28,-0.0087,-0.1415,0,0
52,1,CA3-DG,73.0,0.809,0.7008,37.0,29,-0.0042,-0.2199,-4,0
52,1,CA3-DG,78.0,0.8652,0.5905,42.0,0,0.2794,0.0226,0,1
52,1,CA3-DG,78.0,0.8652,0.5905,42.0,1,0.6028,0.0026,0,1
52,1,CA3-DG,78.0,0.8652,0.5905,42.0,2,0.4802,-0.0733,0,1
52,1,CA3-DG,78.0,0.8652,0.5905,42.0,3,0.4684,-0.0365,0,1
52,1,CA3-DG,78.0,0.8652,0.5905,42.0,4,0.4265,-0.0234,0,1
52,1,CA3-DG,78.0,0.8652,0.5905,42.0,5,0.3635,-0.0214,0,1
52,1,CA3-DG,78.0,0.8652,0.5905,42.0,6,0.2819,-0.0299,0,1
52,1,CA3-DG,78.0,0.8652,0.5905,42.0,7,0.2791,-0.0339,0,1
52,1,CA3-DG,78.0,0.8652,0.5905,42.0,8,-0.1246,-0.0284,0,0
52,1,CA3-DG,78.0,0.8652,0.5905,42.0,9,0.2904,-0.0165,0,1
52,1,CA3-DG,78.0,0.8652,0.5905,42.0,10,0.2606,-0.0135,0,1
52,1,CA3-DG,78.0,0.8652,0.5905,42.0,11,0.2308,-0.0233,0,1
52,1,CA3-DG,78.0,0.8652,0.5905,42.0,12,-0.1809,-0.0103,0,0
52,1,CA3-DG,78.0,0.8652,0.5905,42.0,13,0.1842,-0.0076,0,0
52,1,CA3-DG,78.0,0.8652,0.5905,42.0,14,0.2314,-0.0159,0,1
52,1,CA3-DG,78.0,0.8652,0.5905,42.0,15,-0.1664,-0.0213,0,0
52,1,CA3-DG,78.0,0.8652,0.5905,42.0,16,0.1976,-0.0249,0,1
52,1,CA3-DG,78.0,0.8652,0.5905,42.0,17,-0.1792,-0.0025,0,0
52,1,CA3-DG,78.0,0.8652,0.5905,42.0,18,0.0826,0.0007,0,0
52,1,CA3-DG,78.0,0.8652,0.5905,42.0,19,-0.1625,-0.0081,0,0
52,1,CA3-DG,78.0,0.8652,0.5905,42.0,20,0.2028,-0.0371,0,1
52,1,CA3-DG,78.0,0.8652,0.5905,42.0,21,-0.1296,-0.0111,0,0
52,1,CA3-DG,78.0,0.8652,0.5905,42.0,22,-0.1629,-0.0144,0,0
52,1,CA3-DG,78.0,0.8652,0.5905,42.0,23,-0.0001,-0.0295,-1,0
52,1,CA3-DG,78.0,0.8652,0.5905,42.0,24,-0.1627,-0.0145,0,0
52,1,CA3-DG,78.0,0.8652,0.5905,42.0,25,0.05,-0.0005,-7,0
52,1,CA3-DG,78.0,0.8652,0.5905,42.0,26,0.1344,-0.0232,1,0
52,1,CA3-DG,78.0,0.8652,0.5905,42.0,27,0.1492,-0.0187,-6,0
52,1,CA3-DG,78.0,0.8652,0.5905,42.0,28,-0.145,0.0494,5,0
52,1,CA3-DG,78.0,0.8652,0.5905,42.0,29,0.1699,0.2457,3,0
52,1,CA3-DG,83.0,0.9213,0.5162,47.0,0,0.6153,0.0392,0,1
52,1,CA3-DG,83.0,0.9213,0.5162,47.0,1,0.5372,-0.0044,0,1
52,1,CA3-DG,83.0,0.9213,0.5162,47.0,2,0.3701,-0.0046,0,1
52,1,CA3-DG,83.0,0.9213,0.5162,47.0,3,0.2909,-0.0116,0,1
52,1,CA3-DG,83.0,0.9213,0.5162,47.0,4,0.2659,-0.0117,0,1
52,1,CA3-DG,83.0,0.9213,0.5162,47.0,5,0.1021,-0.0218,0,0
52,1,CA3-DG,83.0,0.9213,0.5162,47.0,6,0.0685,-0.0174,0,0
52,1,CA3-DG,83.0,0.9213,0.5162,47.0,7,0.0992,0.0059,0,0
52,1,CA3-DG,83.0,0.9213,0.5162,47.0,8,0.0314,-0.0115,0,0
52,1,CA3-DG,83.0,0.9213,0.5162,47.0,9,0.049,-0.0025,0,0
52,1,CA3-DG,83.0,0.9213,0.5162,47.0,10,0.0314,0.0083,0,0
52,1,CA3-DG,83.0,0.9213,0.5162,47.0,11,0.0445,0.0034,0,0
52,1,CA3-DG,83.0,0.9213,0.5162,47.0,12,0.0729,-0.0059,0,0
52,1,CA3-DG,83.0,0.9213,0.5162,47.0,13,0.0573,-0.0159,0,0
52,1,CA3-DG,83.0,0.9213,0.5162,47.0,14,0.0246,-0.0195,0,0
52,1,CA3-DG,83.0,0.9213,0.5162,47.0,15,0.0253,-0.0169,0,0
52,1,CA3-DG,83.0,0.9213,0.5162,47.0,16,0.0252,-0.0356,0,0
52,1,CA3-DG,83.0,0.9213,0.5162,47.0,17,0.0236,-0.0405,0,0
52,1,CA3-DG,83.0,0.9213,0.5162,47.0,18,0.0138,-0.0373,0,0
52,1,CA3-DG,83.0,0.9213,0.5162,47.0,19,0.0428,-0.0374,0,0
52,1,CA3-DG,83.0,0.9213,0.5162,47.0,20,-0.0084,-0.0351,0,0
52,1,CA3-DG,83.0,0.9213,0.5162,47.0,21,0.0217,-0.0454,0,0
52,1,CA3-DG,83.0,0.9213,0.5162,47.0,22,0.0153,-0.0333,0,0
52,1,CA3-DG,83.0,0.9213,0.5162,47.0,23,-0.0091,-0.0565,-3,0
52,1,CA3-DG,83.0,0.9213,0.5162,47.0,24,0.0216,-0.0249,0,0
52,1,CA3-DG,83.0,0.9213,0.5162,47.0,25,-0.0083,-0.003,0,0
52,1,CA3-DG,83.0,0.9213,0.5162,47.0,26,-0.0099,0.0082,0,0
52,1,CA3-DG,83.0,0.9213,0.5162,47.0,27,0.0242,0.0108,0,0
52,1,CA3-DG,83.0,0.9213,0.5162,47.0,28,0.0132,-0.0356,-4,0
52,1,CA3-DG,83.0,0.9213,0.5162,47.0,29,0.0084,-0.1252,-4,0
52,1,V1-RSC,8.0,0.0787,0.1269,-28.0,0,0.3023,0.0121,-3,1
52,1,V1-RSC,8.0,0.0787,0.1269,-28.0,1,0.0635,0.0807,0,0
52,1,V1-RSC,8.0,0.0787,0.1269,-28.0,2,-0.1236,0.0395,5,0
52,1,V1-RSC,8.0,0.0787,0.1269,-28.0,3,-0.1997,0.0524,5,0
52,1,V1-RSC,8.0,0.0787,0.1269,-28.0,4,0.1371,0.0143,5,1
52,1,V1-RSC,8.0,0.0787,0.1269,-28.0,5,0.2656,0.0175,5,1
52,1,V1-RSC,8.0,0.0787,0.1269,-28.0,6,0.0149,0.0312,5,0
52,1,V1-RSC,13.0,0.1348,0.1211,-23.0,0,0.0377,0.0671,10,0
52,1,V1-RSC,13.0,0.1348,0.1211,-23.0,1,0.2267,0.0489,7,1
52,1,V1-RSC,13.0,0.1348,0.1211,-23.0,2,0.1595,0.0646,0,1
52,1,V1-RSC,13.0,0.1348,0.1211,-23.0,3,0.2027,0.0857,7,1
52,1,V1-RSC,13.0,0.1348,0.1211,-23.0,4,-0.0607,0.0377,7,0
52,1,V1-RSC,13.0,0.1348,0.1211,-23.0,5,-0.1206,0.0109,3,0
52,1,V1-RSC,13.0,0.1348,0.1211,-23.0,6,0.0402,-0.0091,0,0
52,1,V1-RSC,18.0,0.191,0.1569,-18.0,0,-0.0291,0.0204,1,0
52,1,V1-RSC,18.0,0.191,0.1569,-18.0,1,-0.063,0.0141,2,0
52,1,V1-RSC,18.0,0.191,0.1569,-18.0,2,-0.1224,-0.0025,1,0
52,1,V1-RSC,18.0,0.191,0.1569,-18.0,3,-0.1143,0.0457,0,0
52,1,V1-RSC,18.0,0.191,0.1569,-18.0,4,-0.1983,-0.0217,-10,0
52,1,V1-RSC,18.0,0.191,0.1569,-18.0,5,0.1904,-0.0304,2,1
52,1,V1-RSC,18.0,0.191,0.1569,-18.0,6,0.2266,-0.0172,2,1
52,1,V1-RSC,23.0,0.2472,0.1896,-13.0,0,0.1358,0.0608,0,1
52,1,V1-RSC,23.0,0.2472,0.1896,-13.0,1,0.0743,0.0625,0,0
52,1,V1-RSC,23.0,0.2472,0.1896,-13.0,2,0.0959,0.0197,3,0
52,1,V1-RSC,23.0,0.2472,0.1896,-13.0,3,0.0894,0.0023,0,0
52,1,V1-RSC,23.0,0.2472,0.1896,-13.0,4,0.1018,0.0196,0,0
52,1,V1-RSC,23.0,0.2472,0.1896,-13.0,5,0.1533,0.0007,0,1
52,1,V1-RSC,23.0,0.2472,0.1896,-13.0,6,0.0708,0.0427,0,0
52,1,V1-RSC,28.0,0.3034,0.2679,-8.0,0,0.0757,0.0541,0,0
52,1,V1-RSC,28.0,0.3034,0.2679,-8.0,1,-0.1756,-0.0028,-3,0
52,1,V1-RSC,28.0,0.3034,0.2679,-8.0,2,-0.1037,-0.0089,-4,0
52,1,V1-RSC,28.0,0.3034,0.2679,-8.0,3,0.2596,0.0306,1,1
52,1,V1-RSC,28.0,0.3034,0.2679,-8.0,4,0.2094,0.0394,0,1
52,1,V1-RSC,28.0,0.3034,0.2679,-8.0,5,0.0334,0.016,0,0
52,1,V1-RSC,28.0,0.3034,0.2679,-8.0,6,-0.1823,0.0034,-3,0
52,1,V1-RSC,33.0,0.3596,0.3874,-3.0,0,0.2222,-0.0121,0,1
52,1,V1-RSC,33.0,0.3596,0.3874,-3.0,1,-0.0659,0.0568,0,0
52,1,V1-RSC,33.0,0.3596,0.3874,-3.0,2,0.0858,0.0106,0,0
52,1,V1-RSC,33.0,0.3596,0.3874,-3.0,3,0.0232,0.0263,-1,0
52,1,V1-RSC,33.0,0.3596,0.3874,-3.0,4,0.0653,0.0426,1,0
52,1,V1-RSC,33.0,0.3596,0.3874,-3.0,5,0.0128,0.0552,1,0
52,1,V1-RSC,33.0,0.3596,0.3874,-3.0,6,0.145,0.0725,-2,1
52,1,V1-RSC,38.0,0.4157,0.5985,2.0,0,0.0548,0.0365,0,0
52,1,V1-RSC,38.0,0.4157,0.5985,2.0,1,-0.4302,0.0179,0,0
52,1,V1-RSC,38.0,0.4157,0.5985,2.0,2,0.0229,0.0315,0,0
52,1,V1-RSC,38.0,0.4157,0.5985,2.0,3,0.4588,0.0085,0,1
52,1,V1-RSC,38.0,0.4157,0.5985,2.0,4,0.496,0.0422,7,1
52,1,V1-RSC,38.0,0.4157,0.5985,2.0,5,0.2149,0.0537,7,1
52,1,V1-RSC,38.0,0.4157,0.5985,2.0,6,0.0831,0.0753,7,0
52,1,V1-RSC,43.0,0.4719,0.7274,7.0,0,0.487,0.0693,0,1
52,1,V1-RSC,43.0,0.4719,0.7274,7.0,1,0.5159,0.014,0,1
52,1,V1-RSC,43.0,0.4719,0.7274,7.0,2,0.4781,-0.0027,0,1
52,1,V1-RSC,43.0,0.4719,0.7274,7.0,3,-0.469,0.0308,-3,0
52,1,V1-RSC,43.0,0.4719,0.7274,7.0,4,-0.1727,0.0411,2,0
52,1,V1-RSC,43.0,0.4719,0.7274,7.0,5,0.0629,0.0111,-2,0
52,1,V1-RSC,43.0,0.4719,0.7274,7.0,6,-0.0523,0.0078,-3,0
52,1,V1-RSC,48.0,0.5281,0.8603,12.0,0,-0.2117,0.041,5,0
52,1,V1-RSC,48.0,0.5281,0.8603,12.0,1,0.0114,0.0548,0,0
52,1,V1-RSC,48.0,0.5281,0.8603,12.0,2,-0.0951,0.0371,5,0
52,1,V1-RSC,48.0,0.5281,0.8603,12.0,3,0.1271,0.0136,0,0
52,1,V1-RSC,48.0,0.5281,0.8603,12.0,4,0.2611,-0.0005,0,1
52,1,V1-RSC,48.0,0.5281,0.8603,12.0,5,0.2457,-0.0029,9,1
52,1,V1-RSC,48.0,0.5281,0.8603,12.0,6,-0.028,0.0201,-5,0
52,1,V1-RSC,53.0,0.5843,0.8818,17.0,0,0.0633,0.0411,0,0
52,1,V1-RSC,53.0,0.5843,0.8818,17.0,1,0.3811,0.0227,0,1
52,1,V1-RSC,53.0,0.5843,0.8818,17.0,2,0.4239,0.0374,0,1
52,1,V1-RSC,53.0,0.5843,0.8818,17.0,3,0.3187,0.0643,3,1
52,1,V1-RSC,53.0,0.5843,0.8818,17.0,4,-0.0016,0.0269,0,0
52,1,V1-RSC,53.0,0.5843,0.8818,17.0,5,0.2799,0.0364,9,1
52,1,V1-RSC,53.0,0.5843,0.8818,17.0,6,-0.0688,-0.0252,-7,0
52,1,V1-RSC,58.0,0.6404,0.8405,22.0,0,0.0968,0.1343,7,0
52,1,V1-RSC,58.0,0.6404,0.8405,22.0,1,-0.0215,0.05,2,0
52,1,V1-RSC,58.0,0.6404,0.8405,22.0,2,0.1245,0.0222,5,0
