animal,learner,pair,dim,ordinal,trial_id,matched,r0,sig,p_perdim,r_frozen,n_bins,n_gaps,vel_mean,vel_median,n_fit_trials
52,1,CA3-DG,4,7,7,2,0.21503,1,0.00498,0.24413,3352,1,16.735,17.217,80
52,1,CA3-DG,5,7,7,2,0.07932,1,0.00498,0.15768,3352,1,16.735,17.217,80
52,1,CA3-DG,6,7,7,2,0.03372,1,0.00498,0.11322,3352,1,16.735,17.217,80
52,1,CA3-DG,7,7,7,2,0.07874,1,0.00498,0.09122,3352,1,16.735,17.217,80
52,1,CA3-DG,8,7,7,2,0.06652,1,0.00498,0.07948,3352,1,16.735,17.217,80
52,1,CA3-DG,9,7,7,2,0.05151,1,0.00498,0.05846,3352,1,16.735,17.217,80
52,1,CA3-DG,10,7,7,2,0.04465,1,0.00498,0.05836,3352,1,16.735,17.217,80
52,1,CA3-DG,1,8,8,0,0.50429,1,0.00498,0.50129,3425,2,17.274,17.565,80
52,1,CA3-DG,2,8,8,0,0.4021,1,0.00498,0.42174,3425,2,17.274,17.565,80
52,1,CA3-DG,3,8,8,0,0.20509,1,0.00498,0.26285,3425,2,17.274,17.565,80
52,1,CA3-DG,4,8,8,0,0.24213,1,0.00498,0.24413,3425,2,17.274,17.565,80
52,1,CA3-DG,5,8,8,0,0.14584,1,0.00498,0.15768,3425,2,17.274,17.565,80
52,1,CA3-DG,6,8,8,0,0.07842,1,0.00498,0.11322,3425,2,17.274,17.565,80
52,1,CA3-DG,7,8,8,0,0.01528,1,0.00498,0.09122,3425,2,17.274,17.565,80
52,1,CA3-DG,8,8,8,0,0.0483,1,0.00498,0.07948,3425,2,17.274,17.565,80
52,1,CA3-DG,9,8,8,0,0.03079,1,0.00498,0.05846,3425,2,17.274,17.565,80
52,1,CA3-DG,10,8,8,0,0.05657,1,0.00498,0.05836,3425,2,17.274,17.565,80
52,1,CA3-DG,1,8,8,2,0.50028,1,0.00498,0.50129,3352,2,17.335,17.676,80
52,1,CA3-DG,2,8,8,2,0.39923,1,0.00498,0.42174,3352,2,17.335,17.676,80
52,1,CA3-DG,3,8,8,2,0.20357,1,0.00498,0.26285,3352,2,17.335,17.676,80
52,1,CA3-DG,4,8,8,2,0.23766,1,0.00498,0.24413,3352,2,17.335,17.676,80
52,1,CA3-DG,5,8,8,2,0.14732,1,0.00498,0.15768,3352,2,17.335,17.676,80
52,1,CA3-DG,6,8,8,2,0.08019,1,0.00498,0.11322,3352,2,17.335,17.676,80
52,1,CA3-DG,7,8,8,2,0.01658,1,0.00498,0.09122,3352,2,17.335,17.676,80
52,1,CA3-DG,8,8,8,2,0.05006,1,0.00498,0.07948,3352,2,17.335,17.676,80
52,1,CA3-DG,9,8,8,2,0.0327,1,0.00498,0.05846,3352,2,17.335,17.676,80
52,1,CA3-DG,10,8,8,2,0.05731,1,0.00498,0.05836,3352,2,17.335,17.676,80
52,1,CA3-DG,1,9,9,0,0.51585,1,0.00498,0.50129,3352,4,17.449,18.104,80
52,1,CA3-DG,2,9,9,0,0.4052,1,0.00498,0.42174,3352,4,17.449,18.104,80
52,1,CA3-DG,3,9,9,0,0.26495,1,0.00498,0.26285,3352,4,17.449,18.104,80
52,1,CA3-DG,4,9,9,0,0.19689,1,0.00498,0.24413,3352,4,17.449,18.104,80
52,1,CA3-DG,5,9,9,0,0.09703,1,0.00498,0.15768,3352,4,17.449,18.104,80
52,1,CA3-DG,6,9,9,0,0.09157,1,0.00498,0.11322,3352,4,17.449,18.104,80
52,1,CA3-DG,7,9,9,0,0.04655,1,0.00498,0.09122,3352,4,17.449,18.104,80
52,1,CA3-DG,8,9,9,0,0.03163,1,0.00498,0.07948,3352,4,17.449,18.104,80
52,1,CA3-DG,9,9,9,0,0.02438,1,0.00498,0.05846,3352,4,17.449,18.104,80
52,1,CA3-DG,10,9,9,0,0.04974,1,0.00498,0.05836,3352,4,17.449,18.104,80
52,1,CA3-DG,1,9,9,2,0.51585,1,0.00498,0.50129,3352,4,17.449,18.104,80
52,1,CA3-DG,2,9,9,2,0.4052,1,0.00498,0.42174,3352,4,17.449,18.104,80
52,1,CA3-DG,3,9,9,2,0.26495,1,0.00498,0.26285,3352,4,17.449,18.104,80
52,1,CA3-DG,4,9,9,2,0.19689,1,0.00498,0.24413,3352,4,17.449,18.104,80
52,1,CA3-DG,5,9,9,2,0.09703,1,0.00498,0.15768,3352,4,17.449,18.104,80
52,1,CA3-DG,6,9,9,2,0.09157,1,0.00498,0.11322,3352,4,17.449,18.104,80
52,1,CA3-DG,7,9,9,2,0.04655,1,0.00498,0.09122,3352,4,17.449,18.104,80
52,1,CA3-DG,8,9,9,2,0.03163,1,0.00498,0.07948,3352,4,17.449,18.104,80
52,1,CA3-DG,9,9,9,2,0.02438,1,0.00498,0.05846,3352,4,17.449,18.104,80
52,1,CA3-DG,10,9,9,2,0.04974,1,0.00498,0.05836,3352,4,17.449,18.104,80
52,1,CA3-DG,1,10,10,0,0.49818,1,0.00498,0.50129,3416,4,17.079,17.622,80
52,1,CA3-DG,2,10,10,0,0.4138,1,0.00498,0.42174,3416,4,17.079,17.622,80
52,1,CA3-DG,3,10,10,0,0.30218,1,0.00498,0.26285,3416,4,17.079,17.622,80
52,1,CA3-DG,4,10,10,0,0.19587,1,0.00498,0.24413,3416,4,17.079,17.622,80
52,1,CA3-DG,5,10,10,0,0.11593,1,0.00498,0.15768,3416,4,17.079,17.622,80
52,1,CA3-DG,6,10,10,0,0.06605,1,0.00498,0.11322,3416,4,17.079,17.622,80
52,1,CA3-DG,7,10,10,0,0.08002,1,0.00498,0.09122,3416,4,17.079,17.622,80
52,1,CA3-DG,8,10,10,0,0.06534,1,0.00498,0.07948,3416,4,17.079,17.622,80
52,1,CA3-DG,9,10,10,0,0.02116,1,0.00498,0.05846,3416,4,17.079,17.622,80
52,1,CA3-DG,10,10,10,0,0.06395,1,0.00498,0.05836,3416,4,17.079,17.622,80
52,1,CA3-DG,1,10,10,2,0.4987,1,0.00498,0.50129,3352,4,17.216,17.705,80
52,1,CA3-DG,2,10,10,2,0.4144,1,0.00498,0.42174,3352,4,17.216,17.705,80
52,1,CA3-DG,3,10,10,2,0.30237,1,0.00498,0.26285,3352,4,17.216,17.705,80
52,1,CA3-DG,4,10,10,2,0.19491,1,0.00498,0.24413,3352,4,17.216,17.705,80
52,1,CA3-DG,5,10,10,2,0.11948,1,0.00498,0.15768,3352,4,17.216,17.705,80
52,1,CA3-DG,6,10,10,2,0.06744,1,0.00498,0.11322,3352,4,17.216,17.705,80
52,1,CA3-DG,7,10,10,2,0.07954,1,0.00498,0.09122,3352,4,17.216,17.705,80
52,1,CA3-DG,8,10,10,2,0.06495,1,0.00498,0.07948,3352,4,17.216,17.705,80
52,1,CA3-DG,9,10,10,2,0.02223,1,0.00498,0.05846,3352,4,17.216,17.705,80
52,1,CA3-DG,10,10,10,2,0.06301,1,0.00498,0.05836,3352,4,17.216,17.705,80
52,1,V1-RSC,1,1,1,0,0.0605,1,0.00498,0.0964,3813,18,13.891,12.443,80
52,1,V1-RSC,2,1,1,0,0.02105,1,0.00498,0.07252,3813,18,13.891,12.443,80
52,1,V1-RSC,3,1,1,0,0.03342,1,0.00498,0.06607,3813,18,13.891,12.443,80
52,1,V1-RSC,4,1,1,0,-0.0101,1,0.00498,0.04538,3813,18,13.891,12.443,80
52,1,V1-RSC,5,1,1,0,0.02704,1,0.00498,0.03261,3813,18,13.891,12.443,80
52,1,V1-RSC,6,1,1,0,0.05121,1,0.00498,0.02759,3813,18,13.891,12.443,80
52,1,V1-RSC,7,1,1,0,0.02048,1,0.00498,0.01673,3813,18,13.891,12.443,80
52,1,V1-RSC,1,1,1,1,0.06314,1,0.00498,0.0964,3705,18,13.876,12.164,80
52,1,V1-RSC,2,1,1,1,0.02128,1,0.00498,0.07252,3705,18,13.876,12.164,80
52,1,V1-RSC,3,1,1,1,0.02977,1,0.00498,0.06607,3705,18,13.876,12.164,80
52,1,V1-RSC,4,1,1,1,-0.00878,1,0.00498,0.04538,3705,18,13.876,12.164,80
52,1,V1-RSC,5,1,1,1,0.03043,1,0.00498,0.03261,3705,18,13.876,12.164,80
52,1,V1-RSC,6,1,1,1,0.05071,1,0.00498,0.02759,3705,18,13.876,12.164,80
52,1,V1-RSC,7,1,1,1,0.02962,1,0.00498,0.01673,3705,18,13.876,12.164,80
52,1,V1-RSC,1,1,1,2,0.06465,1,0.00498,0.0964,3352,15,14.538,12.96,80
52,1,V1-RSC,2,1,1,2,0.02383,1,0.00498,0.07252,3352,15,14.538,12.96,80
52,1,V1-RSC,3,1,1,2,0.03486,1,0.00498,0.06607,3352,15,14.538,12.96,80
52,1,V1-RSC,4,1,1,2,-0.01092,1,0.00498,0.04538,3352,15,14.538,12.96,80
52,1,V1-RSC,5,1,1,2,0.03418,1,0.00498,0.03261,3352,15,14.538,12.96,80
52,1,V1-RSC,6,1,1,2,0.05879,1,0.00498,0.02759,3352,15,14.538,12.96,80
52,1,V1-RSC,7,1,1,2,0.03222,1,0.00498,0.01673,3352,15,14.538,12.96,80
52,1,V1-RSC,1,2,2,0,0.06986,1,0.00498,0.0964,3705,13,14.409,14.118,80
52,1,V1-RSC,2,2,2,0,0.05102,1,0.00498,0.07252,3705,13,14.409,14.118,80
52,1,V1-RSC,3,2,2,0,0.0417,1,0.00498,0.06607,3705,13,14.409,14.118,80
52,1,V1-RSC,4,2,2,0,0.07108,1,0.00498,0.04538,3705,13,14.409,14.118,80
52,1,V1-RSC,5,2,2,0,0.00165,1,0.00498,0.03261,3705,13,14.409,14.118,80
52,1,V1-RSC,6,2,2,0,0.03845,1,0.00498,0.02759,3705,13,14.409,14.118,80
52,1,V1-RSC,7,2,2,0,0.02955,1,0.00498,0.01673,3705,13,14.409,14.118,80
52,1,V1-RSC,1,2,2,1,0.06986,1,0.00498,0.0964,3705,13,14.409,14.118,80
52,1,V1-RSC,2,2,2,1,0.05102,1,0.00498,0.07252,3705,13,14.409,14.118,80
52,1,V1-RSC,3,2,2,1,0.0417,1,0.00498,0.06607,3705,13,14.409,14.118,80
52,1,V1-RSC,4,2,2,1,0.07108,1,0.00498,0.04538,3705,13,14.409,14.118,80
52,1,V1-RSC,5,2,2,1,0.00165,1,0.00498,0.03261,3705,13,14.409,14.118,80
52,1,V1-RSC,6,2,2,1,0.03845,1,0.00498,0.02759,3705,13,14.409,14.118,80
52,1,V1-RSC,7,2,2,1,0.02955,1,0.00498,0.01673,3705,13,14.409,14.118,80
52,1,V1-RSC,1,2,2,2,0.06776,1,0.00498,0.0964,3352,12,14.133,13.466,80
52,1,V1-RSC,2,2,2,2,0.06148,1,0.00498,0.07252,3352,12,14.133,13.466,80
52,1,V1-RSC,3,2,2,2,0.0446,1,0.00498,0.06607,3352,12,14.133,13.466,80
52,1,V1-RSC,4,2,2,2,0.07127,1,0.00498,0.04538,3352,12,14.133,13.466,80
52,1,V1-RSC,5,2,2,2,0.00538,1,0.00498,0.03261,3352,12,14.133,13.466,80
52,1,V1-RSC,6,2,2,2,0.04371,1,0.00498,0.02759,3352,12,14.133,13.466,80
52,1,V1-RSC,7,2,2,2,0.03607,1,0.00498,0.01673,3352,12,14.133,13.466,80
52,1,V1-RSC,1,3,3,0,0.07845,1,0.00498,0.0964,4121,9,13.533,12.904,80
52,1,V1-RSC,2,3,3,0,0.10441,1,0.00498,0.07252,4121,9,13.533,12.904,80
52,1,V1-RSC,3,3,3,0,-0.00745,1,0.00498,0.06607,4121,9,13.533,12.904,80
52,1,V1-RSC,4,3,3,0,0.07108,1,0.00498,0.04538,4121,9,13.533,12.904,80
52,1,V1-RSC,5,3,3,0,0.01008,1,0.00498,0.03261,4121,9,13.533,12.904,80
52,1,V1-RSC,6,3,3,0,0.03258,1,0.00498,0.02759,4121,9,13.533,12.904,80
52,1,V1-RSC,7,3,3,0,0.06627,1,0.00498,0.01673,4121,9,13.533,12.904,80
52,1,V1-RSC,1,3,3,2,0.1058,1,0.00498,0.0964,3352,8,13.887,13.122,80
52,1,V1-RSC,2,3,3,2,0.10669,1,0.00498,0.07252,3352,8,13.887,13.122,80
52,1,V1-RSC,3,3,3,2,0.00184,1,0.00498,0.06607,3352,8,13.887,13.122,80
52,1,V1-RSC,4,3,3,2,0.08567,1,0.00498,0.04538,3352,8,13.887,13.122,80
52,1,V1-RSC,5,3,3,2,0.00257,1,0.00498,0.03261,3352,8,13.887,13.122,80
52,1,V1-RSC,6,3,3,2,0.04493,1,0.00498,0.02759,3352,8,13.887,13.122,80
52,1,V1-RSC,7,3,3,2,0.07898,1,0.00498,0.01673,3352,8,13.887,13.122,80
52,1,V1-RSC,1,4,4,0,0.06933,1,0.00498,0.0964,4127,6,13.401,13.904,80
52,1,V1-RSC,2,4,4,0,0.10875,1,0.00498,0.07252,4127,6,13.401,13.904,80
52,1,V1-RSC,3,4,4,0,0.07426,1,0.00498,0.06607,4127,6,13.401,13.904,80
52,1,V1-RSC,4,4,4,0,0.0108,1,0.00498,0.04538,4127,6,13.401,13.904,80
52,1,V1-RSC,5,4,4,0,0.02808,1,0.00498,0.03261,4127,6,13.401,13.904,80
52,1,V1-RSC,6,4,4,0,0.03073,1,0.00498,0.02759,4127,6,13.401,13.904,80
52,1,V1-RSC,7,4,4,0,0.06813,1,0.00498,0.01673,4127,6,13.401,13.904,80
52,1,V1-RSC,1,4,4,2,0.063,1,0.00498,0.0964,3352,6,13.312,13.736,80
52,1,V1-RSC,2,4,4,2,0.118,1,0.00498,0.07252,3352,6,13.312,13.736,80
52,1,V1-RSC,3,4,4,2,0.06606,1,0.00498,0.06607,3352,6,13.312,13.736,80
52,1,V1-RSC,4,4,4,2,0.01555,1,0.00498,0.04538,3352,6,13.312,13.736,80
52,1,V1-RSC,5,4,4,2,0.04576,1,0.00498,0.03261,3352,6,13.312,13.736,80
52,1,V1-RSC,6,4,4,2,0.01396,1,0.00498,0.02759,3352,6,13.312,13.736,80
52,1,V1-RSC,7,4,4,2,0.06861,1,0.00498,0.01673,3352,6,13.312,13.736,80
52,1,V1-RSC,1,5,5,0,0.07639,1,0.00498,0.0964,3885,5,15.035,15.487,80
52,1,V1-RSC,2,5,5,0,0.08597,1,0.00498,0.07252,3885,5,15.035,15.487,80
52,1,V1-RSC,3,5,5,0,0.02928,1,0.00498,0.06607,3885,5,15.035,15.487,80
52,1,V1-RSC,4,5,5,0,0.05936,1,0.00498,0.04538,3885,5,15.035,15.487,80
52,1,V1-RSC,5,5,5,0,0.04198,1,0.00498,0.03261,3885,5,15.035,15.487,80
52,1,V1-RSC,6,5,5,0,0.03872,1,0.00498,0.02759,3885,5,15.035,15.487,80
52,1,V1-RSC,7,5,5,0,0.01153,1,0.00498,0.01673,3885,5,15.035,15.487,80
52,1,V1-RSC,1,5,5,2,0.08413,1,0.00498,0.0964,3352,4,15.161,15.717,80
52,1,V1-RSC,2,5,5,2,0.09106,1,0.00498,0.07252,3352,4,15.161,15.717,80
52,1,V1-RSC,3,5,5,2,0.02572,1,0.00498,0.06607,3352,4,15.161,15.717,80
52,1,V1-RSC,4,5,5,2,0.05923,1,0.00498,0.04538,3352,4,15.161,15.717,80
52,1,V1-RSC,5,5,5,2,0.04848,1,0.00498,0.03261,3352,4,15.161,15.717,80
52,1,V1-RSC,6,5,5,2,0.04334,1,0.00498,0.02759,3352,4,15.161,15.717,80
52,1,V1-RSC,7,5,5,2,0.01274,1,0.00498,0.01673,3352,4,15.161,15.717,80
52,1,V1-RSC,1,6,6,0,0.06868,1,0.00498,0.0964,3552,4,14.636,14.884,80
52,1,V1-RSC,2,6,6,0,0.1269,1,0.00498,0.07252,3552,4,14.636,14.884,80
52,1,V1-RSC,3,6,6,0,0.07057,1,0.00498,0.06607,3552,4,14.636,14.884,80
52,1,V1-RSC,4,6,6,0,0.08309,1,0.00498,0.04538,3552,4,14.636,14.884,80
52,1,V1-RSC,5,6,6,0,0.02892,1,0.00498,0.03261,3552,4,14.636,14.884,80
52,1,V1-RSC,6,6,6,0,0.02878,1,0.00498,0.02759,3552,4,14.636,14.884,80
52,1,V1-RSC,7,6,6,0,0.017,1,0.00498,0.01673,3552,4,14.636,14.884,80
52,1,V1-RSC,1,6,6,2,0.08558,1,0.00498,0.0964,3352,4,14.535,14.751,80
52,1,V1-RSC,2,6,6,2,0.13077,1,0.00498,0.07252,3352,4,14.535,14.751,80
52,1,V1-RSC,3,6,6,2,0.07435,1,0.00498,0.06607,3352,4,14.535,14.751,80
52,1,V1-RSC,4,6,6,2,0.0797,1,0.00498,0.04538,3352,4,14.535,14.751,80
52,1,V1-RSC,5,6,6,2,0.02839,1,0.00498,0.03261,3352,4,14.535,14.751,80
52,1,V1-RSC,6,6,6,2,0.03237,1,0.00498,0.02759,3352,4,14.535,14.751,80
52,1,V1-RSC,7,6,6,2,0.00896,1,0.00498,0.01673,3352,4,14.535,14.751,80
52,1,V1-RSC,1,7,7,0,0.09229,1,0.00498,0.0964,3491,1,16.813,17.303,80
52,1,V1-RSC,2,7,7,0,0.12021,1,0.00498,0.07252,3491,1,16.813,17.303,80
52,1,V1-RSC,3,7,7,0,0.06058,1,0.00498,0.06607,3491,1,16.813,17.303,80
52,1,V1-RSC,4,7,7,0,0.04392,1,0.00498,0.04538,3491,1,16.813,17.303,80
52,1,V1-RSC,5,7,7,0,0.00351,1,0.00498,0.03261,3491,1,16.813,17.303,80
52,1,V1-RSC,6,7,7,0,0.02711,1,0.00498,0.02759,3491,1,16.813,17.303,80
52,1,V1-RSC,7,7,7,0,0.0228,1,0.00498,0.01673,3491,1,16.813,17.303,80
52,1,V1-RSC,1,7,7,2,0.09722,1,0.00498,0.0964,3352,1,16.735,17.217,80
52,1,V1-RSC,2,7,7,2,0.12057,1,0.00498,0.07252,3352,1,16.735,17.217,80
52,1,V1-RSC,3,7,7,2,0.0631,1,0.00498,0.06607,3352,1,16.735,17.217,80
52,1,V1-RSC,4,7,7,2,0.04346,1,0.00498,0.04538,3352,1,16.735,17.217,80
52,1,V1-RSC,5,7,7,2,0.00325,1,0.00498,0.03261,3352,1,16.735,17.217,80
52,1,V1-RSC,6,7,7,2,0.03189,1,0.00498,0.02759,3352,1,16.735,17.217,80
52,1,V1-RSC,7,7,7,2,0.02572,1,0.00498,0.01673,3352,1,16.735,17.217,80
52,1,V1-RSC,1,8,8,0,0.08712,1,0.00498,0.0964,3425,2,17.274,17.565,80
52,1,V1-RSC,2,8,8,0,0.12266,1,0.00498,0.07252,3425,2,17.274,17.565,80
52,1,V1-RSC,3,8,8,0,0.04238,1,0.00498,0.06607,3425,2,17.274,17.565,80
52,1,V1-RSC,4,8,8,0,0.0671,1,0.00498,0.04538,3425,2,17.274,17.565,80
52,1,V1-RSC,5,8,8,0,0.0167,1,0.00498,0.03261,3425,2,17.274,17.565,80
52,1,V1-RSC,6,8,8,0,0.08254,1,0.00498,0.02759,3425,2,17.274,17.565,80
52,1,V1-RSC,7,8,8,0,-0.00677,1,0.00498,0.01673,3425,2,17.274,17.565,80
52,1,V1-RSC,1,8,8,2,0.08375,1,0.00498,0.0964,3352,2,17.335,17.676,80
52,1,V1-RSC,2,8,8,2,0.1249,1,0.00498,0.07252,3352,2,17.335,17.676,80
52,1,V1-RSC,3,8,8,2,0.04187,1,0.00498,0.06607,3352,2,17.335,17.676,80
52,1,V1-RSC,4,8,8,2,0.06721,1,0.00498,0.04538,3352,2,17.335,17.676,80
52,1,V1-RSC,5,8,8,2,0.01672,1,0.00498,0.03261,3352,2,17.335,17.676,80
52,1,V1-RSC,6,8,8,2,0.08023,1,0.00498,0.02759,3352,2,17.335,17.676,80
52,1,V1-RSC,7,8,8,2,-0.00749,1,0.00498,0.01673,3352,2,17.335,17.676,80
52,1,V1-RSC,1,9,9,0,0.05355,1,0.00498,0.0964,3352,4,17.449,18.104,80
52,1,V1-RSC,2,9,9,0,0.08369,1,0.00498,0.07252,3352,4,17.449,18.104,80
52,1,V1-RSC,3,9,9,0,0.08614,1,0.00498,0.06607,3352,4,17.449,18.104,80
52,1,V1-RSC,4,9,9,0,0.10018,1,0.00498,0.04538,3352,4,17.449,18.104,80
52,1,V1-RSC,5,9,9,0,0.02266,1,0.00498,0.03261,3352,4,17.449,18.104,80
52,1,V1-RSC,6,9,9,0,0.05738,1,0.00498,0.02759,3352,4,17.449,18.104,80
52,1,V1-RSC,7,9,9,0,-0.0486,1,0.00498,0.01673,3352,4,17.449,18.104,80
52,1,V1-RSC,1,9,9,2,0.05355,1,0.00498,0.0964,3352,4,17.449,18.104,80
52,1,V1-RSC,2,9,9,2,0.08369,1,0.00498,0.07252,3352,4,17.449,18.104,80
52,1,V1-RSC,3,9,9,2,0.08614,1,0.00498,0.06607,3352,4,17.449,18.104,80
52,1,V1-RSC,4,9,9,2,0.10018,1,0.00498,0.04538,3352,4,17.449,18.104,80
52,1,V1-RSC,5,9,9,2,0.02266,1,0.00498,0.03261,3352,4,17.449,18.104,80
52,1,V1-RSC,6,9,9,2,0.05738,1,0.00498,0.02759,3352,4,17.449,18.104,80
52,1,V1-RSC,7,9,9,2,-0.0486,1,0.00498,0.01673,3352,4,17.449,18.104,80
52,1,V1-RSC,1,10,10,0,0.06186,1,0.00498,0.0964,3416,4,17.079,17.622,80
52,1,V1-RSC,2,10,10,0,0.13973,1,0.00498,0.07252,3416,4,17.079,17.622,80
52,1,V1-RSC,3,10,10,0,0.08811,1,0.00498,0.06607,3416,4,17.079,17.622,80
52,1,V1-RSC,4,10,10,0,0.0446,1,0.00498,0.04538,3416,4,17.079,17.622,80
52,1,V1-RSC,5,10,10,0,0.10524,1,0.00498,0.03261,3416,4,17.079,17.622,80
52,1,V1-RSC,6,10,10,0,0.0546,1,0.00498,0.02759,3416,4,17.079,17.622,80
52,1,V1-RSC,7,10,10,0,-0.00884,1,0.00498,0.01673,3416,4,17.079,17.622,80
52,1,V1-RSC,1,10,10,2,0.06253,1,0.00498,0.0964,3352,4,17.216,17.705,80
52,1,V1-RSC,2,10,10,2,0.14191,1,0.00498,0.07252,3352,4,17.216,17.705,80
52,1,V1-RSC,3,10,10,2,0.0877,1,0.00498,0.06607,3352,4,17.216,17.705,80
52,1,V1-RSC,4,10,10,2,0.04386,1,0.00498,0.04538,3352,4,17.216,17.705,80
52,1,V1-RSC,5,10,10,2,0.10573,1,0.00498,0.03261,3352,4,17.216,17.705,80
52,1,V1-RSC,6,10,10,2,0.05563,1,0.00498,0.02759,3352,4,17.216,17.705,80
52,1,V1-RSC,7,10,10,2,-0.00838,1,0.00498,0.01673,3352,4,17.216,17.705,80
61,1,CA1-RSC,1,1,1,0,0.05996,1,0.00498,0.13349,3292,2,19.197,18.148,97
61,1,CA1-RSC,2,1,1,0,0.04876,1,0.00498,0.12376,3292,2,19.197,18.148,97
61,1,CA1-RSC,3,1,1,0,0.02596,1,0.00498,0.10827,3292,2,19.197,18.148,97
61,1,CA1-RSC,4,1,1,0,0.02418,1,0.00498,0.0952,3292,2,19.197,18.148,97
61,1,CA1-RSC,5,1,1,0,0.06794,1,0.00498,0.08674,3292,2,19.197,18.148,97
61,1,CA1-RSC,6,1,1,0,0.03592,1,0.00498,0.07185,3292,2,19.197,18.148,97
61,1,CA1-RSC,7,1,1,0,0.04878,1,0.00498,0.05979,3292,2,19.197,18.148,97
61,1,CA1-RSC,8,1,1,0,0.01584,1,0.00498,0.05278,3292,2,19.197,18.148,97
61,1,CA1-RSC,9,1,1,0,0.02911,1,0.00498,0.04206,3292,2,19.197,18.148,97
61,1,CA1-RSC,10,1,1,0,0.00131,1,0.00498,0.03987,3292,2,19.197,18.148,97
61,1,CA1-RSC,1,1,1,1,0.06769,1,0.00498,0.13349,2822,2,19.239,18.02,97
61,1,CA1-RSC,2,1,1,1,0.06227,1,0.00498,0.12376,2822,2,19.239,18.02,97
61,1,CA1-RSC,3,1,1,1,0.02091,1,0.00498,0.10827,2822,2,19.239,18.02,97
61,1,CA1-RSC,4,1,1,1,0.01486,1,0.00498,0.0952,2822,2,19.239,18.02,97
61,1,CA1-RSC,5,1,1,1,0.07374,1,0.00498,0.08674,2822,2,19.239,18.02,97
61,1,CA1-RSC,6,1,1,1,0.04326,1,0.00498,0.07185,2822,2,19.239,18.02,97
61,1,CA1-RSC,7,1,1,1,0.05647,1,0.00498,0.05979,2822,2,19.239,18.02,97
61,1,CA1-RSC,8,1,1,1,0.01816,1,0.00498,0.05278,2822,2,19.239,18.02,97
61,1,CA1-RSC,9,1,1,1,0.01692,1,0.00498,0.04206,2822,2,19.239,18.02,97
61,1,CA1-RSC,10,1,1,1,0.01082,1,0.00498,0.03987,2822,2,19.239,18.02,97
61,1,CA1-RSC,1,1,1,2,0.06832,1,0.00498,0.13349,2593,2,19.745,18.81,97
61,1,CA1-RSC,2,1,1,2,0.0747,1,0.00498,0.12376,2593,2,19.745,18.81,97
61,1,CA1-RSC,3,1,1,2,0.01798,1,0.00498,0.10827,2593,2,19.745,18.81,97
61,1,CA1-RSC,4,1,1,2,0.0132,1,0.00498,0.0952,2593,2,19.745,18.81,97
61,1,CA1-RSC,5,1,1,2,0.07898,1,0.00498,0.08674,2593,2,19.745,18.81,97
61,1,CA1-RSC,6,1,1,2,0.04508,1,0.00498,0.07185,2593,2,19.745,18.81,97
61,1,CA1-RSC,7,1,1,2,0.05415,1,0.00498,0.05979,2593,2,19.745,18.81,97
61,1,CA1-RSC,8,1,1,2,0.02075,1,0.00498,0.05278,2593,2,19.745,18.81,97
61,1,CA1-RSC,9,1,1,2,0.01437,1,0.00498,0.04206,2593,2,19.745,18.81,97
61,1,CA1-RSC,10,1,1,2,0.00579,1,0.00498,0.03987,2593,2,19.745,18.81,97
61,1,CA1-RSC,1,2,2,0,0.08208,1,0.00498,0.13349,2822,1,21.297,21.449,97
61,1,CA1-RSC,2,2,2,0,-0.00438,1,0.00498,0.12376,2822,1,21.297,21.449,97
61,1,CA1-RSC,3,2,2,0,0.00604,1,0.00498,0.10827,2822,1,21.297,21.449,97
61,1,CA1-RSC,4,2,2,0,0.07727,1,0.00498,0.0952,2822,1,21.297,21.449,97
61,1,CA1-RSC,5,2,2,0,0.02136,1,0.00498,0.08674,2822,1,21.297,21.449,97
61,1,CA1-RSC,6,2,2,0,0.05768,1,0.00498,0.07185,2822,1,21.297,21.449,97
61,1,CA1-RSC,7,2,2,0,-0.02141,1,0.00498,0.05979,2822,1,21.297,21.449,97
61,1,CA1-RSC,8,2,2,0,0.02705,1,0.00498,0.05278,2822,1,21.297,21.449,97
61,1,CA1-RSC,9,2,2,0,-0.01309,1,0.00498,0.04206,2822,1,21.297,21.449,97
61,1,CA1-RSC,10,2,2,0,0.04295,1,0.00498,0.03987,2822,1,21.297,21.449,97
61,1,CA1-RSC,1,2,2,1,0.08208,1,0.00498,0.13349,2822,1,21.297,21.449,97
61,1,CA1-RSC,2,2,2,1,-0.00438,1,0.00498,0.12376,2822,1,21.297,21.449,97
61,1,CA1-RSC,3,2,2,1,0.00604,1,0.00498,0.10827,2822,1,21.297,21.449,97
61,1,CA1-RSC,4,2,2,1,0.07727,1,0.00498,0.0952,2822,1,21.297,21.449,97
61,1,CA1-RSC,5,2,2,1,0.02136,1,0.00498,0.08674,2822,1,21.297,21.449,97
61,1,CA1-RSC,6,2,2,1,0.05768,1,0.00498,0.07185,2822,1,21.297,21.449,97
61,1,CA1-RSC,7,2,2,1,-0.02141,1,0.00498,0.05979,2822,1,21.297,21.449,97
61,1,CA1-RSC,8,2,2,1,0.02705,1,0.00498,0.05278,2822,1,21.297,21.449,97
61,1,CA1-RSC,9,2,2,1,-0.01309,1,0.00498,0.04206,2822,1,21.297,21.449,97
61,1,CA1-RSC,10,2,2,1,0.04295,1,0.00498,0.03987,2822,1,21.297,21.449,97
