animal,pair,dim,epoch,label,label_loo,ifi_fit,cc_heldout,peak_r,ifi,peak_lag_ms
73,CA1-RSC,2,naive,FF,FF,0.03017,0.04428,0.02116,0.20486891385767797,20.0
73,CA1-RSC,3,expert,FF,FF,0.04575,0.03718,0.0546,0.030954233926643687,0.0
73,CA1-RSC,3,intermediate,FF,FF,0.04575,0.03718,0.06474,0.08013980776432408,160.0
73,CA1-RSC,3,naive,FF,FF,0.04575,0.03718,0.01698,0.3926220725547222,40.0
73,CA1-RSC,4,expert,FF,FF,0.00155,0.03243,0.02658,-0.18718195571448212,-40.0
73,CA1-RSC,4,intermediate,FF,FF,0.00155,0.03243,0.01771,0.11454500858474363,0.0
73,CA1-RSC,4,naive,FF,FF,0.00155,0.03243,0.01077,-0.632398753894081,-160.0
73,CA1-RSC,5,expert,FB,FB,-0.01937,0.02403,0.01424,-0.031516183986371314,170.0
73,CA1-RSC,5,intermediate,FB,FB,-0.01937,0.02403,0.03267,-0.0007976352460938357,-30.0
73,CA1-RSC,5,naive,FB,FB,-0.01937,0.02403,0.01116,0.5553294327143221,10.0
73,CA1-RSC,6,expert,FF,FF,0.00593,0.02271,0.03324,0.050814602852263795,0.0
73,CA1-RSC,6,intermediate,FF,FF,0.00593,0.02271,0.03962,-0.013498014997794572,-150.0
73,CA1-RSC,6,naive,FF,FF,0.00593,0.02271,0.02217,-0.05928659286592869,-170.0
73,CA1-RSC,7,expert,FF,FF,0.08247,0.01811,0.01963,-0.8754385964912279,-90.0
73,CA1-RSC,7,intermediate,FF,FF,0.08247,0.01811,0.02688,0.09676744429333625,130.0
73,CA1-RSC,7,naive,FF,FF,0.08247,0.01811,0.01485,-0.0950054288816504,90.0
73,CA1-RSC,8,expert,FB,FB,-0.01251,0.01503,0.02547,0.08480406820221353,250.0
73,CA1-RSC,8,intermediate,FB,FB,-0.01251,0.01503,0.02419,0.22760309081172056,-70.0
73,CA1-RSC,8,naive,FB,FF,-0.01251,0.01503,0.02026,-0.12413035518125218,-30.0
73,CA1-RSC,9,expert,FB,FB,-0.14862,0.01411,0.02252,0.3544248938198839,10.0
73,CA1-RSC,9,intermediate,FB,FB,-0.14862,0.01411,0.0394,-0.1024692188656395,-70.0
73,CA1-RSC,9,naive,FB,FB,-0.14862,0.01411,0.01254,0.06411629686304503,-100.0
73,CA1-RSC,10,expert,FB,FB,-0.04472,0.01259,0.02248,-0.11024331631120453,-210.0
73,CA1-RSC,10,intermediate,FB,FB,-0.04472,0.01259,0.02138,0.052142762372296744,-190.0
73,CA1-RSC,10,naive,FB,FB,-0.04472,0.01259,0.01621,0.4639397201291712,30.0
73,CA1-SUB,1,expert,FF,FF,0.11081,0.06746,0.0879,0.03177979487395482,0.0
73,CA1-SUB,1,intermediate,FF,FF,0.11081,0.06746,0.09225,0.13686514731583305,0.0
73,CA1-SUB,1,naive,FF,FF,0.11081,0.06746,0.04431,0.20332729590125442,0.0
73,CA1-SUB,2,expert,FF,FF,0.05132,0.0576,0.03771,-0.30690240200017854,0.0
73,CA1-SUB,2,intermediate,FF,FF,0.05132,0.0576,0.04798,-0.1842289883541461,0.0
73,CA1-SUB,2,naive,FF,FF,0.05132,0.0576,0.02739,-0.9107166166296827,0.0
73,CA1-SUB,3,expert,FB,FB,-0.43485,0.04631,0.02886,-0.2716807964532939,0.0
73,CA1-SUB,3,intermediate,FB,FB,-0.43485,0.04631,0.04826,-0.27802024746906645,0.0
73,CA1-SUB,3,naive,FB,FB,-0.43485,0.04631,0.01109,-0.9712158808933004,0.0
73,CA1-SUB,4,expert,FB,FB,-0.03525,0.03652,0.02046,-0.010408483896307953,0.0
73,CA1-SUB,4,intermediate,FB,FB,-0.03525,0.03652,0.02879,0.002375296912114035,0.0
73,CA1-SUB,4,naive,FB,FB,-0.03525,0.03652,0.02243,-0.22716233887539697,0.0
73,CA1-SUB,5,expert,FB,FB,-0.02795,0.03212,0.02425,0.1778514470029567,20.0
73,CA1-SUB,5,intermediate,FB,FB,-0.02795,0.03212,0.04924,-0.14223264064875826,0.0
73,CA1-SUB,5,naive,FB,FB,-0.02795,0.03212,0.01709,-0.12201257861635222,-10.0
73,CA1-SUB,6,expert,FB,FB,-0.09857,0.02757,0.02046,0.02131197097944372,40.0
73,CA1-SUB,6,intermediate,FB,FB,-0.09857,0.02757,0.06252,-0.07545020480380034,0.0
73,CA1-SUB,6,naive,FB,FB,-0.09857,0.02757,0.0157,-0.26575109726745005,-40.0
73,CA1-SUB,7,expert,FB,FB,-0.06127,0.0247,0.0306,-0.19954514441664775,-30.0
73,CA1-SUB,7,intermediate,FB,FB,-0.06127,0.0247,0.02776,-0.034431964647394626,120.0
73,CA1-SUB,7,naive,FB,FB,-0.06127,0.0247,0.01634,-0.5565558298243067,-10.0
73,CA1-SUB,8,expert,FB,FB,-0.08117,0.0217,0.03982,-0.28707078457701907,0.0
73,CA1-SUB,8,intermediate,FB,FB,-0.08117,0.0217,0.02402,-0.29130980929542083,-180.0
73,CA1-SUB,8,naive,FB,FB,-0.08117,0.0217,0.02401,-0.08623798076923074,110.0
73,CA1-SUB,9,expert,FB,FB,-0.05126,0.01773,0.01573,-0.2935204538668259,0.0
73,CA1-SUB,9,intermediate,FB,FB,-0.05126,0.01773,0.02036,0.23939275982872704,0.0
73,CA1-SUB,9,naive,FB,FB,-0.05126,0.01773,0.02843,-0.24116657319125073,0.0
73,CA1-SUB,10,expert,FB,FB,-0.03511,0.01552,0.01815,-0.225140712945591,120.0
73,CA1-SUB,10,intermediate,FB,FB,-0.03511,0.01552,0.02524,-0.10667833187518232,170.0
73,CA1-SUB,10,naive,FB,FB,-0.03511,0.01552,0.01706,-0.17950228243263142,-190.0
73,CA1-V1,1,expert,FF,FF,0.0089,0.05828,0.09853,-0.02109550593845904,-30.0
73,CA1-V1,1,intermediate,FF,FF,0.0089,0.05828,0.09897,0.0076248275862070185,10.0
73,CA1-V1,1,naive,FF,FF,0.0089,0.05828,0.01886,-0.020399794976935035,0.0
73,CA1-V1,2,expert,FB,FB,-0.0165,0.03977,0.02448,-0.09936169010902107,-180.0
73,CA1-V1,2,intermediate,FB,FB,-0.0165,0.03977,0.01577,-1.0,-120.0
73,CA1-V1,2,naive,FB,FB,-0.0165,0.03977,0.02185,0.0036317700931626637,0.0
73,CA1-V1,3,expert,FF,FF,0.03464,0.03403,0.04565,0.014650690834283065,-10.0
73,CA1-V1,3,intermediate,FF,FF,0.03464,0.03403,0.05194,0.0743886604631031,-100.0
73,CA1-V1,3,naive,FF,FF,0.03464,0.03403,0.02846,0.08955951671452557,-130.0
73,CA1-V1,4,expert,FB,FB,-0.02041,0.02754,0.04245,0.140211732643863,60.0
73,CA1-V1,4,intermediate,FB,FB,-0.02041,0.02754,0.06973,-0.012076157158234601,-10.0
73,CA1-V1,4,naive,FB,FB,-0.02041,0.02754,0.0034,0.0,-250.0
73,CA1-V1,5,expert,FB,FB,-0.01421,0.0214,0.02456,0.07211424038080114,-170.0
73,CA1-V1,5,intermediate,FB,FB,-0.01421,0.0214,0.02283,0.050699053805959536,160.0
73,CA1-V1,5,naive,FB,FB,-0.01421,0.0214,0.0098,0.819494584837545,160.0
73,CA1-V1,6,expert,FB,FB,-0.02876,0.01666,0.04388,0.013173302107728307,-200.0
73,CA1-V1,6,intermediate,FB,FB,-0.02876,0.01666,0.04726,-0.1431847968545216,-250.0
73,CA1-V1,6,naive,FB,FB,-0.02876,0.01666,0.01271,0.014688177221285782,-110.0
73,CA1-V1,7,expert,FF,FF,0.06453,0.01276,0.014,0.46137430644472893,250.0
73,CA1-V1,7,intermediate,FF,FF,0.06453,0.01276,0.02156,0.8735583979869995,20.0
73,CA1-V1,7,naive,FF,FF,0.06453,0.01276,0.0092,-0.6620626151012892,0.0
73,CA1-V1,8,expert,FF,FF,0.08414,0.01173,0.03198,0.5412356979405035,80.0
73,CA1-V1,8,intermediate,FF,FF,0.08414,0.01173,0.01923,-0.1417289758884315,-10.0
73,CA1-V1,8,naive,FF,FF,0.08414,0.01173,0.01406,0.05945487925434266,-10.0
73,CA1-V1,9,expert,FF,FF,0.02482,0.01086,0.02061,-0.03939962476547854,70.0
73,CA1-V1,9,intermediate,FF,FF,0.02482,0.01086,0.0226,-0.14600355239786855,-150.0
73,CA1-V1,9,naive,FF,FF,0.02482,0.01086,0.01087,1.0,160.0
73,CA1-V1,10,expert,FB,FB,-0.01211,0.01002,0.01831,-0.208786332371866,-230.0
73,CA1-V1,10,intermediate,FB,FF,-0.01211,0.01002,0.00841,-0.516728624535316,190.0
73,CA1-V1,10,naive,FB,FB,-0.01211,0.01002,0.01593,-0.3581661891117479,-170.0
73,RSC-SUB,1,expert,FB,FB,-0.01248,0.09991,0.0974,-0.021060673439833994,-160.0
73,RSC-SUB,1,intermediate,FB,FB,-0.01248,0.09991,0.11186,-0.027409507195813296,0.0
73,RSC-SUB,1,naive,FB,FB,-0.01248,0.09991,0.07892,-0.034001144819690944,0.0
73,RSC-SUB,2,expert,FF,FF,0.01397,0.08044,0.05107,0.16092370059360075,0.0
73,RSC-SUB,2,intermediate,FF,FF,0.01397,0.08044,0.03996,-0.007081366287142497,-110.0
73,RSC-SUB,2,naive,FF,FF,0.01397,0.08044,0.05905,-0.014060187469166282,0.0
