animal,learner,pair,bin_ms,n_bins,window_bins,window_ms,ifi,cc_pos,cc_neg,peak_lag_bins,peak_lag_ms
68,1,CA1-CA3,25,228952,2,50,-0.1388,0.1904,0.2518,0,0
68,1,CA1-CA3,25,228952,3,75,-0.0796,0.205,0.2404,0,0
68,1,CA1-CA3,25,228952,4,100,-0.047,0.2051,0.2253,0,0
68,1,CA1-CA3,25,228952,5,125,-0.0905,0.1979,0.2373,0,0
68,1,CA1-CA3,25,228952,6,150,-0.0834,0.2021,0.2389,0,0
68,1,CA1-CA3,25,228952,7,175,-0.0845,0.1967,0.233,0,0
68,1,CA1-CA3,25,228952,8,200,-0.1123,0.1873,0.2347,0,0
68,1,CA1-CA3,25,228952,9,225,-0.089,0.1873,0.2239,0,0
68,1,CA1-CA3,25,228952,10,250,-0.0937,0.1816,0.2192,0,0
68,1,CA1-CA3,25,228952,11,275,-0.1025,0.1783,0.219,0,0
68,1,CA1-CA3,25,228952,12,300,-0.0909,0.177,0.2124,0,0
68,1,CA1-DG,25,228952,1,25,-0.0617,0.2695,0.305,0,0
68,1,CA1-DG,25,228952,2,50,0.0367,0.2756,0.2561,0,0
68,1,CA1-DG,25,228952,3,75,-0.0256,0.25,0.2631,0,0
68,1,CA1-DG,25,228952,4,100,-0.0608,0.2365,0.2671,0,0
68,1,CA1-DG,25,228952,5,125,-0.0419,0.2359,0.2565,0,0
68,1,CA1-DG,25,228952,6,150,-0.0464,0.2339,0.2567,0,0
68,1,CA1-DG,25,228952,7,175,-0.043,0.2312,0.252,0,0
68,1,CA1-DG,25,228952,8,200,-0.0243,0.2271,0.2384,0,0
68,1,CA1-DG,25,228952,9,225,-0.0455,0.2168,0.2375,0,0
68,1,CA1-DG,25,228952,10,250,-0.0509,0.2107,0.2333,0,0
68,1,CA1-DG,25,228952,11,275,-0.0452,0.2079,0.2275,0,0
68,1,CA1-DG,25,228952,12,300,-0.0472,0.2047,0.225,0,0
68,1,CA3-DG,25,228952,1,25,0.1939,0.2535,0.1712,0,0
68,1,CA3-DG,25,228952,2,50,0.0568,0.2139,0.1909,0,0
68,1,CA3-DG,25,228952,3,75,0.0619,0.2267,0.2003,0,0
68,1,CA3-DG,25,228952,4,100,0.0838,0.2097,0.1773,0,0
68,1,CA3-DG,25,228952,5,125,0.0713,0.2041,0.1769,0,0
68,1,CA3-DG,25,228952,6,150,0.0718,0.2061,0.1785,0,0
68,1,CA3-DG,25,228952,7,175,0.0749,0.1928,0.1659,0,0
68,1,CA3-DG,25,228952,8,200,0.0624,0.1876,0.1656,0,0
68,1,CA3-DG,25,228952,9,225,0.0709,0.1867,0.162,0,0
68,1,CA3-DG,25,228952,10,250,0.073,0.179,0.1547,0,0
68,1,CA3-DG,25,228952,11,275,0.0672,0.1769,0.1546,0,0
68,1,CA3-DG,25,228952,12,300,0.0701,0.1742,0.1514,0,0
70,0,CA1-RSC,25,68561,1,25,0.1489,0.098,0.0726,0,0
70,0,CA1-RSC,25,68561,2,50,0.1381,0.0911,0.069,0,0
70,0,CA1-RSC,25,68561,3,75,0.0898,0.0834,0.0697,0,0
70,0,CA1-RSC,25,68561,4,100,0.0334,0.0783,0.0732,0,0
70,0,CA1-RSC,25,68561,5,125,0.0038,0.077,0.0764,0,0
70,0,CA1-RSC,25,68561,6,150,0.0007,0.0762,0.076,0,0
70,0,CA1-RSC,25,68561,7,175,0.0284,0.0777,0.0734,0,0
70,0,CA1-RSC,25,68561,8,200,0.0149,0.075,0.0728,0,0
70,0,CA1-RSC,25,68561,9,225,0.0118,0.0735,0.0717,0,0
70,0,CA1-RSC,25,68561,10,250,-0.001,0.0716,0.0717,0,0
70,0,CA1-RSC,25,68561,11,275,-0.0042,0.0715,0.0721,0,0
70,0,CA1-RSC,25,68561,12,300,-0.0129,0.0707,0.0725,0,0
70,0,CA1-DG,25,68561,1,25,-0.1709,0.1386,0.1958,0,0
70,0,CA1-DG,25,68561,2,50,-0.1739,0.125,0.1776,0,0
70,0,CA1-DG,25,68561,3,75,-0.1638,0.1274,0.1773,0,0
70,0,CA1-DG,25,68561,4,100,-0.1296,0.1287,0.167,0,0
70,0,CA1-DG,25,68561,5,125,-0.1176,0.1244,0.1576,0,0
70,0,CA1-DG,25,68561,6,150,-0.1275,0.12,0.155,0,0
70,0,CA1-DG,25,68561,7,175,-0.1331,0.1148,0.1501,0,0
70,0,CA1-DG,25,68561,8,200,-0.1302,0.1107,0.1439,0,0
70,0,CA1-DG,25,68561,9,225,-0.1374,0.1063,0.1402,0,0
70,0,CA1-DG,25,68561,10,250,-0.124,0.1045,0.1341,0,0
70,0,CA1-DG,25,68561,11,275,-0.1118,0.1027,0.1286,0,0
70,0,CA1-DG,25,68561,12,300,-0.1156,0.0999,0.1261,0,0
70,0,CA1-V1,25,68561,1,25,-0.0272,0.2288,0.2416,0,0
70,0,CA1-V1,25,68561,2,50,-0.0111,0.2315,0.2367,0,0
70,0,CA1-V1,25,68561,3,75,-0.0067,0.2293,0.2324,0,0
70,0,CA1-V1,25,68561,4,100,-0.005,0.2292,0.2315,0,0
70,0,CA1-V1,25,68561,5,125,-0.0001,0.2301,0.2302,0,0
70,0,CA1-V1,25,68561,6,150,0.0029,0.2305,0.2292,0,0
70,0,CA1-V1,25,68561,7,175,0.0064,0.2304,0.2275,0,0
70,0,CA1-V1,25,68561,8,200,0.0082,0.2297,0.2259,0,0
70,0,CA1-V1,25,68561,9,225,0.0094,0.2293,0.225,0,0
70,0,CA1-V1,25,68561,10,250,0.0117,0.2289,0.2236,0,0
70,0,CA1-V1,25,68561,11,275,0.0157,0.2296,0.2224,0,0
70,0,CA1-V1,25,68561,12,300,0.0192,0.2299,0.2212,0,0
70,0,CA1-SUB,25,68561,1,25,-0.0956,0.1199,0.1452,0,0
70,0,CA1-SUB,25,68561,2,50,-0.0302,0.1154,0.1226,0,0
70,0,CA1-SUB,25,68561,3,75,-0.032,0.1097,0.1169,0,0
70,0,CA1-SUB,25,68561,4,100,-0.0072,0.1088,0.1103,0,0
70,0,CA1-SUB,25,68561,5,125,0.0211,0.1085,0.104,0,0
70,0,CA1-SUB,25,68561,6,150,0.0133,0.1051,0.1023,0,0
70,0,CA1-SUB,25,68561,7,175,0.0031,0.1014,0.1008,0,0
70,0,CA1-SUB,25,68561,8,200,-0.0004,0.0983,0.0984,0,0
70,0,CA1-SUB,25,68561,9,225,-0.0082,0.0941,0.0957,0,0
70,0,CA1-SUB,25,68561,10,250,-0.0036,0.0927,0.0933,0,0
70,0,CA1-SUB,25,68561,11,275,-0.0036,0.0912,0.0919,0,0
70,0,CA1-SUB,25,68561,12,300,0.0263,0.0899,0.0853,0,0
70,0,RSC-SUB,25,68561,1,25,0.028,0.2156,0.2039,0,0
70,0,RSC-SUB,25,68561,2,50,0.0411,0.2118,0.1951,0,0
70,0,RSC-SUB,25,68561,3,75,0.0553,0.2036,0.1823,0,0
70,0,RSC-SUB,25,68561,4,100,0.0569,0.1978,0.1765,0,0
70,0,RSC-SUB,25,68561,5,125,0.0542,0.1902,0.1706,0,0
70,0,RSC-SUB,25,68561,6,150,0.0596,0.1851,0.1642,0,0
70,0,RSC-SUB,25,68561,7,175,0.0609,0.1789,0.1583,0,0
70,0,RSC-SUB,25,68561,8,200,0.0646,0.174,0.1528,0,0
70,0,RSC-SUB,25,68561,9,225,0.0611,0.1681,0.1487,0,0
70,0,RSC-SUB,25,68561,10,250,0.0591,0.1628,0.1446,0,0
70,0,RSC-SUB,25,68561,11,275,0.0569,0.1581,0.1411,0,0
70,0,RSC-SUB,25,68561,12,300,0.0525,0.1532,0.1379,0,0
70,0,V1-RSC,25,68561,1,25,0.2067,0.3306,0.2173,0,0
70,0,V1-RSC,25,68561,2,50,0.1867,0.2982,0.2043,0,0
70,0,V1-RSC,25,68561,3,75,0.1426,0.2583,0.1939,0,0
70,0,V1-RSC,25,68561,4,100,0.1167,0.2403,0.1901,0,0
70,0,V1-RSC,25,68561,5,125,0.1009,0.2329,0.1902,0,0
70,0,V1-RSC,25,68561,6,150,0.0913,0.2279,0.1898,0,0
70,0,V1-RSC,25,68561,7,175,0.0823,0.2235,0.1895,0,0
70,0,V1-RSC,25,68561,8,200,0.0758,0.2194,0.1884,0,0
70,0,V1-RSC,25,68561,9,225,0.0762,0.2169,0.1862,0,0
70,0,V1-RSC,25,68561,10,250,0.0722,0.2148,0.1859,0,0
70,0,V1-RSC,25,68561,11,275,0.0697,0.2137,0.1859,0,0
70,0,V1-RSC,25,68561,12,300,0.0667,0.2122,0.1857,0,0
71,0,CA1-RSC,25,184807,1,25,0.1423,0.0626,0.047,0,0
71,0,CA1-RSC,25,184807,2,50,0.1177,0.0583,0.0461,0,0
71,0,CA1-RSC,25,184807,3,75,0.1039,0.0582,0.0472,0,0
71,0,CA1-RSC,25,184807,4,100,0.0624,0.0546,0.0482,0,0
71,0,CA1-RSC,25,184807,5,125,0.0537,0.0537,0.0482,0,0
71,0,CA1-RSC,25,184807,6,150,0.0622,0.0539,0.0476,0,0
71,0,CA1-RSC,25,184807,7,175,0.0565,0.0536,0.0478,0,0
71,0,CA1-RSC,25,184807,8,200,0.0508,0.0524,0.0473,0,0
71,0,CA1-RSC,25,184807,9,225,0.0362,0.0509,0.0473,0,0
71,0,CA1-RSC,25,184807,10,250,0.0174,0.0491,0.0474,0,0
71,0,CA1-RSC,25,184807,11,275,0.0098,0.0481,0.0472,0,0
71,0,CA1-RSC,25,184807,12,300,0.0032,0.0476,0.0473,0,0
71,0,CA1-CA3,25,184807,1,25,0.0329,0.1214,0.1137,0,0
71,0,CA1-CA3,25,184807,2,50,-0.022,0.1065,0.1113,0,0
71,0,CA1-CA3,25,184807,3,75,0.008,0.1101,0.1083,0,0
71,0,CA1-CA3,25,184807,4,100,0.0311,0.0979,0.092,0,0
71,0,CA1-CA3,25,184807,5,125,0.0211,0.0992,0.0951,0,0
71,0,CA1-CA3,25,184807,6,150,0.0034,0.0974,0.0968,0,0
71,0,CA1-CA3,25,184807,7,175,-0.0078,0.0894,0.0908,0,0
71,0,CA1-CA3,25,184807,8,200,-0.0192,0.0868,0.0902,0,0
71,0,CA1-CA3,25,184807,9,225,-0.0121,0.0844,0.0864,0,0
71,0,CA1-CA3,25,184807,10,250,-0.0146,0.0801,0.0825,0,0
71,0,CA1-CA3,25,184807,11,275,-0.025,0.0789,0.0829,0,0
71,0,CA1-CA3,25,184807,12,300,-0.0379,0.0749,0.0808,0,0
71,0,CA1-DG,25,184807,1,25,0.1581,0.2429,0.1766,0,0
71,0,CA1-DG,25,184807,2,50,0.0875,0.2064,0.1732,0,0
71,0,CA1-DG,25,184807,3,75,0.0995,0.1899,0.1556,0,0
71,0,CA1-DG,25,184807,4,100,0.0673,0.1851,0.1617,0,0
71,0,CA1-DG,25,184807,5,125,0.0172,0.1661,0.1605,0,0
71,0,CA1-DG,25,184807,6,150,0.0433,0.1643,0.1507,0,0
71,0,CA1-DG,25,184807,7,175,0.047,0.1636,0.1489,0,0
71,0,CA1-DG,25,184807,8,200,0.0395,0.1544,0.1426,0,0
71,0,CA1-DG,25,184807,9,225,0.0491,0.1506,0.1365,0,0
71,0,CA1-DG,25,184807,10,250,0.0382,0.1459,0.1352,0,0
71,0,CA1-DG,25,184807,11,275,0.0359,0.1407,0.1309,0,0
71,0,CA1-DG,25,184807,12,300,0.0416,0.1383,0.1273,0,0
71,0,CA1-V1,25,184807,1,25,-0.0384,0.0381,0.0412,0,0
71,0,CA1-V1,25,184807,2,50,-0.0569,0.0385,0.0431,0,0
71,0,CA1-V1,25,184807,3,75,-0.0697,0.039,0.0448,0,0
71,0,CA1-V1,25,184807,4,100,-0.0856,0.0378,0.0448,0,0
71,0,CA1-V1,25,184807,5,125,-0.0744,0.038,0.0441,0,0
71,0,CA1-V1,25,184807,6,150,-0.1073,0.0358,0.0444,0,0
71,0,CA1-V1,25,184807,7,175,-0.1113,0.0353,0.0441,0,0
71,0,CA1-V1,25,184807,8,200,-0.1059,0.0352,0.0436,0,0
71,0,CA1-V1,25,184807,9,225,-0.1121,0.035,0.0439,0,0
71,0,CA1-V1,25,184807,10,250,-0.1142,0.0346,0.0435,0,0
71,0,CA1-V1,25,184807,11,275,-0.1143,0.0344,0.0432,0,0
71,0,CA1-V1,25,184807,12,300,-0.1075,0.0344,0.0427,0,0
71,0,CA3-DG,25,184807,1,25,0.0069,0.372,0.3669,0,0
71,0,CA3-DG,25,184807,2,50,-0.0019,0.3192,0.3204,0,0
71,0,CA3-DG,25,184807,3,75,-0.0041,0.2857,0.2881,0,0
71,0,CA3-DG,25,184807,4,100,-0.0045,0.2656,0.268,0,0
71,0,CA3-DG,25,184807,5,125,-0.0053,0.2538,0.2565,0,0
71,0,CA3-DG,25,184807,6,150,-0.0059,0.2443,0.2472,0,0
71,0,CA3-DG,25,184807,7,175,-0.0106,0.2314,0.2364,0,0
71,0,CA3-DG,25,184807,8,200,-0.0135,0.219,0.225,0,0
71,0,CA3-DG,25,184807,9,225,-0.0113,0.2097,0.2145,0,0
71,0,CA3-DG,25,184807,10,250,-0.01,0.2023,0.2064,0,0
71,0,CA3-DG,25,184807,11,275,-0.0083,0.1963,0.1995,0,0
71,0,CA3-DG,25,184807,12,300,-0.009,0.1897,0.1931,0,0
71,0,CA1-SUB,25,184807,1,25,-0.276,0.0476,0.0838,0,0
71,0,CA1-SUB,25,184807,2,50,-0.0149,0.065,0.067,0,0
71,0,CA1-SUB,25,184807,3,75,0.0102,0.0629,0.0616,0,0
71,0,CA1-SUB,25,184807,4,100,0.0769,0.0665,0.057,0,0
71,0,CA1-SUB,25,184807,5,125,0.1318,0.0688,0.0528,0,0
71,0,CA1-SUB,25,184807,6,150,0.1109,0.0637,0.051,0,0
71,0,CA1-SUB,25,184807,7,175,0.1032,0.0619,0.0503,0,0
71,0,CA1-SUB,25,184807,8,200,0.1059,0.0608,0.0491,0,0
71,0,CA1-SUB,25,184807,9,225,0.1011,0.0584,0.0477,0,0
71,0,CA1-SUB,25,184807,10,250,0.1129,0.0586,0.0467,0,0
71,0,CA1-SUB,25,184807,11,275,0.1121,0.057,0.0455,0,0
71,0,CA1-SUB,25,184807,12,300,0.1025,0.0552,0.0449,0,0
71,0,RSC-SUB,25,184807,1,25,0.0083,0.2062,0.2028,0,0
71,0,RSC-SUB,25,184807,2,50,0.0246,0.2029,0.1932,0,0
71,0,RSC-SUB,25,184807,3,75,0.0191,0.198,0.1906,0,0
71,0,RSC-SUB,25,184807,4,100,0.0145,0.1949,0.1894,0,0
71,0,RSC-SUB,25,184807,5,125,0.0105,0.1907,0.1868,0,0
71,0,RSC-SUB,25,184807,6,150,0.0049,0.1869,0.185,0,0
71,0,RSC-SUB,25,184807,7,175,-0.0036,0.1829,0.1842,0,0
71,0,RSC-SUB,25,184807,8,200,-0.0121,0.1787,0.1831,0,0
71,0,RSC-SUB,25,184807,9,225,-0.0183,0.1754,0.1819,0,0
71,0,RSC-SUB,25,184807,10,250,-0.0247,0.1718,0.1804,0,0
71,0,RSC-SUB,25,184807,11,275,-0.0311,0.1687,0.1795,0,0
71,0,RSC-SUB,25,184807,12,300,-0.0398,0.1652,0.1789,0,0
71,0,V1-RSC,25,184807,1,25,0.0066,0.3092,0.3052,0,0
71,0,V1-RSC,25,184807,2,50,0.0029,0.3038,0.3021,0,0
71,0,V1-RSC,25,184807,3,75,-0.0057,0.2952,0.2985,0,0
71,0,V1-RSC,25,184807,4,100,-0.0142,0.2885,0.2969,0,0
71,0,V1-RSC,25,184807,5,125,-0.0185,0.284,0.2948,0,0
71,0,V1-RSC,25,184807,6,150,-0.0231,0.2792,0.2924,0,0
71,0,V1-RSC,25,184807,7,175,-0.0244,0.2757,0.2895,0,0
71,0,V1-RSC,25,184807,8,200,-0.0257,0.2729,0.2873,0,0
71,0,V1-RSC,25,184807,9,225,-0.0251,0.2706,0.2846,0,0
71,0,V1-RSC,25,184807,10,250,-0.0246,0.2685,0.2821,0,0
71,0,V1-RSC,25,184807,11,275,-0.0239,0.2665,0.2796,0,0
71,0,V1-RSC,25,184807,12,300,-0.0228,0.2649,0.2773,0,0
73,1,CA1-RSC,25,242284,1,25,-0.0196,0.0601,0.0625,0,0
73,1,CA1-RSC,25,242284,2,50,-0.0213,0.0603,0.0629,0,0
73,1,CA1-RSC,25,242284,3,75,-0.0199,0.0608,0.0633,0,0
73,1,CA1-RSC,25,242284,4,100,-0.0331,0.0604,0.0645,0,0
73,1,CA1-RSC,25,242284,5,125,-0.0235,0.0612,0.0641,0,0
73,1,CA1-RSC,25,242284,6,150,-0.0235,0.0609,0.0638,0,0
73,1,CA1-RSC,25,242284,7,175,-0.0259,0.0609,0.0642,0,0
73,1,CA1-RSC,25,242284,8,200,-0.0264,0.0609,0.0642,0,0
73,1,CA1-RSC,25,242284,9,225,-0.0294,0.061,0.0647,0,0
73,1,CA1-RSC,25,242284,10,250,-0.0301,0.061,0.0647,0,0
73,1,CA1-RSC,25,242284,11,275,-0.0304,0.0611,0.0649,0,0
73,1,CA1-RSC,25,242284,12,300,-0.0347,0.061,0.0653,0,0
73,1,CA1-DG,25,242284,1,25,-0.0702,0.0645,0.0742,0,0
73,1,CA1-DG,25,242284,2,50,-0.0615,0.0653,0.0739,0,0
73,1,CA1-DG,25,242284,3,75,-0.0494,0.0677,0.0747,0,0
73,1,CA1-DG,25,242284,4,100,-0.0376,0.0672,0.0725,0,0
73,1,CA1-DG,25,242284,5,125,-0.0398,0.067,0.0726,0,0
73,1,CA1-DG,25,242284,6,150,-0.0368,0.0683,0.0735,0,0
73,1,CA1-DG,25,242284,7,175,-0.0301,0.0672,0.0713,0,0
73,1,CA1-DG,25,242284,8,200,-0.0299,0.0665,0.0706,0,0
73,1,CA1-DG,25,242284,9,225,-0.0272,0.0661,0.0698,0,0
73,1,CA1-DG,25,242284,10,250,-0.03,0.0648,0.0688,0,0
73,1,CA1-DG,25,242284,11,275,-0.0325,0.0644,0.0687,0,0
73,1,CA1-DG,25,242284,12,300,-0.0301,0.0637,0.0677,0,0
73,1,CA1-V1,25,242284,1,25,0.0828,0.0622,0.0527,0,0
73,1,CA1-V1,25,242284,2,50,0.0291,0.0586,0.0553,0,0
73,1,CA1-V1,25,242284,3,75,0.0071,0.0571,0.0563,0,0
73,1,CA1-V1,25,242284,4,100,0.0107,0.0569,0.0557,0,0
73,1,CA1-V1,25,242284,5,125,0.006,0.0567,0.0561,0,0
73,1,CA1-V1,25,242284,6,150,0.0035,0.0566,0.0562,0,0
73,1,CA1-V1,25,242284,7,175,0.0051,0.0571,0.0566,0,0
73,1,CA1-V1,25,242284,8,200,0.0043,0.0571,0.0566,0,0
73,1,CA1-V1,25,242284,9,225,-0.0002,0.0567,0.0567,0,0
73,1,CA1-V1,25,242284,10,250,-0.0001,0.0569,0.0569,0,0
73,1,CA1-V1,25,242284,11,275,0.0003,0.0571,0.057,0,0
73,1,CA1-V1,25,242284,12,300,0.004,0.0572,0.0567,0,0
73,1,CA1-SUB,25,242284,1,25,0.0057,0.0799,0.079,0,0
73,1,CA1-SUB,25,242284,2,50,0.0649,0.0815,0.0716,0,0
73,1,CA1-SUB,25,242284,3,75,0.0409,0.0775,0.0714,0,0
73,1,CA1-SUB,25,242284,4,100,0.0355,0.0771,0.0718,0,0
73,1,CA1-SUB,25,242284,5,125,0.034,0.0756,0.0707,0,0
73,1,CA1-SUB,25,242284,6,150,0.031,0.0748,0.0703,0,0
73,1,CA1-SUB,25,242284,7,175,0.0378,0.075,0.0695,0,0
73,1,CA1-SUB,25,242284,8,200,0.0416,0.0746,0.0686,0,0
73,1,CA1-SUB,25,242284,9,225,0.0426,0.0739,0.0678,0,0
73,1,CA1-SUB,25,242284,10,250,0.0445,0.0736,0.0673,0,0
73,1,CA1-SUB,25,242284,11,275,0.0476,0.0732,0.0666,0,0
73,1,CA1-SUB,25,242284,12,300,0.0449,0.0727,0.0664,0,0
73,1,RSC-SUB,25,242284,1,25,-0.0027,0.1217,0.1223,0,0
73,1,RSC-SUB,25,242284,2,50,-0.0073,0.121,0.1228,0,0
73,1,RSC-SUB,25,242284,3,75,-0.0024,0.1209,0.1214,0,0
73,1,RSC-SUB,25,242284,4,100,0.0002,0.1206,0.1206,0,0
73,1,RSC-SUB,25,242284,5,125,0.0043,0.1206,0.1196,0,0
73,1,RSC-SUB,25,242284,6,150,0.0009,0.1194,0.1192,0,0
73,1,RSC-SUB,25,242284,7,175,-0.0007,0.1185,0.1187,0,0
73,1,RSC-SUB,25,242284,8,200,-0.0032,0.1173,0.1181,0,0
73,1,RSC-SUB,25,242284,9,225,-0.004,0.1164,0.1173,0,0
73,1,RSC-SUB,25,242284,10,250,-0.0069,0.1153,0.1169,0,0
73,1,RSC-SUB,25,242284,11,275,-0.0102,0.1141,0.1164,0,0
73,1,RSC-SUB,25,242284,12,300,-0.0141,0.1128,0.116,0,0
73,1,V1-RSC,25,242284,1,25,0.0237,0.2108,0.201,0,0
73,1,V1-RSC,25,242284,2,50,0.0464,0.224,0.2042,0,0
73,1,V1-RSC,25,242284,3,75,0.0421,0.2209,0.2031,0,0
73,1,V1-RSC,25,242284,4,100,0.0337,0.2167,0.2026,0,0
73,1,V1-RSC,25,242284,5,125,0.0264,0.2137,0.2027,0,0
73,1,V1-RSC,25,242284,6,150,0.0222,0.2116,0.2024,0,0
73,1,V1-RSC,25,242284,7,175,0.0192,0.2096,0.2017,0,0
73,1,V1-RSC,25,242284,8,200,0.0155,0.2078,0.2014,0,0
73,1,V1-RSC,25,242284,9,225,0.0139,0.2063,0.2007,0,0
73,1,V1-RSC,25,242284,10,250,0.0122,0.2054,0.2004,0,0
73,1,V1-RSC,25,242284,11,275,0.0108,0.2044,0.2,0,0
73,1,V1-RSC,25,242284,12,300,0.0096,0.2037,0.1998,0,0
75,1,CA1-RSC,25,107937,1,25,0.1029,0.1632,0.1327,0,0
75,1,CA1-RSC,25,107937,2,50,0.0779,0.156,0.1335,0,0
75,1,CA1-RSC,25,107937,3,75,0.0753,0.1514,0.1302,0,0
75,1,CA1-RSC,25,107937,4,100,0.0636,0.1485,0.1308,0,0
75,1,CA1-RSC,25,107937,5,125,0.0614,0.1477,0.1306,0,0
75,1,CA1-RSC,25,107937,6,150,0.0569,0.1463,0.1306,0,0
75,1,CA1-RSC,25,107937,7,175,0.0516,0.1442,0.13,0,0
75,1,CA1-RSC,25,107937,8,200,0.045,0.1418,0.1296,0,0
75,1,CA1-RSC,25,107937,9,225,0.0456,0.1411,0.1288,0,0
75,1,CA1-RSC,25,107937,10,250,0.0444,0.1398,0.1279,0,0
75,1,CA1-RSC,25,107937,11,275,0.0446,0.1393,0.1274,0,0
75,1,CA1-RSC,25,107937,12,300,0.0437,0.1385,0.1269,0,0
75,1,CA1-DG,25,107937,1,25,-0.2466,0.0782,0.1294,0,0
75,1,CA1-DG,25,107937,2,50,-0.0784,0.091,0.1065,0,0
75,1,CA1-DG,25,107937,3,75,-0.1123,0.0782,0.098,0,0
75,1,CA1-DG,25,107937,4,100,-0.0407,0.0838,0.0909,0,0
75,1,CA1-DG,25,107937,5,125,0.0285,0.0887,0.0837,0,0
75,1,CA1-DG,25,107937,6,150,-0.0103,0.0823,0.084,0,0
75,1,CA1-DG,25,107937,7,175,-0.0137,0.0805,0.0827,0,0
75,1,CA1-DG,25,107937,8,200,0.0302,0.0786,0.074,0,0
75,1,CA1-DG,25,107937,9,225,0.0207,0.0756,0.0725,0,0
75,1,CA1-DG,25,107937,10,250,0.0433,0.0759,0.0696,0,0
75,1,CA1-DG,25,107937,11,275,0.0497,0.0738,0.0668,0,0
75,1,CA1-DG,25,107937,12,300,0.0293,0.0707,0.0667,0,0
75,1,CA1-V1,25,107937,1,25,0.0874,0.0581,0.0487,0,0
75,1,CA1-V1,25,107937,2,50,0.0222,0.053,0.0507,0,0
75,1,CA1-V1,25,107937,3,75,-0.027,0.0489,0.0516,0,0
75,1,CA1-V1,25,107937,4,100,-0.0584,0.047,0.0528,0,0
75,1,CA1-V1,25,107937,5,125,-0.071,0.0477,0.055,0,0
75,1,CA1-V1,25,107937,6,150,-0.067,0.0468,0.0536,0,0
75,1,CA1-V1,25,107937,7,175,-0.0808,0.0462,0.0543,0,0
75,1,CA1-V1,25,107937,8,200,-0.0975,0.0446,0.0542,0,0
75,1,CA1-V1,25,107937,9,225,-0.087,0.0461,0.0549,0,0
75,1,CA1-V1,25,107937,10,250,-0.0859,0.0462,0.0549,0,0
75,1,CA1-V1,25,107937,11,275,-0.084,0.0469,0.0555,0,0
75,1,CA1-V1,25,107937,12,300,-0.0786,0.0478,0.056,0,0
75,1,CA1-SUB,25,107937,1,25,-0.1779,0.0616,0.0883,0,0
75,1,CA1-SUB,25,107937,2,50,-0.1956,0.0525,0.0781,0,0
75,1,CA1-SUB,25,107937,3,75,-0.1026,0.0563,0.0691,0,0
75,1,CA1-SUB,25,107937,4,100,-0.0147,0.0588,0.0606,0,0
75,1,CA1-SUB,25,107937,5,125,0.0074,0.0618,0.0609,0,0
75,1,CA1-SUB,25,107937,6,150,0.0149,0.0624,0.0605,0,0
75,1,CA1-SUB,25,107937,7,175,0.0023,0.0587,0.0584,0,0
75,1,CA1-SUB,25,107937,8,200,0.0042,0.0564,0.056,0,0
75,1,CA1-SUB,25,107937,9,225,0.0271,0.0563,0.0533,0,0
75,1,CA1-SUB,25,107937,10,250,0.0236,0.0554,0.0529,0,0
75,1,CA1-SUB,25,107937,11,275,0.0095,0.0548,0.0538,0,0
75,1,CA1-SUB,25,107937,12,300,0.0034,0.0538,0.0534,0,0
75,1,RSC-SUB,25,107937,1,25,-0.0541,0.2354,0.2623,0,0
75,1,RSC-SUB,25,107937,2,50,-0.06,0.2394,0.27,0,0
75,1,RSC-SUB,25,107937,3,75,-0.0269,0.2483,0.2621,0,0
75,1,RSC-SUB,25,107937,4,100,0.0015,0.253,0.2523,0,0
75,1,RSC-SUB,25,107937,5,125,0.0111,0.2507,0.2452,0,0
75,1,RSC-SUB,25,107937,6,150,0.0131,0.2481,0.2416,0,0
75,1,RSC-SUB,25,107937,7,175,0.0109,0.2464,0.2411,0,0
75,1,RSC-SUB,25,107937,8,200,0.016,0.2467,0.239,0,0
75,1,RSC-SUB,25,107937,9,225,0.0249,0.248,0.236,0,0
75,1,RSC-SUB,25,107937,10,250,0.0309,0.2478,0.233,0,0
75,1,RSC-SUB,25,107937,11,275,0.0322,0.2466,0.2312,0,0
75,1,RSC-SUB,25,107937,12,300,0.0318,0.2451,0.23,0,0
75,1,V1-RSC,25,107937,1,25,0.0065,0.3944,0.3893,0,0
75,1,V1-RSC,25,107937,2,50,0.0036,0.3899,0.3871,0,0
75,1,V1-RSC,25,107937,3,75,0.0083,0.3894,0.383,0,0
75,1,V1-RSC,25,107937,4,100,0.0103,0.3907,0.3826,0,0
75,1,V1-RSC,25,107937,5,125,0.0104,0.3928,0.3847,0,0
75,1,V1-RSC,25,107937,6,150,0.0112,0.3935,0.3847,0,0
75,1,V1-RSC,25,107937,7,175,0.0126,0.3923,0.3825,0,0
75,1,V1-RSC,25,107937,8,200,0.0148,0.3916,0.3801,0,0
75,1,V1-RSC,25,107937,9,225,0.0166,0.3908,0.378,0,0
75,1,V1-RSC,25,107937,10,250,0.0179,0.3906,0.3768,0,0
75,1,V1-RSC,25,107937,11,275,0.0179,0.3899,0.3761,0,0
75,1,V1-RSC,25,107937,12,300,0.0182,0.3888,0.3749,0,0
77,1,CA1-RSC,25,192375,1,25,0.0631,0.1884,0.166,1,25
77,1,CA1-RSC,25,192375,2,50,0.0521,0.1871,0.1686,1,25
77,1,CA1-RSC,25,192375,3,75,0.038,0.1846,0.171,1,25
77,1,CA1-RSC,25,192375,4,100,0.0184,0.1806,0.1741,1,25
