metric,pair,matched,window_bins,mean,sem,count
ifi_cc1,CA1-DG,0,24,0.07251238776773541,0.04520640090055749,10
ifi_cc1,CA1-DG,0,25,0.07206055509241585,0.04692788069647011,10
ifi_cc1,CA1-DG,1,1,0.024816545674800385,0.10362357392309612,10
ifi_cc1,CA1-DG,1,2,0.0983552647183662,0.07404899961521462,10
ifi_cc1,CA1-DG,1,3,0.11677832642637029,0.06485295159846721,10
ifi_cc1,CA1-DG,1,4,0.13752415847073432,0.064267536373328,10
ifi_cc1,CA1-DG,1,5,0.13703682396177613,0.0660109951440631,10
ifi_cc1,CA1-DG,1,6,0.13749179667763148,0.06587643625268719,10
ifi_cc1,CA1-DG,1,7,0.1429322981888818,0.06258727379588884,10
ifi_cc1,CA1-DG,1,8,0.16458178266678286,0.052988019631214404,10
ifi_cc1,CA1-DG,1,9,0.18603718469046765,0.04842004609945941,10
ifi_cc1,CA1-DG,1,10,0.20440492271007868,0.045437496004646916,10
ifi_cc1,CA1-DG,1,11,0.16322589366846224,0.05094928613527619,10
ifi_cc1,CA1-DG,1,12,0.11317249680093329,0.04825455286090323,10
ifi_cc1,CA1-DG,1,13,0.05796507629038444,0.03362408585838518,10
ifi_cc1,CA1-DG,1,14,0.020967330601617023,0.024625401875191417,10
ifi_cc1,CA1-DG,1,15,0.014014822360634005,0.023178253330450798,10
ifi_cc1,CA1-DG,1,16,0.013871514446134142,0.022638878548427874,10
ifi_cc1,CA1-DG,1,17,0.022215032770568546,0.021830798258360457,10
ifi_cc1,CA1-DG,1,18,0.0328370076707638,0.0222862752388087,10
ifi_cc1,CA1-DG,1,19,0.03817152798218034,0.024536262227142613,10
ifi_cc1,CA1-DG,1,20,0.04101752055899033,0.02541380877910009,10
ifi_cc1,CA1-DG,1,21,0.04786792635793906,0.02635442401587361,10
ifi_cc1,CA1-DG,1,22,0.05518515204447392,0.029158800651086766,10
ifi_cc1,CA1-DG,1,23,0.06184261288197497,0.03335449627185505,10
ifi_cc1,CA1-DG,1,24,0.06444929586587647,0.038295267924439644,10
ifi_cc1,CA1-DG,1,25,0.06200646067810952,0.03882818801156613,10
ifi_cc1,CA1-DG,2,1,0.04337030923722187,0.10727081359477057,10
ifi_cc1,CA1-DG,2,2,0.12194000031338514,0.0763630719551005,10
ifi_cc1,CA1-DG,2,3,0.13803067142704478,0.06449588119977062,10
ifi_cc1,CA1-DG,2,4,0.1583161030066253,0.06366396959378166,10
ifi_cc1,CA1-DG,2,5,0.16034276653265173,0.0653312754899228,10
ifi_cc1,CA1-DG,2,6,0.16206716401273946,0.06495055468977776,10
ifi_cc1,CA1-DG,2,7,0.16750766552398985,0.06137039119148282,10
ifi_cc1,CA1-DG,2,8,0.1883540642606567,0.05081869010828508,10
ifi_cc1,CA1-DG,2,9,0.20808092202242828,0.04619628006423643,10
ifi_cc1,CA1-DG,2,10,0.22169830809596255,0.04485632989693746,10
ifi_cc1,CA1-DG,2,11,0.1752286647145353,0.05118063962686066,10
ifi_cc1,CA1-DG,2,12,0.11886031518344256,0.049208115375213,10
ifi_cc1,CA1-DG,2,13,0.06394849761926971,0.0342345199773615,10
ifi_cc1,CA1-DG,2,14,0.02749645332063914,0.024691187001840573,10
ifi_cc1,CA1-DG,2,15,0.02178950391340137,0.023504211393047578,10
ifi_cc1,CA1-DG,2,16,0.026167206772144087,0.02518518756452481,10
ifi_cc1,CA1-DG,2,17,0.03632563375525687,0.02515942257290238,10
ifi_cc1,CA1-DG,2,18,0.04819912282399717,0.02500898422733489,10
