scope,pair,landmark,stat,contrast,n,median_delta,wilcoxon_W,p,p_fdr_pass
per_landmark,CA1-V1,1,mi_sig,expert-naive,10,0.0,1.0,0.07961580146011343,False
per_landmark,CA1-V1,2,mi_sig,expert-naive,10,0.029817412465785995,1.0,0.046399461870904594,False
per_landmark,CA1-V1,3,mi_sig,expert-naive,10,0.0,5.0,1.0,False
per_landmark,CA1-V1,4,mi_sig,expert-naive,10,0.0,6.0,0.6858304344516057,False
per_landmark,CA1-V1,5,mi_sig,expert-naive,10,0.0,4.0,0.34523107177184,False
per_landmark,CA1-V1,6,mi_sig,expert-naive,10,0.0,10.0,0.916511907863894,False
per_landmark,CA1-DG,1,mi_sig,expert-naive,8,0.0,1.0,0.6547208460185769,False
per_landmark,CA1-DG,2,mi_sig,expert-naive,8,0.0487888395647121,2.0,0.07473549830588248,False
per_landmark,CA1-DG,3,mi_sig,expert-naive,8,-0.03960161237130191,11.0,0.6120898800892568,False
per_landmark,CA1-DG,4,mi_sig,expert-naive,8,-0.08403842888413192,1.0,0.046399461870904594,False
per_landmark,CA1-DG,5,mi_sig,expert-naive,8,-0.01098467027164611,8.0,0.6001794871405538,False
per_landmark,CA1-DG,6,mi_sig,expert-naive,8,0.06806069473043537,2.0,0.04252247799805163,False
per_landmark,CA1-CA3,1,mi_sig,expert-naive,6,0.06810711692913214,2.0,0.13801073756865956,False
per_landmark,CA1-CA3,2,mi_sig,expert-naive,6,0.027532892299774084,6.0,0.4375,False
per_landmark,CA1-CA3,3,mi_sig,expert-naive,6,0.05128753671588821,5.0,0.3125,False
per_landmark,CA1-CA3,4,mi_sig,expert-naive,6,0.0070645792760201664,9.0,0.84375,False
per_landmark,CA1-CA3,5,mi_sig,expert-naive,6,0.08027785715375954,6.0,0.4375,False
per_landmark,CA1-CA3,6,mi_sig,expert-naive,6,0.0570724658086097,2.0,0.13801073756865956,False
per_landmark,CA1-RSC,1,mi_sig,expert-naive,8,0.0,4.0,0.7150006546880893,False
per_landmark,CA1-RSC,2,mi_sig,expert-naive,8,-0.007046011223878292,7.0,0.463071015014588,False
per_landmark,CA1-RSC,3,mi_sig,expert-naive,8,0.0,3.0,0.22491588401596185,False
per_landmark,CA1-RSC,4,mi_sig,expert-naive,8,0.0,6.0,0.6858304344516057,False
per_landmark,CA1-RSC,5,mi_sig,expert-naive,8,0.0,4.0,0.7150006546880893,False
per_landmark,CA1-RSC,6,mi_sig,expert-naive,8,0.0,7.0,0.892738400944348,False
per_landmark,CA1-SUB,1,mi_sig,expert-naive,4,0.045817685351630416,0.0,0.17971249487899976,False
per_landmark,CA1-SUB,2,mi_sig,expert-naive,4,-0.017446708723105796,5.0,1.0,False
per_landmark,CA1-SUB,3,mi_sig,expert-naive,4,0.09809125973324537,0.0,0.10880943004054568,False
per_landmark,CA1-SUB,4,mi_sig,expert-naive,4,-0.051092508342354764,0.0,0.10880943004054568,False
per_landmark,CA1-SUB,5,mi_sig,expert-naive,4,-0.010396623597840188,0.0,0.17971249487899976,False
per_landmark,CA1-SUB,6,mi_sig,expert-naive,4,0.04905948908687644,0.0,0.10880943004054568,False
per_landmark,V1-RSC,1,mi_sig,expert-naive,6,-0.12318547786624104,0.0,0.043114446783075355,False
per_landmark,V1-RSC,2,mi_sig,expert-naive,6,0.055942583459403276,1.0,0.0625,False
per_landmark,V1-RSC,3,mi_sig,expert-naive,6,0.0,2.0,0.5929800980174267,False
per_landmark,V1-RSC,4,mi_sig,expert-naive,6,0.0,nan,nan,False
per_landmark,V1-RSC,5,mi_sig,expert-naive,6,0.0,3.0,0.4652088184521418,False
per_landmark,V1-RSC,6,mi_sig,expert-naive,6,0.0,1.0,0.28504940740261275,False
per_landmark,RSC-SUB,1,mi_sig,expert-naive,4,0.02706473056770021,2.0,0.5929800980174267,False
per_landmark,RSC-SUB,2,mi_sig,expert-naive,4,-0.04389392839824551,4.0,0.875,False
per_landmark,RSC-SUB,3,mi_sig,expert-naive,4,-0.04813418947277757,5.0,1.0,False
per_landmark,RSC-SUB,4,mi_sig,expert-naive,4,0.07417479571073014,0.0,0.17971249487899976,False
per_landmark,RSC-SUB,5,mi_sig,expert-naive,4,0.0,0.0,0.31731050786291415,False
per_landmark,RSC-SUB,6,mi_sig,expert-naive,4,0.07145170797550246,0.0,0.10880943004054568,False
per_landmark,CA3-DG,1,mi_sig,expert-naive,4,0.24174338656251543,1.0,0.25,False
per_landmark,CA3-DG,2,mi_sig,expert-naive,4,0.2180730793694465,0.0,0.125,False
per_landmark,CA3-DG,3,mi_sig,expert-naive,4,0.07754258795248656,3.0,0.625,False
per_landmark,CA3-DG,4,mi_sig,expert-naive,4,-0.15701781444258742,4.0,0.875,False
per_landmark,CA3-DG,5,mi_sig,expert-naive,4,0.20837206356546653,0.0,0.10880943004054568,False
per_landmark,CA3-DG,6,mi_sig,expert-naive,4,0.13246878564420764,2.0,0.375,False
per_landmark,CA1-V1,1,mi_sig,expert-intermediate,10,0.0,3.0,0.22491588401596185,False
per_landmark,CA1-V1,2,mi_sig,expert-intermediate,10,-0.003476693732299113,24.0,0.76953125,False
per_landmark,CA1-V1,3,mi_sig,expert-intermediate,10,-0.003935548880962099,3.0,0.11585149752593009,False
per_landmark,CA1-V1,4,mi_sig,expert-intermediate,10,0.0,6.0,0.6858304344516057,False
per_landmark,CA1-V1,5,mi_sig,expert-intermediate,10,0.0,2.0,0.27332167829229814,False
per_landmark,CA1-V1,6,mi_sig,expert-intermediate,10,0.0,3.0,0.4652088184521418,False
per_landmark,CA1-DG,1,mi_sig,expert-intermediate,8,-0.015214006652849568,2.0,0.13801073756865956,False
per_landmark,CA1-DG,2,mi_sig,expert-intermediate,8,0.02718186656456241,10.0,0.3125,False
per_landmark,CA1-DG,3,mi_sig,expert-intermediate,8,-0.055820499928301806,11.0,0.3828125,False
per_landmark,CA1-DG,4,mi_sig,expert-intermediate,8,-0.05546832838719016,1.0,0.046399461870904594,False
per_landmark,CA1-DG,5,mi_sig,expert-intermediate,8,-0.024233719925970863,12.0,0.4609375,False
per_landmark,CA1-DG,6,mi_sig,expert-intermediate,8,0.019890896021126127,18.0,1.0,False
per_landmark,CA1-CA3,1,mi_sig,expert-intermediate,6,0.008434681570067666,8.0,0.6875,False
per_landmark,CA1-CA3,2,mi_sig,expert-intermediate,6,0.1005986452629431,6.0,0.4375,False
per_landmark,CA1-CA3,3,mi_sig,expert-intermediate,6,-0.01386808652177339,10.0,1.0,False
per_landmark,CA1-CA3,4,mi_sig,expert-intermediate,6,0.03708364017852494,7.0,0.892738400944348,False
per_landmark,CA1-CA3,5,mi_sig,expert-intermediate,6,-0.034289009956641935,7.0,0.5625,False
per_landmark,CA1-CA3,6,mi_sig,expert-intermediate,6,0.002415129753608615,10.0,1.0,False
per_landmark,CA1-RSC,1,mi_sig,expert-intermediate,8,0.0,7.0,0.892738400944348,False
per_landmark,CA1-RSC,2,mi_sig,expert-intermediate,8,-0.017618702445448373,4.0,0.17295491798842066,False
per_landmark,CA1-RSC,3,mi_sig,expert-intermediate,8,0.0,10.0,0.916511907863894,False
per_landmark,CA1-RSC,4,mi_sig,expert-intermediate,8,0.003070785161110867,5.0,0.5001842570707944,False
per_landmark,CA1-RSC,5,mi_sig,expert-intermediate,8,0.0,4.0,0.34523107177184,False
per_landmark,CA1-RSC,6,mi_sig,expert-intermediate,8,0.0,2.0,0.27332167829229814,False
per_landmark,CA1-SUB,1,mi_sig,expert-intermediate,4,0.0,1.0,0.6547208460185769,False
per_landmark,CA1-SUB,2,mi_sig,expert-intermediate,4,-0.033236462646513365,1.0,0.28504940740261275,False
per_landmark,CA1-SUB,3,mi_sig,expert-intermediate,4,0.011535252292988851,2.0,0.5929800980174267,False
per_landmark,CA1-SUB,4,mi_sig,expert-intermediate,4,-0.015332103454767786,2.0,0.5929800980174267,False
per_landmark,CA1-SUB,5,mi_sig,expert-intermediate,4,-0.07008525649192729,1.0,0.28504940740261275,False
per_landmark,CA1-SUB,6,mi_sig,expert-intermediate,4,-0.047794927072871266,5.0,1.0,False
per_landmark,V1-RSC,1,mi_sig,expert-intermediate,6,-0.033182659368384895,6.0,0.6858304344516057,False
per_landmark,V1-RSC,2,mi_sig,expert-intermediate,6,0.03991219590538855,6.0,0.4375,False
per_landmark,V1-RSC,3,mi_sig,expert-intermediate,6,0.0,1.0,0.28504940740261275,False
per_landmark,V1-RSC,4,mi_sig,expert-intermediate,6,-0.032573836952699234,0.0,0.10880943004054568,False
per_landmark,V1-RSC,5,mi_sig,expert-intermediate,6,0.0,3.0,1.0,False
per_landmark,V1-RSC,6,mi_sig,expert-intermediate,6,-0.026300451002462578,2.0,0.27332167829229814,False
per_landmark,RSC-SUB,1,mi_sig,expert-intermediate,4,0.0676794123620854,0.0,0.17971249487899976,False
per_landmark,RSC-SUB,2,mi_sig,expert-intermediate,4,-0.0017317893840642432,3.0,1.0,False
per_landmark,RSC-SUB,3,mi_sig,expert-intermediate,4,0.0908567843165059,0.0,0.125,False
per_landmark,RSC-SUB,4,mi_sig,expert-intermediate,4,0.025466954032305922,2.0,0.5929800980174267,False
per_landmark,RSC-SUB,5,mi_sig,expert-intermediate,4,0.0,0.0,0.31731050786291415,False
per_landmark,RSC-SUB,6,mi_sig,expert-intermediate,4,0.07145170797550246,4.0,0.875,False
per_landmark,CA3-DG,1,mi_sig,expert-intermediate,4,0.10242613139168542,3.0,0.625,False
per_landmark,CA3-DG,2,mi_sig,expert-intermediate,4,0.10799218117895801,1.0,0.25,False
