scope,pair,landmark,stat,contrast,n,median_delta,wilcoxon_W,p,p_fdr_pass
per_landmark,CA1-V1,1,mi_sig,expert-naive,10,0.0,3.0,0.4652088184521418,False
per_landmark,CA1-V1,2,mi_sig,expert-naive,10,0.0,5.0,0.5001842570707944,False
per_landmark,CA1-V1,3,mi_sig,expert-naive,10,0.0,3.0,0.4652088184521418,False
per_landmark,CA1-V1,4,mi_sig,expert-naive,10,0.0,4.0,0.17295491798842066,False
per_landmark,CA1-V1,5,mi_sig,expert-naive,10,0.0,3.0,1.0,False
per_landmark,CA1-V1,6,mi_sig,expert-naive,10,0.0,4.0,0.7150006546880893,False
per_landmark,CA1-DG,1,mi_sig,expert-naive,8,0.0,1.0,0.14412703481601533,False
per_landmark,CA1-DG,2,mi_sig,expert-naive,8,0.01804551215172428,5.0,0.24886387493792206,False
per_landmark,CA1-DG,3,mi_sig,expert-naive,8,0.0,7.0,0.892738400944348,False
per_landmark,CA1-DG,4,mi_sig,expert-naive,8,0.0,3.0,0.22491588401596185,False
per_landmark,CA1-DG,5,mi_sig,expert-naive,8,0.12075260401788315,6.0,0.3454475304692257,False
per_landmark,CA1-DG,6,mi_sig,expert-naive,8,0.0,7.0,0.463071015014588,False
per_landmark,CA1-CA3,1,mi_sig,expert-naive,6,0.08118937563797608,3.0,0.22491588401596185,False
per_landmark,CA1-CA3,2,mi_sig,expert-naive,6,0.04737462380278553,8.0,0.6875,False
per_landmark,CA1-CA3,3,mi_sig,expert-naive,6,-0.02672464118911342,1.0,0.14412703481601533,False
per_landmark,CA1-CA3,4,mi_sig,expert-naive,6,0.029712421446517208,0.0,0.06788915486182899,False
per_landmark,CA1-CA3,5,mi_sig,expert-naive,6,-0.01984656201359869,1.0,0.14412703481601533,False
per_landmark,CA1-CA3,6,mi_sig,expert-naive,6,0.05381059266864597,1.0,0.14412703481601533,False
per_landmark,CA1-RSC,1,mi_sig,expert-naive,8,0.0,3.0,1.0,False
per_landmark,CA1-RSC,2,mi_sig,expert-naive,8,0.0,5.0,1.0,False
per_landmark,CA1-RSC,3,mi_sig,expert-naive,8,0.0,3.0,1.0,False
per_landmark,CA1-RSC,4,mi_sig,expert-naive,8,0.0,3.0,0.4652088184521418,False
per_landmark,CA1-RSC,5,mi_sig,expert-naive,8,0.0,0.0,0.10880943004054568,False
per_landmark,CA1-RSC,6,mi_sig,expert-naive,8,0.0,0.0,0.31731050786291415,False
per_landmark,CA1-SUB,1,mi_sig,expert-naive,4,0.07335139680212392,0.0,0.17971249487899976,False
per_landmark,CA1-SUB,2,mi_sig,expert-naive,4,0.0386073702013138,2.0,0.5929800980174267,False
per_landmark,CA1-SUB,3,mi_sig,expert-naive,4,0.0,0.0,0.31731050786291415,False
per_landmark,CA1-SUB,4,mi_sig,expert-naive,4,0.05928849340565277,0.0,0.17971249487899976,False
per_landmark,CA1-SUB,5,mi_sig,expert-naive,4,0.004613160417961795,0.0,0.17971249487899976,False
per_landmark,CA1-SUB,6,mi_sig,expert-naive,4,-0.0746971881253031,3.0,1.0,False
per_landmark,V1-RSC,1,mi_sig,expert-naive,6,0.16651307920712383,6.0,0.4375,False
per_landmark,V1-RSC,2,mi_sig,expert-naive,6,-0.108413619810742,5.0,0.3125,False
per_landmark,V1-RSC,3,mi_sig,expert-naive,6,0.0,0.0,0.17971249487899976,False
per_landmark,V1-RSC,4,mi_sig,expert-naive,6,-0.003950420555466211,4.0,0.7150006546880893,False
per_landmark,V1-RSC,5,mi_sig,expert-naive,6,0.1543293394123762,2.0,0.13801073756865956,False
per_landmark,V1-RSC,6,mi_sig,expert-naive,6,0.0,3.0,1.0,False
per_landmark,RSC-SUB,1,mi_sig,expert-naive,4,0.0,1.0,0.6547208460185769,False
per_landmark,RSC-SUB,2,mi_sig,expert-naive,4,0.0,1.0,0.6547208460185769,False
per_landmark,RSC-SUB,3,mi_sig,expert-naive,4,0.0,0.0,0.31731050786291415,False
per_landmark,RSC-SUB,4,mi_sig,expert-naive,4,0.06398649012293887,0.0,0.17971249487899976,False
