animal,learner,pair,dim,ifi,peak_lag_ms,cc_max,cc_at_zero,sig,n_sig
61,1,CA1-CA3,1,-0.07688881961299512,-30.0,0.1997,0.1671,0,2
61,1,CA1-CA3,2,0.10254913407277684,-40.0,0.1512,0.087,0,2
61,1,CA1-CA3,3,0.19044776119402984,0.0,0.0682,0.0682,0,2
61,1,CA1-CA3,4,0.25024342745861733,20.0,0.0274,0.0018,0,2
61,1,CA1-CA3,5,0.030417058639071834,-230.0,0.0217,0.0167,0,2
61,1,CA1-CA3,6,0.012610678830158234,100.0,0.028,0.016,0,2
61,1,CA1-CA3,7,0.2896652110625911,150.0,0.0234,0.0025,0,2
61,1,CA1-CA3,8,0.05079651337541331,-10.0,0.0315,0.0279,0,2
61,1,CA1-CA3,9,0.48622047244094485,250.0,0.0311,0.0175,0,2
61,1,CA1-CA3,10,-0.14733770970094826,-10.0,0.0248,0.0115,1,2
61,1,CA1-CA3,11,-0.14898989898989906,120.0,0.0259,0.0172,0,2
61,1,CA1-CA3,12,0.1525423728813559,-10.0,0.022,-0.0058,0,2
61,1,CA1-CA3,13,0.007885304659498243,-60.0,0.0295,0.009,0,2
61,1,CA1-CA3,14,-0.31626624655376123,-210.0,0.0212,0.0016,0,2
61,1,CA1-CA3,15,0.2508532423208192,120.0,0.0524,0.0012,0,2
61,1,CA1-CA3,16,-0.20091440182880357,-250.0,0.0436,0.015,0,2
61,1,CA1-CA3,17,0.15860669597565108,-90.0,0.0424,0.0034,0,2
61,1,CA1-CA3,18,0.04891922639362911,-250.0,0.0386,0.0032,0,2
61,1,CA1-CA3,19,-0.08426073131955483,-250.0,0.0287,-0.0006,0,2
61,1,CA1-CA3,20,-0.30958696475937864,130.0,0.0265,0.0127,0,2
61,1,CA1-CA3,21,0.06520824568784181,200.0,0.0326,0.0145,1,2
61,1,CA1-CA3,22,-0.026974951830443187,-100.0,0.0264,0.0079,0,2
61,1,CA1-CA3,23,-0.18259677971908178,150.0,0.0341,0.0146,0,2
61,1,CA1-CA3,24,-0.1405723905723906,100.0,0.0223,0.0001,0,2
61,1,CA1-CA3,25,-0.027617212588310895,-150.0,0.0158,0.011,0,2
61,1,CA1-CA3,26,-0.18927973199329973,-60.0,0.0288,0.0056,0,2
61,1,CA1-CA3,27,-0.2823834196891192,-140.0,0.0201,0.0081,0,2
61,1,CA1-CA3,28,0.14034122179416622,60.0,0.0179,0.0016,0,2
61,1,CA1-CA3,29,0.18998410174880767,70.0,0.0277,0.0059,0,2
61,1,CA1-CA3,30,-0.5374894692502106,-100.0,0.0299,-0.0166,0,2
61,1,CA1-DG,1,-0.2944562777042196,0.0,0.2287,0.2287,1,1
61,1,CA1-DG,2,0.163484748738205,0.0,0.0564,0.0564,0,1
61,1,CA1-DG,3,-0.09885714285714284,150.0,0.0259,0.0221,0,1
61,1,CA1-DG,4,0.020457280385078193,0.0,0.0258,0.0258,0,1
61,1,CA1-DG,5,-0.2118263473053891,-230.0,0.031,0.0147,0,1
61,1,CA1-DG,6,0.2920875420875421,0.0,0.0243,0.0243,0,1
61,1,CA1-DG,7,0.05778240499739718,230.0,0.0304,-0.012,0,1
61,1,CA1-DG,8,-0.011293634496919914,-20.0,0.0183,0.0156,0,1
61,1,CA1-DG,9,-0.0722398909586551,-40.0,0.0268,0.0088,0,1
61,1,CA1-DG,10,-0.24116847826086965,-20.0,0.0239,-0.0107,0,1
61,1,CA1-DG,11,-0.16787732041969325,-150.0,0.027,-0.0026,0,1
61,1,CA1-DG,12,-0.13313733725325502,-70.0,0.0165,0.006,0,1
61,1,CA1-DG,13,0.24460431654676262,250.0,0.0243,-0.0028,0,1
61,1,CA1-DG,14,0.05314009661835747,200.0,0.0193,0.0173,0,1
61,1,CA1-DG,15,-0.18723037100949094,-80.0,0.0202,0.0026,0,1
61,1,CA1-DG,16,-0.2074245939675174,-40.0,0.0181,0.015,0,1
61,1,CA1-DG,17,0.027923211169284583,-40.0,0.0229,-0.0133,0,1
61,1,CA1-DG,18,0.0050173678116555605,130.0,0.0243,0.0011,0,1
61,1,CA1-DG,19,-0.3333333333333334,-70.0,0.0167,0.0013,0,1
61,1,CA1-DG,20,-0.38945647731916627,-150.0,0.0189,0.001,0,1
61,1,CA1-DG,21,0.016301292861158046,-220.0,0.0232,0.0033,0,1
61,1,CA1-DG,22,0.11025968497232869,-220.0,0.0194,0.0019,0,1
61,1,CA1-DG,23,-0.22900088417329806,-190.0,0.0231,0.0205,0,1
61,1,CA1-DG,24,,,,,0,1
61,1,CA1-DG,25,,,,,0,1
61,1,CA1-RSC,1,-0.005346607669616686,0.0,0.196,0.196,1,1
61,1,CA1-RSC,2,-0.009859389300274466,0.0,0.1529,0.1529,0,1
61,1,CA1-RSC,3,0.10890771145277194,-240.0,0.1053,0.0592,0,1
61,1,CA1-RSC,4,0.020746444230563547,0.0,0.0803,0.0803,0,1
61,1,CA1-RSC,5,-0.002210397052803939,0.0,0.0634,0.0634,0,1
61,1,CA1-RSC,6,0.03242727706247016,-70.0,0.054,0.0362,0,1
61,1,CA1-RSC,7,0.21248000000000009,150.0,0.0498,0.0257,0,1
61,1,CA1-RSC,8,0.024336973478939213,40.0,0.045,0.0301,0,1
61,1,CA1-RSC,9,0.16259995899118318,-60.0,0.0314,0.0129,0,1
61,1,CA1-RSC,10,0.018623799255048038,80.0,0.0314,0.0143,0,1
61,1,CA1-RSC,11,0.13597246127366613,20.0,0.0321,0.0117,0,1
61,1,CA1-RSC,12,0.08461732760798182,20.0,0.0303,-0.0036,0,1
61,1,CA1-RSC,13,-0.1842241826673586,-230.0,0.0317,0.0007,0,1
61,1,CA1-RSC,14,-0.08297444731553252,-10.0,0.0357,0.0027,0,1
61,1,CA1-RSC,15,0.011581067472306151,90.0,0.0399,0.0236,0,1
61,1,CA1-RSC,16,-0.13775216138328528,230.0,0.03,0.0296,0,1
61,1,CA1-RSC,17,0.02507729302645151,-250.0,0.0292,-0.0021,0,1
61,1,CA1-RSC,18,0.08785046728971974,-210.0,0.0234,0.0217,0,1
61,1,CA1-RSC,19,-0.07822553335590927,-220.0,0.0277,0.0001,0,1
61,1,CA1-RSC,20,-0.09461270436880194,40.0,0.0347,0.0148,0,1
61,1,CA1-RSC,21,-0.13037249283667618,140.0,0.0266,-0.0032,0,1
61,1,CA1-RSC,22,-0.043840000000000066,-20.0,0.0236,0.0023,0,1
61,1,CA1-RSC,23,0.18585131894484422,200.0,0.0199,0.007,0,1
61,1,CA1-RSC,24,-0.13357034027425088,-100.0,0.0298,0.0058,0,1
61,1,CA1-RSC,25,0.29844738355376654,170.0,0.0185,0.0129,0,1
61,1,CA1-RSC,26,0.007782101167315224,-200.0,0.024,-0.0101,0,1
61,1,CA1-RSC,27,-0.12856311809191392,-50.0,0.0357,-0.0192,0,1
61,1,CA1-RSC,28,0.20856463124504346,180.0,0.0229,0.0103,0,1
61,1,CA1-RSC,29,-0.6271409749670619,-120.0,0.0223,-0.0056,0,1
61,1,CA1-RSC,30,-0.2748004561003421,-240.0,0.0261,0.0093,0,1
61,1,CA1-V1,1,-0.022130013831258583,0.0,0.0943,0.0943,1,5
61,1,CA1-V1,2,-0.04435058078141504,0.0,0.0741,0.0741,1,5
61,1,CA1-V1,3,-0.0171894382420698,0.0,0.0832,0.0832,0,5
61,1,CA1-V1,4,-0.1380341880341881,0.0,0.039,0.039,0,5
61,1,CA1-V1,5,0.059967585089140935,-100.0,0.0289,0.0031,0,5
61,1,CA1-V1,6,-0.03949814126394053,30.0,0.03,0.0145,0,5
61,1,CA1-V1,7,-0.08671065032987753,20.0,0.0365,0.0022,0,5
61,1,CA1-V1,8,0.17373380447585404,0.0,0.0293,0.0293,0,5
61,1,CA1-V1,9,0.1880841121495326,130.0,0.0349,0.0231,0,5
61,1,CA1-V1,10,0.06982046166999133,160.0,0.035,0.0253,0,5
61,1,CA1-V1,11,0.057680631451123204,100.0,0.03,0.0063,0,5
61,1,CA1-V1,12,0.18187239117471676,120.0,0.0235,0.0136,0,5
61,1,CA1-V1,13,0.3658536585365854,160.0,0.0231,0.004,0,5
61,1,CA1-V1,14,-0.33580705009276435,-10.0,0.0202,-0.0051,0,5
61,1,CA1-V1,15,0.4301387544369151,180.0,0.0333,0.005,0,5
61,1,CA1-V1,16,0.09002770083102501,-130.0,0.0314,-0.0128,0,5
61,1,CA1-V1,17,0.11196417146513105,130.0,0.024,-0.0124,0,5
61,1,CA1-V1,18,-0.24104347826086958,-240.0,0.0354,-0.021,0,5
61,1,CA1-V1,19,0.027136492507087974,210.0,0.0305,-0.0202,0,5
61,1,CA1-V1,20,-0.047619047619047526,170.0,0.0176,0.0077,0,5
61,1,CA1-V1,21,-0.058419243986254296,-10.0,0.0193,-0.0082,1,5
61,1,CA1-V1,22,0.051975051975051964,150.0,0.0319,0.0142,0,5
61,1,CA1-V1,23,0.08689100954294339,70.0,0.0254,0.0067,0,5
61,1,CA1-V1,24,-0.22331922896097783,-10.0,0.0244,-0.0072,0,5
61,1,CA1-V1,25,0.3968253968253968,-100.0,0.0195,-0.0082,0,5
61,1,CA1-V1,26,0.09510086455331415,-70.0,0.0225,0.0177,0,5
61,1,CA1-V1,27,-0.16315378610460574,-30.0,0.0222,0.0133,0,5
61,1,CA1-V1,28,-0.16984478935698458,-20.0,0.0184,0.0086,1,5
61,1,CA1-V1,29,-0.29824561403508765,-190.0,0.0164,-0.0007,1,5
61,1,CA1-V1,30,0.06803887935963399,10.0,0.0214,0.0044,0,5
61,1,CA3-DG,1,-0.11691120804643278,0.0,0.3085,0.3085,1,4
61,1,CA3-DG,2,-0.022570617651033933,0.0,0.1836,0.1836,1,4
61,1,CA3-DG,3,-0.05347641807196326,0.0,0.1265,0.1265,1,4
61,1,CA3-DG,4,-0.16696149135936858,0.0,0.128,0.128,1,4
61,1,CA3-DG,5,-0.03359360813510067,0.0,0.0772,0.0772,0,4
61,1,CA3-DG,6,-0.13967022308438412,0.0,0.0857,0.0857,0,4
61,1,CA3-DG,7,-0.03940694498634411,0.0,0.0515,0.0515,0,4
61,1,CA3-DG,8,-0.06255121551488667,-10.0,0.0522,0.0272,0,4
61,1,CA3-DG,9,-0.27272727272727265,0.0,0.0507,0.0507,0,4
61,1,CA3-DG,10,-0.08333333333333326,-250.0,0.0265,0.0091,0,4
61,1,CA3-DG,11,0.02873802582257395,140.0,0.0185,0.0052,0,4
61,1,CA3-DG,12,0.2619775739041795,240.0,0.0291,0.0188,0,4
61,1,CA3-DG,13,-0.4096692111959288,-20.0,0.0324,0.0073,0,4
61,1,CA3-DG,14,-0.3111814345991561,-110.0,0.0336,-0.0016,0,4
61,1,CA3-DG,15,-0.02862505865790712,-10.0,0.0198,-0.0281,0,4
61,1,CA3-DG,16,-0.05310129406514938,-100.0,0.0277,0.0055,0,4
61,1,CA3-DG,17,-0.27925270403146524,160.0,0.0201,-0.0043,0,4
61,1,CA3-DG,18,-0.3152566883586406,-100.0,0.0231,0.0007,0,4
61,1,CA3-DG,19,-0.35871313672922256,-70.0,0.024,-0.0123,0,4
61,1,CA3-DG,20,-0.2698714897667778,-110.0,0.0279,0.0004,0,4
61,1,CA3-DG,21,0.06549364613880748,-180.0,0.0239,-0.0174,0,4
61,1,CA3-DG,22,0.1756046267087277,60.0,0.0158,0.0012,0,4
61,1,CA3-DG,23,0.13612950699043402,50.0,0.0182,-0.0103,0,4
61,1,CA3-DG,24,,,,,0,4
61,1,CA3-DG,25,,,,,0,4
61,1,V1-RSC,1,0.12199268009227944,0.0,0.4735,0.4735,1,4
61,1,V1-RSC,2,0.06360482905918176,0.0,0.3575,0.3575,1,4
61,1,V1-RSC,3,0.23042927005977182,20.0,0.2329,0.2105,0,4
61,1,V1-RSC,4,-0.18718063203849775,-120.0,0.1309,0.0841,0,4
61,1,V1-RSC,5,0.21275262415791943,0.0,0.1327,0.1327,1,4
61,1,V1-RSC,6,0.08815560958666203,0.0,0.0695,0.0695,0,4
61,1,V1-RSC,7,0.2023376125694577,170.0,0.056,0.0193,0,4
61,1,V1-RSC,8,0.09121909633418585,20.0,0.053,0.0384,0,4
61,1,V1-RSC,9,0.13700384122919337,40.0,0.0481,0.0396,1,4
61,1,V1-RSC,10,0.014005602240896472,180.0,0.0424,0.0096,0,4
61,1,V1-RSC,11,-0.13592072667217184,180.0,0.0385,0.0202,0,4
61,1,V1-RSC,12,-0.06688726069487125,-60.0,0.0336,0.0242,0,4
61,1,V1-RSC,13,0.01771921853702871,-80.0,0.0366,0.019,0,4
61,1,V1-RSC,14,0.1278497988377291,110.0,0.0272,-0.0003,0,4
61,1,V1-RSC,15,0.12554310541962035,160.0,0.0314,0.009,0,4
61,1,V1-RSC,16,0.0942495824385588,50.0,0.0305,0.0001,0,4
61,1,V1-RSC,17,0.02987506789788155,-210.0,0.0283,0.0176,0,4
61,1,V1-RSC,18,0.05050505050505053,-200.0,0.0244,-0.0068,0,4
61,1,V1-RSC,19,0.07184466019417471,60.0,0.0303,0.0046,0,4
61,1,V1-RSC,20,0.09251412429378525,-110.0,0.0272,0.0205,0,4
61,1,V1-RSC,21,0.09125475285171092,-240.0,0.037,0.0236,0,4
61,1,V1-RSC,22,0.1303495589676576,-60.0,0.0239,0.0072,0,4
61,1,V1-RSC,23,-0.0392291810048176,-70.0,0.0292,-0.0097,0,4
61,1,V1-RSC,24,0.06013986013986011,-100.0,0.0362,0.0162,0,4
61,1,V1-RSC,25,-0.16653635652853788,120.0,0.0277,0.0082,0,4
61,1,V1-RSC,26,0.03577235772357722,140.0,0.0238,0.0109,0,4
61,1,V1-RSC,27,-0.09276520195295172,-230.0,0.032,0.0033,0,4
61,1,V1-RSC,28,-0.1906202723146746,220.0,0.0258,0.0021,0,4
61,1,V1-RSC,29,0.022111269614835945,10.0,0.0303,0.0063,0,4
61,1,V1-RSC,30,0.09176029962546811,30.0,0.0168,0.001,0,4
63,1,CA1-RSC,1,0.021517553793884436,40.0,0.1206,0.1042,1,1
63,1,CA1-RSC,2,0.06193084445041833,30.0,0.1182,0.0813,0,1
63,1,CA1-RSC,3,0.08182860418458016,-140.0,0.0671,0.009,0,1
63,1,CA1-RSC,4,0.30736870674447003,-100.0,0.0573,0.0166,0,1
63,1,CA1-RSC,5,0.273171476561307,240.0,0.0588,-0.0072,0,1
63,1,CA1-RSC,6,0.1844896539732221,90.0,0.0497,0.0005,0,1
63,1,CA1-RSC,7,0.16511954992967648,100.0,0.0343,0.0022,0,1
63,1,CA1-RSC,8,0.3804444444444444,80.0,0.0456,-0.0122,0,1
63,1,CA1-RSC,9,0.2638779268613522,-170.0,0.029,0.0089,0,1
63,1,CA1-RSC,10,0.19674355495251017,160.0,0.0268,0.0076,0,1
63,1,CA1-RSC,11,-0.12529062257814513,-60.0,0.0327,0.0029,0,1
63,1,CA1-RSC,12,-0.0026744468757598245,10.0,0.0298,-0.0192,0,1
63,1,CA1-RSC,13,-0.058333333333333424,10.0,0.0307,0.0045,0,1
66,1,CA1-DG,1,-0.019475796043832216,-10.0,0.2898,0.256,1,3
66,1,CA1-DG,2,-0.04623405131019344,0.0,0.1879,0.1879,1,3
66,1,CA1-DG,3,0.22311778714050184,0.0,0.1593,0.1593,1,3
66,1,CA1-DG,4,-0.07296974953919541,0.0,0.0776,0.0776,0,3
66,1,CA1-DG,5,0.02982858685382635,250.0,0.0486,0.0344,0,3
66,1,CA1-DG,6,0.004675157182008627,-30.0,0.0383,0.0141,0,3
66,1,CA1-DG,7,-0.023624275003536574,-50.0,0.0454,0.0295,0,3
66,1,CA1-DG,8,-0.20411311053984577,20.0,0.0359,0.0147,0,3
66,1,CA1-DG,9,0.09531502423263331,150.0,0.0313,0.0063,0,3
66,1,CA1-DG,10,-0.2247983870967743,-10.0,0.031,0.0033,0,3
66,1,CA1-DG,11,-0.12664393570384802,-40.0,0.034,-0.0042,0,3
66,1,CA1-DG,12,-0.1734445603058743,190.0,0.0243,-0.0017,0,3
66,1,CA1-DG,13,0.1295116772823779,160.0,0.0339,-0.009,0,3
66,1,CA1-DG,14,-0.01636125654450259,170.0,0.0294,0.0118,0,3
66,1,CA1-DG,15,-0.024852677427619797,-10.0,0.0333,0.0014,0,3
66,1,CA1-DG,16,0.07759197324414722,170.0,0.0414,-0.004,0,3
66,1,CA1-DG,17,-0.2516676773802304,-230.0,0.0356,-0.0029,0,3
66,1,CA1-DG,18,0.03466955579631638,0.0,0.0289,0.0289,0,3
66,1,CA1-DG,19,0.12822647793505404,140.0,0.0287,-0.0046,0,3
66,1,CA1-DG,20,-0.08685555039479789,-10.0,0.0272,0.0145,0,3
66,1,CA1-DG,21,0.1398441082072444,-50.0,0.0312,-0.0003,0,3
66,1,CA1-DG,22,-0.2555812163202463,-110.0,0.023,0.0026,0,3
66,1,CA1-DG,23,-0.12808273667462214,0.0,0.0251,0.0251,0,3
66,1,CA1-DG,24,0.13919413919413928,30.0,0.0285,0.0003,0,3
66,1,CA1-DG,25,0.25108225108225113,170.0,0.0237,-0.0104,0,3
66,1,CA1-DG,26,0.5049327354260089,200.0,0.0278,0.0014,0,3
66,1,CA1-DG,27,0.049954586739327816,140.0,0.0322,-0.0079,0,3
66,1,CA1-DG,28,-0.009118541033434636,70.0,0.0244,0.0023,0,3
66,1,CA1-DG,29,-0.11302681992337164,-230.0,0.0252,0.0014,0,3
66,1,CA1-RSC,1,-0.04372467491194151,0.0,0.2186,0.2186,1,1
66,1,CA1-RSC,2,0.1016083414242898,0.0,0.1085,0.1085,0,1
66,1,CA1-RSC,3,0.2496386935157529,-100.0,0.0635,0.0425,0,1
66,1,CA1-RSC,4,-0.07023923444976095,50.0,0.0336,0.0268,0,1
66,1,CA1-RSC,5,-0.024870081662954714,-90.0,0.0468,-0.0046,0,1
66,1,CA1-RSC,6,-0.08166697813492811,-150.0,0.0433,0.0002,0,1
66,1,CA1-RSC,7,0.17484787018255585,90.0,0.0413,0.0181,0,1
66,1,CA1-RSC,8,-0.07927736450584486,220.0,0.0384,0.0009,0,1
66,1,CA1-RSC,9,0.24292162494870748,50.0,0.044,-0.0004,0,1
66,1,CA1-RSC,10,-0.2819672131147541,-130.0,0.0328,0.0052,0,1
66,1,CA1-RSC,11,0.051564828614008934,-30.0,0.0393,0.0014,0,1
66,1,CA1-RSC,12,0.03867791842475389,80.0,0.0279,0.0155,0,1
66,1,CA1-RSC,13,0.3310613437195716,230.0,0.0221,-0.0008,0,1
66,1,CA1-RSC,14,0.03252595155709354,240.0,0.0298,-0.0122,0,1
66,1,CA1-RSC,15,-0.1666666666666667,-40.0,0.03,-0.004,0,1
66,1,CA1-RSC,16,-0.05782526712759262,-230.0,0.0347,-0.0043,0,1
66,1,CA1-RSC,17,-0.13459313536444262,10.0,0.0293,0.0079,0,1
66,1,CA1-RSC,18,-0.08590554109334327,-110.0,0.0287,-0.0024,0,1
66,1,CA1-SUB,1,0.13014664410603505,0.0,0.1487,0.1487,1,1
66,1,CA1-SUB,2,-0.037722908093278336,-30.0,0.0804,0.0791,0,1
66,1,CA1-SUB,3,-0.09225092250922508,130.0,0.0683,0.0543,0,1
66,1,CA1-SUB,4,-0.14415156507413515,0.0,0.0486,0.0486,0,1
66,1,CA1-SUB,5,-0.198822663723326,0.0,0.0794,0.0794,0,1
66,1,CA1-SUB,6,-0.16995227225565465,-40.0,0.0348,0.0157,0,1
66,1,CA1-SUB,7,-0.026488180005696377,-180.0,0.0263,0.026,0,1
66,1,CA1-SUB,8,0.06214689265536721,-180.0,0.0394,0.0246,0,1
66,1,CA1-SUB,9,0.1776552385519061,10.0,0.0443,0.0122,0,1
66,1,CA1-SUB,10,0.1970299655263855,30.0,0.0315,-0.0118,0,1
66,1,CA1-SUB,11,-0.16682316118935847,80.0,0.0282,0.0176,0,1
66,1,CA1-SUB,12,0.14141414141414144,240.0,0.0221,0.0106,0,1
66,1,CA1-SUB,13,0.20244648318042818,10.0,0.0278,0.0034,0,1
66,1,CA1-V1,1,-0.047198783505769434,0.0,0.2925,0.2925,1,1
66,1,CA1-V1,2,-0.009164036248854564,0.0,0.0979,0.0979,0,1
66,1,CA1-V1,3,-0.017970496200268273,0.0,0.0639,0.0639,0,1
66,1,CA1-V1,4,0.09778798501148318,30.0,0.0635,0.0326,0,1
66,1,CA1-V1,5,0.011373329542223516,10.0,0.0636,0.0292,0,1
66,1,CA1-V1,6,-0.0938616433907114,-50.0,0.0361,0.022,0,1
66,1,CA1-V1,7,0.12446167097329885,130.0,0.0299,0.0192,0,1
66,1,CA1-V1,8,0.17796418045794604,70.0,0.0388,0.0252,0,1
66,1,CA1-V1,9,-0.17521126760563374,160.0,0.0324,0.025,0,1
66,1,CA1-V1,10,-0.222470238095238,-10.0,0.0254,0.0059,0,1
66,1,CA1-V1,11,-0.2049211841599385,-120.0,0.0221,0.0137,0,1
66,1,CA1-V1,12,-0.09656721206288113,-240.0,0.0336,-0.0055,0,1
66,1,CA1-V1,13,0.011517615176151748,230.0,0.0252,-0.0003,0,1
66,1,CA1-V1,14,-0.338621715418939,-220.0,0.0276,0.0057,0,1
66,1,CA1-V1,15,-0.12303664921465973,-150.0,0.0214,-0.0135,0,1
66,1,CA1-V1,16,0.049202127659574435,130.0,0.0313,-0.0082,0,1
66,1,CA1-V1,17,-0.4194619727665226,-210.0,0.0252,-0.0007,0,1
66,1,CA1-V1,18,0.04316285817918026,140.0,0.0283,-0.0056,0,1
66,1,CA1-V1,19,-0.16038164470695151,150.0,0.023,-0.0111,0,1
66,1,CA1-V1,20,0.08641005498821687,190.0,0.0292,-0.0166,0,1
66,1,CA1-V1,21,0.1360850020433184,210.0,0.0278,0.0105,0,1
66,1,CA1-V1,22,0.14636363636363628,210.0,0.0232,-0.0089,0,1
66,1,RSC-SUB,1,0.05882048092868982,20.0,0.2256,0.1847,1,2
66,1,RSC-SUB,2,0.11956095648765191,0.0,0.1285,0.1285,1,2
66,1,RSC-SUB,3,0.14441416893732956,100.0,0.0491,0.0233,0,2
66,1,RSC-SUB,4,-0.07356353214139477,-110.0,0.0493,0.0415,0,2
66,1,RSC-SUB,5,-0.14661654135338326,-200.0,0.0415,-0.0183,0,2
66,1,RSC-SUB,6,0.11165808905795468,-200.0,0.0359,-0.0022,0,2
66,1,RSC-SUB,7,-0.3007334963325184,-30.0,0.04,0.0177,0,2
66,1,RSC-SUB,8,0.061198333867350206,-200.0,0.0271,0.0094,0,2
66,1,RSC-SUB,9,0.08788598574821851,10.0,0.0254,-0.0222,0,2
66,1,RSC-SUB,10,0.17620433236340124,240.0,0.0245,-0.0118,0,2
66,1,RSC-SUB,11,-0.1052086926526388,-10.0,0.0274,-0.0184,0,2
66,1,RSC-SUB,12,0.010392222594703316,-200.0,0.0278,-0.0063,0,2
66,1,RSC-SUB,13,0.3444767441860465,30.0,0.0258,-0.0102,0,2
66,1,V1-RSC,1,-0.1550529656282126,-220.0,0.2362,0.2159,0,0
66,1,V1-RSC,2,0.06412917150921466,0.0,0.1458,0.1458,0,0
66,1,V1-RSC,3,-0.09077155824508319,0.0,0.1017,0.1017,0,0
66,1,V1-RSC,4,0.07110231425091357,10.0,0.0862,0.037,0,0
66,1,V1-RSC,5,-0.045679691799669825,-230.0,0.0526,0.0371,0,0
66,1,V1-RSC,6,-0.038987864704363676,0.0,0.0559,0.0559,0,0
66,1,V1-RSC,7,-0.18668252080856135,0.0,0.0671,0.0671,0,0
66,1,V1-RSC,8,0.059003246133282373,0.0,0.0362,0.0362,0,0
66,1,V1-RSC,9,0.08226144181872572,160.0,0.0264,0.0216,0,0
66,1,V1-RSC,10,-0.08858800773694393,-250.0,0.0234,0.0069,0,0
66,1,V1-RSC,11,0.195040822497732,170.0,0.0255,-0.0016,0,0
66,1,V1-RSC,12,-0.2642159678345779,-130.0,0.0336,0.0184,0,0
66,1,V1-RSC,13,0.003998223011994622,0.0,0.0363,0.0363,0,0
66,1,V1-RSC,14,0.4853865064190111,50.0,0.0367,0.0058,0,0
66,1,V1-RSC,15,0.01646341463414628,-230.0,0.0217,-0.0074,0,0
66,1,V1-RSC,16,-0.013580246913580445,20.0,0.0242,-0.0133,0,0
66,1,V1-RSC,17,0.07728557964184747,210.0,0.0278,-0.0109,0,0
66,1,V1-RSC,18,-0.18046132971506104,140.0,0.0265,-0.001,0,0
68,1,CA1-CA3,1,-0.05813387002739383,0.0,0.4338,0.4338,1,2
68,1,CA1-CA3,2,-0.1640350302474393,0.0,0.1832,0.1832,1,2
68,1,CA1-CA3,3,-0.3072350297230681,-10.0,0.1149,0.0927,0,2
68,1,CA1-CA3,4,-0.1309405589445311,20.0,0.0544,0.0114,0,2
68,1,CA1-CA3,5,-0.029426433915212057,90.0,0.0474,0.025,0,2
68,1,CA1-CA3,6,-0.23223199429522215,-50.0,0.0343,-0.0012,0,2
68,1,CA1-CA3,7,-0.32760933726858055,-170.0,0.0292,0.0239,0,2
68,1,CA1-CA3,8,0.23031784841075792,30.0,0.0352,0.0199,0,2
68,1,CA1-CA3,9,-0.2680679527785775,120.0,0.034,0.0005,0,2
68,1,CA1-CA3,10,0.20694406172499313,-190.0,0.0355,-0.0025,0,2
68,1,CA1-CA3,11,-0.15951313260730315,-190.0,0.0376,-0.002,0,2
68,1,CA1-CA3,12,0.1372205173169663,-240.0,0.0227,-0.0229,0,2
68,1,CA1-DG,1,-0.10142487641378038,0.0,0.2692,0.2692,1,2
68,1,CA1-DG,2,-0.1879869962330357,0.0,0.1656,0.1656,1,2
68,1,CA1-DG,3,0.0033017360741293684,-20.0,0.0539,0.0455,0,2
68,1,CA1-DG,4,-0.13054187192118236,-10.0,0.0379,0.023,0,2
68,1,CA1-DG,5,-0.12606917069542592,10.0,0.0406,0.0204,0,2
68,1,CA1-DG,6,-0.11644708882277958,-180.0,0.0305,0.0201,0,2
68,1,CA1-DG,7,-0.050219210840972514,120.0,0.0375,0.0255,0,2
68,1,CA1-DG,8,-0.09435871490007591,0.0,0.0307,0.0307,0,2
68,1,CA1-DG,9,-0.1783970123527723,20.0,0.0327,0.0047,0,2
68,1,CA1-DG,10,-0.28241758241758247,-20.0,0.0265,0.013,0,2
68,1,CA1-DG,11,-0.2405529953917051,-110.0,0.0306,0.007,0,2
68,1,CA1-DG,12,-0.15052160953800306,-230.0,0.0227,-0.0004,0,2
68,1,CA1-DG,13,0.18063137906479942,170.0,0.0304,0.0034,0,2
68,1,CA1-DG,14,-0.01980530379321921,-20.0,0.0455,0.0038,0,2
68,1,CA1-DG,15,0.11698717948717964,-250.0,0.0237,-0.0095,0,2
68,1,CA1-DG,16,-0.10322809506917348,-200.0,0.0218,0.0007,0,2
68,1,CA1-DG,17,0.044901384809064256,-190.0,0.03,0.0175,0,2
68,1,CA1-DG,18,-0.3495782567947515,-10.0,0.0281,0.013,0,2
68,1,CA1-RSC,1,-0.0650117410265013,10.0,0.0783,0.0656,0,0
68,1,CA1-RSC,2,-0.06762039424436493,20.0,0.0591,0.0493,0,0
68,1,CA1-RSC,3,-0.12668082094833683,-50.0,0.0575,0.0326,0,0
68,1,CA1-RSC,4,0.08292831105710816,0.0,0.0523,0.0523,0,0
68,1,CA1-RSC,5,-0.05218135158254916,80.0,0.0336,0.0075,0,0
68,1,CA1-RSC,6,0.1804670912951168,90.0,0.0297,0.0182,0,0
68,1,CA1-RSC,7,0.2213740458015267,0.0,0.0362,0.0362,0,0
68,1,CA1-RSC,8,0.0890258939580764,10.0,0.0342,0.0196,0,0
68,1,CA1-RSC,9,0.09022240872849338,110.0,0.0291,0.0177,0,0
68,1,CA1-RSC,10,0.12830071450761096,250.0,0.0319,0.0281,0,0
68,1,CA1-RSC,11,-0.00160307790958641,110.0,0.0359,0.0174,0,0
68,1,CA1-RSC,12,-0.021866666666666677,-100.0,0.0319,0.0215,0,0
68,1,CA1-RSC,13,0.19754170324846357,0.0,0.0332,0.0332,0,0
