animal,pair,ordinal,matched,tail_abs_r,degenerate_trial
34,CA1-CA3,2,0,0.013069999999999998,0
34,CA1-CA3,2,1,0.013069999999999998,0
34,CA1-CA3,2,2,0.017349999999999997,0
34,CA1-CA3,3,0,0.032276,0
34,CA1-CA3,3,2,0.032052,0
34,CA1-CA3,4,0,0.02607,0
34,CA1-CA3,4,2,0.023519999999999996,0
34,CA1-CA3,5,0,0.01965,0
34,CA1-CA3,5,2,0.019294000000000002,0
34,CA1-CA3,6,0,0.022426000000000005,0
34,CA1-CA3,6,2,0.019144,0
34,CA1-CA3,7,0,0.017539999999999997,0
34,CA1-CA3,7,2,0.015928000000000005,0
34,CA1-CA3,8,0,0.024621999999999998,0
34,CA1-CA3,8,2,0.024621999999999998,0
34,CA1-CA3,9,0,0.019014,0
34,CA1-CA3,9,2,0.015886,0
34,CA1-CA3,10,0,0.033676,0
34,CA1-CA3,10,2,0.028295999999999998,0
34,CA1-V1,1,0,0.011698,0
34,CA1-V1,1,1,0.016818,0
34,CA1-V1,1,2,0.011006,0
34,CA1-V1,2,0,0.03968800000000001,0
34,CA1-V1,2,1,0.03968800000000001,0
34,CA1-V1,2,2,0.042476,0
34,CA1-V1,3,0,0.03535,0
34,CA1-V1,3,2,0.03582,0
34,CA1-V1,4,0,0.025769999999999998,0
34,CA1-V1,4,2,0.028867999999999998,0
34,CA1-V1,5,0,0.037708,0
34,CA1-V1,5,2,0.03224200000000001,0
34,CA1-V1,6,0,0.02101,0
34,CA1-V1,6,2,0.022176,0
34,CA1-V1,7,0,0.053045999999999996,0
34,CA1-V1,7,2,0.043402,0
34,CA1-V1,8,0,0.033462,0
34,CA1-V1,8,2,0.033462,0
34,CA1-V1,9,0,0.047189999999999996,0
34,CA1-V1,9,2,0.043472,0
34,CA1-V1,10,0,0.043984,0
34,CA1-V1,10,2,0.035336,0
36,CA1-CA3,1,0,0.013166000000000002,0
36,CA1-CA3,1,1,0.012797999999999999,0
36,CA1-CA3,1,2,0.012814,0
36,CA1-CA3,2,0,0.013477999999999999,0
36,CA1-CA3,2,1,0.013477999999999999,0
36,CA1-CA3,2,2,0.010374000000000001,0
36,CA1-CA3,3,0,0.018762,0
36,CA1-CA3,3,2,0.024509999999999997,0
36,CA1-CA3,4,0,0.016054000000000002,0
36,CA1-CA3,4,2,0.019636,0
36,CA1-CA3,5,0,0.011224000000000001,0
36,CA1-CA3,5,2,0.017499999999999998,0
36,CA1-CA3,6,0,0.020884,0
36,CA1-CA3,6,2,0.020707999999999997,0
36,CA1-CA3,7,0,0.010814,0
36,CA1-CA3,7,2,0.011252,0
36,CA1-CA3,8,0,0.021848,0
36,CA1-CA3,8,2,0.025935999999999997,0
36,CA1-CA3,9,0,0.033964,0
36,CA1-CA3,9,2,0.033964,0
36,CA1-CA3,10,0,0.014368,0
36,CA1-CA3,10,2,0.01577,0
36,CA1-V1,1,0,0.018378,0
36,CA1-V1,1,1,0.012828,0
36,CA1-V1,1,2,0.013904000000000003,0
36,CA1-V1,2,0,0.021052,0
36,CA1-V1,2,1,0.021052,0
36,CA1-V1,2,2,0.021249999999999998,0
36,CA1-V1,3,0,0.027298,0
36,CA1-V1,3,2,0.0263,0
36,CA1-V1,4,0,0.006602000000000001,0
36,CA1-V1,4,2,0.013424,0
36,CA1-V1,5,0,0.021046,0
36,CA1-V1,5,2,0.01955,0
36,CA1-V1,6,0,0.018476,0
36,CA1-V1,6,2,0.015045999999999999,0
36,CA1-V1,7,0,0.020106000000000002,0
36,CA1-V1,7,2,0.02076,0
36,CA1-V1,8,0,0.022321999999999998,0
36,CA1-V1,8,2,0.022558,0
36,CA1-V1,9,0,0.025575999999999998,0
36,CA1-V1,9,2,0.025575999999999998,0
36,CA1-V1,10,0,0.013628000000000001,0
36,CA1-V1,10,2,0.013935999999999999,0
41,CA1-CA3,1,0,0.014044000000000001,0
41,CA1-CA3,1,1,0.012674000000000001,0
41,CA1-CA3,1,2,0.013482,0
41,CA1-CA3,2,0,0.022387999999999998,0
41,CA1-CA3,2,1,0.022387999999999998,0
41,CA1-CA3,2,2,0.022322,0
41,CA1-CA3,3,0,0.030918,0
41,CA1-CA3,3,2,0.031338000000000005,0
41,CA1-CA3,4,0,0.030358000000000003,0
41,CA1-CA3,4,2,0.026420000000000006,0
41,CA1-CA3,5,0,0.021179999999999997,0
41,CA1-CA3,5,2,0.021972,0
41,CA1-CA3,6,0,0.025846,0
41,CA1-CA3,6,2,0.02752,0
41,CA1-CA3,7,0,0.020612000000000002,0
41,CA1-CA3,7,2,0.020612000000000002,0
41,CA1-CA3,8,0,0.024496,0
41,CA1-CA3,8,2,0.026744,0
41,CA1-CA3,9,0,0.019226,0
41,CA1-CA3,9,2,0.019274,0
41,CA1-CA3,10,0,0.024007999999999998,0
41,CA1-CA3,10,2,0.02519,0
41,CA1-V1,1,0,0.020568000000000003,0
41,CA1-V1,1,1,0.023075999999999996,0
41,CA1-V1,1,2,0.018836,0
41,CA1-V1,2,0,0.009574000000000001,0
41,CA1-V1,2,1,0.009574000000000001,0
41,CA1-V1,2,2,0.009658,0
41,CA1-V1,3,0,0.013868,0
41,CA1-V1,3,2,0.014804000000000001,0
41,CA1-V1,4,0,0.026307999999999998,0
41,CA1-V1,4,2,0.026736,0
41,CA1-V1,5,0,0.044722000000000005,0
41,CA1-V1,5,2,0.043086,0
41,CA1-V1,6,0,0.035954,0
41,CA1-V1,6,2,0.035986,0
41,CA1-V1,7,0,0.041754,0
41,CA1-V1,7,2,0.041754,0
41,CA1-V1,8,0,0.027366,0
41,CA1-V1,8,2,0.029602,0
41,CA1-V1,9,0,0.052039999999999996,0
41,CA1-V1,9,2,0.049828000000000004,0
41,CA1-V1,10,0,0.063168,0
41,CA1-V1,10,2,0.06179,0
52,CA1-CA3,1,0,0.016094,0
52,CA1-CA3,1,1,0.015706,0
52,CA1-CA3,1,2,0.014129999999999998,0
52,CA1-CA3,2,0,0.021212,0
52,CA1-CA3,2,1,0.021212,0
52,CA1-CA3,2,2,0.024327999999999995,0
52,CA1-CA3,3,0,0.043359999999999996,0
52,CA1-CA3,3,2,0.041527999999999995,0
52,CA1-CA3,4,0,0.023546,0
52,CA1-CA3,4,2,0.01764,0
52,CA1-CA3,5,0,0.014122000000000001,0
52,CA1-CA3,5,2,0.014566,0
52,CA1-CA3,6,0,0.027802,0
52,CA1-CA3,6,2,0.028318,0
52,CA1-CA3,7,0,0.017609999999999997,0
52,CA1-CA3,7,2,0.017088,0
52,CA1-CA3,8,0,0.039161999999999995,0
52,CA1-CA3,8,2,0.039484,0
52,CA1-CA3,9,0,0.031584,0
52,CA1-CA3,9,2,0.031584,0
52,CA1-CA3,10,0,0.023088,0
52,CA1-CA3,10,2,0.022544,0
52,CA1-DG,1,0,0.014162,0
52,CA1-DG,1,1,0.014280000000000001,0
52,CA1-DG,1,2,0.016476,0
