method,pair,stat,contrast,n_animals,n_obs,estimate,p,p_within_pair_fdr_pass,ok,reason
collapsed,CA1-V1,mi_sig,expert-naive,10,180,-0.7286395337151486,0.10546875,False,True,collapsed
collapsed,CA1-V1,mi_sig,expert-intermediate,10,180,0.1685795032969441,0.625,False,True,collapsed
collapsed,CA1-V1,mi_sig,intermediate-naive,10,180,-0.8299439348667255,0.130859375,False,True,collapsed
collapsed,CA1-V1,ifi_weighted,expert-naive,10,180,-0.006845158039246863,0.845703125,False,True,collapsed
collapsed,CA1-V1,ifi_weighted,expert-intermediate,10,180,0.007941115998260417,0.76953125,False,True,collapsed
collapsed,CA1-V1,ifi_weighted,intermediate-naive,10,180,-0.0026895989723506085,0.921875,False,True,collapsed
lmm_randslope,CA1-V1,mi_sig,expert-naive,10,180,-2.454739146979304,0.05507661538459768,False,True,
lmm_randslope,CA1-V1,mi_sig,expert-intermediate,10,180,-0.11487380828901594,0.9191899777977462,False,True,
lmm_randslope,CA1-V1,mi_sig,intermediate-naive,10,180,-2.339865338690288,0.07969467853997643,False,True,
lmm_randslope,CA1-V1,ifi_weighted,expert-naive,10,180,0.009899846466536199,0.700961135155961,False,True,
lmm_randslope,CA1-V1,ifi_weighted,expert-intermediate,10,180,0.005285759585030776,0.8252823118290291,False,True,
lmm_randslope,CA1-V1,ifi_weighted,intermediate-naive,10,180,0.004614086881505423,0.8478584547415002,False,True,
collapsed,CA1-DG,mi_sig,expert-naive,8,144,-0.06490850728107472,0.84375,False,True,collapsed
collapsed,CA1-DG,mi_sig,expert-intermediate,8,144,-0.0029402388236774955,0.640625,False,True,collapsed
collapsed,CA1-DG,mi_sig,intermediate-naive,8,144,-0.06950132802739573,0.4609375,False,True,collapsed
collapsed,CA1-DG,ifi_weighted,expert-naive,8,144,0.04333458946548456,0.546875,False,True,collapsed
collapsed,CA1-DG,ifi_weighted,expert-intermediate,8,144,0.0018752726781975692,1.0,False,True,collapsed
collapsed,CA1-DG,ifi_weighted,intermediate-naive,8,144,0.015797514026638086,0.25,False,True,collapsed
lmm_randslope,CA1-DG,mi_sig,expert-naive,8,144,-0.755097826918178,0.6383112071648086,False,True,
lmm_randslope,CA1-DG,mi_sig,expert-intermediate,8,144,-0.2736912147693825,0.812185780506611,False,True,
lmm_randslope,CA1-DG,mi_sig,intermediate-naive,8,144,-0.48140661214879543,0.7404136332730772,False,True,
lmm_randslope,CA1-DG,ifi_weighted,expert-naive,8,144,0.013481765866447004,0.6192320160546678,False,True,
lmm_randslope,CA1-DG,ifi_weighted,expert-intermediate,8,144,-0.007095212159592558,0.7928357054851445,False,True,
lmm_randslope,CA1-DG,ifi_weighted,intermediate-naive,8,144,0.020576978026039562,0.4590694740290322,False,True,
collapsed,CA1-CA3,mi_sig,expert-naive,6,108,-0.0763345524906772,0.3125,False,True,collapsed
collapsed,CA1-CA3,mi_sig,expert-intermediate,6,108,-0.3706296446648123,0.4375,False,True,collapsed
collapsed,CA1-CA3,mi_sig,intermediate-naive,6,108,0.11228682921270702,0.84375,False,True,collapsed
collapsed,CA1-CA3,ifi_weighted,expert-naive,6,108,0.04292183738933175,0.4375,False,True,collapsed
collapsed,CA1-CA3,ifi_weighted,expert-intermediate,6,108,0.031060426677033473,0.4375,False,True,collapsed
