method,pair,stat,contrast,n_animals,n_obs,estimate,p,p_within_pair_fdr_pass,ok,reason
collapsed,CA1-V1,mi_sig,expert-naive,10,180,-0.008320370143362149,0.4921875,False,True,collapsed
collapsed,CA1-V1,mi_sig,expert-intermediate,10,180,0.052687749957007396,0.431640625,False,True,collapsed
collapsed,CA1-V1,mi_sig,intermediate-naive,10,180,-0.1550576845437009,0.16015625,False,True,collapsed
collapsed,CA1-V1,ifi_weighted,expert-naive,10,180,-2.428171948247633e-05,0.625,False,True,collapsed
collapsed,CA1-V1,ifi_weighted,expert-intermediate,10,180,0.04083199840485948,0.275390625,False,True,collapsed
collapsed,CA1-V1,ifi_weighted,intermediate-naive,10,180,-0.025472622569835696,0.193359375,False,True,collapsed
lmm_randslope,CA1-V1,mi_sig,expert-naive,10,180,-0.040863016967560395,0.46580251932142136,False,True,
lmm_randslope,CA1-V1,mi_sig,expert-intermediate,10,180,0.04661745249202222,0.4119239062950758,False,True,
lmm_randslope,CA1-V1,mi_sig,intermediate-naive,10,180,-0.08748046945958261,0.11801268855999263,False,True,
lmm_randslope,CA1-V1,ifi_weighted,expert-naive,10,180,0.01799168095799349,0.5603237584019486,False,True,
lmm_randslope,CA1-V1,ifi_weighted,expert-intermediate,10,180,0.03804883701372054,0.16400256811620817,False,True,
lmm_randslope,CA1-V1,ifi_weighted,intermediate-naive,10,180,-0.02005715605572705,0.44523053166734605,False,True,
collapsed,CA1-DG,mi_sig,expert-naive,8,144,-0.05160513684451071,0.3125,False,True,collapsed
collapsed,CA1-DG,mi_sig,expert-intermediate,8,144,0.01801215843238127,0.546875,False,True,collapsed
collapsed,CA1-DG,mi_sig,intermediate-naive,8,144,-0.0815159025460244,0.3125,False,True,collapsed
collapsed,CA1-DG,ifi_weighted,expert-naive,8,144,-0.014813068223893588,0.7421875,False,True,collapsed
collapsed,CA1-DG,ifi_weighted,expert-intermediate,8,144,-0.016519295148491184,0.640625,False,True,collapsed
collapsed,CA1-DG,ifi_weighted,intermediate-naive,8,144,0.015095958470414304,0.640625,False,True,collapsed
lmm_randslope,CA1-DG,mi_sig,expert-naive,8,144,-0.04644596291057644,0.4578184588445118,False,True,
lmm_randslope,CA1-DG,mi_sig,expert-intermediate,8,144,0.027988616147381573,0.6655997067368914,False,True,
lmm_randslope,CA1-DG,mi_sig,intermediate-naive,8,144,-0.07443457905795801,0.3884125288230029,False,True,
lmm_randslope,CA1-DG,ifi_weighted,expert-naive,8,144,0.001286635060317446,0.9659403237941826,False,True,
lmm_randslope,CA1-DG,ifi_weighted,expert-intermediate,8,144,-0.009924815852642514,0.7368600284000765,False,True,
lmm_randslope,CA1-DG,ifi_weighted,intermediate-naive,8,144,0.01121145091295996,0.7220114291314244,False,True,
collapsed,CA1-CA3,mi_sig,expert-naive,6,108,-0.020170740256262337,1.0,False,True,collapsed
collapsed,CA1-CA3,mi_sig,expert-intermediate,6,108,-0.05219805938720243,0.5625,False,True,collapsed
collapsed,CA1-CA3,mi_sig,intermediate-naive,6,108,0.09940298328243327,0.5625,False,True,collapsed
collapsed,CA1-CA3,ifi_weighted,expert-naive,6,108,0.011415469436909,0.4375,False,True,collapsed
collapsed,CA1-CA3,ifi_weighted,expert-intermediate,6,108,-0.023569809824710308,0.84375,False,True,collapsed
collapsed,CA1-CA3,ifi_weighted,intermediate-naive,6,108,0.027158740516011748,0.5625,False,True,collapsed
lmm_randslope,CA1-CA3,mi_sig,expert-naive,6,0,nan,nan,False,False,too_few_animals_for_random_slope
