scope,pair,landmark,stat,contrast,n,median_delta,wilcoxon_W,p,p_fdr_pass
per_landmark,CA1-V1,1,mi_sig,expert-naive,10,0.0,4.0,0.17295491798842066,False
per_landmark,CA1-V1,2,mi_sig,expert-naive,10,0.0,0.0,0.31731050786291415,False
per_landmark,CA1-V1,3,mi_sig,expert-naive,10,0.0,0.0,0.06788915486182899,False
per_landmark,CA1-V1,4,mi_sig,expert-naive,10,0.0,4.0,0.7150006546880893,False
per_landmark,CA1-V1,5,mi_sig,expert-naive,10,0.0,3.0,1.0,False
per_landmark,CA1-V1,6,mi_sig,expert-naive,10,0.0,1.0,0.6547208460185769,False
per_landmark,CA1-DG,1,mi_sig,expert-naive,8,0.0,1.0,0.6547208460185769,False
per_landmark,CA1-DG,2,mi_sig,expert-naive,8,0.006085614555417243,8.0,0.3104944343172349,False
per_landmark,CA1-DG,3,mi_sig,expert-naive,8,0.0,9.0,0.7531523647659145,False
per_landmark,CA1-DG,4,mi_sig,expert-naive,8,-0.0015842178043285957,8.0,0.6001794871405538,False
per_landmark,CA1-DG,5,mi_sig,expert-naive,8,-0.004625407387448384,10.0,0.916511907863894,False
per_landmark,CA1-DG,6,mi_sig,expert-naive,8,0.05213930817612585,8.0,0.3104944343172349,False
per_landmark,CA1-CA3,1,mi_sig,expert-naive,6,0.0027945122632853855,8.0,0.6875,False
per_landmark,CA1-CA3,2,mi_sig,expert-naive,6,0.0,3.0,1.0,False
per_landmark,CA1-CA3,3,mi_sig,expert-naive,6,-0.03383494183909171,2.0,0.27332167829229814,False
per_landmark,CA1-CA3,4,mi_sig,expert-naive,6,0.02217423543319559,10.0,1.0,False
per_landmark,CA1-CA3,5,mi_sig,expert-naive,6,0.023301344345277218,10.0,1.0,False
per_landmark,CA1-CA3,6,mi_sig,expert-naive,6,0.0,5.0,1.0,False
per_landmark,CA1-RSC,1,mi_sig,expert-naive,8,0.0,0.0,0.17971249487899976,False
per_landmark,CA1-RSC,2,mi_sig,expert-naive,8,0.0,4.0,0.7150006546880893,False
per_landmark,CA1-RSC,3,mi_sig,expert-naive,8,0.0,5.0,0.5001842570707944,False
per_landmark,CA1-RSC,4,mi_sig,expert-naive,8,0.0,nan,nan,False
per_landmark,CA1-RSC,5,mi_sig,expert-naive,8,0.0,5.0,1.0,False
per_landmark,CA1-RSC,6,mi_sig,expert-naive,8,0.0,2.0,0.27332167829229814,False
per_landmark,CA1-SUB,1,mi_sig,expert-naive,4,0.034225534667977474,0.0,0.17971249487899976,False
per_landmark,CA1-SUB,2,mi_sig,expert-naive,4,0.0,1.0,0.6547208460185769,False
per_landmark,CA1-SUB,3,mi_sig,expert-naive,4,0.027444269651988755,0.0,0.17971249487899976,False
per_landmark,CA1-SUB,4,mi_sig,expert-naive,4,-0.03691224241005153,4.0,0.875,False
per_landmark,CA1-SUB,5,mi_sig,expert-naive,4,0.0,0.0,0.31731050786291415,False
per_landmark,CA1-SUB,6,mi_sig,expert-naive,4,0.09207773672758078,0.0,0.10880943004054568,False
per_landmark,V1-RSC,1,mi_sig,expert-naive,6,-0.10387999227586531,5.0,0.5001842570707944,False
per_landmark,V1-RSC,2,mi_sig,expert-naive,6,0.0,0.0,0.17971249487899976,False
per_landmark,V1-RSC,3,mi_sig,expert-naive,6,0.0,3.0,1.0,False
per_landmark,V1-RSC,4,mi_sig,expert-naive,6,0.0,nan,nan,False
