animal,learner,pair,center_trial,trial_frac,performance,lp_rel,n_bins,cc1,n_sig,mi_sig,ifi,optimal_lag,gini_x,gini_y,gini_pearson_x,gini_pearson_y,rot_x,rot_y,rot_x_cc1,rot_y_cc1,jac_x,jac_y,sh_x,sh_y,sh_x_cc1,sh_y_cc1
28,1,CA1-DG,18.0,0.125,0.0833,-51.0,6000,0.3679,2,0.1054,0.008,0,0.2675,0.5843,0.3562,0.2897,57.19,60.38,21.3,23.34,0.7778,0.6,81.93,78.45,38.27,79.31
28,1,CA1-DG,23.0,0.1618,0.1389,-46.0,6000,0.3425,3,0.113,0.0126,0,0.2713,0.5368,0.3662,0.3116,33.34,29.8,24.61,24.19,0.6,1.0,75.05,87.03,71.91,26.97
28,1,CA1-DG,28.0,0.1985,0.2667,-41.0,6000,0.3534,4,0.1343,0.0015,0,0.2383,0.358,0.3427,0.305,23.86,59.74,23.34,29.5,0.6,1.0,66.79,61.92,35.19,32.75
28,1,CA1-DG,33.0,0.2353,0.27,-36.0,6000,0.349,7,0.2221,-0.0108,0,0.2448,0.3415,0.3383,0.3036,24.79,18.72,16.56,14.05,0.4545,1.0,87.5,87.62,39.99,36.13
28,1,CA1-DG,38.0,0.2721,0.3182,-31.0,6000,0.3663,2,0.1097,0.0024,0,0.2231,0.4752,0.3547,0.2998,28.69,35.89,19.8,14.15,0.7778,0.6,68.92,68.6,33.0,87.27
28,1,CA1-DG,43.0,0.3088,0.3746,-26.0,6000,0.3436,3,0.1367,-0.0075,0,0.1812,0.5134,0.3622,0.2919,61.86,54.15,12.73,22.08,0.6,1.0,42.98,70.92,38.84,69.57
28,1,CA1-DG,48.0,0.3456,0.3465,-21.0,6000,0.3289,4,0.137,-0.0113,0,0.1757,0.659,0.3678,0.3124,35.53,57.33,72.28,74.85,0.4545,1.0,69.55,57.32,52.7,32.65
28,1,CA1-DG,53.0,0.3824,0.3593,-16.0,6000,0.2998,4,0.1257,-0.0315,0,0.1758,0.6783,0.3535,0.2809,30.31,26.64,19.91,22.86,0.4545,1.0,80.39,85.15,80.92,75.55
28,1,CA1-DG,58.0,0.4191,0.3158,-11.0,6000,0.2856,4,0.1303,-0.0332,0,0.1573,0.5509,0.3437,0.2691,26.11,30.1,70.56,71.35,0.4545,1.0,70.51,70.38,70.11,71.83
28,1,CA1-DG,63.0,0.4559,0.3796,-6.0,6000,0.3202,3,0.1134,0.0029,0,0.2252,0.1441,0.3395,0.2688,33.49,47.15,16.36,27.99,0.7778,0.6,72.04,63.11,42.71,28.6
28,1,CA1-DG,68.0,0.4926,0.476,-1.0,6000,0.5363,6,0.3203,0.0205,0,0.1702,0.1097,0.3342,0.2723,46.64,35.61,13.21,5.91,0.6,1.0,58.77,37.66,67.99,66.91
28,1,CA1-DG,73.0,0.5294,0.5182,4.0,6000,0.3948,4,0.1956,0.0264,0,0.163,0.1246,0.3537,0.2882,27.84,21.25,23.98,18.35,0.4545,0.6,64.9,24.8,83.0,63.74
28,1,CA1-DG,78.0,0.5662,0.6613,9.0,6000,0.237,4,0.1391,0.0376,0,0.2191,0.1956,0.3258,0.2527,26.78,18.34,33.36,41.69,0.4545,0.3333,38.58,31.93,80.52,81.11
28,1,CA1-DG,83.0,0.6029,0.7651,14.0,6000,0.2649,10,0.2516,0.0307,0,0.2307,0.2756,0.3462,0.2415,63.32,72.88,32.38,38.92,0.6,0.3333,62.34,41.52,37.44,34.84
28,1,CA1-DG,88.0,0.6397,0.9155,19.0,6000,0.3,5,0.1548,0.0254,0,0.2798,0.3021,0.364,0.2741,22.7,14.55,53.12,58.65,0.6,1.0,42.45,29.9,63.87,68.8
28,1,CA1-DG,93.0,0.6765,0.9833,24.0,6000,0.513,4,0.2478,0.0226,0,0.3045,0.3432,0.3649,0.3086,22.02,14.44,42.17,29.7,0.4545,1.0,44.82,45.84,5.4,1.14
28,1,CA1-DG,98.0,0.7132,1.0,29.0,6000,0.5893,4,0.33,0.0156,0,0.3148,0.3776,0.3598,0.3074,43.68,31.78,8.7,0.78,0.4545,1.0,66.37,57.93,8.93,1.16
28,1,CA1-DG,103.0,0.75,0.9333,34.0,6000,0.6051,5,0.3514,0.0059,0,0.4005,0.3502,0.3832,0.3022,40.16,28.43,22.75,0.7,0.6,1.0,64.16,78.75,4.43,1.72
28,1,CA1-DG,108.0,0.7868,0.8565,39.0,6000,0.5148,4,0.2747,0.0175,0,0.3102,0.3477,0.3619,0.2796,29.34,21.91,22.07,1.73,0.6,1.0,53.46,42.76,22.01,6.43
28,1,CA1-DG,113.0,0.8235,0.7989,44.0,6000,0.3689,4,0.2036,0.036,0,0.2647,0.3595,0.3496,0.2587,27.52,18.81,25.13,2.47,0.6,1.0,36.59,28.52,47.79,40.63
28,1,CA1-DG,118.0,0.8603,0.7434,49.0,6000,0.4761,4,0.243,0.0266,0,0.302,0.3529,0.3586,0.3041,23.04,14.15,18.22,2.95,0.4545,1.0,50.41,31.69,45.27,1.98
28,1,CA1-DG,123.0,0.8971,0.7314,54.0,6000,0.5663,5,0.325,0.0074,0,0.3393,0.3603,0.3856,0.3444,48.11,27.65,24.97,1.37,0.6,0.6,45.52,25.82,31.48,3.25
28,1,CA1-DG,128.0,0.9338,0.6867,59.0,6000,0.5009,5,0.282,0.024,0,0.3287,0.3645,0.3686,0.3125,31.68,17.18,32.43,2.03,0.7778,0.6,53.94,29.63,15.06,2.78
28,1,CA1-V1,8.0,0.0515,0.0162,-61.0,6000,0.3575,1,0.0684,-0.0153,-1,0.3351,0.3634,0.2489,0.281,nan,nan,nan,nan,,,85.62,86.43,87.64,44.53
28,1,CA1-V1,13.0,0.0882,0.0162,-56.0,6000,0.4239,1,0.0991,-0.0098,-1,0.297,0.37,0.2533,0.2798,61.39,71.03,31.95,31.38,0.4545,0.5,84.59,81.11,81.75,35.8
28,1,CA1-V1,18.0,0.125,0.0833,-51.0,6000,0.4262,1,0.1002,-0.0017,0,0.3011,0.3301,0.2747,0.2617,60.89,70.73,25.14,25.18,0.6,0.6364,88.04,83.79,37.24,37.26
28,1,CA1-V1,23.0,0.1618,0.1389,-46.0,6000,0.421,1,0.0976,0.0037,-3,0.2887,0.3191,0.2721,0.264,66.81,75.06,21.28,19.22,0.7778,0.5,87.6,83.03,79.05,36.61
28,1,CA1-V1,28.0,0.1985,0.2667,-41.0,6000,0.3672,1,0.0724,-0.0028,0,0.2534,0.3159,0.2467,0.2489,83.57,86.92,22.49,23.18,0.6,0.8,71.04,77.64,38.7,40.64
28,1,CA1-V1,33.0,0.2353,0.27,-36.0,6000,0.4917,1,0.1384,-0.0028,0,0.2206,0.3217,0.2173,0.2514,40.18,54.29,27.19,24.65,1.0,0.6364,56.17,56.68,33.74,46.86
28,1,CA1-V1,38.0,0.2721,0.3182,-31.0,6000,0.3946,1,0.0846,-0.0073,0,0.208,0.3008,0.2108,0.2466,38.72,53.77,20.44,25.02,0.7778,0.5652,47.94,58.72,47.98,66.63
28,1,CA1-V1,43.0,0.3088,0.3746,-26.0,6000,0.3567,1,0.0681,-0.0245,0,0.1795,0.298,0.2153,0.238,31.67,41.03,16.74,26.05,0.4545,0.5,39.2,61.51,27.82,38.85
28,1,CA1-V1,48.0,0.3456,0.3465,-21.0,6000,0.2766,2,0.0809,-0.0409,-10,0.1796,0.2874,0.2029,0.2297,39.57,43.18,31.49,35.05,0.6,0.5652,88.6,84.59,45.16,54.04
28,1,CA1-V1,53.0,0.3824,0.3593,-16.0,6000,0.2991,1,0.0469,-0.0205,-7,0.21,0.2852,0.1981,0.2141,66.6,65.11,40.64,36.62,0.4545,0.6364,80.11,83.65,52.01,51.58
28,1,CA1-V1,58.0,0.4191,0.3158,-11.0,6000,0.3183,1,0.0534,-0.0305,0,0.1748,0.279,0.1818,0.2069,38.16,51.11,24.0,28.54,0.7778,0.5652,74.56,84.08,40.93,42.04
28,1,CA1-V1,63.0,0.4559,0.3796,-6.0,6000,0.3105,1,0.0507,-0.0092,0,0.1678,0.2482,0.1667,0.1889,61.07,66.01,25.34,28.63,0.7778,0.5652,85.26,64.24,38.41,44.17
28,1,CA1-V1,68.0,0.4926,0.476,-1.0,6000,0.3049,1,0.0488,0.022,0,0.162,0.2567,0.1736,0.1839,71.61,74.08,23.41,33.12,0.7778,0.6364,89.05,72.55,75.16,55.86
28,1,CA1-V1,73.0,0.5294,0.5182,4.0,6000,0.4114,2,0.1579,0.0007,0,0.1814,0.2343,0.1947,0.1947,44.57,38.09,27.46,31.89,0.6,0.7143,76.04,88.18,67.46,69.43
28,1,CA1-V1,78.0,0.5662,0.6613,9.0,6000,0.2807,0,0.0,0.0049,0,0.2016,0.2376,0.2001,0.2089,63.63,57.57,33.7,24.75,0.6,0.5652,47.08,56.0,45.57,48.25
28,1,CA1-V1,83.0,0.6029,0.7651,14.0,6000,0.3189,1,0.0536,0.0393,0,0.1633,0.2518,0.1893,0.2235,38.62,35.25,26.63,31.66,0.4545,0.5652,66.48,58.25,27.49,41.26
28,1,CA1-V1,88.0,0.6397,0.9155,19.0,6000,0.3682,1,0.0729,0.0238,0,0.1705,0.2394,0.1882,0.2266,37.39,35.49,19.29,28.46,0.6,0.6364,69.54,58.25,30.69,37.88
28,1,CA1-V1,93.0,0.6765,0.9833,24.0,6000,0.3866,1,0.081,0.0113,0,0.2018,0.241,0.2118,0.2225,38.4,52.76,24.53,22.89,0.7778,0.44,65.17,68.9,44.66,40.48
28,1,CA1-V1,98.0,0.7132,1.0,29.0,6000,0.3755,1,0.076,-0.0086,0,0.2402,0.2515,0.2045,0.1958,29.89,37.53,16.29,22.16,0.7778,0.7143,74.22,76.62,25.94,38.49
28,1,CA1-V1,103.0,0.75,0.9333,34.0,6000,0.3367,1,0.0602,-0.0153,0,0.2817,0.2265,0.166,0.1877,86.8,86.26,19.23,26.83,0.7778,0.44,71.58,84.98,53.02,41.5
28,1,CA1-V1,108.0,0.7868,0.8565,39.0,6000,0.28,1,0.0408,-0.0011,0,0.2483,0.262,0.1694,0.1855,39.49,43.33,18.84,22.58,0.6,0.5652,77.72,86.13,45.7,37.61
28,1,CA1-V1,113.0,0.8235,0.7989,44.0,6000,0.1781,0,0.0,0.0083,0,0.2345,0.2872,0.1414,0.151,69.16,52.74,44.57,44.58,0.6,0.6364,82.4,75.8,63.43,51.7
28,1,CA1-V1,118.0,0.8603,0.7434,49.0,6000,0.275,2,0.0654,0.0106,0,0.2622,0.2478,0.2098,0.1901,64.61,60.25,41.77,38.29,0.6,0.5652,86.94,79.54,45.28,46.04
28,1,CA1-V1,123.0,0.8971,0.7314,54.0,6000,0.3079,2,0.0799,0.0123,0,0.3092,0.2461,0.2142,0.1931,47.44,45.33,31.16,28.96,0.7778,0.44,88.51,88.04,60.08,38.24
28,1,CA1-V1,128.0,0.9338,0.6867,59.0,6000,0.2414,1,0.03,0.0081,0,0.3119,0.2833,0.1711,0.1909,68.84,61.65,45.53,39.01,0.7778,0.3846,84.81,89.92,69.28,48.87
28,1,CA3-DG,8.0,0.0515,0.0162,-61.0,6000,0.6074,2,0.2429,-0.0212,0,0.6479,0.2049,0.6632,0.5106,nan,nan,nan,nan,,,84.25,53.71,89.45,7.75
28,1,CA3-DG,13.0,0.0882,0.0162,-56.0,6000,0.6256,2,0.2745,-0.0003,0,0.6814,0.2413,0.686,0.5271,63.31,51.74,25.83,9.81,0.6,0.6,83.3,83.37,71.89,10.53
28,1,CA3-DG,18.0,0.125,0.0833,-51.0,6000,0.648,3,0.3501,0.021,0,0.6352,0.556,0.6694,0.4366,86.6,89.81,25.0,15.13,0.6,0.3333,82.57,24.46,48.62,7.84
28,1,CA3-DG,23.0,0.1618,0.1389,-46.0,6000,0.5314,5,0.3971,0.0124,0,0.9432,0.4773,0.4737,0.4354,90.0,21.11,90.0,88.09,0.3333,0.6,72.24,15.25,0.0,38.54
28,1,CA3-DG,28.0,0.1985,0.2667,-41.0,6000,0.3806,5,0.2042,0.0075,0,0.9432,0.3434,0.4814,0.3834,73.35,15.44,0.0,58.47,1.0,1.0,72.99,20.51,0.0,8.88
28,1,CA3-DG,33.0,0.2353,0.27,-36.0,6000,0.4326,3,0.301,0.0071,0,0.7949,0.3202,0.4783,0.3913,88.98,8.86,89.99,5.74,0.6,1.0,89.38,19.62,12.19,79.11
28,1,CA3-DG,38.0,0.2721,0.3182,-31.0,6000,0.5708,3,0.479,-0.0101,0,0.7883,0.4112,0.4752,0.446,30.09,8.05,13.35,34.54,0.6,0.6,69.27,15.32,18.17,89.53
28,1,CA3-DG,43.0,0.3088,0.3746,-26.0,6000,0.5819,3,0.5145,-0.0356,0,0.9377,0.4553,0.5084,0.4603,84.39,14.9,39.67,11.24,0.6,1.0,51.88,19.25,0.0,57.23
28,1,CA3-DG,48.0,0.3456,0.3465,-21.0,6000,0.7122,3,0.5416,-0.0222,0,0.9377,0.5222,0.5219,0.4754,45.23,12.4,0.01,31.24,1.0,1.0,81.74,21.2,0.03,2.05
28,1,CA3-DG,53.0,0.3824,0.3593,-16.0,6000,0.694,6,0.5991,0.0006,0,0.8273,0.5485,0.5546,0.4325,89.07,8.84,52.29,0.25,1.0,1.0,51.44,17.22,0.94,1.34
28,1,CA3-DG,58.0,0.4191,0.3158,-11.0,6000,0.4892,3,0.4291,-0.0012,0,0.9571,0.4812,0.5082,0.4032,63.68,11.42,23.12,0.72,0.6,0.6,55.61,16.77,0.0,26.19
28,1,CA3-DG,63.0,0.4559,0.3796,-6.0,6000,0.5176,2,0.1811,0.0132,0,0.9377,0.1373,0.5035,0.398,88.01,85.16,55.8,88.23,1.0,0.6,86.04,72.62,0.0,10.77
28,1,CA3-DG,68.0,0.4926,0.476,-1.0,6000,0.4745,4,0.1728,0.0328,0,0.7786,0.1023,0.5042,0.4509,89.92,48.99,89.1,4.51,0.3333,1.0,81.83,86.41,64.21,10.56
28,1,CA3-DG,73.0,0.5294,0.5182,4.0,6000,0.515,4,0.2004,0.0369,0,0.8183,0.117,0.4625,0.398,80.77,67.2,52.52,6.24,0.6,0.6,70.04,58.23,25.79,8.47
28,1,CA3-DG,78.0,0.5662,0.6613,9.0,6000,0.6583,5,0.4282,0.0626,0,0.171,0.1937,0.5046,0.4354,60.9,84.39,48.54,4.73,0.3333,0.3333,73.31,52.94,15.48,13.76
28,1,CA3-DG,83.0,0.6029,0.7651,14.0,6000,0.4461,4,0.241,0.0228,0,0.1774,0.271,0.4982,0.4269,48.99,35.28,8.66,19.42,0.6,0.3333,70.45,55.24,13.35,32.6
28,1,CA3-DG,88.0,0.6397,0.9155,19.0,6000,0.4923,6,0.2664,0.0071,0,0.2192,0.2999,0.5585,0.432,71.85,65.34,7.33,4.48,0.6,0.6,68.44,44.79,8.28,18.9
28,1,CA3-DG,93.0,0.6765,0.9833,24.0,6000,0.6565,4,0.3399,0.02,0,0.2512,0.3533,0.5544,0.4099,31.55,16.94,5.12,6.01,0.6,0.6,40.87,21.23,9.17,17.73
28,1,CA3-DG,98.0,0.7132,1.0,29.0,6000,0.6239,3,0.2946,0.0017,0,0.189,0.4043,0.5606,0.4114,43.3,10.82,10.39,36.88,0.3333,0.6,34.11,18.69,12.22,27.94
28,1,CA3-DG,103.0,0.75,0.9333,34.0,6000,0.6257,3,0.2819,-0.0064,0,0.2088,0.3824,0.5511,0.4319,21.16,8.7,5.17,31.97,0.6,0.6,64.17,25.24,19.82,10.84
28,1,CA3-DG,108.0,0.7868,0.8565,39.0,6000,0.6342,2,0.2877,0.0056,0,0.221,0.3641,0.5493,0.4411,55.33,25.91,5.05,7.29,1.0,1.0,37.53,22.14,12.64,13.62
28,1,CA3-DG,113.0,0.8235,0.7989,44.0,6000,0.6687,2,0.3294,0.0259,0,0.2161,0.3707,0.5822,0.4293,19.11,11.83,4.69,6.35,0.6,1.0,26.47,44.77,5.44,18.33
28,1,CA3-DG,118.0,0.8603,0.7434,49.0,6000,0.6795,3,0.3581,0.026,0,0.2778,0.3715,0.5422,0.415,17.17,18.4,4.45,9.34,0.3333,0.6,40.94,34.3,6.88,39.71
28,1,CA3-DG,123.0,0.8971,0.7314,54.0,6000,0.6733,3,0.3483,-0.032,0,0.3141,0.3914,0.5677,0.4214,27.35,10.78,6.27,6.52,1.0,0.6,83.59,76.21,8.15,20.13
28,1,CA3-DG,128.0,0.9338,0.6867,59.0,6000,0.6583,2,0.3069,-0.0063,0,0.2781,0.384,0.552,0.4114,23.52,24.95,5.8,8.52,1.0,0.6,83.64,52.02,26.45,14.78
34,1,CA1-CA3,8.0,0.0933,0.1333,-40.0,6000,0.5022,2,0.1942,0.0008,0,0.1902,0.446,0.4894,0.3927,nan,nan,nan,nan,,,65.81,61.4,17.03,55.28
34,1,CA1-CA3,13.0,0.16,0.2667,-35.0,6000,0.5509,4,0.2994,0.0111,0,0.1999,0.6866,0.4657,0.3594,80.26,28.76,8.22,42.64,0.4,1.0,54.64,41.39,17.22,3.51
34,1,CA1-CA3,18.0,0.2267,0.3171,-30.0,6000,0.5624,3,0.2711,0.0076,0,0.3496,0.675,0.476,0.371,24.42,10.55,9.94,58.35,0.4,1.0,78.93,37.02,89.71,40.3
34,1,CA1-CA3,23.0,0.2933,0.3068,-25.0,6000,0.6603,3,0.434,0.0087,0,0.9111,0.7651,0.4684,0.3548,89.45,89.46,89.22,87.87,0.2727,0.6,24.89,80.72,0.0,0.0
34,1,CA1-CA3,28.0,0.36,0.2905,-20.0,6000,0.6509,4,0.4862,0.0089,0,0.9075,0.2555,0.4652,0.3788,24.78,76.67,12.52,87.8,0.75,1.0,50.8,27.62,3.52,14.84
34,1,CA1-CA3,33.0,0.4267,0.386,-15.0,6000,0.5343,3,0.2978,0.0091,0,0.9016,0.1166,0.4509,0.3884,19.61,71.67,8.16,8.26,0.75,0.6,75.09,36.75,4.04,10.06
34,1,CA1-CA3,38.0,0.4933,0.5303,-10.0,6000,0.6093,4,0.4292,0.0303,0,0.8609,0.0666,0.4532,0.3829,47.0,32.88,46.53,9.24,0.5556,0.1429,38.71,30.49,4.74,20.42
34,1,CA1-CA3,43.0,0.56,0.5344,-5.0,6000,0.5455,3,0.2939,0.0194,0,0.897,0.0445,0.4868,0.3847,43.1,11.86,56.32,16.67,0.4,0.6,28.84,21.91,47.53,7.7
34,1,CA1-CA3,48.0,0.6267,0.5781,0.0,6000,0.6765,4,0.5106,0.0278,0,0.8529,0.0773,0.4679,0.3838,49.12,26.09,65.2,5.56,0.2727,0.3333,29.02,44.92,4.24,12.66
34,1,CA1-CA3,53.0,0.6933,0.6539,5.0,6000,0.6805,5,0.5845,0.0124,0,0.9628,0.094,0.4806,0.3717,90.0,22.84,90.0,8.61,0.5556,1.0,80.98,24.76,0.0,12.51
34,1,CA1-CA3,58.0,0.76,0.8361,10.0,6000,0.6747,4,0.5097,0.0088,0,0.8778,0.0805,0.4618,0.3717,90.0,18.14,90.0,7.08,1.0,0.3333,26.04,35.2,1.29,14.13
34,1,CA1-CA3,63.0,0.8267,0.908,15.0,6000,0.6809,4,0.5156,0.0122,0,0.8742,0.0805,0.4896,0.3791,60.96,34.22,0.98,10.02,0.75,1.0,46.14,57.61,1.29,10.95
34,1,CA1-CA3,68.0,0.8933,0.9141,20.0,6000,0.5134,7,0.353,0.0207,0,0.9055,0.096,0.4881,0.3777,43.35,68.08,43.05,9.0,0.4,0.6,27.94,37.22,1.34,10.49
34,1,CA1-V1,8.0,0.0933,0.1333,-40.0,6000,0.291,1,0.0442,0.0356,2,0.2418,0.3376,0.2039,0.1959,nan,nan,nan,nan,,,84.99,63.3,42.13,52.24
34,1,CA1-V1,13.0,0.16,0.2667,-35.0,6000,0.324,1,0.0555,0.0214,2,0.2363,0.2768,0.2285,0.1982,66.57,72.23,28.51,31.84,1.0,0.5,79.09,89.43,64.95,48.18
34,1,CA1-V1,18.0,0.2267,0.3171,-30.0,6000,0.3195,1,0.0538,-0.0098,-3,0.37,0.2377,0.2158,0.2018,60.57,49.47,22.46,29.99,0.75,0.4634,84.73,62.95,62.95,47.37
34,1,CA1-V1,23.0,0.2933,0.3068,-25.0,6000,0.2443,0,0.0,-0.0214,0,0.4171,0.236,0.2218,0.1929,35.87,47.69,34.74,34.23,0.75,0.6667,84.4,85.46,72.89,66.2
34,1,CA1-V1,28.0,0.36,0.2905,-20.0,6000,0.1917,0,0.0,-0.0243,-7,0.8962,0.2331,0.1785,0.1884,89.06,58.71,89.06,45.2,0.5556,0.5789,85.21,59.02,5.07,76.37
34,1,CA1-V1,33.0,0.4267,0.386,-15.0,6000,0.1873,0,0.0,-0.0511,-10,0.9057,0.2351,0.1659,0.1929,67.04,41.32,1.12,40.38,0.4,0.4634,68.97,83.9,5.48,82.15
34,1,CA1-V1,38.0,0.4933,0.5303,-10.0,6000,0.184,0,0.0,-0.0394,-2,0.8548,0.2196,0.1668,0.1835,70.49,77.18,48.8,37.56,0.75,0.4286,85.4,77.07,8.12,86.28
34,1,CA1-V1,43.0,0.56,0.5344,-5.0,6000,0.2097,0,0.0,-0.0271,0,0.8957,0.2316,0.194,0.2076,80.47,68.78,44.4,37.48,0.5556,0.3636,89.83,87.63,12.86,54.96
34,1,CA1-V1,48.0,0.6267,0.5781,0.0,6000,0.4597,1,0.1187,-0.0262,0,0.8847,0.2874,0.2341,0.2682,68.57,63.86,43.35,37.03,0.4,0.25,67.95,67.73,25.74,35.04
