animal,pair,ordinal,matched,tail_abs_r,degenerate_trial
68,CA1-CA3,6,0,0.056133999999999996,0
68,CA1-CA3,6,2,0.040934000000000005,0
68,CA1-CA3,7,0,0.014862,0
68,CA1-CA3,7,2,0.014862,0
68,CA1-CA3,8,0,0.011891999999999998,0
68,CA1-CA3,8,2,0.009096000000000002,0
68,CA1-CA3,9,0,0.009878,0
68,CA1-CA3,9,2,0.013869999999999999,0
68,CA1-CA3,10,0,0.020562,0
68,CA1-CA3,10,2,0.019652,0
68,CA1-DG,1,0,0.012044,0
68,CA1-DG,1,1,0.010792,0
68,CA1-DG,1,2,0.012664,0
68,CA1-DG,2,0,0.02125,0
68,CA1-DG,2,1,0.02125,0
68,CA1-DG,2,2,0.018214,0
68,CA1-DG,3,0,0.00843,0
68,CA1-DG,3,2,0.01144,0
68,CA1-DG,4,0,0.021415999999999998,0
68,CA1-DG,4,2,0.023819999999999997,0
68,CA1-DG,5,0,0.026417999999999997,0
68,CA1-DG,5,2,0.035281999999999994,0
68,CA1-DG,6,0,0.020714,0
68,CA1-DG,6,2,0.02086,0
68,CA1-DG,7,0,0.013846,0
68,CA1-DG,7,2,0.013846,0
68,CA1-DG,8,0,0.01106,0
68,CA1-DG,8,2,0.008357999999999999,0
68,CA1-DG,9,0,0.030694000000000006,0
68,CA1-DG,9,2,0.03304,0
68,CA1-DG,10,0,0.014844,0
68,CA1-DG,10,2,0.01591,0
68,CA1-RSC,1,0,0.026234,0
68,CA1-RSC,1,1,0.031346,0
68,CA1-RSC,1,2,0.027571999999999996,0
68,CA1-RSC,2,0,0.017211999999999998,0
68,CA1-RSC,2,1,0.017211999999999998,0
68,CA1-RSC,2,2,0.018032,0
68,CA1-RSC,3,0,0.013326000000000001,0
68,CA1-RSC,3,2,0.012744,0
68,CA1-RSC,4,0,0.023464,0
68,CA1-RSC,4,2,0.022039999999999997,0
68,CA1-RSC,5,0,0.017400000000000002,0
68,CA1-RSC,5,2,0.018515999999999998,0
68,CA1-RSC,6,0,0.018028,0
68,CA1-RSC,6,2,0.017718,0
68,CA1-RSC,7,0,0.02146,0
68,CA1-RSC,7,2,0.02146,0
68,CA1-RSC,8,0,0.014929999999999999,0
68,CA1-RSC,8,2,0.016793999999999996,0
68,CA1-RSC,9,0,0.022704000000000002,0
68,CA1-RSC,9,2,0.022436000000000005,0
68,CA1-RSC,10,0,0.021907999999999997,0
68,CA1-RSC,10,2,0.019424000000000004,0
68,CA3-DG,1,0,0.014235999999999999,0
68,CA3-DG,1,1,0.01934,0
68,CA3-DG,1,2,0.022718,0
68,CA3-DG,2,0,0.017984,0
68,CA3-DG,2,1,0.017984,0
68,CA3-DG,2,2,0.01391,0
68,CA3-DG,3,0,0.014168000000000004,0
68,CA3-DG,3,2,0.02021,0
68,CA3-DG,4,0,0.006518,0
68,CA3-DG,4,2,0.005946,0
68,CA3-DG,5,0,0.031092,0
68,CA3-DG,5,2,0.034624,0
68,CA3-DG,6,0,0.032,0
68,CA3-DG,6,2,0.020631999999999998,0
68,CA3-DG,7,0,0.020178,0
68,CA3-DG,7,2,0.020178,0
68,CA3-DG,8,0,0.026167999999999997,0
68,CA3-DG,8,2,0.024476,0
68,CA3-DG,9,0,0.026336,0
68,CA3-DG,9,2,0.026758000000000004,0
68,CA3-DG,10,0,0.032834,0
68,CA3-DG,10,2,0.032242,0
70,CA1-DG,1,0,0.9829019999999999,1
70,CA1-DG,1,1,0.9839800000000001,1
70,CA1-DG,1,2,0.9839800000000001,1
70,CA1-DG,2,0,0.030803999999999998,0
70,CA1-DG,2,1,0.030803999999999998,0
70,CA1-DG,2,2,0.030803999999999998,0
70,CA1-DG,3,0,0.012006,0
70,CA1-DG,3,2,0.013196000000000003,0
70,CA1-DG,4,0,0.032094,0
70,CA1-DG,4,2,0.030086,0
70,CA1-DG,5,0,0.011494,0
70,CA1-DG,5,2,0.013416,0
70,CA1-DG,6,0,0.018234,0
70,CA1-DG,6,2,0.02127,0
70,CA1-DG,7,0,0.016610000000000003,0
70,CA1-DG,7,2,0.01643,0
70,CA1-DG,8,0,0.018906,0
70,CA1-DG,8,2,0.020388,0
70,CA1-DG,9,0,0.99079,1
70,CA1-DG,9,2,0.9926599999999999,1
70,CA1-DG,10,0,0.012988,0
70,CA1-DG,10,2,0.01207,0
70,CA1-RSC,1,0,0.016139999999999998,0
70,CA1-RSC,1,1,0.013816,0
70,CA1-RSC,1,2,0.013816,0
70,CA1-RSC,2,0,0.016877999999999997,0
70,CA1-RSC,2,1,0.016877999999999997,0
70,CA1-RSC,2,2,0.016877999999999997,0
70,CA1-RSC,3,0,0.014018,0
70,CA1-RSC,3,2,0.015248000000000001,0
70,CA1-RSC,4,0,0.012333999999999998,0
70,CA1-RSC,4,2,0.013288,0
70,CA1-RSC,5,0,0.010442,0
70,CA1-RSC,5,2,0.01043,0
70,CA1-RSC,6,0,0.011824,0
70,CA1-RSC,6,2,0.014344,0
70,CA1-RSC,7,0,0.005226,0
70,CA1-RSC,7,2,0.0055260000000000005,0
70,CA1-RSC,8,0,0.012832,0
70,CA1-RSC,8,2,0.013009999999999999,0
70,CA1-RSC,9,0,0.006078,0
70,CA1-RSC,9,2,0.005046,0
70,CA1-RSC,10,0,0.014113999999999998,0
70,CA1-RSC,10,2,0.015842000000000002,0
70,CA1-SUB,1,0,0.990354,1
70,CA1-SUB,1,1,0.9911539999999999,1
70,CA1-SUB,1,2,0.9911539999999999,1
70,CA1-SUB,2,0,0.024114000000000003,0
70,CA1-SUB,2,1,0.024114000000000003,0
70,CA1-SUB,2,2,0.024114000000000003,0
70,CA1-SUB,3,0,0.008484,0
70,CA1-SUB,3,2,0.009868,0
70,CA1-SUB,4,0,0.008083999999999997,0
70,CA1-SUB,4,2,0.009226000000000002,0
70,CA1-SUB,5,0,0.012402,0
70,CA1-SUB,5,2,0.01819,0
70,CA1-SUB,6,0,0.011033999999999999,0
70,CA1-SUB,6,2,0.004168,0
70,CA1-SUB,7,0,0.028542,0
70,CA1-SUB,7,2,0.031112,0
70,CA1-SUB,8,0,0.020846000000000003,0
70,CA1-SUB,8,2,0.022170000000000002,0
70,CA1-SUB,9,0,0.993858,1
70,CA1-SUB,9,2,0.99502,1
70,CA1-SUB,10,0,0.016554000000000003,0
70,CA1-SUB,10,2,0.019957999999999997,0
70,CA1-V1,1,0,0.8369399999999999,1
70,CA1-V1,1,1,0.839668,1
70,CA1-V1,1,2,0.839668,1
70,CA1-V1,2,0,0.015842000000000002,0
70,CA1-V1,2,1,0.015842000000000002,0
70,CA1-V1,2,2,0.015842000000000002,0
70,CA1-V1,3,0,0.036738,0
70,CA1-V1,3,2,0.040881999999999995,0
70,CA1-V1,4,0,0.021228,0
70,CA1-V1,4,2,0.023829999999999997,0
70,CA1-V1,5,0,0.016777999999999998,0
70,CA1-V1,5,2,0.021614,0
70,CA1-V1,6,0,0.023856000000000002,0
70,CA1-V1,6,2,0.01949,0
70,CA1-V1,7,0,0.013968000000000003,0
70,CA1-V1,7,2,0.014296,0
70,CA1-V1,8,0,0.007438,0
70,CA1-V1,8,2,0.0072239999999999995,0
70,CA1-V1,9,0,0.8588279999999999,1
70,CA1-V1,9,2,0.873724,1
70,CA1-V1,10,0,0.016574,0
70,CA1-V1,10,2,0.017901999999999998,0
70,RSC-SUB,1,0,0.017108,0
70,RSC-SUB,1,1,0.019732,0
70,RSC-SUB,1,2,0.019732,0
70,RSC-SUB,2,0,0.031586,0
70,RSC-SUB,2,1,0.031586,0
70,RSC-SUB,2,2,0.031586,0
70,RSC-SUB,3,0,0.018902,0
70,RSC-SUB,3,2,0.020652000000000004,0
70,RSC-SUB,4,0,0.025746,0
70,RSC-SUB,4,2,0.027459999999999995,0
70,RSC-SUB,5,0,0.023992,0
70,RSC-SUB,5,2,0.026534000000000002,0
70,RSC-SUB,6,0,0.023242000000000002,0
70,RSC-SUB,6,2,0.021841999999999997,0
70,RSC-SUB,7,0,0.030674,0
70,RSC-SUB,7,2,0.031380000000000005,0
70,RSC-SUB,8,0,0.022306,0
70,RSC-SUB,8,2,0.021768,0
70,RSC-SUB,9,0,0.028888000000000004,0
70,RSC-SUB,9,2,0.027394,0
70,RSC-SUB,10,0,0.020224,0
70,RSC-SUB,10,2,0.020246,0
70,V1-RSC,1,0,0.027791999999999994,0
70,V1-RSC,1,1,0.029445999999999993,0
70,V1-RSC,1,2,0.029445999999999993,0
70,V1-RSC,2,0,0.019955999999999998,0
70,V1-RSC,2,1,0.019955999999999998,0
70,V1-RSC,2,2,0.019955999999999998,0
70,V1-RSC,3,0,0.024778,0
70,V1-RSC,3,2,0.026007999999999996,0
70,V1-RSC,4,0,0.033212000000000005,0
70,V1-RSC,4,2,0.033188,0
70,V1-RSC,5,0,0.022654,0
70,V1-RSC,5,2,0.024259999999999997,0
70,V1-RSC,6,0,0.021067999999999996,0
70,V1-RSC,6,2,0.018154,0
70,V1-RSC,7,0,0.032266,0
70,V1-RSC,7,2,0.032869999999999996,0
70,V1-RSC,8,0,0.029718,0
70,V1-RSC,8,2,0.034318,0
70,V1-RSC,9,0,0.016864,0
70,V1-RSC,9,2,0.019554,0
70,V1-RSC,10,0,0.035208,0
70,V1-RSC,10,2,0.036686,0
71,CA1-CA3,1,0,0.031028,0
71,CA1-CA3,1,1,0.029244,0
71,CA1-CA3,1,2,0.032797999999999994,0
71,CA1-CA3,2,0,0.015204,0
71,CA1-CA3,2,1,0.015204,0
71,CA1-CA3,2,2,0.014321999999999998,0
71,CA1-CA3,3,0,0.00537,0
71,CA1-CA3,3,2,0.009130000000000001,0
71,CA1-CA3,4,0,0.014374000000000001,0
71,CA1-CA3,4,2,0.013046000000000002,0
71,CA1-CA3,5,0,0.014421999999999999,0
71,CA1-CA3,5,2,0.015342000000000003,0
71,CA1-CA3,6,0,0.025461999999999995,0
71,CA1-CA3,6,2,0.026054,0
71,CA1-CA3,7,0,0.01955,0
71,CA1-CA3,7,2,0.01955,0
71,CA1-CA3,8,0,0.02422,0
71,CA1-CA3,8,2,0.027257999999999998,0
71,CA1-CA3,9,0,0.023503999999999997,0
71,CA1-CA3,9,2,0.026028000000000003,0
71,CA1-CA3,10,0,0.01163,0
71,CA1-CA3,10,2,0.015352,0
71,CA1-DG,1,0,0.022982000000000002,0
71,CA1-DG,1,1,0.022598,0
71,CA1-DG,1,2,0.024204,0
71,CA1-DG,2,0,0.024692,0
71,CA1-DG,2,1,0.024692,0
71,CA1-DG,2,2,0.027049999999999998,0
71,CA1-DG,3,0,0.036832,0
71,CA1-DG,3,2,0.035643999999999995,0
71,CA1-DG,4,0,0.021034,0
71,CA1-DG,4,2,0.023618,0
71,CA1-DG,5,0,0.024598000000000002,0
71,CA1-DG,5,2,0.023602,0
71,CA1-DG,6,0,0.023674,0
71,CA1-DG,6,2,0.0259,0
71,CA1-DG,7,0,0.031299999999999994,0
71,CA1-DG,7,2,0.031299999999999994,0
71,CA1-DG,8,0,0.010376,0
71,CA1-DG,8,2,0.012034,0
71,CA1-DG,9,0,0.030136000000000003,0
71,CA1-DG,9,2,0.036253999999999995,0
71,CA1-DG,10,0,0.038636,0
71,CA1-DG,10,2,0.041534,0
71,CA1-RSC,1,0,0.010808000000000002,0
71,CA1-RSC,1,1,0.014786000000000002,0
71,CA1-RSC,1,2,0.02493,0
71,CA1-RSC,2,0,0.015784,0
71,CA1-RSC,2,1,0.015784,0
71,CA1-RSC,2,2,0.020396000000000004,0
71,CA1-RSC,3,0,0.020305999999999998,0
71,CA1-RSC,3,2,0.024662,0
71,CA1-RSC,4,0,0.019546,0
71,CA1-RSC,4,2,0.021359999999999997,0
71,CA1-RSC,5,0,0.020604,0
71,CA1-RSC,5,2,0.022427999999999997,0
71,CA1-RSC,6,0,0.025241999999999997,0
71,CA1-RSC,6,2,0.023438000000000004,0
71,CA1-RSC,7,0,0.035006,0
71,CA1-RSC,7,2,0.035006,0
71,CA1-RSC,8,0,0.028737999999999996,0
71,CA1-RSC,8,2,0.026066,0
71,CA1-RSC,9,0,0.038166,0
71,CA1-RSC,9,2,0.037494,0
71,CA1-RSC,10,0,0.038908000000000005,0
71,CA1-RSC,10,2,0.040279999999999996,0
71,CA1-SUB,1,0,0.031153999999999998,0
71,CA1-SUB,1,1,0.028732,0
71,CA1-SUB,1,2,0.01978,0
71,CA1-SUB,2,0,0.025297999999999998,0
71,CA1-SUB,2,1,0.025297999999999998,0
71,CA1-SUB,2,2,0.032288,0
71,CA1-SUB,3,0,0.022492,0
71,CA1-SUB,3,2,0.02062,0
71,CA1-SUB,4,0,0.023876,0
71,CA1-SUB,4,2,0.024814,0
71,CA1-SUB,5,0,0.02704,0
71,CA1-SUB,5,2,0.025682,0
71,CA1-SUB,6,0,0.02781,0
71,CA1-SUB,6,2,0.02879,0
71,CA1-SUB,7,0,0.028142,0
71,CA1-SUB,7,2,0.028142,0
71,CA1-SUB,8,0,0.014861999999999997,0
71,CA1-SUB,8,2,0.014982,0
71,CA1-SUB,9,0,0.027144,0
71,CA1-SUB,9,2,0.026630000000000004,0
71,CA1-SUB,10,0,0.03856,0
71,CA1-SUB,10,2,0.042109999999999995,0
71,CA1-V1,1,0,0.018043999999999998,0
71,CA1-V1,1,1,0.01669,0
71,CA1-V1,1,2,0.02116,0
71,CA1-V1,2,0,0.023954,0
71,CA1-V1,2,1,0.023954,0
71,CA1-V1,2,2,0.029221999999999998,0
71,CA1-V1,3,0,0.011784,0
71,CA1-V1,3,2,0.012416,0
71,CA1-V1,4,0,0.013740000000000002,0
71,CA1-V1,4,2,0.0149,0
71,CA1-V1,5,0,0.023408,0
71,CA1-V1,5,2,0.022548000000000002,0
71,CA1-V1,6,0,0.015254,0
71,CA1-V1,6,2,0.011758000000000001,0
71,CA1-V1,7,0,0.021148,0
71,CA1-V1,7,2,0.021148,0
71,CA1-V1,8,0,0.015739999999999997,0
71,CA1-V1,8,2,0.013070000000000002,0
71,CA1-V1,9,0,0.017543999999999997,0
71,CA1-V1,9,2,0.01851,0
71,CA1-V1,10,0,0.01694,0
71,CA1-V1,10,2,0.018775999999999998,0
71,CA3-DG,1,0,0.060675999999999994,0
71,CA3-DG,1,1,0.065766,0
71,CA3-DG,1,2,0.06158,0
71,CA3-DG,2,0,0.04731,0
71,CA3-DG,2,1,0.04731,0
71,CA3-DG,2,2,0.048060000000000005,0
71,CA3-DG,3,0,0.055486,0
71,CA3-DG,3,2,0.055852,0
71,CA3-DG,4,0,0.058252000000000005,0
71,CA3-DG,4,2,0.063754,0
71,CA3-DG,5,0,0.07483,0
71,CA3-DG,5,2,0.073736,0
71,CA3-DG,6,0,0.05756199999999999,0
71,CA3-DG,6,2,0.061058,0
71,CA3-DG,7,0,0.048164,0
71,CA3-DG,7,2,0.048164,0
71,CA3-DG,8,0,0.068082,0
71,CA3-DG,8,2,0.069056,0
71,CA3-DG,9,0,0.05852,0
71,CA3-DG,9,2,0.057824,0
71,CA3-DG,10,0,0.05858,0
71,CA3-DG,10,2,0.058096,0
71,RSC-SUB,1,0,0.030115999999999997,0
71,RSC-SUB,1,1,0.034921999999999995,0
71,RSC-SUB,1,2,0.033555999999999996,0
71,RSC-SUB,2,0,0.027351999999999998,0
71,RSC-SUB,2,1,0.027351999999999998,0
71,RSC-SUB,2,2,0.02323,0
71,RSC-SUB,3,0,0.045133999999999994,0
71,RSC-SUB,3,2,0.046130000000000004,0
71,RSC-SUB,4,0,0.03859,0
71,RSC-SUB,4,2,0.041884,0
71,RSC-SUB,5,0,0.0331,0
71,RSC-SUB,5,2,0.032223999999999996,0
71,RSC-SUB,6,0,0.014696,0
71,RSC-SUB,6,2,0.01469,0
71,RSC-SUB,7,0,0.04154,0
71,RSC-SUB,7,2,0.04154,0
71,RSC-SUB,8,0,0.033802,0
71,RSC-SUB,8,2,0.037956000000000004,0
71,RSC-SUB,9,0,0.030363999999999995,0
71,RSC-SUB,9,2,0.031422,0
71,RSC-SUB,10,0,0.037398,0
71,RSC-SUB,10,2,0.042576,0
71,V1-RSC,1,0,0.050966,0
71,V1-RSC,1,1,0.05555799999999998,0
71,V1-RSC,1,2,0.06043,0
71,V1-RSC,2,0,0.075452,0
71,V1-RSC,2,1,0.075452,0
71,V1-RSC,2,2,0.07773,0
71,V1-RSC,3,0,0.078878,0
71,V1-RSC,3,2,0.08067,0
71,V1-RSC,4,0,0.08007600000000001,0
71,V1-RSC,4,2,0.08462,0
71,V1-RSC,5,0,0.070082,0
71,V1-RSC,5,2,0.070868,0
71,V1-RSC,6,0,0.071608,0
71,V1-RSC,6,2,0.07716,0
71,V1-RSC,7,0,0.061634,0
71,V1-RSC,7,2,0.061634,0
71,V1-RSC,8,0,0.07415999999999999,0
71,V1-RSC,8,2,0.081294,0
71,V1-RSC,9,0,0.064718,0
71,V1-RSC,9,2,0.06979199999999999,0
71,V1-RSC,10,0,0.090736,0
71,V1-RSC,10,2,0.093976,0
73,CA1-DG,1,0,0.021542,0
73,CA1-DG,1,1,0.021978,0
73,CA1-DG,1,2,0.026514,0
73,CA1-DG,2,0,0.020635999999999998,0
73,CA1-DG,2,1,0.020635999999999998,0
73,CA1-DG,2,2,0.021344,0
73,CA1-DG,3,0,0.015127999999999999,0
73,CA1-DG,3,2,0.013604,0
73,CA1-DG,4,0,0.018214,0
73,CA1-DG,4,2,0.023906000000000004,0
73,CA1-DG,5,0,0.01323,0
73,CA1-DG,5,2,0.012554000000000001,0
73,CA1-DG,6,0,0.010778,0
73,CA1-DG,6,2,0.011198,0
73,CA1-DG,7,0,0.023468,0
73,CA1-DG,7,2,0.023186000000000002,0
73,CA1-DG,8,0,0.021481999999999998,0
73,CA1-DG,8,2,0.02058,0
73,CA1-DG,9,0,0.016894,0
73,CA1-DG,9,2,0.016894,0
73,CA1-DG,10,0,0.020204,0
73,CA1-DG,10,2,0.023042,0
73,CA1-RSC,1,0,0.014496,0
73,CA1-RSC,1,1,0.015365999999999996,0
73,CA1-RSC,1,2,0.015678,0
73,CA1-RSC,2,0,0.020464,0
73,CA1-RSC,2,1,0.020464,0
73,CA1-RSC,2,2,0.019044,0
73,CA1-RSC,3,0,0.0077859999999999995,0
73,CA1-RSC,3,2,0.00794,0
73,CA1-RSC,4,0,0.012709999999999999,0
73,CA1-RSC,4,2,0.013268000000000002,0
73,CA1-RSC,5,0,0.009383999999999998,0
73,CA1-RSC,5,2,0.011206,0
73,CA1-RSC,6,0,0.014072000000000001,0
73,CA1-RSC,6,2,0.014104,0
73,CA1-RSC,7,0,0.010442000000000002,0
73,CA1-RSC,7,2,0.010944,0
73,CA1-RSC,8,0,0.020014,0
73,CA1-RSC,8,2,0.018882000000000003,0
73,CA1-RSC,9,0,0.015574,0
73,CA1-RSC,9,2,0.015574,0
73,CA1-RSC,10,0,0.022366000000000004,0
73,CA1-RSC,10,2,0.02361,0
73,CA1-SUB,1,0,0.020856,0
73,CA1-SUB,1,1,0.023966,0
73,CA1-SUB,1,2,0.021910000000000002,0
73,CA1-SUB,2,0,0.011732000000000001,0
73,CA1-SUB,2,1,0.011732000000000001,0
73,CA1-SUB,2,2,0.010011999999999998,0
73,CA1-SUB,3,0,0.025889999999999996,0
73,CA1-SUB,3,2,0.02679,0
73,CA1-SUB,4,0,0.0086,0
73,CA1-SUB,4,2,0.011234000000000001,0
73,CA1-SUB,5,0,0.020456,0
73,CA1-SUB,5,2,0.017116,0
73,CA1-SUB,6,0,0.017669999999999998,0
73,CA1-SUB,6,2,0.020378,0
73,CA1-SUB,7,0,0.020544,0
73,CA1-SUB,7,2,0.020567999999999996,0
73,CA1-SUB,8,0,0.026085999999999998,0
73,CA1-SUB,8,2,0.027628000000000003,0
73,CA1-SUB,9,0,0.020451999999999998,0
73,CA1-SUB,9,2,0.020451999999999998,0
73,CA1-SUB,10,0,0.020712,0
73,CA1-SUB,10,2,0.022133999999999997,0
73,CA1-V1,1,0,0.016017999999999998,0
73,CA1-V1,1,1,0.018132,0
73,CA1-V1,1,2,0.016985999999999998,0
73,CA1-V1,2,0,0.014307999999999998,0
73,CA1-V1,2,1,0.014307999999999998,0
73,CA1-V1,2,2,0.014972,0
73,CA1-V1,3,0,0.024522,0
73,CA1-V1,3,2,0.026690000000000002,0
73,CA1-V1,4,0,0.022216,0
73,CA1-V1,4,2,0.021828000000000004,0
73,CA1-V1,5,0,0.016048,0
73,CA1-V1,5,2,0.017286000000000003,0
73,CA1-V1,6,0,0.01619,0
73,CA1-V1,6,2,0.016954,0
73,CA1-V1,7,0,0.012556000000000001,0
73,CA1-V1,7,2,0.013162000000000002,0
73,CA1-V1,8,0,0.006746,0
73,CA1-V1,8,2,0.007152,0
73,CA1-V1,9,0,0.016292,0
73,CA1-V1,9,2,0.016292,0
73,CA1-V1,10,0,0.011104,0
73,CA1-V1,10,2,0.009004000000000002,0
73,RSC-SUB,1,0,0.01456,0
73,RSC-SUB,1,1,0.016076,0
73,RSC-SUB,1,2,0.021898,0
73,RSC-SUB,2,0,0.037634,0
73,RSC-SUB,2,1,0.037634,0
73,RSC-SUB,2,2,0.036824,0
73,RSC-SUB,3,0,0.032932,0
73,RSC-SUB,3,2,0.036176,0
73,RSC-SUB,4,0,0.038,0
73,RSC-SUB,4,2,0.03408,0
73,RSC-SUB,5,0,0.023952,0
73,RSC-SUB,5,2,0.03186,0
73,RSC-SUB,6,0,0.0236,0
73,RSC-SUB,6,2,0.025714000000000004,0
73,RSC-SUB,7,0,0.015438000000000002,0
73,RSC-SUB,7,2,0.015611999999999997,0
73,RSC-SUB,8,0,0.039226,0
73,RSC-SUB,8,2,0.039666,0
73,RSC-SUB,9,0,0.014951999999999998,0
73,RSC-SUB,9,2,0.014951999999999998,0
73,RSC-SUB,10,0,0.017447999999999998,0
73,RSC-SUB,10,2,0.017764000000000002,0
73,V1-RSC,1,0,0.020176,0
73,V1-RSC,1,1,0.024794,0
73,V1-RSC,1,2,0.025994,0
73,V1-RSC,2,0,0.021196,0
73,V1-RSC,2,1,0.021196,0
73,V1-RSC,2,2,0.026752000000000005,0
73,V1-RSC,3,0,0.01913,0
73,V1-RSC,3,2,0.020841999999999996,0
73,V1-RSC,4,0,0.033080000000000005,0
73,V1-RSC,4,2,0.031562,0
73,V1-RSC,5,0,0.024332,0
73,V1-RSC,5,2,0.026383999999999998,0
73,V1-RSC,6,0,0.018954,0
73,V1-RSC,6,2,0.018868000000000003,0
73,V1-RSC,7,0,0.0205,0
73,V1-RSC,7,2,0.020838000000000002,0
73,V1-RSC,8,0,0.026222000000000002,0
73,V1-RSC,8,2,0.027832000000000003,0
73,V1-RSC,9,0,0.029930000000000002,0
73,V1-RSC,9,2,0.029930000000000002,0
73,V1-RSC,10,0,0.025563999999999996,0
73,V1-RSC,10,2,0.025306000000000002,0
75,CA1-DG,1,0,0.013638,0
75,CA1-DG,1,1,0.015874,0
75,CA1-DG,1,2,0.020471999999999997,0
75,CA1-DG,2,0,0.030309999999999997,0
75,CA1-DG,2,1,0.030309999999999997,0
75,CA1-DG,2,2,0.029978000000000005,0
75,CA1-DG,3,0,0.01594,0
75,CA1-DG,3,2,0.017759999999999998,0
75,CA1-DG,4,0,0.025936000000000004,0
75,CA1-DG,4,2,0.031374,0
75,CA1-DG,5,0,0.03910400000000001,0
75,CA1-DG,5,2,0.03910400000000001,0
75,CA1-DG,6,0,0.03601,0
75,CA1-DG,6,2,0.04318,0
75,CA1-DG,7,0,0.026376,0
75,CA1-DG,7,2,0.02463,0
75,CA1-DG,8,0,0.038984000000000005,0
75,CA1-DG,8,2,0.038896,0
75,CA1-DG,9,0,0.0268,0
75,CA1-DG,9,2,0.02118,0
75,CA1-DG,10,0,0.024259999999999997,0
75,CA1-DG,10,2,0.025657999999999997,0
75,CA1-RSC,1,0,0.022392,0
75,CA1-RSC,1,1,0.026134,0
75,CA1-RSC,1,2,0.030912000000000002,0
75,CA1-RSC,2,0,0.017234,0
75,CA1-RSC,2,1,0.017234,0
75,CA1-RSC,2,2,0.019984000000000002,0
75,CA1-RSC,3,0,0.017806,0
75,CA1-RSC,3,2,0.02382,0
75,CA1-RSC,4,0,0.034942,0
75,CA1-RSC,4,2,0.037572,0
75,CA1-RSC,5,0,0.014742,0
75,CA1-RSC,5,2,0.014742,0
75,CA1-RSC,6,0,0.021405999999999998,0
75,CA1-RSC,6,2,0.023098,0
75,CA1-RSC,7,0,0.011441999999999999,0
75,CA1-RSC,7,2,0.011662,0
75,CA1-RSC,8,0,0.026214000000000005,0
75,CA1-RSC,8,2,0.027748000000000002,0
75,CA1-RSC,9,0,0.01968,0
75,CA1-RSC,9,2,0.021274,0
75,CA1-RSC,10,0,0.016188,0
75,CA1-RSC,10,2,0.022594,0
75,CA1-SUB,1,0,0.021484,0
75,CA1-SUB,1,1,0.018,0
75,CA1-SUB,1,2,0.022782,0
75,CA1-SUB,2,0,0.018237999999999997,0
75,CA1-SUB,2,1,0.018237999999999997,0
75,CA1-SUB,2,2,0.02183,0
75,CA1-SUB,3,0,0.020056,0
75,CA1-SUB,3,2,0.022788,0
75,CA1-SUB,4,0,0.020108000000000004,0
75,CA1-SUB,4,2,0.020146000000000004,0
75,CA1-SUB,5,0,0.019952,0
75,CA1-SUB,5,2,0.019952,0
75,CA1-SUB,6,0,0.02842,0
75,CA1-SUB,6,2,0.026618000000000003,0
75,CA1-SUB,7,0,0.023208,0
75,CA1-SUB,7,2,0.026106,0
75,CA1-SUB,8,0,0.03519799999999999,0
75,CA1-SUB,8,2,0.036658,0
75,CA1-SUB,9,0,0.03541,0
75,CA1-SUB,9,2,0.033438,0
75,CA1-SUB,10,0,0.023670000000000004,0
75,CA1-SUB,10,2,0.031444,0
75,CA1-V1,1,0,0.015610000000000002,0
75,CA1-V1,1,1,0.01659,0
75,CA1-V1,1,2,0.015777999999999997,0
75,CA1-V1,2,0,0.015349999999999999,0
75,CA1-V1,2,1,0.015349999999999999,0
75,CA1-V1,2,2,0.023392000000000003,0
75,CA1-V1,3,0,0.015048,0
75,CA1-V1,3,2,0.015847999999999998,0
75,CA1-V1,4,0,0.011250000000000001,0
75,CA1-V1,4,2,0.010459999999999999,0
75,CA1-V1,5,0,0.020679999999999997,0
75,CA1-V1,5,2,0.020679999999999997,0
75,CA1-V1,6,0,0.020128,0
75,CA1-V1,6,2,0.020764,0
75,CA1-V1,7,0,0.021704,0
75,CA1-V1,7,2,0.023526000000000002,0
75,CA1-V1,8,0,0.018108,0
75,CA1-V1,8,2,0.018378,0
75,CA1-V1,9,0,0.011958,0
75,CA1-V1,9,2,0.021542,0
75,CA1-V1,10,0,0.015884000000000002,0
75,CA1-V1,10,2,0.020304,0
75,RSC-SUB,1,0,0.04625800000000001,0
75,RSC-SUB,1,1,0.049353999999999995,0
75,RSC-SUB,1,2,0.051396,0
75,RSC-SUB,2,0,0.048822000000000004,0
75,RSC-SUB,2,1,0.048822000000000004,0
75,RSC-SUB,2,2,0.05164200000000001,0
75,RSC-SUB,3,0,0.06853800000000002,0
75,RSC-SUB,3,2,0.06945799999999999,0
75,RSC-SUB,4,0,0.062397999999999995,0
75,RSC-SUB,4,2,0.06922199999999999,0
75,RSC-SUB,5,0,0.036912,0
75,RSC-SUB,5,2,0.036912,0
75,RSC-SUB,6,0,0.04686,0
75,RSC-SUB,6,2,0.044733999999999996,0
75,RSC-SUB,7,0,0.06898800000000001,0
75,RSC-SUB,7,2,0.064576,0
75,RSC-SUB,8,0,0.066652,0
75,RSC-SUB,8,2,0.066974,0
75,RSC-SUB,9,0,0.05318400000000001,0
75,RSC-SUB,9,2,0.05562,0
75,RSC-SUB,10,0,0.055972,0
75,RSC-SUB,10,2,0.045161999999999994,0
75,V1-RSC,1,0,0.03619599999999999,0
75,V1-RSC,1,1,0.036606,0
75,V1-RSC,1,2,0.03717,0
75,V1-RSC,2,0,0.054436,0
