animal,pair,epoch,dim,peak_cc,sig,ifi,lag
28,CA1-V1,naive,14,0.0061,0,-0.0178,4
28,CA1-V1,naive,15,0.0163,0,-0.0271,-6
28,CA1-V1,naive,16,-0.0162,0,-0.0521,-1
28,CA1-V1,naive,17,0.0099,0,-0.0614,-2
28,CA1-V1,naive,18,0.0092,0,0.049,4
28,CA1-V1,naive,19,-0.0098,0,0.1479,0
28,CA1-V1,naive,20,0.0076,0,-0.006,4
28,CA1-V1,intermediate,1,0.1759,1,0.0017,1
28,CA1-V1,intermediate,2,0.1084,0,-0.035,0
28,CA1-V1,intermediate,3,0.0956,0,-0.0542,-5
28,CA1-V1,intermediate,4,0.0651,0,-0.0273,-1
28,CA1-V1,intermediate,5,0.0675,0,-0.0026,0
28,CA1-V1,intermediate,6,0.0402,0,0.02,5
28,CA1-V1,intermediate,7,0.0285,0,0.0193,1
28,CA1-V1,intermediate,8,0.0368,0,0.0162,5
28,CA1-V1,intermediate,9,-0.0161,0,-0.0091,-1
28,CA1-V1,intermediate,10,0.0078,0,-0.0231,-1
28,CA1-V1,intermediate,11,0.0091,0,-0.012,7
28,CA1-V1,intermediate,12,-0.0043,0,-0.0488,-5
28,CA1-V1,intermediate,13,0.0327,0,-0.0437,-5
28,CA1-V1,intermediate,14,0.0179,0,-0.0409,-1
28,CA1-V1,intermediate,15,0.0087,0,-0.0432,-5
28,CA1-V1,intermediate,16,0.0215,0,-0.0618,-5
28,CA1-V1,intermediate,17,0.0104,0,-0.017,-5
28,CA1-V1,intermediate,18,0.0059,0,0.0592,0
28,CA1-V1,intermediate,19,0.0052,0,-0.0012,0
28,CA1-V1,intermediate,20,0.0147,0,0.0379,-4
28,CA1-V1,expert,1,0.3485,1,0.0216,0
28,CA1-V1,expert,2,0.298,1,-0.0153,0
28,CA1-V1,expert,3,0.067,0,-0.034,-6
28,CA1-V1,expert,4,0.2406,1,-0.03,-8
28,CA1-V1,expert,5,0.2586,1,0.0,0
28,CA1-V1,expert,6,0.0007,0,-0.0346,1
28,CA1-V1,expert,7,-0.1529,0,0.0089,0
28,CA1-V1,expert,8,0.2302,1,0.001,0
28,CA1-V1,expert,9,-0.1507,0,0.017,-1
28,CA1-V1,expert,10,0.1605,0,0.0061,-1
28,CA1-V1,expert,11,0.0499,0,-0.0022,-1
28,CA1-V1,expert,12,0.1919,1,-0.046,-2
28,CA1-V1,expert,13,-0.0923,0,-0.0075,-6
28,CA1-V1,expert,14,-0.0455,0,-0.0006,2
28,CA1-V1,expert,15,-0.1586,0,0.0254,2
28,CA1-V1,expert,16,0.0198,0,0.0139,2
28,CA1-V1,expert,17,-0.0251,0,0.0107,-4
28,CA1-V1,expert,18,0.1929,1,0.0364,1
28,CA1-V1,expert,19,0.1903,1,0.0251,-2
28,CA1-V1,expert,20,0.1775,0,0.4375,5
28,CA3-DG,naive,1,0.5536,1,-0.0204,0
