animal,learner,pair,cond,area,unit,contrib
63,1,CA1-RSC,uncued,RSC,26,0.057481
63,1,CA1-RSC,uncued,RSC,27,0.008017
63,1,CA1-RSC,uncued,RSC,28,0.668028
63,1,CA1-RSC,uncued,RSC,29,0.013194
63,1,CA1-RSC,uncued,RSC,30,0.295779
63,1,CA1-RSC,uncued,RSC,31,0.373347
63,1,CA1-RSC,uncued,RSC,32,0.818786
63,1,CA1-RSC,uncued,RSC,33,0.81417
63,1,CA1-RSC,uncued,RSC,34,0.647735
63,1,CA1-RSC,uncued,RSC,35,0.365249
63,1,CA1-RSC,uncued,RSC,36,0.090842
63,1,CA1-RSC,uncued,RSC,37,0.071028
63,1,CA1-RSC,uncued,RSC,38,0.062589
63,1,CA1-RSC,uncued,RSC,39,0.612647
63,1,CA1-RSC,uncued,RSC,40,0.206912
63,1,CA1-RSC,uncued,RSC,41,0.794743
63,1,CA1-RSC,uncued,RSC,42,0.046255
63,1,CA1-RSC,uncued,RSC,43,0.335616
63,1,CA1-RSC,uncued,RSC,44,0.029884
63,1,CA1-RSC,uncued,RSC,45,0.020513
63,1,CA1-RSC,uncued,RSC,46,0.020447
63,1,CA1-RSC,uncued,RSC,47,0.032792
63,1,CA1-RSC,uncued,RSC,48,0.745717
63,1,CA1-RSC,uncued,RSC,49,0.326242
63,1,CA1-RSC,uncued,RSC,50,0.640649
63,1,CA1-RSC,uncued,RSC,51,0.001778
63,1,CA1-RSC,uncued,RSC,52,0.277244
63,1,CA1-RSC,uncued,RSC,53,0.010974
63,1,CA1-RSC,uncued,RSC,54,0.044335
63,1,CA1-RSC,cued,CA1,0,1.058585
63,1,CA1-RSC,cued,CA1,1,1.01785
63,1,CA1-RSC,cued,CA1,2,1.641112
63,1,CA1-RSC,cued,CA1,3,1.092566
63,1,CA1-RSC,cued,CA1,4,0.945969
63,1,CA1-RSC,cued,CA1,5,1.010474
63,1,CA1-RSC,cued,CA1,6,1.183014
63,1,CA1-RSC,cued,CA1,7,1.025813
63,1,CA1-RSC,cued,CA1,8,1.123285
63,1,CA1-RSC,cued,CA1,9,0.987989
63,1,CA1-RSC,cued,CA1,10,0.982587
63,1,CA1-RSC,cued,CA1,11,0.867226
63,1,CA1-RSC,cued,CA1,12,0.928952
63,1,CA1-RSC,cued,RSC,0,0.103209
63,1,CA1-RSC,cued,RSC,1,0.302067
63,1,CA1-RSC,cued,RSC,2,0.145883
63,1,CA1-RSC,cued,RSC,3,0.039102
63,1,CA1-RSC,cued,RSC,4,0.028207
63,1,CA1-RSC,cued,RSC,5,0.036856
63,1,CA1-RSC,cued,RSC,6,0.119611
63,1,CA1-RSC,cued,RSC,7,0.049553
63,1,CA1-RSC,cued,RSC,8,0.053759
63,1,CA1-RSC,cued,RSC,9,0.375035
63,1,CA1-RSC,cued,RSC,10,0.845584
63,1,CA1-RSC,cued,RSC,11,0.296337
63,1,CA1-RSC,cued,RSC,12,0.079019
63,1,CA1-RSC,cued,RSC,13,0.151967
63,1,CA1-RSC,cued,RSC,14,0.775164
63,1,CA1-RSC,cued,RSC,15,0.242296
63,1,CA1-RSC,cued,RSC,16,0.636431
63,1,CA1-RSC,cued,RSC,17,0.261754
63,1,CA1-RSC,cued,RSC,18,0.787692
63,1,CA1-RSC,cued,RSC,19,0.225491
63,1,CA1-RSC,cued,RSC,20,0.222231
63,1,CA1-RSC,cued,RSC,21,0.164943
63,1,CA1-RSC,cued,RSC,22,0.209563
63,1,CA1-RSC,cued,RSC,23,0.055609
63,1,CA1-RSC,cued,RSC,24,0.141654
63,1,CA1-RSC,cued,RSC,25,0.775754
63,1,CA1-RSC,cued,RSC,26,0.404127
63,1,CA1-RSC,cued,RSC,27,0.029028
63,1,CA1-RSC,cued,RSC,28,0.106693
63,1,CA1-RSC,cued,RSC,29,0.07495
63,1,CA1-RSC,cued,RSC,30,0.256246
63,1,CA1-RSC,cued,RSC,31,0.174572
63,1,CA1-RSC,cued,RSC,32,0.83777
63,1,CA1-RSC,cued,RSC,33,0.183323
63,1,CA1-RSC,cued,RSC,34,0.780797
63,1,CA1-RSC,cued,RSC,35,0.291156
63,1,CA1-RSC,cued,RSC,36,0.152252
63,1,CA1-RSC,cued,RSC,37,0.860463
63,1,CA1-RSC,cued,RSC,38,0.094539
63,1,CA1-RSC,cued,RSC,39,0.782996
63,1,CA1-RSC,cued,RSC,40,0.161215
63,1,CA1-RSC,cued,RSC,41,0.72367
63,1,CA1-RSC,cued,RSC,42,0.801724
63,1,CA1-RSC,cued,RSC,43,0.408148
63,1,CA1-RSC,cued,RSC,44,0.036072
63,1,CA1-RSC,cued,RSC,45,0.047474
63,1,CA1-RSC,cued,RSC,46,0.045411
63,1,CA1-RSC,cued,RSC,47,0.625572
63,1,CA1-RSC,cued,RSC,48,0.063442
63,1,CA1-RSC,cued,RSC,49,0.776461
63,1,CA1-RSC,cued,RSC,50,0.709126
63,1,CA1-RSC,cued,RSC,51,0.017988
63,1,CA1-RSC,cued,RSC,52,0.068745
63,1,CA1-RSC,cued,RSC,53,0.013432
63,1,CA1-RSC,cued,RSC,54,0.232766
66,1,CA1-RSC,uncued,CA1,0,0.697112
66,1,CA1-RSC,uncued,CA1,1,0.133592
66,1,CA1-RSC,uncued,CA1,2,0.852223
66,1,CA1-RSC,uncued,CA1,3,0.127065
66,1,CA1-RSC,uncued,CA1,4,1.234073
66,1,CA1-RSC,uncued,CA1,5,0.016677
66,1,CA1-RSC,uncued,CA1,6,0.003987
66,1,CA1-RSC,uncued,CA1,7,0.017721
66,1,CA1-RSC,uncued,CA1,8,0.018508
66,1,CA1-RSC,uncued,CA1,9,1.056605
66,1,CA1-RSC,uncued,CA1,10,0.770693
66,1,CA1-RSC,uncued,CA1,11,0.007696
66,1,CA1-RSC,uncued,CA1,12,0.012034
66,1,CA1-RSC,uncued,CA1,13,1.185132
66,1,CA1-RSC,uncued,CA1,14,0.711057
66,1,CA1-RSC,uncued,CA1,15,0.569547
66,1,CA1-RSC,uncued,CA1,16,0.850358
66,1,CA1-RSC,uncued,CA1,17,0.058376
66,1,CA1-RSC,uncued,CA1,18,1.242545
66,1,CA1-RSC,uncued,CA1,19,0.842681
66,1,CA1-RSC,uncued,CA1,20,1.0859
66,1,CA1-RSC,uncued,CA1,21,1.053242
66,1,CA1-RSC,uncued,CA1,22,0.077815
66,1,CA1-RSC,uncued,CA1,23,1.125683
66,1,CA1-RSC,uncued,CA1,24,0.056538
66,1,CA1-RSC,uncued,CA1,25,1.232981
66,1,CA1-RSC,uncued,CA1,26,0.054007
66,1,CA1-RSC,uncued,CA1,27,0.043094
66,1,CA1-RSC,uncued,CA1,28,0.713868
66,1,CA1-RSC,uncued,RSC,0,0.974536
66,1,CA1-RSC,uncued,RSC,1,1.117923
66,1,CA1-RSC,uncued,RSC,2,0.830595
66,1,CA1-RSC,uncued,RSC,3,1.072383
66,1,CA1-RSC,uncued,RSC,4,1.304985
66,1,CA1-RSC,uncued,RSC,5,0.952578
66,1,CA1-RSC,uncued,RSC,6,1.231069
66,1,CA1-RSC,uncued,RSC,7,0.772705
66,1,CA1-RSC,uncued,RSC,8,0.074674
66,1,CA1-RSC,uncued,RSC,9,1.285556
66,1,CA1-RSC,uncued,RSC,10,0.65622
66,1,CA1-RSC,uncued,RSC,11,0.051628
66,1,CA1-RSC,uncued,RSC,12,0.652691
66,1,CA1-RSC,uncued,RSC,13,0.528148
66,1,CA1-RSC,uncued,RSC,14,1.36944
66,1,CA1-RSC,uncued,RSC,15,0.071175
66,1,CA1-RSC,uncued,RSC,16,1.307756
66,1,CA1-RSC,uncued,RSC,17,0.416502
66,1,CA1-RSC,cued,CA1,0,0.63937
66,1,CA1-RSC,cued,CA1,1,0.65215
66,1,CA1-RSC,cued,CA1,2,0.119398
66,1,CA1-RSC,cued,CA1,3,0.964869
66,1,CA1-RSC,cued,CA1,4,0.910405
66,1,CA1-RSC,cued,CA1,5,0.004417
66,1,CA1-RSC,cued,CA1,6,0.0
66,1,CA1-RSC,cued,CA1,7,0.004026
66,1,CA1-RSC,cued,CA1,8,0.050442
66,1,CA1-RSC,cued,CA1,9,0.629794
66,1,CA1-RSC,cued,CA1,10,0.667165
66,1,CA1-RSC,cued,CA1,11,0.012704
66,1,CA1-RSC,cued,CA1,12,0.009535
66,1,CA1-RSC,cued,CA1,13,1.043557
66,1,CA1-RSC,cued,CA1,14,1.10061
66,1,CA1-RSC,cued,CA1,15,0.547757
66,1,CA1-RSC,cued,CA1,16,0.695584
66,1,CA1-RSC,cued,CA1,17,0.027298
66,1,CA1-RSC,cued,CA1,18,0.236586
66,1,CA1-RSC,cued,CA1,19,0.756668
66,1,CA1-RSC,cued,CA1,20,0.966806
66,1,CA1-RSC,cued,CA1,21,1.034151
66,1,CA1-RSC,cued,CA1,22,0.015159
66,1,CA1-RSC,cued,CA1,23,0.782066
66,1,CA1-RSC,cued,CA1,24,0.05059
66,1,CA1-RSC,cued,CA1,25,0.045343
66,1,CA1-RSC,cued,CA1,26,0.55417
66,1,CA1-RSC,cued,CA1,27,1.0806
66,1,CA1-RSC,cued,CA1,28,0.747926
66,1,CA1-RSC,cued,RSC,0,0.477029
66,1,CA1-RSC,cued,RSC,1,0.576573
66,1,CA1-RSC,cued,RSC,2,1.066759
66,1,CA1-RSC,cued,RSC,3,1.061174
66,1,CA1-RSC,cued,RSC,4,1.000014
66,1,CA1-RSC,cued,RSC,5,0.959439
66,1,CA1-RSC,cued,RSC,6,0.964925
66,1,CA1-RSC,cued,RSC,7,0.181002
66,1,CA1-RSC,cued,RSC,8,0.085178
66,1,CA1-RSC,cued,RSC,9,0.761898
66,1,CA1-RSC,cued,RSC,10,0.734547
66,1,CA1-RSC,cued,RSC,11,0.866216
66,1,CA1-RSC,cued,RSC,12,0.842772
66,1,CA1-RSC,cued,RSC,13,0.765927
66,1,CA1-RSC,cued,RSC,14,0.003254
66,1,CA1-RSC,cued,RSC,15,0.992246
66,1,CA1-RSC,cued,RSC,16,0.914839
66,1,CA1-RSC,cued,RSC,17,0.40632
66,1,CA1-DG,uncued,CA1,0,0.693396
66,1,CA1-DG,uncued,CA1,1,0.126881
66,1,CA1-DG,uncued,CA1,2,0.85053
66,1,CA1-DG,uncued,CA1,3,0.130467
66,1,CA1-DG,uncued,CA1,4,1.231378
66,1,CA1-DG,uncued,CA1,5,0.016822
66,1,CA1-DG,uncued,CA1,6,0.004747
66,1,CA1-DG,uncued,CA1,7,0.01858
66,1,CA1-DG,uncued,CA1,8,0.018828
66,1,CA1-DG,uncued,CA1,9,1.056687
66,1,CA1-DG,uncued,CA1,10,0.76976
66,1,CA1-DG,uncued,CA1,11,0.008034
66,1,CA1-DG,uncued,CA1,12,0.012521
66,1,CA1-DG,uncued,CA1,13,1.182995
66,1,CA1-DG,uncued,CA1,14,0.710506
66,1,CA1-DG,uncued,CA1,15,0.570773
66,1,CA1-DG,uncued,CA1,16,0.84992
66,1,CA1-DG,uncued,CA1,17,0.062056
66,1,CA1-DG,uncued,CA1,18,1.237185
66,1,CA1-DG,uncued,CA1,19,0.837315
66,1,CA1-DG,uncued,CA1,20,1.080811
66,1,CA1-DG,uncued,CA1,21,1.050556
66,1,CA1-DG,uncued,CA1,22,0.078156
66,1,CA1-DG,uncued,CA1,23,1.12455
66,1,CA1-DG,uncued,CA1,24,0.056708
66,1,CA1-DG,uncued,CA1,25,1.232474
66,1,CA1-DG,uncued,CA1,26,0.054398
66,1,CA1-DG,uncued,CA1,27,0.044597
66,1,CA1-DG,uncued,CA1,28,0.707193
66,1,CA1-DG,uncued,DG,0,0.23969
66,1,CA1-DG,uncued,DG,1,0.888752
66,1,CA1-DG,uncued,DG,2,0.509537
66,1,CA1-DG,uncued,DG,3,0.052355
66,1,CA1-DG,uncued,DG,4,0.667394
66,1,CA1-DG,uncued,DG,5,0.831661
66,1,CA1-DG,uncued,DG,6,0.692042
66,1,CA1-DG,uncued,DG,7,0.524429
66,1,CA1-DG,uncued,DG,8,0.807196
66,1,CA1-DG,uncued,DG,9,0.712748
66,1,CA1-DG,uncued,DG,10,0.021632
66,1,CA1-DG,uncued,DG,11,0.654525
66,1,CA1-DG,uncued,DG,12,0.79591
66,1,CA1-DG,uncued,DG,13,0.55534
66,1,CA1-DG,uncued,DG,14,0.566259
66,1,CA1-DG,uncued,DG,15,0.350591
66,1,CA1-DG,uncued,DG,16,0.817015
66,1,CA1-DG,uncued,DG,17,0.856716
66,1,CA1-DG,uncued,DG,18,0.025023
66,1,CA1-DG,uncued,DG,19,0.486002
66,1,CA1-DG,uncued,DG,20,0.853668
66,1,CA1-DG,uncued,DG,21,0.029724
66,1,CA1-DG,uncued,DG,22,0.255831
66,1,CA1-DG,uncued,DG,23,0.239225
66,1,CA1-DG,uncued,DG,24,0.230174
66,1,CA1-DG,uncued,DG,25,0.282654
66,1,CA1-DG,uncued,DG,26,0.05596
66,1,CA1-DG,uncued,DG,27,0.276167
66,1,CA1-DG,uncued,DG,28,0.301589
66,1,CA1-DG,uncued,DG,29,0.309858
66,1,CA1-DG,uncued,DG,30,0.321493
66,1,CA1-DG,uncued,DG,31,0.196396
66,1,CA1-DG,uncued,DG,32,0.95346
66,1,CA1-DG,cued,CA1,0,0.634934
66,1,CA1-DG,cued,CA1,1,0.649595
66,1,CA1-DG,cued,CA1,2,0.149982
66,1,CA1-DG,cued,CA1,3,0.964782
66,1,CA1-DG,cued,CA1,4,0.909394
66,1,CA1-DG,cued,CA1,5,0.013556
66,1,CA1-DG,cued,CA1,6,0.004008
66,1,CA1-DG,cued,CA1,7,0.010472
66,1,CA1-DG,cued,CA1,8,0.05886
66,1,CA1-DG,cued,CA1,9,0.628765
66,1,CA1-DG,cued,CA1,10,0.665528
66,1,CA1-DG,cued,CA1,11,0.016693
66,1,CA1-DG,cued,CA1,12,0.012641
66,1,CA1-DG,cued,CA1,13,1.039825
66,1,CA1-DG,cued,CA1,14,1.100104
66,1,CA1-DG,cued,CA1,15,0.546139
66,1,CA1-DG,cued,CA1,16,0.695425
66,1,CA1-DG,cued,CA1,17,0.025437
66,1,CA1-DG,cued,CA1,18,0.206087
66,1,CA1-DG,cued,CA1,19,0.757871
66,1,CA1-DG,cued,CA1,20,0.992287
66,1,CA1-DG,cued,CA1,21,1.03264
66,1,CA1-DG,cued,CA1,22,0.030594
66,1,CA1-DG,cued,CA1,23,0.777096
66,1,CA1-DG,cued,CA1,24,0.059055
66,1,CA1-DG,cued,CA1,25,0.056894
66,1,CA1-DG,cued,CA1,26,0.450994
66,1,CA1-DG,cued,CA1,27,1.079518
66,1,CA1-DG,cued,CA1,28,0.737257
66,1,CA1-DG,cued,DG,0,0.914211
66,1,CA1-DG,cued,DG,1,0.766264
66,1,CA1-DG,cued,DG,2,0.905037
66,1,CA1-DG,cued,DG,3,0.066556
66,1,CA1-DG,cued,DG,4,0.495967
66,1,CA1-DG,cued,DG,5,0.717286
66,1,CA1-DG,cued,DG,6,0.658715
66,1,CA1-DG,cued,DG,7,0.354014
66,1,CA1-DG,cued,DG,8,0.840726
66,1,CA1-DG,cued,DG,9,0.799991
66,1,CA1-DG,cued,DG,10,0.002747
66,1,CA1-DG,cued,DG,11,0.733683
66,1,CA1-DG,cued,DG,12,0.690708
66,1,CA1-DG,cued,DG,13,0.747682
66,1,CA1-DG,cued,DG,14,0.468743
66,1,CA1-DG,cued,DG,15,0.806872
66,1,CA1-DG,cued,DG,16,0.208647
66,1,CA1-DG,cued,DG,17,0.975027
66,1,CA1-DG,cued,DG,18,0.08134
66,1,CA1-DG,cued,DG,19,0.039978
66,1,CA1-DG,cued,DG,20,0.058287
66,1,CA1-DG,cued,DG,21,0.034007
66,1,CA1-DG,cued,DG,22,0.203777
66,1,CA1-DG,cued,DG,23,0.297404
66,1,CA1-DG,cued,DG,24,0.240575
66,1,CA1-DG,cued,DG,25,0.899641
66,1,CA1-DG,cued,DG,26,0.94322
66,1,CA1-DG,cued,DG,27,0.31889
66,1,CA1-DG,cued,DG,28,0.381118
66,1,CA1-DG,cued,DG,29,0.370846
66,1,CA1-DG,cued,DG,30,0.273834
66,1,CA1-DG,cued,DG,31,0.351144
66,1,CA1-DG,cued,DG,32,0.028186
66,1,CA1-V1,uncued,CA1,0,0.697012
66,1,CA1-V1,uncued,CA1,1,0.135252
66,1,CA1-V1,uncued,CA1,2,0.852174
66,1,CA1-V1,uncued,CA1,3,0.123492
66,1,CA1-V1,uncued,CA1,4,1.234028
66,1,CA1-V1,uncued,CA1,5,0.016574
66,1,CA1-V1,uncued,CA1,6,0.004216
66,1,CA1-V1,uncued,CA1,7,0.018156
66,1,CA1-V1,uncued,CA1,8,0.018247
66,1,CA1-V1,uncued,CA1,9,1.056998
66,1,CA1-V1,uncued,CA1,10,0.770366
66,1,CA1-V1,uncued,CA1,11,0.007671
66,1,CA1-V1,uncued,CA1,12,0.011602
66,1,CA1-V1,uncued,CA1,13,1.184014
66,1,CA1-V1,uncued,CA1,14,0.710819
66,1,CA1-V1,uncued,CA1,15,0.571054
66,1,CA1-V1,uncued,CA1,16,0.850431
66,1,CA1-V1,uncued,CA1,17,0.060615
66,1,CA1-V1,uncued,CA1,18,1.241374
66,1,CA1-V1,uncued,CA1,19,0.841791
66,1,CA1-V1,uncued,CA1,20,1.087737
66,1,CA1-V1,uncued,CA1,21,1.053463
66,1,CA1-V1,uncued,CA1,22,0.077383
66,1,CA1-V1,uncued,CA1,23,1.123479
66,1,CA1-V1,uncued,CA1,24,0.056913
66,1,CA1-V1,uncued,CA1,25,1.232276
66,1,CA1-V1,uncued,CA1,26,0.054204
66,1,CA1-V1,uncued,CA1,27,0.042866
66,1,CA1-V1,uncued,CA1,28,0.713854
66,1,CA1-V1,uncued,V1,0,1.132325
66,1,CA1-V1,uncued,V1,1,1.032994
66,1,CA1-V1,uncued,V1,2,0.980276
66,1,CA1-V1,uncued,V1,3,1.195914
66,1,CA1-V1,uncued,V1,4,0.93007
66,1,CA1-V1,uncued,V1,5,0.434539
66,1,CA1-V1,uncued,V1,6,0.953711
66,1,CA1-V1,uncued,V1,7,0.392015
66,1,CA1-V1,uncued,V1,8,1.080101
66,1,CA1-V1,uncued,V1,9,1.073061
66,1,CA1-V1,uncued,V1,10,1.011271
66,1,CA1-V1,uncued,V1,11,0.939858
66,1,CA1-V1,uncued,V1,12,0.954104
66,1,CA1-V1,uncued,V1,13,0.944825
66,1,CA1-V1,uncued,V1,14,1.099036
66,1,CA1-V1,uncued,V1,15,0.567262
66,1,CA1-V1,uncued,V1,16,0.87171
66,1,CA1-V1,uncued,V1,17,0.136854
66,1,CA1-V1,uncued,V1,18,0.036568
66,1,CA1-V1,uncued,V1,19,0.058956
66,1,CA1-V1,uncued,V1,20,0.218124
66,1,CA1-V1,uncued,V1,21,0.230638
66,1,CA1-V1,cued,CA1,0,0.639334
66,1,CA1-V1,cued,CA1,1,0.652083
66,1,CA1-V1,cued,CA1,2,0.117287
66,1,CA1-V1,cued,CA1,3,0.964472
66,1,CA1-V1,cued,CA1,4,0.910083
66,1,CA1-V1,cued,CA1,5,0.004492
66,1,CA1-V1,cued,CA1,6,0.0
66,1,CA1-V1,cued,CA1,7,0.004016
66,1,CA1-V1,cued,CA1,8,0.04891
66,1,CA1-V1,cued,CA1,9,0.629677
66,1,CA1-V1,cued,CA1,10,0.666884
66,1,CA1-V1,cued,CA1,11,0.01252
66,1,CA1-V1,cued,CA1,12,0.009294
66,1,CA1-V1,cued,CA1,13,1.041533
66,1,CA1-V1,cued,CA1,14,1.105165
66,1,CA1-V1,cued,CA1,15,0.547825
66,1,CA1-V1,cued,CA1,16,0.695246
66,1,CA1-V1,cued,CA1,17,0.026943
66,1,CA1-V1,cued,CA1,18,0.23246
66,1,CA1-V1,cued,CA1,19,0.756923
66,1,CA1-V1,cued,CA1,20,0.974882
66,1,CA1-V1,cued,CA1,21,1.034239
66,1,CA1-V1,cued,CA1,22,0.015023
66,1,CA1-V1,cued,CA1,23,0.781189
66,1,CA1-V1,cued,CA1,24,0.050978
66,1,CA1-V1,cued,CA1,25,0.044924
66,1,CA1-V1,cued,CA1,26,0.531163
66,1,CA1-V1,cued,CA1,27,1.078401
66,1,CA1-V1,cued,CA1,28,0.748626
66,1,CA1-V1,cued,V1,0,0.128168
66,1,CA1-V1,cued,V1,1,0.945104
66,1,CA1-V1,cued,V1,2,0.800158
66,1,CA1-V1,cued,V1,3,0.665068
66,1,CA1-V1,cued,V1,4,0.962654
66,1,CA1-V1,cued,V1,5,0.880787
66,1,CA1-V1,cued,V1,6,0.906723
66,1,CA1-V1,cued,V1,7,0.521093
66,1,CA1-V1,cued,V1,8,0.321899
66,1,CA1-V1,cued,V1,9,0.959176
66,1,CA1-V1,cued,V1,10,0.961267
66,1,CA1-V1,cued,V1,11,0.851849
66,1,CA1-V1,cued,V1,12,0.872235
66,1,CA1-V1,cued,V1,13,0.989746
66,1,CA1-V1,cued,V1,14,0.983242
66,1,CA1-V1,cued,V1,15,0.864809
66,1,CA1-V1,cued,V1,16,0.878224
66,1,CA1-V1,cued,V1,17,0.190459
66,1,CA1-V1,cued,V1,18,0.738399
66,1,CA1-V1,cued,V1,19,0.073859
66,1,CA1-V1,cued,V1,20,0.36781
66,1,CA1-V1,cued,V1,21,0.173283
66,1,CA1-SUB,uncued,CA1,0,0.692561
66,1,CA1-SUB,uncued,CA1,1,0.111423
66,1,CA1-SUB,uncued,CA1,2,0.810529
66,1,CA1-SUB,uncued,CA1,3,0.106039
66,1,CA1-SUB,uncued,CA1,4,1.017534
66,1,CA1-SUB,uncued,CA1,5,0.016038
66,1,CA1-SUB,uncued,CA1,6,0.003921
66,1,CA1-SUB,uncued,CA1,7,0.017352
66,1,CA1-SUB,uncued,CA1,8,0.014433
66,1,CA1-SUB,uncued,CA1,9,0.813181
66,1,CA1-SUB,uncued,CA1,10,0.752532
66,1,CA1-SUB,uncued,CA1,11,0.007134
66,1,CA1-SUB,uncued,CA1,12,0.011214
66,1,CA1-SUB,uncued,CA1,13,1.154113
66,1,CA1-SUB,uncued,CA1,14,0.635626
66,1,CA1-SUB,uncued,CA1,15,0.563148
66,1,CA1-SUB,uncued,CA1,16,0.818271
66,1,CA1-SUB,uncued,CA1,17,0.059348
66,1,CA1-SUB,uncued,CA1,18,1.158827
66,1,CA1-SUB,uncued,CA1,19,0.783251
66,1,CA1-SUB,uncued,CA1,20,0.941381
66,1,CA1-SUB,uncued,CA1,21,1.000705
66,1,CA1-SUB,uncued,CA1,22,0.074021
66,1,CA1-SUB,uncued,CA1,23,0.988468
66,1,CA1-SUB,uncued,CA1,24,0.049455
66,1,CA1-SUB,uncued,CA1,25,1.228456
66,1,CA1-SUB,uncued,CA1,26,0.050401
66,1,CA1-SUB,uncued,CA1,27,0.043655
66,1,CA1-SUB,uncued,CA1,28,0.713138
66,1,CA1-SUB,uncued,SUB,0,1.048744
66,1,CA1-SUB,uncued,SUB,1,0.936213
66,1,CA1-SUB,uncued,SUB,2,1.06691
66,1,CA1-SUB,uncued,SUB,3,1.064277
66,1,CA1-SUB,uncued,SUB,4,0.996549
66,1,CA1-SUB,uncued,SUB,5,1.252031
66,1,CA1-SUB,uncued,SUB,6,1.027153
66,1,CA1-SUB,uncued,SUB,7,0.973307
66,1,CA1-SUB,uncued,SUB,8,1.180729
66,1,CA1-SUB,uncued,SUB,9,0.961769
66,1,CA1-SUB,uncued,SUB,10,1.094484
66,1,CA1-SUB,uncued,SUB,11,0.922351
66,1,CA1-SUB,uncued,SUB,12,1.197917
66,1,CA1-SUB,cued,CA1,0,0.623575
66,1,CA1-SUB,cued,CA1,1,0.648583
66,1,CA1-SUB,cued,CA1,2,0.117899
66,1,CA1-SUB,cued,CA1,3,0.857878
66,1,CA1-SUB,cued,CA1,4,0.901889
66,1,CA1-SUB,cued,CA1,5,0.004429
66,1,CA1-SUB,cued,CA1,6,0.0
66,1,CA1-SUB,cued,CA1,7,0.003617
66,1,CA1-SUB,cued,CA1,8,0.036131
66,1,CA1-SUB,cued,CA1,9,0.58722
66,1,CA1-SUB,cued,CA1,10,0.495342
66,1,CA1-SUB,cued,CA1,11,0.012221
66,1,CA1-SUB,cued,CA1,12,0.009222
66,1,CA1-SUB,cued,CA1,13,1.020725
66,1,CA1-SUB,cued,CA1,14,0.969941
66,1,CA1-SUB,cued,CA1,15,0.53874
66,1,CA1-SUB,cued,CA1,16,0.55769
66,1,CA1-SUB,cued,CA1,17,0.026858
66,1,CA1-SUB,cued,CA1,18,0.171639
66,1,CA1-SUB,cued,CA1,19,0.74887
66,1,CA1-SUB,cued,CA1,20,0.884739
66,1,CA1-SUB,cued,CA1,21,1.00016
66,1,CA1-SUB,cued,CA1,22,0.012543
66,1,CA1-SUB,cued,CA1,23,0.741685
66,1,CA1-SUB,cued,CA1,24,0.049141
66,1,CA1-SUB,cued,CA1,25,0.036261
66,1,CA1-SUB,cued,CA1,26,0.394048
66,1,CA1-SUB,cued,CA1,27,1.04829
66,1,CA1-SUB,cued,CA1,28,0.725405
66,1,CA1-SUB,cued,SUB,0,0.999934
66,1,CA1-SUB,cued,SUB,1,0.950538
66,1,CA1-SUB,cued,SUB,2,1.051073
66,1,CA1-SUB,cued,SUB,3,0.992093
66,1,CA1-SUB,cued,SUB,4,0.972296
66,1,CA1-SUB,cued,SUB,5,0.868456
66,1,CA1-SUB,cued,SUB,6,0.877496
66,1,CA1-SUB,cued,SUB,7,1.040411
66,1,CA1-SUB,cued,SUB,8,1.162634
66,1,CA1-SUB,cued,SUB,9,0.909468
66,1,CA1-SUB,cued,SUB,10,1.039626
66,1,CA1-SUB,cued,SUB,11,1.009208
66,1,CA1-SUB,cued,SUB,12,0.677099
66,1,RSC-SUB,uncued,RSC,0,0.824123
66,1,RSC-SUB,uncued,RSC,1,1.014273
66,1,RSC-SUB,uncued,RSC,2,0.823581
66,1,RSC-SUB,uncued,RSC,3,1.07017
66,1,RSC-SUB,uncued,RSC,4,1.314673
66,1,RSC-SUB,uncued,RSC,5,0.877461
66,1,RSC-SUB,uncued,RSC,6,1.124676
66,1,RSC-SUB,uncued,RSC,7,0.728155
66,1,RSC-SUB,uncued,RSC,8,0.066932
66,1,RSC-SUB,uncued,RSC,9,1.227794
66,1,RSC-SUB,uncued,RSC,10,0.571826
66,1,RSC-SUB,uncued,RSC,11,0.034294
66,1,RSC-SUB,uncued,RSC,12,0.633938
66,1,RSC-SUB,uncued,RSC,13,0.524544
66,1,RSC-SUB,uncued,RSC,14,1.31524
66,1,RSC-SUB,uncued,RSC,15,0.05979
66,1,RSC-SUB,uncued,RSC,16,1.181416
66,1,RSC-SUB,uncued,RSC,17,0.315379
66,1,RSC-SUB,uncued,SUB,0,1.049979
66,1,RSC-SUB,uncued,SUB,1,0.939119
66,1,RSC-SUB,uncued,SUB,2,1.069153
66,1,RSC-SUB,uncued,SUB,3,1.065755
66,1,RSC-SUB,uncued,SUB,4,0.996924
66,1,RSC-SUB,uncued,SUB,5,1.251941
66,1,RSC-SUB,uncued,SUB,6,1.025753
66,1,RSC-SUB,uncued,SUB,7,0.973531
66,1,RSC-SUB,uncued,SUB,8,1.189512
66,1,RSC-SUB,uncued,SUB,9,0.962574
66,1,RSC-SUB,uncued,SUB,10,1.096764
66,1,RSC-SUB,uncued,SUB,11,0.923035
66,1,RSC-SUB,uncued,SUB,12,1.195163
66,1,RSC-SUB,cued,RSC,0,0.462655
66,1,RSC-SUB,cued,RSC,1,0.498782
66,1,RSC-SUB,cued,RSC,2,0.998547
66,1,RSC-SUB,cued,RSC,3,1.002146
66,1,RSC-SUB,cued,RSC,4,0.969805
66,1,RSC-SUB,cued,RSC,5,0.87563
66,1,RSC-SUB,cued,RSC,6,0.942457
66,1,RSC-SUB,cued,RSC,7,0.162865
