animal,learner,pair,center_trial,trial_frac,performance,lp_rel,n_bins,cc1,n_sig,mi_sig,ifi,optimal_lag,gini_x,gini_y,gini_pearson_x,gini_pearson_y,rot_x,rot_y,rot_x_cc1,rot_y_cc1,jac_x,jac_y,sh_x,sh_y,sh_x_cc1,sh_y_cc1
66,1,CA1-DG,73.0,0.4114,0.7755,45.0,12000,0.1656,1,0.0139,0.0082,0,0.6626,0.1194,0.2848,0.2777,86.2,76.02,87.46,41.21,0.4545,0.6364,65.91,67.26,6.2,43.88
66,1,CA1-DG,78.0,0.44,0.754,50.0,12000,0.1812,1,0.0167,0.0468,0,0.241,0.1111,0.2656,0.2567,86.9,64.59,70.54,38.86,0.3333,0.3846,73.48,86.71,65.35,49.64
66,1,CA1-DG,83.0,0.4686,0.722,55.0,12000,0.1426,5,0.0591,0.0311,-1,0.2123,0.1111,0.2687,0.251,83.52,86.83,21.73,39.39,0.4545,0.3846,87.95,87.21,87.25,76.37
66,1,CA1-DG,88.0,0.4971,0.7711,60.0,12000,0.1807,1,0.0166,0.0107,0,0.1467,0.1268,0.2808,0.276,86.34,86.81,36.02,40.82,0.3333,0.2857,72.39,73.81,40.87,48.54
66,1,CA1-DG,93.0,0.5257,0.8193,65.0,12000,0.1861,1,0.0176,0.0217,0,0.2386,0.1283,0.2911,0.311,81.17,58.91,34.49,33.85,0.6,0.3846,72.78,86.38,63.62,56.03
66,1,CA1-DG,98.0,0.5543,0.8782,70.0,14000,0.2091,2,0.032,0.0536,2,0.6515,0.1279,0.2826,0.2897,77.4,76.53,84.38,49.88,0.2308,0.2,87.4,75.53,37.62,41.95
66,1,CA1-DG,103.0,0.5829,0.8685,75.0,12000,0.1713,1,0.0149,0.0676,0,0.1515,0.1267,0.3179,0.2475,86.15,67.29,78.07,39.3,0.4545,0.2857,89.06,86.5,47.75,52.32
66,1,CA1-DG,108.0,0.6114,0.7722,80.0,16000,0.145,2,0.0162,0.0021,0,0.1438,0.123,0.341,0.2892,62.61,61.6,33.15,32.68,0.4545,0.2857,74.77,81.83,60.3,43.71
66,1,CA1-DG,113.0,0.64,0.6958,85.0,14000,0.1325,2,0.0379,0.016,-1,0.1566,0.1443,0.3226,0.2842,53.97,49.65,27.74,41.58,0.6,0.125,89.06,89.18,48.51,61.81
66,1,CA1-DG,118.0,0.6686,0.7958,90.0,12000,0.1642,2,0.0213,0.056,0,0.1369,0.1135,0.2941,0.2375,76.34,62.43,30.49,38.85,0.3333,0.2,80.91,86.55,54.72,56.83
66,1,CA1-DG,123.0,0.6971,0.8921,95.0,12000,0.1719,1,0.015,-0.0468,0,0.192,0.1226,0.3173,0.2761,53.75,61.61,28.82,40.94,0.4545,0.3846,86.55,76.32,58.38,42.02
66,1,CA1-DG,128.0,0.7257,0.9333,100.0,14000,0.1909,2,0.0289,0.0489,0,0.2121,0.1333,0.3506,0.2814,47.7,52.73,33.7,51.74,0.4545,0.2857,87.24,75.24,53.09,40.57
66,1,CA1-DG,133.0,0.7543,0.6667,105.0,12000,0.2251,2,0.0379,-0.0158,0,0.1638,0.1352,0.324,0.2484,48.49,57.71,33.45,44.03,0.2308,0.5,85.22,68.72,63.41,45.04
66,1,CA1-DG,138.0,0.7829,0.5333,110.0,12000,0.214,2,0.0349,0.034,0,0.1757,0.1222,0.3402,0.3019,42.87,41.63,26.77,37.66,0.6,0.5,85.94,73.66,70.23,58.72
66,1,CA1-DG,143.0,0.8114,0.4,115.0,14000,0.1816,1,0.0168,-0.0207,0,0.2357,0.1463,0.3167,0.2853,68.48,82.35,25.56,32.42,0.4545,0.3846,89.7,88.96,62.97,36.93
66,1,CA1-DG,148.0,0.84,0.3333,120.0,10000,0.2252,2,0.0379,0.0221,0,0.248,0.1462,0.3372,0.2839,64.82,88.31,23.59,30.07,0.3333,0.3846,67.09,74.28,44.14,59.42
66,1,CA1-DG,153.0,0.8686,0.2,125.0,12000,0.2061,1,0.0217,-0.0056,0,0.2249,0.1349,0.3348,0.286,65.24,68.27,28.55,35.3,0.4545,0.2857,83.95,64.24,48.13,40.5
66,1,CA1-DG,158.0,0.8971,0.0667,130.0,14000,0.1882,1,0.018,0.0171,0,0.2277,0.1543,0.3444,0.3008,78.8,66.77,26.46,31.37,0.6,0.2,87.13,82.0,86.17,34.99
66,1,CA1-DG,163.0,0.9257,0.0667,135.0,14000,0.1804,1,0.0165,0.0372,0,0.197,0.1636,0.3146,0.2944,74.42,78.32,19.22,26.11,0.7778,0.3846,89.69,83.32,51.33,54.06
66,1,CA1-DG,168.0,0.9543,0.0667,140.0,14000,0.2034,2,0.0348,0.0098,0,0.2285,0.1601,0.3311,0.3051,52.13,43.67,27.57,26.96,0.4545,0.5,79.58,83.98,78.07,66.44
66,1,CA1-V1,8.0,0.04,0.0873,-20.0,16000,0.0966,0,0.0,0.0167,0,0.3881,0.0757,0.171,0.1345,nan,nan,nan,nan,,,87.84,77.21,88.11,41.29
66,1,CA1-V1,13.0,0.0686,0.1809,-15.0,14000,0.1013,0,0.0,0.0195,0,0.7253,0.0712,0.221,0.1937,75.0,45.95,74.56,49.84,0.4545,0.3333,87.6,74.77,7.21,29.93
66,1,CA1-V1,18.0,0.0971,0.2378,-10.0,16000,0.0567,0,0.0,0.0061,0,0.3063,0.0645,0.1652,0.1534,66.85,63.99,58.91,63.69,0.6,0.3333,81.72,80.33,89.06,28.92
66,1,CA1-V1,23.0,0.1257,0.3668,-5.0,14000,0.1035,0,0.0,-0.023,0,0.1949,0.0555,0.151,0.1839,81.59,73.72,76.94,38.14,0.4545,0.7143,75.87,84.01,57.51,47.46
66,1,CA1-V1,28.0,0.1543,0.5437,0.0,12000,0.1644,1,0.0137,0.0468,0,0.7119,0.0628,0.2007,0.2164,70.78,87.06,66.58,81.59,0.6,0.3333,77.61,74.94,1.01,53.04
66,1,CA1-V1,33.0,0.1829,0.7337,5.0,12000,0.0659,0,0.0,-0.0092,0,0.2833,0.0643,0.154,0.1439,72.98,66.11,52.02,55.92,0.4545,0.3333,78.46,73.15,89.9,21.32
66,1,CA1-V1,38.0,0.2114,0.7044,10.0,12000,0.0399,0,0.0,-0.0122,0,0.2466,0.0635,0.1878,0.1459,60.59,74.35,79.84,87.61,0.6,0.2,85.45,88.37,86.73,86.75
66,1,CA1-V1,43.0,0.24,0.7428,15.0,12000,-0.1029,4,0.0534,-0.0234,0,0.2705,0.0549,0.1602,0.166,78.25,81.26,84.11,80.29,0.4545,0.5,84.87,70.59,16.67,86.64
66,1,CA1-V1,48.0,0.2686,0.8038,20.0,12000,-0.127,7,0.1059,0.0187,0,0.1326,0.0499,0.1749,0.1452,80.99,84.89,76.56,63.79,0.4545,0.3333,73.03,88.56,53.76,63.96
66,1,CA1-V1,53.0,0.2971,0.9917,25.0,12000,0.0929,0,0.0,-0.0293,0,0.7062,0.0529,0.2268,0.2003,76.49,88.99,88.81,51.14,0.3333,0.3333,83.36,67.29,12.68,45.31
66,1,CA1-V1,58.0,0.3257,0.9917,30.0,12000,0.0638,0,0.0,0.0572,4,0.1819,0.0597,0.1539,0.1936,83.37,83.28,74.86,88.88,0.6,0.5,77.13,88.56,55.4,62.3
66,1,CA1-V1,63.0,0.3543,0.965,35.0,12000,-0.1352,7,0.1181,-0.0191,4,0.1698,0.0635,0.1617,0.1662,72.98,64.23,60.51,38.5,0.6,0.5,85.42,66.37,61.91,78.67
66,1,CA1-V1,68.0,0.3829,0.915,40.0,12000,0.0915,0,0.0,0.0004,-3,0.2416,0.0917,0.1327,0.1486,89.66,82.33,46.78,51.98,0.6,0.7143,86.82,84.04,81.81,86.08
66,1,CA1-V1,73.0,0.4114,0.7755,45.0,12000,0.119,0,0.0,0.0008,0,0.6956,0.0719,0.2046,0.1368,75.73,84.75,83.64,56.96,0.4545,0.7143,70.52,85.32,69.85,70.29
66,1,CA1-V1,78.0,0.44,0.754,50.0,12000,0.047,0,0.0,0.0255,3,0.2051,0.0696,0.1471,0.1073,88.58,70.63,75.9,56.34,0.4545,0.7143,82.91,86.54,87.74,70.91
66,1,CA1-V1,83.0,0.4686,0.722,55.0,12000,0.2211,6,0.1235,-0.0187,-2,0.2381,0.0547,0.1166,0.1635,84.55,80.16,60.64,37.88,0.3333,0.5,82.86,68.84,74.59,73.99
66,1,CA1-V1,88.0,0.4971,0.7711,60.0,12000,0.0975,0,0.0,0.0379,4,0.1393,0.0666,0.1662,0.1671,88.68,58.63,73.11,32.88,0.2308,0.7143,89.09,83.29,83.71,72.59
66,1,CA1-V1,93.0,0.5257,0.8193,65.0,12000,0.0699,0,0.0,-0.0315,-5,0.2139,0.0718,0.1518,0.1421,71.18,76.74,46.77,35.98,0.6,0.7143,88.73,82.55,89.81,75.1
66,1,CA1-V1,98.0,0.5543,0.8782,70.0,14000,0.2107,11,0.1915,-0.0056,-4,0.6703,0.0364,0.1359,0.1358,83.39,79.15,86.71,88.89,0.1429,0.3333,83.23,86.52,2.34,61.29
66,1,CA1-V1,103.0,0.5829,0.8685,75.0,12000,0.0222,0,0.0,0.0055,4,0.1463,0.0656,0.1252,0.0928,86.64,79.87,87.69,77.42,0.3333,0.7143,80.97,75.47,78.98,66.34
66,1,CA1-V1,108.0,0.6114,0.7722,80.0,16000,0.0245,0,0.0,-0.0058,0,0.1683,0.1012,0.1085,0.1392,76.11,76.34,63.21,74.2,0.6,0.2,86.4,86.07,78.34,77.91
66,1,CA1-V1,113.0,0.64,0.6958,85.0,14000,0.0678,0,0.0,-0.0102,-1,0.1554,0.0483,0.1098,0.1229,83.82,89.83,84.27,83.39,0.4545,0.3333,78.04,77.8,67.47,88.56
66,1,CA1-V1,118.0,0.6686,0.7958,90.0,12000,0.0127,0,0.0,-0.0182,2,0.1418,0.0537,0.1265,0.1029,87.8,89.73,89.58,73.02,0.3333,0.5,71.56,87.71,77.11,88.75
66,1,CA1-V1,123.0,0.6971,0.8921,95.0,12000,0.0266,0,0.0,0.0109,4,0.1928,0.0437,0.1222,0.1368,87.24,82.17,84.11,77.04,0.1429,0.5,81.18,77.18,77.98,54.57
66,1,CA1-V1,128.0,0.7257,0.9333,100.0,14000,0.0425,0,0.0,0.0038,1,0.2129,0.0554,0.1698,0.134,83.48,88.6,59.75,37.92,0.2308,0.3333,87.24,74.82,80.18,80.46
66,1,CA1-V1,133.0,0.7543,0.6667,105.0,12000,0.0186,0,0.0,0.0057,0,0.1625,0.0452,0.1351,0.081,84.52,81.45,80.34,76.77,0.2308,0.7143,84.78,78.91,79.07,85.63
66,1,CA1-V1,138.0,0.7829,0.5333,110.0,12000,-0.1698,8,0.1383,0.0076,-2,0.1801,0.059,0.1454,0.1363,73.72,86.18,80.27,89.23,0.4545,0.3333,80.95,73.88,71.95,66.13
66,1,CA1-V1,143.0,0.8114,0.4,115.0,14000,-0.153,6,0.0908,0.0084,0,0.2526,0.0721,0.1186,0.1036,78.34,88.1,62.18,67.4,0.3333,0.3333,84.7,82.18,85.12,54.51
66,1,CA1-V1,148.0,0.84,0.3333,120.0,10000,-0.0002,0,0.0,-0.0154,-5,0.2224,0.0691,0.1427,0.1035,77.03,86.48,64.38,58.01,0.4545,0.5,86.21,83.64,81.24,83.39
66,1,CA1-V1,153.0,0.8686,0.2,125.0,12000,0.173,5,0.0728,0.0398,5,0.2253,0.0664,0.1425,0.144,80.69,71.56,84.31,65.41,0.3333,0.7143,86.2,77.42,78.66,82.01
66,1,CA1-V1,158.0,0.8971,0.0667,130.0,14000,-0.0791,2,0.0161,0.0249,5,0.206,0.0745,0.1301,0.0983,79.09,89.61,65.17,52.96,0.4545,0.5,86.16,86.2,84.56,80.55
66,1,CA1-V1,163.0,0.9257,0.0667,135.0,14000,0.0627,10,0.153,-0.0247,-5,0.1687,0.0721,0.1534,0.1549,86.05,70.52,73.87,40.31,0.6,0.5,89.29,71.42,62.24,47.89
66,1,CA1-V1,168.0,0.9543,0.0667,140.0,14000,0.0977,0,0.0,-0.025,0,0.2367,0.0803,0.1435,0.1404,64.52,66.27,88.07,82.19,0.4545,0.5,79.76,87.35,81.69,40.22
66,1,CA1-SUB,8.0,0.04,0.0873,-20.0,16000,0.1375,1,0.0095,-0.0359,0,0.39,0.0563,0.195,0.182,nan,nan,nan,nan,,,88.05,72.05,88.65,36.06
66,1,CA1-SUB,13.0,0.0686,0.1809,-15.0,14000,0.1217,1,0.0075,-0.0534,0,0.7594,0.0761,0.2967,0.2001,86.15,42.06,84.21,27.39,0.3333,0.6,88.08,85.54,1.94,29.78
66,1,CA1-SUB,18.0,0.0971,0.2378,-10.0,16000,0.1089,1,0.006,-0.1132,0,0.3157,0.0487,0.2271,0.1939,85.39,86.83,86.46,85.27,0.4545,0.6,89.68,57.83,83.0,35.57
66,1,CA1-SUB,23.0,0.1257,0.3668,-5.0,14000,0.1274,1,0.0082,-0.0686,0,0.1968,0.0434,0.2402,0.1739,75.91,45.14,71.54,31.39,0.4545,0.6,87.46,74.83,33.99,30.87
66,1,CA1-SUB,28.0,0.1543,0.5437,0.0,12000,0.1232,1,0.0076,-0.0453,-4,0.7448,0.0352,0.2196,0.2027,79.26,48.66,84.67,34.72,0.3333,0.6,87.72,61.21,11.63,44.09
66,1,CA1-SUB,33.0,0.1829,0.7337,5.0,12000,0.0941,0,0.0,0.0048,0,0.2993,0.0424,0.2026,0.1929,80.98,79.45,58.76,20.04,0.3333,0.6,88.35,82.44,74.7,26.26
66,1,CA1-SUB,38.0,0.2114,0.7044,10.0,12000,0.0923,0,0.0,-0.0804,-4,0.2665,0.0444,0.2089,0.1788,72.66,78.37,50.57,30.48,0.3333,0.6,72.69,87.05,64.47,48.72
66,1,CA1-SUB,43.0,0.24,0.7428,15.0,12000,-0.1046,0,0.0,-0.1122,-3,0.2456,0.049,0.2173,0.1665,70.77,48.96,49.7,39.24,0.4545,0.6,86.33,74.35,63.1,43.64
66,1,CA1-SUB,48.0,0.2686,0.8038,20.0,12000,-0.1467,1,0.0218,-0.1021,-3,0.1698,0.0393,0.1712,0.1271,82.01,83.08,50.25,34.51,0.4545,0.6,87.52,66.81,86.87,87.48
66,1,CA1-SUB,53.0,0.2971,0.9917,25.0,12000,0.1121,0,0.0,-0.0534,0,0.7259,0.0412,0.2557,0.175,75.91,72.28,89.77,43.45,0.3333,0.3333,73.67,57.25,24.7,74.75
66,1,CA1-SUB,58.0,0.3257,0.9917,30.0,12000,0.1346,1,0.0091,-0.035,0,0.1786,0.026,0.2574,0.2041,68.93,33.9,80.16,58.25,0.6,0.6,71.95,60.82,52.5,40.25
66,1,CA1-SUB,63.0,0.3543,0.965,35.0,12000,0.1519,4,0.0712,-0.0853,0,0.1861,0.0498,0.21,0.1794,81.82,71.37,75.06,61.26,0.4545,1.0,84.55,66.96,62.3,46.38
66,1,CA1-SUB,68.0,0.3829,0.915,40.0,12000,0.0735,0,0.0,-0.0406,-1,0.2747,0.0389,0.1941,0.1283,59.56,52.05,52.08,29.16,0.3333,0.6,66.02,48.27,58.73,75.55
66,1,CA1-SUB,73.0,0.4114,0.7755,45.0,12000,0.0704,0,0.0,-0.063,0,0.6912,0.0288,0.2111,0.1855,51.27,28.59,67.1,24.55,0.6,0.6,65.15,72.6,6.36,37.89
66,1,CA1-SUB,78.0,0.44,0.754,50.0,12000,0.0874,0,0.0,-0.0642,0,0.1809,0.0174,0.154,0.1741,74.97,74.78,76.62,31.31,0.2308,0.3333,89.03,79.71,79.51,41.56
66,1,CA1-SUB,83.0,0.4686,0.722,55.0,12000,0.0997,4,0.0863,-0.092,-3,0.2447,0.0288,0.1458,0.1279,63.31,64.61,83.67,73.48,0.4545,1.0,85.28,71.17,73.44,89.65
66,1,CA1-SUB,88.0,0.4971,0.7711,60.0,12000,0.0661,0,0.0,-0.0366,0,0.1625,0.0223,0.1939,0.1438,74.22,52.38,57.99,53.77,0.4545,0.3333,88.49,80.55,84.32,58.43
66,1,CA1-SUB,93.0,0.5257,0.8193,65.0,12000,0.0535,0,0.0,-0.0919,-1,0.2532,0.0429,0.1838,0.1368,73.82,61.04,73.93,55.64,0.4545,0.3333,74.27,80.89,80.66,78.29
66,1,CA1-SUB,98.0,0.5543,0.8782,70.0,14000,-0.0604,6,0.112,-0.0886,0,0.6858,0.0326,0.1895,0.1823,78.82,71.16,79.75,25.64,0.1429,0.6,78.81,78.8,61.99,41.68
66,1,CA1-SUB,103.0,0.5829,0.8685,75.0,12000,0.0264,0,0.0,-0.0514,1,0.1723,0.0311,0.1443,0.1029,84.71,74.74,85.9,85.58,0.1429,0.3333,84.76,89.82,71.52,89.97
66,1,CA1-SUB,108.0,0.6114,0.7722,80.0,16000,0.0515,0,0.0,-0.0085,0,0.1548,0.0402,0.1839,0.1472,79.54,80.25,76.1,68.97,0.3333,0.3333,83.74,78.31,78.03,41.81
66,1,CA1-SUB,113.0,0.64,0.6958,85.0,14000,0.1327,1,0.0089,-0.1047,0,0.1881,0.0617,0.1907,0.146,88.24,72.26,51.33,38.91,0.4545,0.3333,79.45,86.7,68.13,27.92
66,1,CA1-SUB,118.0,0.6686,0.7958,90.0,12000,0.0875,0,0.0,-0.072,0,0.1868,0.0694,0.2134,0.1602,83.31,58.07,46.99,27.15,0.3333,0.6,87.19,82.06,65.64,66.78
66,1,CA1-SUB,123.0,0.6971,0.8921,95.0,12000,0.0625,0,0.0,-0.0392,0,0.1885,0.0528,0.1889,0.1673,88.69,80.44,49.62,27.63,0.2308,0.6,83.04,85.76,85.11,78.92
66,1,CA1-SUB,128.0,0.7257,0.9333,100.0,14000,0.0831,0,0.0,-0.0406,0,0.1673,0.1102,0.1898,0.2019,85.28,76.17,86.67,80.3,0.4545,0.6,80.24,68.56,77.85,71.21
66,1,CA1-SUB,133.0,0.7543,0.6667,105.0,12000,0.0633,0,0.0,-0.061,0,0.2037,0.0619,0.1798,0.1629,61.02,68.68,84.88,83.39,0.6,0.6,88.24,86.79,89.88,34.42
66,1,CA1-SUB,138.0,0.7829,0.5333,110.0,12000,0.2333,7,0.1216,-0.0431,0,0.1793,0.0562,0.1526,0.1084,82.46,85.3,65.41,60.46,0.3333,0.6,76.03,86.58,86.54,87.61
66,1,CA1-SUB,143.0,0.8114,0.4,115.0,14000,0.2345,7,0.1006,-0.0591,-5,0.1774,0.0416,0.1936,0.1654,79.02,63.53,64.99,47.74,0.4545,0.6,74.1,80.15,67.19,74.24
66,1,CA1-SUB,148.0,0.84,0.3333,120.0,10000,0.0614,0,0.0,-0.0248,-3,0.2119,0.0441,0.2016,0.1819,89.14,70.97,66.04,35.98,0.3333,1.0,78.2,85.42,74.89,59.44
66,1,CA1-SUB,153.0,0.8686,0.2,125.0,12000,-0.0521,2,0.0187,-0.0062,0,0.2333,0.0757,0.1766,0.1371,86.96,87.9,49.19,36.24,0.3333,1.0,72.97,65.79,85.18,72.37
66,1,CA1-SUB,158.0,0.8971,0.0667,130.0,14000,0.0275,4,0.0352,-0.0595,-2,0.2046,0.0537,0.1706,0.1828,72.02,76.89,50.78,53.01,0.4545,0.6,81.1,83.34,88.84,81.32
66,1,CA1-SUB,163.0,0.9257,0.0667,135.0,14000,-0.106,7,0.101,-0.0911,-4,0.217,0.0402,0.1736,0.1736,78.94,77.51,51.71,34.56,0.4545,0.3333,89.68,65.17,76.68,56.45
66,1,CA1-SUB,168.0,0.9543,0.0667,140.0,14000,0.0754,0,0.0,0.0354,0,0.2392,0.049,0.1867,0.0831,78.69,89.94,82.14,81.84,0.4545,0.6,89.78,84.07,88.43,57.48
66,1,RSC-SUB,8.0,0.04,0.0873,-20.0,16000,0.0599,0,0.0,-0.0264,-5,0.3074,0.0565,0.1157,0.1557,nan,nan,nan,nan,,,79.41,83.38,51.37,55.07
66,1,RSC-SUB,13.0,0.0686,0.1809,-15.0,14000,0.0119,2,0.011,0.0459,3,0.1803,0.0764,0.1254,0.1045,72.76,71.2,67.66,51.98,0.6667,0.6,84.16,77.72,76.68,67.63
66,1,RSC-SUB,18.0,0.0971,0.2378,-10.0,16000,0.0176,0,0.0,-0.0218,-4,0.1438,0.049,0.1507,0.1047,88.66,78.59,82.1,68.75,0.6667,0.6,85.86,88.61,87.74,80.98
66,1,RSC-SUB,23.0,0.1257,0.3668,-5.0,14000,0.0234,0,0.0,0.0494,3,0.1032,0.0438,0.1305,0.1543,69.06,86.06,71.72,80.14,0.6667,0.6,75.86,79.83,87.04,85.39
66,1,RSC-SUB,28.0,0.1543,0.5437,0.0,12000,0.0383,0,0.0,0.0241,-1,0.139,0.035,0.1223,0.1271,86.37,81.61,82.18,61.64,0.4286,0.6,77.1,81.85,67.17,61.1
66,1,RSC-SUB,33.0,0.1829,0.7337,5.0,12000,-0.1587,4,0.0448,0.1196,2,0.2232,0.0423,0.1408,0.1127,80.38,75.57,88.3,82.87,0.4286,0.6,82.93,78.28,85.01,68.53
66,1,RSC-SUB,38.0,0.2114,0.7044,10.0,12000,-0.0285,0,0.0,0.0003,0,0.1472,0.0447,0.157,0.156,80.96,79.21,84.59,73.57,0.4286,0.6,84.89,67.3,83.15,70.43
66,1,RSC-SUB,43.0,0.24,0.7428,15.0,12000,-0.0218,1,0.0192,0.0421,3,0.103,0.0489,0.1307,0.1174,84.26,78.69,89.5,87.91,0.4286,0.6,86.09,87.26,50.81,69.99
66,1,RSC-SUB,48.0,0.2686,0.8038,20.0,12000,-0.0561,4,0.0709,0.0262,3,0.1064,0.0393,0.095,0.1061,80.46,88.73,48.19,42.62,0.4286,0.6,88.71,84.03,67.49,78.18
66,1,RSC-SUB,53.0,0.2971,0.9917,25.0,12000,0.027,0,0.0,0.0326,3,0.0937,0.0415,0.1524,0.1149,86.22,84.84,69.78,57.16,0.1111,0.3333,88.4,89.21,55.92,69.25
66,1,RSC-SUB,58.0,0.3257,0.9917,30.0,12000,0.0072,0,0.0,-0.0158,5,0.1382,0.0262,0.1343,0.0951,84.98,77.91,70.92,65.88,0.4286,0.6,76.93,79.63,75.16,74.17
66,1,RSC-SUB,63.0,0.3543,0.965,35.0,12000,-0.0811,3,0.0381,0.0127,-3,0.0921,0.0498,0.1332,0.106,66.06,70.06,51.89,65.38,0.25,1.0,87.49,72.75,61.03,89.62
66,1,RSC-SUB,68.0,0.3829,0.915,40.0,12000,0.0333,0,0.0,-0.0128,3,0.1685,0.0392,0.139,0.1187,89.59,87.47,71.48,70.72,0.25,0.6,76.53,83.83,85.03,84.69
66,1,RSC-SUB,73.0,0.4114,0.7755,45.0,12000,0.0323,1,0.0053,-0.0073,1,0.2027,0.0289,0.1141,0.0578,71.64,80.31,72.97,76.04,0.6667,0.6,85.67,86.28,88.4,75.97
66,1,RSC-SUB,78.0,0.44,0.754,50.0,12000,0.0362,0,0.0,0.0252,3,0.1174,0.0174,0.1256,0.1185,75.22,74.93,76.53,61.06,0.25,0.3333,77.64,88.18,77.2,87.66
66,1,RSC-SUB,83.0,0.4686,0.722,55.0,12000,0.3648,6,0.1549,0.0184,0,0.1318,0.0287,0.1307,0.1223,82.67,75.94,58.28,45.16,0.4286,1.0,82.65,83.97,61.37,61.11
66,1,RSC-SUB,88.0,0.4971,0.7711,60.0,12000,0.0083,0,0.0,0.0588,4,0.1389,0.0226,0.1161,0.0803,89.04,87.0,74.63,54.32,0.1111,0.3333,87.46,67.51,82.94,67.83
66,1,RSC-SUB,93.0,0.5257,0.8193,65.0,12000,0.0087,1,0.0046,0.0045,4,0.1292,0.0431,0.1538,0.1102,82.06,82.48,82.02,77.88,0.4286,0.3333,80.82,81.55,84.72,74.53
66,1,RSC-SUB,98.0,0.5543,0.8782,70.0,14000,0.1582,1,0.0127,0.0503,3,0.17,0.0328,0.1172,0.1079,85.55,75.78,86.77,76.44,0.25,0.6,89.31,87.6,77.51,67.67
66,1,RSC-SUB,103.0,0.5829,0.8685,75.0,12000,0.0559,6,0.0385,0.0263,3,0.1143,0.0312,0.1154,0.1281,75.56,78.28,43.35,64.02,0.4286,0.3333,77.15,74.1,85.41,87.25
66,1,RSC-SUB,108.0,0.6114,0.7722,80.0,16000,0.1995,8,0.1155,0.0207,5,0.1918,0.0402,0.1379,0.0766,79.19,81.77,47.73,59.55,0.6667,0.3333,87.06,85.76,62.72,68.88
66,1,RSC-SUB,113.0,0.64,0.6958,85.0,14000,0.1593,8,0.1111,-0.006,0,0.3407,0.0615,0.1487,0.1763,89.95,89.45,88.69,89.92,0.25,0.3333,79.05,81.75,63.96,84.96
66,1,RSC-SUB,118.0,0.6686,0.7958,90.0,12000,0.0359,0,0.0,-0.0476,-3,0.2302,0.0691,0.1462,0.1014,88.39,85.82,81.85,77.59,0.6667,0.6,67.85,84.62,78.67,71.36
66,1,RSC-SUB,123.0,0.6971,0.8921,95.0,12000,-0.0174,3,0.0442,0.0434,2,0.2218,0.0527,0.1681,0.1408,76.08,82.7,65.98,68.29,0.6667,0.6,75.41,78.85,69.78,74.09
66,1,RSC-SUB,128.0,0.7257,0.9333,100.0,14000,0.033,3,0.0323,0.0211,3,0.1805,0.1097,0.1381,0.1272,82.15,69.58,65.41,85.97,0.4286,0.6,87.9,79.98,77.45,85.08
66,1,RSC-SUB,133.0,0.7543,0.6667,105.0,12000,0.0383,0,0.0,0.0161,0,0.1768,0.0616,0.149,0.1267,83.75,88.99,76.38,69.4,0.4286,0.6,82.76,82.96,62.46,53.57
66,1,RSC-SUB,138.0,0.7829,0.5333,110.0,12000,-0.1531,3,0.044,0.0125,-2,0.1099,0.056,0.1022,0.1372,75.46,88.03,73.32,84.59,0.4286,0.6,87.24,86.7,71.94,89.25
66,1,RSC-SUB,143.0,0.8114,0.4,115.0,14000,-0.0276,5,0.0726,-0.0175,0,0.2188,0.0414,0.1685,0.1297,81.04,84.33,75.55,52.65,0.6667,0.6,76.25,69.49,84.81,75.8
66,1,RSC-SUB,148.0,0.84,0.3333,120.0,10000,0.0217,3,0.0392,-0.0207,1,0.2955,0.0441,0.1945,0.1756,84.03,69.68,72.82,71.46,0.4286,1.0,89.55,79.36,79.88,58.99
66,1,RSC-SUB,153.0,0.8686,0.2,125.0,12000,-0.1124,3,0.0306,0.0181,4,0.177,0.0755,0.1344,0.1175,76.51,80.43,61.01,71.81,0.4286,1.0,87.22,88.94,80.06,87.68
66,1,RSC-SUB,158.0,0.8971,0.0667,130.0,14000,-0.2129,3,0.0353,0.0099,4,0.3839,0.0535,0.1624,0.0809,88.51,82.4,68.26,88.42,0.6667,0.6,82.01,89.81,46.77,51.89
66,1,RSC-SUB,163.0,0.9257,0.0667,135.0,14000,0.1604,7,0.2946,-0.0177,-1,0.2726,0.0401,0.1394,0.131,67.55,75.77,23.97,62.53,0.4286,0.3333,70.98,68.97,69.31,75.15
66,1,RSC-SUB,168.0,0.9543,0.0667,140.0,14000,0.0223,0,0.0,0.019,4,0.2943,0.0488,0.1522,0.1163,79.23,75.63,56.62,81.59,0.6667,0.6,83.37,83.9,78.69,80.37
66,1,V1-RSC,8.0,0.04,0.0873,-20.0,16000,0.0948,0,0.0,0.0501,3,0.0787,0.2834,0.1892,0.1906,nan,nan,nan,nan,,,62.93,80.48,50.99,50.89
66,1,V1-RSC,13.0,0.0686,0.1809,-15.0,14000,0.0217,0,0.0,0.0423,3,0.086,0.199,0.1818,0.1445,59.75,81.49,67.94,89.94,0.5,0.4286,87.75,78.99,89.96,85.75
66,1,V1-RSC,18.0,0.0971,0.2378,-10.0,16000,0.0506,0,0.0,0.0235,1,0.0713,0.11,0.1941,0.1785,68.27,66.76,78.9,59.68,0.3333,0.6667,68.31,76.63,79.1,47.77
66,1,V1-RSC,23.0,0.1257,0.3668,-5.0,14000,0.1077,1,0.0058,0.0247,0,0.0676,0.1125,0.2032,0.1215,76.76,62.34,43.8,39.23,0.5,0.4286,78.14,80.55,59.37,33.19
