animal,learner,pair,center_trial,trial_frac,performance,lp_rel,n_bins,cc1,n_sig,mi_sig,ifi,optimal_lag,gini_x,gini_y,gini_pearson_x,gini_pearson_y,rot_x,rot_y,rot_x_cc1,rot_y_cc1,jac_x,jac_y,sh_x,sh_y,sh_x_cc1,sh_y_cc1
28,1,CA1-CA3,108.0,0.7868,0.8565,39.0,14000,0.0655,0,0.0,-0.0978,-2,0.2914,0.1885,0.2255,0.2874,85.45,87.82,59.82,59.94,0.5,0.2,85.82,85.88,62.41,84.01
28,1,CA1-CA3,113.0,0.8235,0.7989,44.0,18000,0.1221,0,0.0,-0.1096,0,0.1858,0.1927,0.287,0.3217,44.2,41.54,77.17,54.43,0.2,0.5,64.58,86.11,44.06,74.4
28,1,CA1-CA3,118.0,0.8603,0.7434,49.0,16000,0.1333,1,0.009,-0.0355,0,0.2508,0.3196,0.3201,0.2015,73.64,58.3,45.46,52.33,0.2,0.2,72.66,86.63,52.84,46.44
28,1,CA1-CA3,123.0,0.8971,0.7314,54.0,14000,0.0924,2,0.0284,-0.1366,-3,0.3425,0.3817,0.2893,0.299,78.87,60.23,80.89,80.25,0.2,0.5,76.93,79.43,89.22,74.27
28,1,CA1-CA3,128.0,0.9338,0.6867,59.0,14000,0.0362,0,0.0,0.0371,1,0.295,0.3084,0.2631,0.2409,69.54,78.98,35.2,36.11,0.2,0.5,85.36,86.74,70.6,84.23
28,1,CA1-DG,8.0,0.0515,0.0162,-61.0,16000,0.207,2,0.0329,-0.0088,-4,0.3472,0.2201,0.3715,0.3325,nan,nan,nan,nan,,,77.87,89.79,83.76,26.92
28,1,CA1-DG,13.0,0.0882,0.0162,-56.0,16000,0.2485,2,0.043,0.0448,2,0.2763,0.2416,0.4044,0.4137,89.71,39.2,35.33,22.22,0.3333,0.6,84.55,59.34,63.82,20.96
28,1,CA1-DG,18.0,0.125,0.0833,-51.0,14000,0.2157,1,0.0238,0.051,2,0.2795,0.2481,0.4141,0.3643,89.5,66.35,25.36,19.29,0.3333,0.6,79.46,74.49,50.35,33.66
28,1,CA1-DG,23.0,0.1618,0.1389,-46.0,12000,0.284,2,0.0575,0.0525,2,0.3183,0.4588,0.3608,0.3441,76.94,85.07,30.5,33.45,0.7143,0.3333,86.96,85.07,87.23,24.5
28,1,CA1-DG,28.0,0.1985,0.2667,-41.0,12000,0.2214,2,0.0343,0.036,3,0.3321,0.1799,0.3652,0.3066,61.87,80.38,18.82,32.84,0.3333,0.3333,50.72,87.99,88.26,65.75
28,1,CA1-DG,33.0,0.2353,0.27,-36.0,14000,0.2521,4,0.061,0.0278,3,0.2884,0.265,0.3657,0.2884,28.0,41.77,16.78,17.61,0.5,0.3333,82.12,89.3,37.15,55.86
28,1,CA1-DG,38.0,0.2721,0.3182,-31.0,12000,0.2868,2,0.0516,0.0025,1,0.2247,0.4186,0.3474,0.3273,80.68,71.56,27.89,35.41,0.5,0.6,79.26,86.2,36.41,58.8
28,1,CA1-DG,43.0,0.3088,0.3746,-26.0,14000,0.2225,1,0.0254,0.0016,2,0.199,0.4172,0.3338,0.2632,69.23,57.36,28.71,37.5,0.5,0.3333,87.13,57.08,43.89,70.41
28,1,CA1-DG,48.0,0.3456,0.3465,-21.0,14000,0.2142,3,0.0384,-0.0078,2,0.1724,0.4984,0.3538,0.3458,69.01,87.01,29.86,42.16,0.5,0.3333,85.43,83.97,66.64,57.49
28,1,CA1-DG,53.0,0.3824,0.3593,-16.0,14000,0.2191,2,0.0318,0.009,3,0.2497,0.2,0.3725,0.3149,58.83,25.63,44.39,42.62,0.3333,0.1429,84.05,22.45,33.27,25.04
28,1,CA1-DG,58.0,0.4191,0.3158,-11.0,14000,0.2559,2,0.0407,0.0441,2,0.1907,0.5316,0.3359,0.3033,62.73,32.03,29.79,24.82,0.2,0.6,67.9,71.62,54.77,69.04
28,1,CA1-DG,63.0,0.4559,0.3796,-6.0,14000,0.2031,1,0.0211,0.0022,2,0.2257,0.5573,0.3108,0.2822,39.36,43.13,21.5,16.89,0.2,0.6,48.32,56.24,87.0,65.2
28,1,CA1-DG,68.0,0.4926,0.476,-1.0,14000,0.1946,2,0.0261,0.0324,3,0.1361,0.1019,0.3286,0.2795,59.71,51.46,22.08,32.38,0.5,0.6,57.87,43.65,37.98,34.73
28,1,CA1-DG,73.0,0.5294,0.5182,4.0,14000,0.2017,1,0.0208,0.0428,2,0.1855,0.0947,0.3519,0.3197,63.6,74.84,23.02,15.83,0.3333,0.3333,69.63,68.36,36.9,34.66
28,1,CA1-DG,78.0,0.5662,0.6613,9.0,14000,0.0994,4,0.0528,0.0278,2,0.1585,0.1706,0.3298,0.3051,69.71,58.32,28.69,24.02,0.5,0.6,87.92,88.93,64.8,37.66
28,1,CA1-DG,83.0,0.6029,0.7651,14.0,16000,0.1555,7,0.3348,0.0067,0,0.852,0.2746,0.3653,0.2944,77.15,84.79,89.29,85.16,0.5,1.0,46.67,26.01,3.32,39.5
28,1,CA1-DG,88.0,0.6397,0.9155,19.0,14000,0.1617,1,0.0133,-0.0122,3,0.1706,0.3446,0.2941,0.2793,88.12,87.82,85.34,85.22,0.3333,0.6,83.48,59.34,44.84,42.96
28,1,CA1-DG,93.0,0.6765,0.9833,24.0,14000,-0.0125,4,0.0679,0.0832,3,0.3003,0.3506,0.3101,0.2503,89.24,87.92,45.42,67.09,0.7143,0.6,89.95,66.86,57.07,55.99
28,1,CA1-DG,98.0,0.7132,1.0,29.0,14000,0.1333,3,0.0417,0.0104,0,0.3037,0.5841,0.2842,0.2978,37.03,24.95,49.63,31.4,0.5,0.6,47.78,33.34,8.4,0.83
28,1,CA1-DG,103.0,0.75,0.9333,34.0,14000,0.5322,6,0.3074,0.03,0,0.3412,0.487,0.2894,0.2604,27.76,19.75,5.36,0.73,0.7143,0.6,59.36,58.65,11.28,3.94
28,1,CA1-DG,108.0,0.7868,0.8565,39.0,14000,0.1969,3,0.0409,0.0418,1,0.3129,0.3787,0.2811,0.2337,36.63,22.61,31.89,23.79,0.7143,0.6,68.25,86.96,57.36,83.31
28,1,CA1-DG,113.0,0.8235,0.7989,44.0,18000,0.1495,3,0.0237,0.0262,3,0.2464,0.3756,0.2424,0.2306,38.82,19.62,26.12,17.32,0.3333,1.0,49.61,52.1,29.29,13.8
28,1,CA1-DG,118.0,0.8603,0.7434,49.0,16000,0.1375,3,0.0369,0.0086,3,0.2547,0.3409,0.2536,0.2013,34.76,27.12,49.8,73.47,0.5,0.6,81.58,72.18,38.49,42.41
28,1,CA1-DG,123.0,0.8971,0.7314,54.0,14000,0.3779,4,0.14,-0.0278,0,0.3365,0.486,0.3462,0.3576,40.83,38.34,76.67,83.26,0.7143,0.6,69.68,46.95,33.51,2.07
28,1,CA1-DG,128.0,0.9338,0.6867,59.0,14000,0.3218,5,0.122,-0.009,-1,0.3213,0.3751,0.2568,0.2364,42.2,35.91,21.05,8.71,0.7143,0.6,58.16,51.0,39.31,5.8
28,1,CA1-V1,8.0,0.0515,0.0162,-61.0,16000,0.1528,1,0.0118,-0.0118,0,0.3946,0.4487,0.2556,0.251,nan,nan,nan,nan,,,83.58,88.82,70.22,42.58
28,1,CA1-V1,13.0,0.0882,0.0162,-56.0,16000,0.2194,1,0.0247,-0.0381,-4,0.3261,0.4589,0.2327,0.2679,85.16,59.59,44.26,38.08,0.5,0.3077,77.0,82.87,84.14,32.79
28,1,CA1-V1,18.0,0.125,0.0833,-51.0,14000,0.1435,0,0.0,-0.0295,-5,0.3442,0.4259,0.1974,0.2207,89.29,82.12,32.44,25.63,0.7143,0.36,89.72,79.78,76.0,37.04
28,1,CA1-V1,23.0,0.1618,0.1389,-46.0,12000,0.0755,0,0.0,-0.0082,-1,0.3374,0.4201,0.2143,0.2199,76.5,74.12,30.61,31.94,0.5,0.4167,86.46,85.79,82.07,28.83
28,1,CA1-V1,28.0,0.1985,0.2667,-41.0,12000,0.1236,0,0.0,0.0036,2,0.3057,0.4038,0.2201,0.2251,73.89,80.03,34.31,29.25,0.7143,0.4783,68.13,84.19,54.66,41.97
28,1,CA1-V1,33.0,0.2353,0.27,-36.0,14000,0.2004,1,0.0205,-0.0105,-2,0.2719,0.3989,0.2355,0.205,62.26,89.38,40.6,38.26,1.0,0.3077,74.51,86.07,57.29,51.47
28,1,CA1-V1,38.0,0.2721,0.3182,-31.0,12000,0.2247,1,0.0259,-0.0187,-5,0.2731,0.3733,0.1917,0.213,62.52,75.53,27.12,33.96,0.7143,0.4783,65.7,85.6,55.51,69.62
28,1,CA1-V1,43.0,0.3088,0.3746,-26.0,14000,0.1707,0,0.0,-0.0182,-3,0.2518,0.3711,0.1788,0.2218,63.42,74.6,36.87,32.5,0.5,0.36,88.28,63.75,83.39,59.68
28,1,CA1-V1,48.0,0.3456,0.3465,-21.0,14000,0.1419,0,0.0,0.003,0,0.2051,0.338,0.1664,0.2016,62.53,61.08,32.48,28.92,0.5,0.4167,58.95,62.12,34.29,38.03
28,1,CA1-V1,53.0,0.3824,0.3593,-16.0,14000,0.1188,0,0.0,-0.0328,-3,0.2191,0.3631,0.208,0.1839,60.03,62.65,53.44,50.13,0.3333,0.36,86.05,88.51,89.81,54.47
28,1,CA1-V1,58.0,0.4191,0.3158,-11.0,14000,0.0955,0,0.0,0.0274,1,0.2083,0.3584,0.146,0.1759,83.98,78.31,41.05,38.67,0.3333,0.4783,82.45,76.67,78.82,59.67
28,1,CA1-V1,63.0,0.4559,0.3796,-6.0,14000,0.1331,0,0.0,-0.0389,-4,0.2357,0.3617,0.1654,0.1557,84.04,86.85,49.63,37.56,0.5,0.36,87.0,71.92,78.74,45.76
28,1,CA1-V1,68.0,0.4926,0.476,-1.0,14000,0.1076,0,0.0,0.017,3,0.1633,0.3308,0.1189,0.1677,63.28,65.38,31.91,38.05,0.7143,0.2593,64.19,87.63,63.27,64.17
28,1,CA1-V1,73.0,0.5294,0.5182,4.0,14000,0.1972,1,0.0198,-0.0367,-3,0.2199,0.3556,0.1462,0.1499,56.36,56.62,44.67,46.89,0.7143,0.2593,86.94,86.48,52.48,71.76
28,1,CA1-V1,78.0,0.5662,0.6613,9.0,14000,0.1701,0,0.0,-0.0119,0,0.2068,0.3086,0.1764,0.176,79.39,87.94,65.2,40.43,1.0,0.3077,85.09,77.29,61.28,63.12
28,1,CA1-V1,83.0,0.6029,0.7651,14.0,16000,0.2584,2,0.0506,-0.0008,2,0.757,0.3335,0.1773,0.1564,83.36,58.01,60.21,38.63,0.7143,0.3077,85.22,81.59,21.41,45.67
28,1,CA1-V1,88.0,0.6397,0.9155,19.0,14000,0.1317,0,0.0,0.0129,-1,0.1731,0.2875,0.1626,0.1865,89.69,48.92,56.49,26.7,0.3333,0.36,80.23,80.41,35.4,54.79
28,1,CA1-V1,93.0,0.6765,0.9833,24.0,14000,0.137,0,0.0,-0.0054,-2,0.2169,0.3039,0.1536,0.1738,89.38,88.92,28.81,39.11,0.7143,0.3077,80.53,87.52,53.32,47.09
28,1,CA1-V1,98.0,0.7132,1.0,29.0,14000,0.1431,0,0.0,-0.0049,-3,0.2307,0.3345,0.129,0.1636,74.25,89.49,35.82,37.03,0.7143,0.2593,87.86,88.88,46.45,53.45
28,1,CA1-V1,103.0,0.75,0.9333,34.0,14000,0.284,5,0.1193,-0.0116,-5,0.2512,0.3189,0.1479,0.1697,89.2,83.0,29.76,37.52,0.7143,0.36,60.36,82.06,73.2,83.77
28,1,CA1-V1,108.0,0.7868,0.8565,39.0,14000,0.1806,1,0.0166,0.0075,0,0.2532,0.2931,0.1586,0.1635,62.98,84.6,36.65,30.95,0.5,0.4783,84.63,88.23,40.12,47.89
28,1,CA1-V1,113.0,0.8235,0.7989,44.0,18000,0.0679,0,0.0,-0.0181,0,0.2191,0.3472,0.1138,0.1571,83.82,82.69,80.86,43.97,0.5,0.3077,81.11,82.53,58.71,58.69
28,1,CA1-V1,118.0,0.8603,0.7434,49.0,16000,0.052,0,0.0,0.0,-4,0.2285,0.3517,0.1015,0.1432,74.0,83.26,44.09,48.22,0.5,0.4167,79.0,87.22,59.95,62.72
28,1,CA1-V1,123.0,0.8971,0.7314,54.0,14000,0.2331,5,0.1077,-0.0321,-4,0.3403,0.3013,0.175,0.1619,70.84,88.25,43.45,41.52,0.7143,0.1724,60.44,82.34,47.16,42.82
28,1,CA1-V1,128.0,0.9338,0.6867,59.0,14000,0.2091,8,0.1281,0.0388,0,0.2816,0.3272,0.1407,0.1528,77.98,73.73,48.88,37.98,0.7143,0.2593,83.07,77.53,79.32,52.08
28,1,CA3-DG,8.0,0.0515,0.0162,-61.0,16000,0.1202,2,0.0133,-0.0135,0,0.666,0.2829,0.5651,0.2954,nan,nan,nan,nan,,,87.12,88.16,87.67,67.75
28,1,CA3-DG,13.0,0.0882,0.0162,-56.0,16000,0.128,1,0.0083,-0.0933,-2,0.7018,0.2684,0.6734,0.402,89.38,70.47,45.83,27.84,0.0,0.3333,86.55,82.91,86.43,35.03
28,1,CA3-DG,18.0,0.125,0.0833,-51.0,14000,0.226,1,0.0262,-0.0523,0,0.697,0.2376,0.6184,0.4533,79.98,64.78,42.18,19.73,0.2,0.3333,79.14,66.01,85.61,43.11
28,1,CA3-DG,23.0,0.1618,0.1389,-46.0,12000,0.2877,2,0.062,-0.1473,0,0.674,0.4974,0.6582,0.5219,82.65,89.75,85.56,89.92,0.5,0.3333,89.63,77.31,67.63,1.21
28,1,CA3-DG,28.0,0.1985,0.2667,-41.0,12000,0.1613,1,0.0132,-0.0396,0,0.5663,0.1777,0.5516,0.5037,86.19,89.84,77.67,89.75,0.5,0.6,88.38,83.86,84.18,29.29
28,1,CA3-DG,33.0,0.2353,0.27,-36.0,14000,-0.0343,3,0.0775,0.0074,0,0.6668,0.3337,0.5909,0.3793,71.31,89.94,47.91,14.58,0.5,0.1429,84.87,82.98,77.89,80.83
28,1,CA3-DG,38.0,0.2721,0.3182,-31.0,12000,0.0257,4,0.0366,-0.3218,-3,0.6585,0.5237,0.5792,0.426,88.2,68.26,87.36,87.51,0.2,0.6,89.13,79.12,89.52,61.2
28,1,CA3-DG,43.0,0.3088,0.3746,-26.0,14000,0.1228,2,0.0222,-0.2289,-1,0.6512,0.5011,0.593,0.3958,86.55,87.12,84.1,64.35,0.5,0.3333,65.49,57.06,39.11,26.17
28,1,CA3-DG,48.0,0.3456,0.3465,-21.0,14000,-0.1251,2,0.0284,0.101,5,0.6831,0.5804,0.6293,0.4762,88.92,39.56,89.02,64.07,0.5,0.3333,85.96,72.1,88.34,2.94
28,1,CA3-DG,53.0,0.3824,0.3593,-16.0,14000,0.0928,1,0.0043,0.0394,0,0.7124,0.2761,0.5216,0.4491,87.26,89.95,89.82,89.91,1.0,0.1429,76.63,79.38,60.58,52.33
28,1,CA3-DG,58.0,0.4191,0.3158,-11.0,14000,0.4095,4,0.1405,0.0677,0,0.9507,0.5303,0.5608,0.5511,89.98,89.92,79.54,89.44,0.2,0.3333,79.37,56.42,0.0,2.92
28,1,CA3-DG,63.0,0.4559,0.3796,-6.0,14000,0.5529,3,0.2677,0.061,0,0.8987,0.5278,0.4651,0.5615,80.84,79.36,83.81,1.41,1.0,0.6,2.13,83.68,6.75,0.67
28,1,CA3-DG,68.0,0.4926,0.476,-1.0,14000,0.1353,2,0.0153,-0.024,0,0.6586,0.1565,0.4548,0.3301,90.0,88.83,85.92,83.54,0.2,0.6,73.3,51.87,80.2,46.44
28,1,CA3-DG,73.0,0.5294,0.5182,4.0,14000,0.126,5,0.0707,0.0671,0,0.9614,0.1169,0.1739,0.2599,78.71,87.96,86.01,42.84,0.5,0.3333,80.49,74.82,0.0,5.23
28,1,CA3-DG,78.0,0.5662,0.6613,9.0,14000,0.0222,5,0.1167,0.1785,3,0.9236,0.1788,0.3261,0.3389,89.78,88.06,38.57,80.5,0.5,0.3333,86.94,88.84,0.0,38.83
28,1,CA3-DG,83.0,0.6029,0.7651,14.0,16000,0.0626,2,0.0329,0.0327,0,0.1348,0.2761,0.2352,0.4007,84.95,73.38,82.44,88.32,0.2,1.0,86.81,69.78,49.27,33.83
28,1,CA3-DG,88.0,0.6397,0.9155,19.0,14000,0.1702,1,0.0147,-0.0073,0,0.2707,0.3259,0.3568,0.3634,84.15,89.81,33.51,40.9,0.2,0.3333,79.32,61.34,46.07,29.7
28,1,CA3-DG,93.0,0.6765,0.9833,24.0,14000,0.2647,5,0.095,-0.0203,0,0.2908,0.3642,0.2609,0.299,62.64,56.97,23.93,61.25,0.2,0.6,78.95,85.57,80.6,82.48
28,1,CA3-DG,98.0,0.7132,1.0,29.0,14000,-0.0005,3,0.0534,0.0345,0,0.2438,0.5253,0.3079,0.2396,78.19,89.56,37.07,20.98,0.5,0.6,84.42,76.61,83.18,13.4
28,1,CA3-DG,103.0,0.75,0.9333,34.0,14000,-0.0644,3,0.0535,0.0283,2,0.2457,0.471,0.2874,0.2675,72.6,72.41,40.59,2.85,0.5,0.6,88.44,81.79,81.81,6.36
28,1,CA3-DG,108.0,0.7868,0.8565,39.0,14000,0.0839,0,0.0,-0.0116,-3,0.1884,0.365,0.2292,0.1837,88.32,57.04,39.37,43.17,0.2,0.3333,88.88,83.11,81.29,70.77
28,1,CA3-DG,113.0,0.8235,0.7989,44.0,18000,0.1669,1,0.0141,-0.0374,-3,0.1918,0.3719,0.3159,0.3024,69.51,70.1,16.14,38.01,0.5,0.6,89.71,68.91,62.51,55.23
28,1,CA3-DG,118.0,0.8603,0.7434,49.0,16000,0.1362,1,0.0094,-0.0584,-3,0.3193,0.3488,0.261,0.3034,84.62,60.15,16.02,13.62,0.2,0.3333,84.16,73.73,46.3,36.49
28,1,CA3-DG,123.0,0.8971,0.7314,54.0,14000,0.1106,1,0.0061,0.0332,-2,0.3806,0.4835,0.248,0.2726,70.21,88.93,49.87,63.49,0.5,0.3333,24.15,84.85,83.56,48.45
28,1,CA3-DG,128.0,0.9338,0.6867,59.0,14000,0.0947,1,0.0045,0.0691,3,0.308,0.3949,0.2937,0.3021,86.35,84.94,65.04,73.87,0.5,0.6,88.37,85.53,74.32,76.57
34,1,CA1-CA3,8.0,0.0933,0.1333,-40.0,14000,0.288,2,0.0779,0.1021,0,0.9129,0.4482,0.5031,0.3885,nan,nan,nan,nan,,,64.97,69.33,3.88,83.42
34,1,CA1-CA3,13.0,0.16,0.2667,-35.0,14000,0.1256,1,0.008,0.0877,0,0.3373,0.5106,0.5384,0.5194,89.5,86.7,87.46,12.66,0.0,0.3333,88.82,53.35,40.8,53.1
34,1,CA1-CA3,18.0,0.2267,0.3171,-30.0,14000,0.3273,1,0.0567,0.0562,0,0.321,0.2948,0.5394,0.5439,89.12,59.42,17.72,10.36,0.2,1.0,85.32,76.67,66.73,19.62
34,1,CA1-CA3,23.0,0.2933,0.3068,-25.0,16000,0.7663,4,0.4965,0.04,0,0.9202,0.8827,0.6945,0.6639,85.4,90.0,89.01,89.44,0.3333,0.3333,84.5,25.57,0.0,17.33
34,1,CA1-CA3,28.0,0.36,0.2905,-20.0,18000,0.0694,2,0.0186,0.0335,0,0.9664,0.4206,0.4713,0.4136,44.61,68.22,44.64,87.3,0.7143,1.0,37.22,89.68,0.33,89.51
34,1,CA1-CA3,33.0,0.4267,0.386,-15.0,16000,0.1961,1,0.0196,0.0109,0,0.9704,0.2657,0.4361,0.4569,83.15,69.77,1.67,11.84,0.7143,1.0,68.43,47.71,1.73,14.59
34,1,CA1-CA3,38.0,0.4933,0.5303,-10.0,18000,0.2657,2,0.0415,0.0255,1,0.92,0.1429,0.4178,0.4386,51.02,69.09,46.34,8.76,0.3333,0.3333,87.68,83.31,15.52,11.75
34,1,CA1-CA3,43.0,0.56,0.5344,-5.0,18000,0.2342,1,0.0282,0.0397,0,0.9585,0.0531,0.4459,0.4402,78.08,30.98,46.06,9.52,0.2,0.0,85.55,77.84,0.81,9.04
34,1,CA1-CA3,48.0,0.6267,0.5781,0.0,16000,0.319,2,0.0598,0.0348,0,0.901,0.0907,0.4176,0.4864,75.03,44.62,45.35,6.72,0.3333,0.0,61.2,88.05,0.87,15.63
34,1,CA1-CA3,53.0,0.6933,0.6539,5.0,14000,0.2904,2,0.0492,0.0543,0,0.3215,0.1517,0.4662,0.4388,89.38,82.52,88.17,7.88,0.3333,0.3333,89.85,71.67,27.69,19.09
34,1,CA1-CA3,58.0,0.76,0.8361,10.0,12000,0.2016,5,0.0777,0.0108,0,0.9199,0.1898,0.4078,0.3707,89.85,80.84,88.88,14.96,0.2,0.3333,77.88,68.84,0.5,75.53
34,1,CA1-CA3,63.0,0.8267,0.908,15.0,16000,0.283,2,0.0489,-0.0224,0,0.9189,0.1647,0.4097,0.4089,36.88,21.33,0.28,6.52,0.7143,0.0,71.43,52.06,0.63,8.58
34,1,CA1-CA3,68.0,0.8933,0.9141,20.0,14000,0.2751,2,0.0483,0.0362,0,0.3045,0.163,0.4856,0.4432,89.72,29.94,88.87,9.74,0.5,0.3333,68.53,28.55,18.37,9.51
34,1,CA1-V1,8.0,0.0933,0.1333,-40.0,14000,0.1407,0,0.0,0.0128,0,0.9102,0.4496,0.1942,0.1815,nan,nan,nan,nan,,,76.55,80.39,2.21,59.85
34,1,CA1-V1,13.0,0.16,0.2667,-35.0,14000,0.1649,0,0.0,0.01,2,0.3165,0.4312,0.2178,0.197,89.44,83.97,88.79,60.5,0.3333,0.4444,69.31,80.1,76.29,53.62
34,1,CA1-V1,18.0,0.2267,0.3171,-30.0,14000,0.1074,1,0.0201,-0.0007,-3,0.4095,0.3584,0.2047,0.1846,75.74,70.91,44.48,56.26,0.5,0.3684,80.26,78.26,89.84,82.88
34,1,CA1-V1,23.0,0.2933,0.3068,-25.0,16000,0.0885,0,0.0,0.0242,1,0.4812,0.3301,0.2082,0.1828,63.9,87.9,47.95,52.23,0.7143,0.3333,85.33,89.59,87.96,67.09
34,1,CA1-V1,28.0,0.36,0.2905,-20.0,18000,-0.1812,4,0.0782,0.0144,3,0.9596,0.3271,0.1645,0.1576,89.89,86.69,89.86,56.34,0.5,0.3684,87.4,89.05,3.01,70.58
34,1,CA1-V1,33.0,0.4267,0.386,-15.0,16000,0.1533,2,0.0306,-0.0574,-5,0.9767,0.3506,0.1603,0.1797,85.72,86.19,1.52,89.51,0.5,0.2381,76.66,69.94,21.23,62.52
34,1,CA1-V1,38.0,0.4933,0.5303,-10.0,18000,0.0393,0,0.0,0.0282,1,0.9343,0.3372,0.1667,0.1699,72.84,79.23,44.66,61.27,0.7143,0.2381,89.7,83.08,2.47,86.1
34,1,CA1-V1,43.0,0.56,0.5344,-5.0,18000,0.0311,0,0.0,-0.1203,-4,0.9873,0.2987,0.2127,0.2171,66.59,84.54,44.49,86.16,0.5,0.1304,83.61,86.07,1.98,87.98
34,1,CA1-V1,48.0,0.6267,0.5781,0.0,16000,0.1525,0,0.0,-0.0192,-5,0.9323,0.3453,0.1864,0.2018,88.31,73.98,44.48,67.43,0.5,0.2683,52.49,89.15,2.2,49.99
