scope,pair,landmark,stat,contrast,n,median_delta,wilcoxon_W,p,p_fdr_pass
per_landmark,CA1-V1,1,mi_sig,expert-naive,10,0.0,6.0,0.3454475304692257,False
per_landmark,CA1-V1,2,mi_sig,expert-naive,10,0.0,3.0,0.22491588401596185,False
per_landmark,CA1-V1,3,mi_sig,expert-naive,10,-0.010582110030085076,4.0,0.17295491798842066,False
per_landmark,CA1-V1,4,mi_sig,expert-naive,10,0.0,8.0,0.6001794871405538,False
per_landmark,CA1-V1,5,mi_sig,expert-naive,10,0.0,1.0,0.07961580146011343,False
per_landmark,CA1-V1,6,mi_sig,expert-naive,10,0.0,5.0,0.5001842570707944,False
per_landmark,CA1-DG,1,mi_sig,expert-naive,8,0.0,8.0,0.6001794871405538,False
per_landmark,CA1-DG,2,mi_sig,expert-naive,8,0.06912335247505738,0.0,0.027707849358079864,False
per_landmark,CA1-DG,3,mi_sig,expert-naive,8,-0.002537739252464262,10.0,0.916511907863894,False
per_landmark,CA1-DG,4,mi_sig,expert-naive,8,-0.017255539350513594,7.0,0.463071015014588,False
per_landmark,CA1-DG,5,mi_sig,expert-naive,8,0.0,10.0,0.916511907863894,False
per_landmark,CA1-DG,6,mi_sig,expert-naive,8,0.005525124322766889,0.0,0.06788915486182899,False
per_landmark,CA1-CA3,1,mi_sig,expert-naive,6,0.0,4.0,0.7150006546880893,False
per_landmark,CA1-CA3,2,mi_sig,expert-naive,6,-0.009364620390439352,10.0,1.0,False
per_landmark,CA1-CA3,3,mi_sig,expert-naive,6,0.04586194532937156,6.0,0.4375,False
per_landmark,CA1-CA3,4,mi_sig,expert-naive,6,-0.03823441636082692,3.0,0.22491588401596185,False
per_landmark,CA1-CA3,5,mi_sig,expert-naive,6,0.04022424621475886,8.0,0.6875,False
per_landmark,CA1-CA3,6,mi_sig,expert-naive,6,0.08275440816524963,1.0,0.0625,False
per_landmark,CA1-RSC,1,mi_sig,expert-naive,8,-0.08555395160118759,0.0,0.043114446783075355,False
per_landmark,CA1-RSC,2,mi_sig,expert-naive,8,0.001604192695108763,14.0,0.640625,False
per_landmark,CA1-RSC,3,mi_sig,expert-naive,8,0.0,8.0,0.6001794871405538,False
per_landmark,CA1-RSC,4,mi_sig,expert-naive,8,0.0,1.0,0.14412703481601533,False
per_landmark,CA1-RSC,5,mi_sig,expert-naive,8,0.0,2.0,0.27332167829229814,False
per_landmark,CA1-RSC,6,mi_sig,expert-naive,8,-0.024104440120716053,10.0,0.916511907863894,False
per_landmark,CA1-SUB,1,mi_sig,expert-naive,4,-0.03695262984847384,2.0,0.5929800980174267,False
per_landmark,CA1-SUB,2,mi_sig,expert-naive,4,0.0015652629963043702,3.0,1.0,False
per_landmark,CA1-SUB,3,mi_sig,expert-naive,4,-0.02015791643116266,3.0,1.0,False
per_landmark,CA1-SUB,4,mi_sig,expert-naive,4,-0.037807138706580715,2.0,0.5929800980174267,False
per_landmark,CA1-SUB,5,mi_sig,expert-naive,4,-0.06297124432523973,1.0,0.28504940740261275,False
per_landmark,CA1-SUB,6,mi_sig,expert-naive,4,0.14950537772258848,1.0,0.25,False
per_landmark,V1-RSC,1,mi_sig,expert-naive,6,-0.049723902824423294,4.0,0.34523107177184,False
per_landmark,V1-RSC,2,mi_sig,expert-naive,6,0.08418617815166146,7.0,0.5625,False
per_landmark,V1-RSC,3,mi_sig,expert-naive,6,0.06448814688342447,5.0,0.5001842570707944,False
per_landmark,V1-RSC,4,mi_sig,expert-naive,6,-0.03221993159736539,4.0,0.34523107177184,False
per_landmark,V1-RSC,5,mi_sig,expert-naive,6,0.0,4.0,0.7150006546880893,False
per_landmark,V1-RSC,6,mi_sig,expert-naive,6,0.12420827513097477,4.0,0.34523107177184,False
per_landmark,RSC-SUB,1,mi_sig,expert-naive,4,-0.10848449801010439,2.0,0.375,False
per_landmark,RSC-SUB,2,mi_sig,expert-naive,4,0.0637158396023447,3.0,1.0,False
per_landmark,RSC-SUB,3,mi_sig,expert-naive,4,-0.013593313124756888,5.0,1.0,False
per_landmark,RSC-SUB,4,mi_sig,expert-naive,4,0.08936430147244086,0.0,0.10880943004054568,False
per_landmark,RSC-SUB,5,mi_sig,expert-naive,4,0.0,1.0,0.6547208460185769,False
per_landmark,RSC-SUB,6,mi_sig,expert-naive,4,0.0,0.0,0.31731050786291415,False
per_landmark,CA3-DG,1,mi_sig,expert-naive,4,0.11454020536285911,2.0,0.375,False
per_landmark,CA3-DG,2,mi_sig,expert-naive,4,0.13591192778091185,0.0,0.125,False
per_landmark,CA3-DG,3,mi_sig,expert-naive,4,0.07854359622818002,0.0,0.10880943004054568,False
per_landmark,CA3-DG,4,mi_sig,expert-naive,4,0.010407448815614131,4.0,0.875,False
per_landmark,CA3-DG,5,mi_sig,expert-naive,4,0.04928293326743316,1.0,0.28504940740261275,False
per_landmark,CA3-DG,6,mi_sig,expert-naive,4,0.12287842482151323,4.0,0.875,False
per_landmark,CA1-V1,1,mi_sig,expert-intermediate,10,0.0,4.0,0.34523107177184,False
per_landmark,CA1-V1,2,mi_sig,expert-intermediate,10,-0.04689694128470802,1.0,0.010862224704815628,False
per_landmark,CA1-V1,3,mi_sig,expert-intermediate,10,-0.006116498013928929,9.0,0.39802471950693785,False
per_landmark,CA1-V1,4,mi_sig,expert-intermediate,10,0.0,13.0,0.8657723749926214,False
per_landmark,CA1-V1,5,mi_sig,expert-intermediate,10,-0.0010938504893691844,11.0,0.6120898800892568,False
per_landmark,CA1-V1,6,mi_sig,expert-intermediate,10,0.0,7.0,0.23672357063785732,False
per_landmark,CA1-DG,1,mi_sig,expert-intermediate,8,0.0,5.0,0.5001842570707944,False
per_landmark,CA1-DG,2,mi_sig,expert-intermediate,8,0.04542780816244775,9.0,0.25,False
per_landmark,CA1-DG,3,mi_sig,expert-intermediate,8,0.0,6.0,0.3454475304692257,False
per_landmark,CA1-DG,4,mi_sig,expert-intermediate,8,-0.0652512965893458,5.0,0.24886387493792206,False
per_landmark,CA1-DG,5,mi_sig,expert-intermediate,8,-0.02204327434366707,13.0,0.546875,False
per_landmark,CA1-DG,6,mi_sig,expert-intermediate,8,-0.015667564062577355,3.0,0.22491588401596185,False
per_landmark,CA1-CA3,1,mi_sig,expert-intermediate,6,-0.08873421525603098,8.0,0.6875,False
per_landmark,CA1-CA3,2,mi_sig,expert-intermediate,6,-0.06315117994234644,6.0,0.4375,False
